,title,price,link_item,discount,sales,revenue
16,MASCARA MIRA – AROMA CONG & DÀI MI C553,108000,https://tiki.vn/mascara-mira-aroma-cong-dai-mi-c553-p271158248.html?spid=271158249,-15%,2.0,216000.0
17,Hộp combo quà tặng 2 son kem lì Belips,492000,https://tiki.vn/hop-combo-qua-tang-2-son-kem-li-belips-p216339371.html?spid=216339391,-1%,13.0,6396000.0
18,Bộ 24 Cọ Trang Điểm Chuyên Nghiệp (Có kèm bao da),106000,https://tiki.vn/bo-24-co-trang-diem-chuyen-nghiep-co-kem-bao-da-p52144959.html?spid=56998860,,19.0,2014000.0
19,"Uriage Bariéderm Cica-Lips Repairing Balm, Kem Dưỡng Môi Khô và Nứt Nẻ (15 ml)",217000,https://tiki.vn/uriage-bariederm-cica-lips-repairing-balm-kem-duong-moi-kho-va-nut-ne-15-ml-p13951669.html?spid=89298796,,4.0,868000.0
20,Cọ che khuyết điểm đầu nấm mềm mịn GECOMO,19000,https://tiki.vn/co-che-khuyet-diem-dau-nam-mem-min-gecomo-p260814168.html?spid=260814169,,4.0,76000.0
21,Bộ Cọ Trang Điểm 9 Cây Bh Cosmetics Ms Bella,320000,https://tiki.vn/bo-co-trang-diem-9-cay-bh-cosmetics-ms-bella-p271390606.html?spid=271390609,,1.0,320000.0
22,Son Dưỡng Hồng Dâu GUO 5gr - Rose Touch Lip Blam [Dưỡng môi căng mọng thiên nhiên],86000,https://tiki.vn/son-duong-hong-moi-guo-5gr-p108327574.html?spid=108327577,,10.0,860000.0
23,Hộp quà tặng 1 son kem Belips City At Night hộp hoa hồng,299000,https://tiki.vn/hop-qua-tang-1-son-kem-belips-city-at-night-hop-hoa-hong-p215910945.html?spid=215910953,,13.0,3887000.0
24,"GƯƠNG LÚA MẠCH, GƯƠNG TRANG ĐIỂM ĐỂ BÀN XIN XÒ CHO CHỊ EM",66000,https://tiki.vn/guong-lua-mach-guong-trang-diem-de-ban-xin-xo-cho-chi-em-p134561211.html?spid=262025613,,1.0,66000.0
25,"Kem lót che khuyết điểm , dễ bắt tone da và mịn da Nhật Bản 727 Quante Make Primer (30g)",307000,https://tiki.vn/kem-lot-che-khuyet-diem---de-bat-tone-da-va-min-da-nhat-ban-727-quante-make-primer--30g--p7759880.html?spid=7759881,,32.0,9824000.0
26,Gương để bàn trang điểm 40 cm,580000,https://tiki.vn/guong-de-ban-trang-diem-40-cm-p73463867.html?spid=113714712,,15.0,8700000.0
27,Mút Trang Điểm Cỡ Nhỏ Đeo Ngón Tay Tiện Lợi Makeup,5700,https://tiki.vn/mut-trang-diem-co-nho-deo-ngon-tay-tien-loi-makeup-p212920878.html?spid=212920882,,51.0,290700.0
28,Kem Che Khuyết Điểm Dạng Cây - L'ocean Stick Foundation,489000,https://tiki.vn/kem-che-khuyet-diem-dang-cay-p5980785.html?spid=5980797,,22.0,10758000.0
29,"Mascara Tẩy Trang Mi Kissme Heroine Make Speedy Mascara Remover ( 6,6mL)",156000,https://tiki.vn/mascara-tay-trang-mi-kissme-heroine-make-speedy-mascara-remover-6-6ml-p253414610.html?spid=200982392,,9.0,1404000.0
30,VACOSI Phấn mắt 3 màu Natural Studio Trio Eyeshadow 5g,79500,https://tiki.vn/vacosi-phan-mat-3-mau-natural-studio-trio-eyeshadow-5g-p247376434.html?spid=247376440,,5.0,397500.0
31,Set 6 Bông Mút Trang Điểm Tán Kem Nền Siêu Mềm Mịn 6577 - Giao Màu Ngẫu Nhiên,25000,https://tiki.vn/set-6-bong-mu-t-trang-die-m-ta-n-kem-ne-n-sieu-me-m-mi-n-6577-giao-mau-ngau-nhien-p71508727.html?spid=217190051,,4.0,100000.0
32,Dụng Cụ Uốn Mi Bấm Mi Tiện Dụng Cho Trang Điểm Mắt,38610,https://tiki.vn/dung-cu-uon-mi-bam-mi-tien-dung-cho-trang-diem-mat-p190233242.html?spid=190233244,,24.0,926640.0
33,Mặt Nạ Ngủ Môi Hồng Dưỡng Ẩm Giảm Thâm Căng Bóng Mềm Mịn Chống Nứt Nẻ Cỏ Mềm 8g,125000,https://tiki.vn/mat-na-ngu-moi-hong-duong-am-giam-tham-cang-bong-mem-min-chong-nut-ne-co-mem-8g-p211278407.html?spid=211278408,-50%,25.0,3125000.0
34,Set phấn phủ và bút mắt Laura Mercier gift set Sephora,125000,https://tiki.vn/set-phan-phu-va-but-mat-laura-mercier-gift-set-sephora-p173725289.html?spid=173725290,-10%,20.0,2500000.0
35,Lông mi giả lông chồn 3 Fashion Eyelashes 3 Faux-Cils 3D 1 bộ 3 cặp,54000,https://tiki.vn/long-mi-gia-long-chon-3-fashion-eyelashes-3-faux-cils-3d-1-bo-3-cap-p40936526.html?spid=53041545,-32%,21.0,1134000.0
36,"Son dưỡng màu,giữ ẩm pH Lá House Inky Hồng nhạt/ Hồng đậm",345000,https://tiki.vn/son-duong-mau-giu-am-ph-la-house-inky-hong-nhat-hong-dam-p160371888.html?spid=160371890,-15%,55.0,18975000.0
37,Bút kẻ mắt Lemonade SuperNatural Eyeliner 1g,199000,https://tiki.vn/but-ke-mat-lemonade-supernatural-eyeliner-1g-p72222154.html?spid=72222155,-6%,166.0,33034000.0
38,Son Dưỡng NIVEA Ban Đêm Hương Lavender (4.8 G) - 88068,77000,https://tiki.vn/son-duong-moi-ban-dem-nivea-lavender-cap-am-phuc-hoi-4-8-g-88068-p186533978.html?spid=186533979,-30%,58.0,4466000.0
39,"Combo 2 lõi phấn nước trang điểm trắng da, tự nhiên It's Well Plus",149000,https://tiki.vn/combo-2-loi-phan-nuoc-trang-diem-trang-da-tu-nhien-it-s-well-plus-p93318312.html?spid=93318313,-26%,7.0,1043000.0
40,Bộ trang điểm Phấn nước kiềm dầu và Son lì It's well Plus,276000,https://tiki.vn/bo-trang-diem-phan-nuoc-kiem-dau-va-son-li-it-s-well-plus-p73163243.html?spid=73163249,,20.0,5520000.0
41,"Phấn trang điểm Queenie trắng da, chống nắng, kiềm dầu 20g - Mỹ Phẩm Hàn Quốc",499000,https://tiki.vn/phan-trang-diem-queenie-trang-da-chong-nang-kiem-dau-20g-my-pham-han-quoc-p73840308.html?spid=253042543,-20%,20.0,9980000.0
42,Kem nền dạng thỏi OHUI Ultimate Cover Stick Foundation,832000,https://tiki.vn/kem-nen-dang-thoi-ohui-ultimate-cover-stick-foundation-p72896125.html?spid=72899640,,15.0,12480000.0
43,"TMR - Kẹp uốn mi bấm lông mi 2 size bảng rộng và hẹp, màu hồng xinh xắn (Glitter Pink)",32900,https://tiki.vn/kep-uon-mi-tmr-bam-long-mi-2-size-bang-rong-va-hep-mau-hong-xinh-xan-glitter-pink-p178319258.html?spid=178319264,-20%,73.0,2401700.0
44,"Nhíp gắp lông tổ yến, gắn lông mi, kẹp linh kiện mũi nhọn mũi cong chuyên dụng",14000,https://tiki.vn/nhip-gap-long-to-yen-gan-long-mi-kep-linh-kien-mui-nhon-mui-cong-chuyen-dung-p262726870.html?spid=262726877,,13.0,182000.0
45,Kem giảm giãn tĩnh mạch chân Varikosette Nga 75ml,175000,https://tiki.vn/kem-giam-gian-tinh-mach-chan-varikosette-nga-75ml-p204318253.html?spid=204318263,-27%,42.0,7350000.0
46,Nước Hoa Nam Sexy Man Paris Parfum 55Ml,46000,https://tiki.vn/nuoc-hoa-nam-sexy-man-paris-parfum-55ml-p213721897.html?spid=213721898,,17.0,782000.0
47,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá,139000,https://tiki.vn/son-xam-li-sieu-min-khong-troi-mira-aroma-tattoo-liptint-han-quoc-6g-tang-kem-moc-khoa-p20892962.html?spid=20892964,,29.0,4031000.0
48,Set Túi Son Dưỡng Dior Collagen Addict Lip Maximizer 004 Coral,599000,https://tiki.vn/set-tui-son-duong-dior-collagen-addict-lip-maximizer-004-coral-p273171715.html?spid=273171716,,1.0,599000.0
49,Bộ Dầu gội - xả Mise En Scene Shampoo Hàn Quốc 680ml,185000,https://tiki.vn/bo-dau-goi-xa-mise-en-scene-shampoo-han-quoc-680ml-p204318637.html?spid=204318662,,4.0,740000.0
50,Mascara Dầu Dừa Siêu Tinh Khiết Neop Dưỡng Mi (8ml),19000,https://tiki.vn/mascara-dau-dua-sieu-tinh-khiet-neop-duong-mi-8ml-p720361.html?spid=721642,,2200.0,41800000.0
51,"Son Dưỡng Môi Nha Đam Tươi Dưỡng Ẩm, Giảm Thâm Môi MILAGANICS 4.5g (Cây)",47000,https://tiki.vn/son-duong-moi-nha-dam-tuoi-duong-am-giam-tham-moi-milaganics-4-5g-cay-p79008687.html?spid=79008688,,402.0,18894000.0
52,Combo Son môi OHUI The First Geniture Lipstick và Sữa rửa mặt OH Miracle Foam 40ml,840000,https://tiki.vn/combo-son-moi-ohui-the-first-geniture-lipstick-va-sua-rua-mat-oh-miracle-foam-40ml-p58550743.html?spid=58550757,,12.0,10080000.0
53,Son Thỏi Lì Mịn Chotto Matte Yumeisakura Cam Bí Ngô Pumpkin Orange Lipstick YMS03A 3.5g,221000,https://tiki.vn/son-thoi-li-min-chotto-matte-yumeisakura-cam-bi-ngo-pumpkin-orange-lipstick-yms03a-3-5g-p202875691.html?spid=202875692,,15.0,3315000.0
54,Phấn Phủ Dạng Bột Synchro Skin Invisible Silk Loose Powder_Matte,1100000,https://tiki.vn/phan-phu-dang-bot-synchro-skin-invisible-silk-loose-powder_matte-p35428073.html?spid=53313046,,34.0,37400000.0
55,"Phấn Mắt 2 Màu Daisy Doll By Mary Quant Nhật Bản Dạng Thỏi Nhanh Gọn, Tiện Lợi, Bền Màu, Không Trôi P-01 Dusty Purple",299000,https://tiki.vn/phan-mat-2-mau-daisy-doll-by-mary-quant-nhat-ban-dang-thoi-nhanh-gon-tien-loi-ben-mau-khong-troi-p-01-dusty-purple-p259489523.html?spid=259489524,,1.0,299000.0
56,Kem Nền Sivanna Lâu Trôi Kiềm Dầu Thái Lan Sivanna Color Long Wear Foundation 35g Bản Mới,148000,https://tiki.vn/kem-nen-sivanna-lau-troi-kiem-dau-thai-lan-sivanna-color-long-wear-foundation-35g-ban-moi-p270826926.html?spid=270826930,,5.0,740000.0
57,Set Dán Mí Dạng Lưới Vacosi (120 Cặp) + Keo Dán Invisible Fiber Eyelid,79000,https://tiki.vn/set-dan-mi-dang-luoi-vacosi-120-cap-keo-dan-invisible-fiber-eyelid-p9872101.html?spid=9872102,,220.0,17380000.0
58,Serum dưỡng mi FKN Pro eyelash 5ml,127000,https://tiki.vn/serum-duong-mi-fkn-pro-eyelash-chinh-hang-5ml-p262977777.html?spid=262977781,,3.0,381000.0
59,"Hộp miếng dán mí giả chống thấm nước trang điểm mắt hai mí, to tròn long lanh J.600 (tặng bộ 3 khuôn kẻ mày)",79700,https://tiki.vn/hop-mieng-dan-mi-gia-chong-tham-nuoc-trang-diem-mat-hai-mi-to-tron-long-lanh-j-600-tang-bo-3-khuon-ke-may-p51110564.html?spid=56226167,,55.0,4383500.0
60,Bút Kẻ Mắt Nước Maybelline Sắc Mảnh Hyper Sharp Liner Extreme 0.4g,175000,https://tiki.vn/but-ke-mat-nuoc-maybelline-sac-manh-hyper-sharp-liner-extreme-0-4g-p194449613.html?spid=271027433,,8.0,1400000.0
61,Son Dưỡng Môi Vaseline Lip 7g,55000,https://tiki.vn/son-duong-moi-vaseline-lip-7g-p146935712.html?spid=146935713,,35.0,1925000.0
62,Mascara không trôi trong nước OHUI Mascara Proof All 8ml,501000,https://tiki.vn/mascara-khong-troi-trong-nuoc-ohui-mascara-proof-all-8ml-p74829038.html?spid=74829039,,28.0,14028000.0
63,Son KIKO Smart Fusion Lipstick,159000,https://tiki.vn/son-kiko-smart-fusion-lipstick-p37486924.html?spid=37486936,,60.0,9540000.0
64,Chì vẽ mày sắc nét Aroma Eyebrow Pencil Hàn Quốc No.22 Black Brown tặng kèm móc khoá,59000,https://tiki.vn/chi-ve-may-sac-net-aroma-eyebrow-pencil-han-quoc-no-22-black-brown-tang-kem-moc-khoa-p20949011.html?spid=25972795,,81.0,4779000.0
65,Son Dưỡng Không Màu DHC 20g,199000,https://tiki.vn/son-duong-khong-mau-dhc-20g-p269851877.html?spid=269851878,,5.0,995000.0
66,Chì Mày Định Hình: Sáp + Bột + Chổi ALL-IN-ONE VACOSI DUAL EYEBROW SHAPE PEN - 5 màu,106400,https://tiki.vn/chi-may-dinh-hinh-da-nang-all-in-one-vacosi-02-brown-p123202421.html?spid=123202427,-5%,18.0,1915200.0
67,Phấn Mắt 8 Ô Siêu Mịn Mira Aroma (16g) C503,192000,https://tiki.vn/phan-mat-8-o-sieu-min-mira-aroma-16g-p1188253.html?spid=1191499,-27%,265.0,50880000.0
68,Nhíp Gắp Stiker Nhiều Màu Phong Cách Hàn Quốc,11000,https://tiki.vn/nhip-gap-stiker-nhieu-mau-phong-cach-han-quoc-p241787101.html?spid=241787118,,13.0,143000.0
69,Nhíp nhặt lông yến - Nhíp đính đá,13000,https://tiki.vn/nhip-nhat-long-yen-nhip-dinh-da-p117235448.html?spid=193667904,-5%,20.0,260000.0
70,Son Dưỡng Có Màu Watsons True Color Nude Peach 1.7g,90000,https://tiki.vn/son-duong-co-mau-watsons-true-color-nude-peach-1-7g-p272151524.html?spid=272151525,-5%,3.0,270000.0
71,120 mí lưới dán kích mí vô hình,30000,https://tiki.vn/120-mi-luoi-dan-kich-mi-vo-hinh-p162149341.html?spid=162149344,-11%,17.0,510000.0
72,Combo 02 Son kem mịn lì thuần chay Lemonade Perfect Couple 5 Years 3.5gx2 - 2021. Cam Đất,478000,https://tiki.vn/combo-02-son-kem-min-li-2-dau-lemonade-perfect-couple-lip-5-years-3-5gx2-p272247311.html?spid=272247337,-32%,3.0,1434000.0
73,Chì Kẻ Mày Định Hình Đa Năng Vacosi Dual Eyebrow Shape Pen,109000,https://tiki.vn/chi-ke-may-dinh-hinh-da-nang-vacosi-dual-eyebrow-shape-pen-p9955512.html?spid=9955514,,76.0,8284000.0
74,"Son Dưỡng Môi Mộc An Chiết Xuất Từ Gấc, Giảm Tình Trạng Khô Nẻ, Bảo Vệ Đôi Môi Mềm Mịn, Hồng Hào - Bản Limited 5g",100000,https://tiki.vn/son-duong-moi-moc-an-chiet-xuat-tu-gac-giam-tinh-trang-kho-ne-bao-ve-doi-moi-mem-min-hong-hao-ban-limited-5g-p131194816.html?spid=131194818,-21%,9.0,900000.0
75,Bấm Lông Mi Trim,69000,https://tiki.vn/bam-long-mi-trim-p3928315.html?spid=55731610,-30%,846.0,58374000.0
76,Cọ nền đầu dẹp lớn - F03-Y24,94050,https://tiki.vn/co-nen-dau-dep-lon-f03-y24-p273418373.html?spid=273418374,,1.0,94050.0
77,Phấn Nước Sum:37 xanh Water full Mesh Cushion Glow special Edition 01,450000,https://tiki.vn/phan-nuoc-sum-37-xanh-water-full-mesh-cushion-glow-special-edition-01-p248683202.html?spid=248683203,,1.0,450000.0
78,LÔNG MI GIẢ 10 CẶP | HỘP LÔNG MI GIẢ,49900,https://tiki.vn/long-mi-gia-10-cap-hop-long-mi-gia-p133431671.html?spid=133431674,,1.0,49900.0
79,Sáp vuốt tóc Nữ dạng thỏi giữ nếp tóc con mềm và dưỡng ẩm IKT 75g - Hity Beauty,44000,https://tiki.vn/sap-vuot-toc-nu-dang-thoi-giu-nep-toc-con-mem-va-duong-am-ikt-75g-hity-beauty-p271456402.html?spid=271456403,,1.0,44000.0
80,Chì Kẻ Mày Ngang 2 Đầu The Saem Saemmul Artlook Eyebrow (0.2g),150000,https://tiki.vn/chi-ke-may-ngang-2-dau-the-saem-saemmul-artlook-eyebrow-0-2g-p128633054.html?spid=128633075,,52.0,7800000.0
81,"Kem Che Khuyết Điểm, Tạo Khối 3 Ngăn FOX Completely Concealer Plate 9.5g",420000,https://tiki.vn/kem-che-khuyet-diem-tao-khoi-3-ngan-f-o-x-completely-concealer-plate-9-5g-p17473487.html?spid=17473488,,19.0,7980000.0
82,"Minisize 5ml Kem Nền Kiềm Dầu, Cho Lớp Nền Mịn Lì Tự Nhiên Maybelline Fit Me Matte Poreless Foundation 112",45000,https://tiki.vn/minisize-5ml-kem-nen-kiem-dau-cho-lop-nen-min-li-tu-nhien-maybelline-fit-me-matte-poreless-foundation-112-p271725066.html?spid=271725067,,2.0,90000.0
83,Nhíp Inox Đầu Xéo Vỉ Giấy N.27 - Nhíp BINE KỀM NGHĨA,15640,https://tiki.vn/nhip-vi-giay-n-27-nhip-bine-p15655877.html?spid=15655878,,322.0,5036080.0
84,Phấn tạo khối và bắt sáng Revolution Makeup Super Highlight 6g,169000,https://tiki.vn/phan-tao-khoi-va-bat-sang-revolution-makeup-super-highlight-6g-p248934605.html?spid=248934609,,2.0,338000.0
85,Cọ Môi 2 Đầu Đa Năng VACOSI - DB01 LIP & EYE DEFINE,134900,https://tiki.vn/co-moi-2-dau-da-nang-vacosi-db01-lip-eye-define-p156839440.html?spid=156839442,,4.0,539600.0
86,Phấn Mắt Absolute NewYork Pure Metal Veil AMV05 - Jeweled Java (5g),138000,https://tiki.vn/phan-mat-absolute-newyork-pure-metal-veil-amv05-jeweled-java-5g-p7101781.html?spid=7181131,,17.0,2346000.0
87,Phấn mắt FOCALLURE 9 màu 9g,115000,https://tiki.vn/phan-mat-focallure-9-mau-9g-p271535657.html?spid=271535659,,1.0,115000.0
88,"Đèn gương trang điểm mini Yeelight 4 in 1 Hand-held Makeup Mirror - Tích hơp sạc dự phòng 5000mAh, gương HD 3x, đèn chỉnh sáng, sưởi ấm tay - Hàng Chính hãng",350000,https://tiki.vn/den-guong-trang-diem-mini-yeelight-4-in-1-hand-held-makeup-mirror-tich-hop-sac-du-phong-5000mah-guong-hd-3x-den-chinh-sang-suoi-am-tay-hang-chinh-hang-p217773041.html?spid=217773042,,4.0,1400000.0
89,"Son Thỏi Lì Mịn, Siêu Dưỡng, Chống Nắng Chuẩn Nhật Yumeisakura Chotto Matte 3.5g ( hàng mới về )",204000,https://tiki.vn/son-thoi-li-min-sieu-duong-chong-nang-chuan-nhat-yumeisakura-chotto-matte-3-5g-p253229825.html?spid=253229829,,1.0,204000.0
90,Bộ 3 Nhíp gắp mụn bằng thép không gỉ tiện dụng,99000,https://tiki.vn/bo-3-nhip-gap-mun-bang-thep-khong-gi-tien-dung-p137253882.html?spid=137253885,,15.0,1485000.0
91,Nhíp gắp tai y tế chuyên nghiệp bằng thép không gỉ,55000,https://tiki.vn/nhip-gap-tai-y-te-chuyen-nghiep-bang-thep-khong-gi-p137253580.html?spid=137253582,,44.0,2420000.0
92,Kem Chống Nắng A&Plus B003 (30ml),260000,https://tiki.vn/kem-lot-chong-nang-spf25-a-plus-b03-30ml-p2749325.html?spid=2778197,,9.0,2340000.0
93,Son môi OHUI Rouge Real Lipstick 3.5g,552000,https://tiki.vn/son-moi-ohui-rouge-real-lipstick-3-5g-p273186304.html?spid=273186306,,1.0,552000.0
94,Gương Trang Điểm Gấp Gọn Kai HK0503 Chống Vỡ (Combo Gương Và Set 24ML),103000,https://tiki.vn/guong-trang-diem-gap-gon-kai-hk0503-chong-vo-combo-guong-va-set-24ml-p271982320.html?spid=271982321,,3.0,309000.0
95,Mascara Chải Đổi Màu Lông Mày Chống Lem Trôi Kissme Heavy Rotation Coloring Eyebrow (8g),137000,https://tiki.vn/mascara-chai-doi-mau-long-may-chong-troi-sieu-ben-kissme-heavy-rotation-coloring-eyebrow-8g-p191752911.html?spid=191752922,,6.0,822000.0
96,"Kẹp Bấm Mi Nhật Bản Koji Eyelash Curler 71, Cong Tự Nhiên, Không Gỉ, Chắc Chắn, Cỡ 33mm, Có Thêm Miếng Đệm Cao Su Để Thay Thế",128000,https://tiki.vn/kep-bam-mi-nhat-ban-koji-eyelash-curler-71-cong-tu-nhien-khong-gi-chac-chan-co-33mm-co-them-mieng-dem-cao-su-de-thay-the-p86138017.html?spid=86138018,,9.0,1152000.0
97,Xà Phòng Gạo Jam Thái,19999,https://tiki.vn/xa-phong-gao-jam-thai-p155243393.html?spid=155243394,,11.0,219989.0
98,[PHIÊN BẢN NÂNG CẤP] Phấn Nước AprilSkin Magic Snow Cushion 3.0 SPF50+/PA+++ 15g,379000,https://tiki.vn/phien-ban-nang-cap-phan-nuoc-aprilskin-magic-snow-cushion-3-0-spf50-pa-15g-p173359748.html?spid=173359750,,22.0,8338000.0
99,"Kem Dưỡng Giảm Khô, Nứt Nẻ Môi Cicaplast Levres La Roche Posay 7.5ml",310000,https://tiki.vn/kem-duong-giam-kho-nut-ne-moi-cicaplast-levres-la-roche-posay-7-5ml-p25705547.html?spid=45305542,-26%,14.0,4340000.0
100,Bộ 2 Bông Phấn Khô Trang Điểm Tròn Vacosi Collection Pro-Makeup BP-01,29000,https://tiki.vn/bo-2-bong-phan-kho-trang-diem-tron-vacosi-collection-pro-makeup-bp-01-p9984668.html?spid=9984669,-19%,50.0,1450000.0
101,Set Son dưỡng môi Whoo Glow Lip Balm Special Set Tặng Túi Tim,650000,https://tiki.vn/set-son-duong-moi-whoo-glow-lip-balm-special-set-tang-tui-tim-p269897156.html?spid=269897157,-35%,1.0,650000.0
102,Gương trang điểm để bàn GTD0017,65000,https://tiki.vn/guong-trang-diem-de-ban-gtd0017-p54753491.html?spid=76241045,-1%,23.0,1495000.0
103,Chì mí kim tuyến Mira Glitter Auto Eyeliner Pen Hàn Quốc tặng kèm móc khoá,95000,https://tiki.vn/chi-mi-kim-tuyen-mira-glitter-auto-eyeliner-pen-han-quoc-tang-kem-moc-khoa-p21218895.html?spid=21218899,,31.0,2945000.0
104,Bông Trang Điểm Watsons Velvet Makeup Puff,26000,https://tiki.vn/bong-trang-diem-watsons-velvet-makeup-puff-p271254369.html?spid=271254370,-55%,1.0,26000.0
105,"Hộp Đựng Cọ Mỹ Phẩm, Trang Điểm Để Bàn Tiện Dụng, Chất Liệu Nhựa Cao Cấp, Xoay 360 Độ",40000,https://tiki.vn/hop-dung-co-my-pham-trang-diem-de-ban-tien-dung-chat-lieu-nhua-cao-cap-xoay-360-do-p200946069.html?spid=200946073,-18%,26.0,1040000.0
106,"Cọ đánh phấn phủ, phấn má chuyên nghiệp cán ngắn",49500,https://tiki.vn/co-danh-phan-phu-phan-ma-chuyen-nghiep-can-ngan-p38444291.html?spid=48599839,-13%,17.0,841500.0
107,Son kẹo thuần chay Sweet Kiss Linh Hương Beauty Of Nature siêu lì ăn không trôi không chì,219000,https://tiki.vn/son-keo-thuan-chay-sweet-kiss-linh-huong-beauty-of-nature-sieu-li-an-khong-troi-khong-chi-p196853196.html?spid=196853206,-18%,2.0,438000.0
108,Bộ 10 Cọ Cao Cấp Trang Điểm Chuyên Nghiệp,268000,https://tiki.vn/bo-10-co-cao-cap-trang-diem-chuyen-nghiep-p49734930.html?spid=215716659,-18%,5.0,1340000.0
109,Gương Để Bàn Mini Trang Trí Nhà Cửa Gương Soi Để Bàn Hamart Chất Lượng Cao,34000,https://tiki.vn/guong-de-ban-mini-trang-tri-nha-cua-guong-soi-de-ban-hamart-chat-luong-cao-p217562348.html?spid=217562349,-10%,1.0,34000.0
110,"Lip Smacker - Son Disney Tsum Tsum – Chuột Minnie - Lip Smacker Disney Tsum Tsum Balm – Minnie, Strawberry Lollipop by Lip Smacker",89000,https://tiki.vn/lip-smacker-son-disney-tsum-tsum-chuot-minnie-lip-smacker-disney-tsum-tsum-balm-minnie-strawberry-lollipop-by-lip-smacker-p73516286.html?spid=73516287,-34%,69.0,6141000.0
111,Nhíp gắp mụn Vacosi T07 Blackhead Tweezer,74000,https://tiki.vn/nhip-gap-mun-vacosi-t07-blackhead-tweezer-p51585201.html?spid=51585202,-41%,32.0,2368000.0
