,title,price,link_item,discount,sales,revenue
12,[Made in Japan] Sữa Tắm Dưỡng Da Trắng Hồng Nhật Bản White Conc Body Shampoo (360ml),190000,https://tiki.vn/made-in-japan-sua-tam-duong-da-trang-hong-nhat-ban-white-conc-body-shampoo-360ml-p35802978.html?spid=35802979,-39%,61.0,11590000.0
13,Serum INOD Huyền Phi Khử Mùi Hôi Chân Hôi Nách Mùi Cơ Thể Giảm Thâm Khô Thoáng Hương Thơm Tự Nhiên Dung Tích 5ml,161000,https://tiki.vn/serum-hoi-nach-inod-huyen-phi-hp68-khu-mui-hoi-chan-mui-co-the-giam-tham-kho-thoang-huong-thom-tu-nhien-dung-tich-5ml-p165762686.html?spid=179541889,,153.0,24633000.0
14,Gel Tắm Orita Strawberry Scented Shower Gel 1400ml,105000,https://tiki.vn/gel-tam-orita-strawberry-scented-shower-gel-1400ml-p262801957.html?spid=262801959,-9%,12.0,1260000.0
15,Sữa Tắm Gội Coast Classic Scent Dành Cho Nam 532ml - USA,120000,https://tiki.vn/sua-tam-goi-coast-classic-scent-danh-cho-nam-532ml-usa-p38493999.html?spid=38494000,-11%,190.0,22800000.0
16,"Muối ngâm chân thảo dược Crevil Foot Badesalz đau khớp, hôi chân (600g) - KBM02",215000,https://tiki.vn/muoi-ngam-chan-thao-duoc-crevil-foot-badesalz-dau-khop-hoi-chan-600g-kbm02-p7371465.html?spid=30036505,,294.0,63210000.0
17,"Sữa tắm thảo dược Gừng Nghệ Cỏ Cây Hoa Lá - Chiết Xuất Từ 9 Loại Thảo Dược Quý - Phòng Cảm, Tránh Gió, Dưỡng Da - Cho Con Cho Mẹ, Cho Đại Gia Đình, chai 500gr",266000,https://tiki.vn/sua-tam-thao-duoc-gung-nghe-co-cay-hoa-la-chiet-xuat-tu-9-loai-thao-duoc-quy-phong-cam-tranh-gio-duong-da-cho-con-cho-me-cho-dai-gia-dinh-chai-500gr-p270503276.html?spid=270503277,-15%,30.0,7980000.0
18,Bộ 2 Sữa Dưỡng Thể NIVEA Sáng Da Ban Đêm (350 ml) – 98412,254000,https://tiki.vn/combo-2-sua-duong-the-nivea-duong-trang-ban-dem-350ml-98412-p184866039.html?spid=184866040,-35%,67.0,17018000.0
19,Kem Dưỡng Trắng Da Toàn Thân CC Cream White Conc - Túi 200g,190000,https://tiki.vn/kem-duong-trang-da-toan-than-cc-cream-white-conc-tui-200g-p25886699.html?spid=46116853,,575.0,109250000.0
20,Chai Xịt Nóng Giảm Đau Nhức Xương Khớp Vương Diệu Linh Chai xịt 100ml,95000,https://tiki.vn/chai-xit-tinh-dau-thao-duoc-xoa-bop-vuong-linh-dieu-chai-100ml-p155098001.html?spid=155098002,-23%,47.0,4465000.0
21,Xà Phòng Cải Thiện Thâm Mông Pelican Hip Care Soap nội địa Nhật,99000,https://tiki.vn/xa-phong-cai-thien-tham-mong-pelican-hip-care-soap-noi-dia-nhat-p14694900.html?spid=36462598,-7%,3100.0,306900000.0
22,Bộ 3 Kem Tẩy Lông Cho Da Nhạy Cảm Veet Silk Fresh 25G,115000,https://tiki.vn/bo-3-kem-tay-long-cho-da-nhay-cam-veet-silk-fresh-25g-p104313841.html?spid=104313842,-36%,242.0,27830000.0
23,Lăn khử mùi dạng sáp Versace Dylan Blue nam,559000,https://tiki.vn/lan-khu-mui-dang-sap-versace-dylan-blue-nam-p78611350.html?spid=78611351,,90.0,50310000.0
24,Sữa Tắm On The Body Classic Pink Perfume Shower Body Wash 1Kg,231000,https://tiki.vn/sua-tam-on-the-body-classic-pink-perfume-shower-body-wash-1kg-p271391377.html?spid=271391378,,19.0,4389000.0
25,Lăn Khử Mùi Perspirex (Strong / Original / Comfort) Roll-On Chính Hãng,270000,https://tiki.vn/lan-khu-mui-perspirex-strong-original-comfort-roll-on-chinh-hang-p185812640.html?spid=185812652,,94.0,25380000.0
26,Lăn khử mùi Gillette Advanced Clear Gel Antiperspirant Cool Wave 107g,119000,https://tiki.vn/lan-khu-mui-gillette-advanced-clear-gel-antiperspirant-cool-wave-107g-p69321645.html?spid=101951415,,263.0,31297000.0
27,Bộ 2 Sữa tắm Palmolive mịn màng quyến rũ 100% chiết xuất từ phong lan 1 Lít/ chai,369000,https://tiki.vn/combo-2-sua-tam-palmolive-min-mang-quyen-ru-100-chiet-xuat-tu-phong-lan-1-lit-chai-p119699175.html?spid=119699176,,200.0,73800000.0
28,Chai xịt lạnh giảm đau sau chấn thương STARBALM SCS150,236000,https://tiki.vn/chai-xit-lanh-giam-dau-sau-chan-thuong-starbalm-scs150-p35612137.html?spid=198588256,,65.0,15340000.0
29,Lăn Khử Mùi Khô Thoáng Vùng Da Dưới Cánh Tay Vichy 50ml (Tặng băng đô mèo xinh xắn),230000,https://tiki.vn/lan-khu-mui-kho-thoang-vung-da-duoi-canh-tay-vichy-50ml-tang-bang-do-meo-xinh-xan-p106786570.html?spid=106786576,,51.0,11730000.0
30,"Hộp quà Romano bao gồm dầu gội (180g), sữa tắm (180g) và lăn khử mùi (150ml) hương Classic/Force/Attitude/Gentleman",155000,https://tiki.vn/hop-qua-romano-bao-gom-dau-goi-180g-sua-tam-180g-va-lan-khu-mui-150ml-huong-classic-force-attitude-gentleman-p217549460.html?spid=217549464,,38.0,5890000.0
31,Combo 2 Xịt Ngăn Mùi NIVEA MEN Dry Impact Khô Thoáng 150ml - 81602,200000,https://tiki.vn/combo-2-xit-ngan-mui-nivea-men-dry-impact-kho-thoang-150ml-81602-p101454090.html?spid=101454091,,556.0,111200000.0
32,Bigsize - Kem dưỡng trắng da toàn thân Truesky Whitening Body Lotion chiết xuất lựu 200g,159000,https://tiki.vn/bigsize-kem-duong-trang-da-toan-than-truesky-whitening-body-lotion-chiet-xuat-luu-200g-p55891956.html?spid=55891958,,1100.0,174900000.0
33,Combo 2 Lăn Ngăn Mùi NIVEA MEN Black & White Ngăn Vệt Ố Vàng Vượt Trội 5in1 (50ml) - 85392,177000,https://tiki.vn/combo-2-lan-ngan-mui-nivea-men-black-white-ngan-vet-o-vang-vuot-troi-5in1-50ml-85392-p56599673.html?spid=56599674,-8%,1100.0,194700000.0
34,Xịt Khử Mùi Giảm Mồ Hôi Chân Etiaxil Deodorant Anti-Transpirant 48h Pieds 100ml,249000,https://tiki.vn/xit-khu-mui-gia-m-mo-hoi-chan-etiaxil-deodorant-anti-transpirant-48h-pieds-100ml-p14925745.html?spid=14945644,-9%,260.0,64740000.0
35,"Xà Bông Tắm Hương Nước Hoa Trắng Da, Giảm Mụn Dubai Savannah Luxuriuous Body Bar Soap Pack 120g",39000,https://tiki.vn/xa-bong-tam-huong-nuoc-hoa-trang-da-giam-mun-dubai-savannah-luxuriuous-body-bar-soap-pack-120g-p248429980.html?spid=248429982,-12%,10.0,390000.0
36,Nước Rửa Tay Lifebuoy Bạc Bảo Vệ Công Thức Vitamin (XANH) Can 4L,328000,https://tiki.vn/nuoc-rua-tay-lifebuoy-bac-bao-ve-cong-thuc-vitamin-xanh-can-4l-p271860235.html?spid=271860236,-50%,6.0,1968000.0
37,Combo 3 Hộp Tăm bông Bông Bạch Tuyết (200 que/hộp tròn),69000,https://tiki.vn/combo-3-hop-tam-bong-bong-bach-tuyet-200-que-hop-tron-p170066578.html?spid=170066580,-38%,134.0,9246000.0
38,Kem tan mỡ Missha Hot Burning Perfect Body Gel Hàn Quốc,145000,https://tiki.vn/kem-tan-mo-missha-hot-burning-perfect-body-gel-han-quoc-p36261358.html?spid=118511155,-33%,163.0,23635000.0
39,Bộ 4 Sữa tắm Palmolive Naturals chiết xuất 100% thiên nhiên 500g chiết xuất từ hoa anh đào và phong lan,379000,https://tiki.vn/bo-4-sua-tam-palmolive-naturals-chiet-xuat-100-thien-nhien-500g-chiet-xuat-tu-hoa-anh-dao-va-phong-lan-p119699645.html?spid=119699646,-20%,142.0,53818000.0
40,Sữa tắm byphasse dưỡng ẩm và trắng mịn màu tím,98000,https://tiki.vn/sua-tam-byphasse-duong-am-va-trang-min-mau-tim-p4697057.html?spid=67807946,,48.0,4704000.0
41,"Combo 2 Chai Kem Ủ Trắng Loren Pfofessional Whitening Body Mask Dưỡng Da Trắng Hồng, Mịn Màng 200ml",300000,https://tiki.vn/combo-2-chai-kem-u-trang-loren-pfofessional-whitening-body-mask-duong-da-trang-hong-min-mang-200ml-p210524870.html?spid=210524871,-35%,18.0,5400000.0
42,Sữa tắm nước hoa Ý Tesori d'Oriente Ayurveda 250ml mùi hương tươi mát và thư giãn,145000,https://tiki.vn/sua-tam-nuoc-hoa-y-tesori-d-oriente-ayurveda-250ml-mui-huong-tuoi-mat-va-thu-gian-p4115551.html?spid=4335989,-42%,48.0,6960000.0
43,Nước rửa tay hữu cơ diệt khuẩn dạng bọt tinh dàu Cam 250ml thương hiệu Ecocare,75000,https://tiki.vn/nuoc-rua-tay-huu-co-diet-khuan-huong-cam-p10736937.html?spid=10736938,,488.0,36600000.0
44,Sữa Rửa Tay Tinh Chất Sữa Dê Good Look (500ml),47000,https://tiki.vn/su-a-ru-a-tay-tinh-cha-t-su-a-de-good-look-500ml-p601093.html?spid=601399,-6%,661.0,31067000.0
45,Xà phòng thiên nhiên AN’Sw 100g cho Nam và Nữ,45000,https://tiki.vn/xa-phong-thien-nhien-an-sw-100g-cho-nam-va-nu-p272455404.html?spid=272455408,-16%,16.0,720000.0
46,Xịt Khử Mùi Dưỡng Trắng Hương Nước Hoa Refre Whitening Perfume In Love - Hương Tình Yêu 30ml,47000,https://tiki.vn/xit-khu-mui-duong-trang-huong-nuoc-hoa-refre-whitening-perfume-in-love-huong-tinh-yeu-30ml-p92560200.html?spid=92560201,-17%,697.0,32759000.0
47,Combo 2 Vaseline Gluta-Hya Dưỡng Thể Nâng Tông Tức Thì Gấp 4x 300ML/tuýp,283000,https://tiki.vn/combo-2-vaseline-gluta-hya-duong-the-nang-tong-tuc-thi-gap-4x-300ml-tuyp-p191365684.html?spid=191365685,-36%,159.0,44997000.0
48,Lăn Gel Kobayashi khử mùi hôi vùng nách Waki Guard 50g Nhật bản,185000,https://tiki.vn/lan-gel-kobayashi-khu-mu-i-hoi-vu-ng-na-ch-waki-guard-50g-nha-t-ba-n-p247543432.html?spid=247543433,-31%,71.0,13135000.0
49,Muối ngâm chân Bạc Hà Cay - 1kg,135000,https://tiki.vn/muoi-ngam-chan-bac-ha-cay-1kg-p17596195.html?spid=17596196,-17%,362.0,48870000.0
50,Sữa Tắm L'amont En Provence Rose & Honey Shower Gel Hương Hoa Hồng Chai 500ml,87000,https://tiki.vn/sua-tam-l-amont-en-provence-rose-honey-shower-gel-huong-hoa-hong-chai-500ml-p548112.html?spid=272275,,2500.0,217500000.0
51,Tắm-gội-dưỡng 3in1 X-Men for Boss hương gió biển thanh mát Legend 830g,248000,https://tiki.vn/tam-goi-duong-3in1-x-men-for-boss-huong-gio-bien-thanh-mat-legend-830g-p257865456.html?spid=257865457,-10%,13.0,3224000.0
52,KEM BODY LỤC TẢO LEGEND HUYỀN THOẠI SOO YOUNG,135000,https://tiki.vn/kem-body-lu-c-ta-o-legend-huye-n-thoa-i-soo-young-p190547584.html?spid=190547585,-5%,13.0,1755000.0
53,"Kem Hỗ Trợ Trị Da Khô Tăng Sừng, Nứt Gót Chân ISIS Pharma Secalia A.H.A (200ml)",454000,https://tiki.vn/kem-tri-da-kho-tang-sung-nut-got-chan-isis-pharma-secalia-a-h-a-200ml-p973572.html?spid=16178431,,37.0,16798000.0
54,Xịt Ngăn Mùi Nivea Than Đen Hương Espresso - 85367 (150ml),118000,https://tiki.vn/xit-ngan-mui-nivea-than-den-huong-espresso-85367-150ml-p41172859.html?spid=54707871,,269.0,31742000.0
55,Sữa tắm nước hoa Tesori d'Oriente Hoa sen 500ml chính hãng kèm vòi nhập khẩu trực tiếp từ Ý,230000,https://tiki.vn/sua-tam-nuoc-hoa-tesori-d-oriente-hoa-sen-500ml-chinh-hang-kem-voi-nhap-khau-truc-tiep-tu-y-p4115555.html?spid=4335993,,245.0,56350000.0
56,Sữa Tắm Sạch Sâu Kháng Khuẩn Khuynh Diệp Thiên Nhiên Biore Guard 220g,35000,https://tiki.vn/sua-tam-sach-sau-khang-khuan-khuynh-diep-thien-nhien-biore-guard-220g-p183554970.html?spid=183554971,,18.0,630000.0
57,"Mỡ trăn triệt lông U Minh Hạ nguyên chất (10/30ml) UMIHA dùng cho vùng Chân, Tay, Nách, Bikini, Body tại nhà hiệu quả an toàn tiết kiệm",265000,https://tiki.vn/mo-tran-triet-long-vinh-vien-u-minh-ha-p10053537.html?spid=10053541,,3300.0,874500000.0
58,LĂN KHỬ MÙI NAM VERSACE POUR HOMME 75ML,599000,https://tiki.vn/lan-khu-mui-nam-versace-pour-homme-75ml-p46842427.html?spid=46842428,,98.0,58702000.0
59,Kem tan mỡ bụng Truesky S Body Cream chiết xuất quế gừng an toàn và hiệu quả 100g,115000,https://tiki.vn/kem-tan-mo-bung-truesky-s-body-cream-chiet-xuat-que-gung-an-toan-va-hieu-qua-100g-p46060478.html?spid=46060479,,4000.0,460000000.0
60,Sữa Tắm Dove Dưỡng Thể Chuyên Sâu Deep Moisture 500g,99000,https://tiki.vn/sua-tam-dove-duong-the-chuyen-sau-deep-moisture-500g-p269895640.html?spid=269895641,,7.0,693000.0
61,Bọt tắm dưỡng ẩm Lifebuoy hương Lô Hội 400ml,115000,https://tiki.vn/bot-tam-duong-am-lifebuoy-huong-lo-hoi-400ml-p204005126.html?spid=204005127,,46.0,5290000.0
62,Sữa Tắm Old Spice Timber With Sandalwood 473ml,155000,https://tiki.vn/sua-tam-old-spice-timber-with-sandalwood-473ml-p57102713.html?spid=141606211,,76.0,11780000.0
63,"Sữa chống nắng bí đao Cocoon 15ml quang phổ rộng SPF 50+, PA++++, UVA – PF 62.6",139500,https://tiki.vn/sua-chong-nang-bi-dao-cocoon-15ml-quang-pho-rong-spf-50-pa-uva-pf-62-6-p272853260.html?spid=272853261,,3.0,418500.0
64,Ruột thay diệt khuẩn khử mùi Baby Fresh 300ml - JOONA BABY,265000,https://tiki.vn/ruot-thay-diet-khuan-khu-mui-baby-fresh-300-ml-chai-khu-trung-vat-dung-cho-be-an-toan-khi-su-dung-p56218747.html?spid=99630206,,45.0,11925000.0
65,Dầu khô đa năng Nuxe Huile Prodigieuse® 50ml,593000,https://tiki.vn/dau-kho-da-nang-nuxe-huile-prodigieuse-50ml-p113493411.html?spid=113493412,,52.0,30836000.0
66,Bio - Oil Giảm rạn da và làm mờ sẹo 25ml,92000,https://tiki.vn/bio-oil-giam-ran-da-va-lam-mo-seo-25ml-p55267101.html?spid=94770479,-21%,348.0,32016000.0
67,Sữa tắm cá ngựa Algemarin Perfume Shower Gel 300ml,85000,https://tiki.vn/sua-tam-ca-ngua-algemarin-perfume-shower-gel-300ml-p7615194.html?spid=34808747,-11%,741.0,62985000.0
68,Sữa tắm Hazeline Dưỡng Thể Trắng Sáng & Mịn Da Từ Thiên Nhiên Matcha Lựu Đỏ 1kg,102000,https://tiki.vn/sua-tam-hazeline-duong-the-trang-sang-min-da-tu-thien-nhien-matcha-luu-do-1kg-p194107868.html?spid=194107874,-8%,36.0,3672000.0
69,"Kem DIZIGONE Nano Bạc - Kháng khuẩn, lành thương, tái tạo da, ngăn ngừa sẹo 25g",140000,https://tiki.vn/dizigone-nano-bac-khang-khuan-lanh-vet-thuong-tai-tao-da-ngan-ngua-seo-25g-p127583388.html?spid=127583389,-43%,88.0,12320000.0
70,"Gel giảm đau Salonpas thấm nhanh, hỗ trợ giảm đau do căng cơ, bầm tím, bong gân (30g)",37000,https://tiki.vn/gel-giam-dau-salonpas-tham-nhanh-ho-tro-giam-dau-do-cang-co-bam-tim-bong-gan-30g-p175964313.html?spid=175964314,,85.0,3145000.0
71,ĐÁNH BAY MỤN CÓC SINH DỤC SÙI MÀO GÀ BẰNG KEM BÔI LARIFAN UNGO 10g TỪ CHÂU ÂU,529000,https://tiki.vn/danh-bay-mun-coc-sinh-duc-sui-mao-ga-bang-kem-boi-larifan-ungo-10g-tu-chau-au-p108801868.html?spid=108801869,-25%,349.0,184621000.0
72,SỮA TẮM GỘI NƯỚC HOA NAM VERSACE POUR HOMME 250ML,599000,https://tiki.vn/sua-tam-goi-nuoc-hoa-nam-versace-pour-homme-250ml-p46826581.html?spid=46826582,,53.0,31747000.0
73,Bộ 2 Lăn Ngăn Mùi NIVEA MEN Black & White 5In1 Ngăn Vệt Ố Vàng Hương Nhẹ Nhàng (50 Ml) - 82245,177000,https://tiki.vn/bo-2-lan-ngan-mui-nivea-men-black-white-5in1-ngan-vet-o-vang-huong-nhe-nhang-50-ml-82245-p214503121.html?spid=214503122,-20%,28.0,4956000.0
74,Bộ quà tặng VALENTINE cho nam LOVE BOX - 2 Sữa tắm gội hương nước hoa cao cấp NERMAN 350ml/chai,428000,https://tiki.vn/bo-qua-tang-nam-gioi-love-box-2-sua-tam-goi-huong-nuoc-hoa-cao-cap-nerman-350ml-chai-p158849013.html?spid=158849014,-24%,82.0,35096000.0
75,Combo 2 Sữa Tắm L'amont En Provence Hoa Anh Đào và Hoa Hồng 1000ml/chai,299000,https://tiki.vn/combo-2-sua-tam-l-amont-en-provence-hoa-anh-dao-va-hoa-hong-1000ml-chai-p115011924.html?spid=115011925,-44%,73.0,21827000.0
76,"Kem Dưỡng Da Tay EUBOS Giúp Dưỡng Ẩm, Làm Mềm Da Tay Cho Da Nhạy Cảm 25ML, 75ML, 150ML - Xuất xứ Đức",139000,https://tiki.vn/kem-duong-da-tay-cho-da-nhay-cam-eubos-sensitive-hand-repair-care-p189192805.html?spid=189192807,-6%,22.0,3058000.0
77,Lăn khử mùi nữ Secret Clear Gel Luxe Lavender 73g ngăn mồ hôi- Mỹ,115000,https://tiki.vn/lan-khu-mui-nu-secret-clear-gel-luxe-lavender-73g-ngan-mo-hoi-my-p249671584.html?spid=253265365,-5%,139.0,15985000.0
78,Lăn khử mùi Perspirex loại dịu nhẹ cho da dạy nhạy,270000,https://tiki.vn/lan-khu-mui-perspirex-comfort-20ml-khu-mui-hoi-nach-va-ngan-tiet-mo-hoi-loai-nhe-20ml-p263696074.html?spid=263696076,-30%,11.0,2970000.0
79,Combo 2 Sữa tắm hương nước hoa Enchanteur Magic 650gr/ Chai,313000,https://tiki.vn/combo-2-sua-tam-huong-nuoc-hoa-enchanteur-magic-650gr-chai-p58669255.html?spid=58669256,-50%,982.0,307366000.0
80,Nước Rửa Tay PAX 600ml,40800,https://tiki.vn/nuoc-rua-tay-pax-600ml-p270492898.html?spid=270492901,,161.0,6568800.0
81,Kem Dưỡng Da Tay Hoa Quả 3W Clinic Olive (100ml),25000,https://tiki.vn/kem-duong-da-tay-hoa-qua-3w-clinic-olive-100ml-p1041832.html?spid=11395143,,61.0,1525000.0
82,Sữa Tắm The Body Shop Tea Tree (250ml),349000,https://tiki.vn/sua-tam-the-body-shop-tea-tree-250ml-p1601745.html?spid=1608853,,318.0,110982000.0
83,Gel Tắm Orita Hương Dưa Đỏ Shower Gel Cantaloupe Scented 1400ml,105000,https://tiki.vn/gel-tam-orita-huong-dua-do-shower-gel-cantaloupe-scented-1400ml-p262801961.html?spid=262801963,,32.0,3360000.0
84,COMBO 2 CHAI SỮA TẮM DETTOL ONZEN DƯỠNG DA ĐÀO & PHÚC BỒN TỬ (950G/CHAI),270000,https://tiki.vn/combo-2-chai-sua-tam-dettol-onzen-duong-da-dao-phuc-bon-tu-950g-chai-p271961793.html?spid=271961794,,5.0,1350000.0
85,Gel Tắm Nam X2 Manly 3n1 Cocayhoala - Sữa tắm gội toàn thân hương nước hoa nam tính - 320g,237000,https://tiki.vn/gel-tam-nam-x2-manly-3n1-cocayhoala-sua-tam-goi-toan-than-huong-nuoc-hoa-nam-tinh-320g-p217720404.html?spid=217720405,,46.0,10902000.0
86,Bigsize - Bộ sản phẩm tan mỡ bụng an toàn và hiệu quả Truesky gồm 1 kem tan mỡ bụng quế gừng 200g + 1 đại nịt bụng quấn nóng,179000,https://tiki.vn/bigsize---bo-san-pham-tan-mo-bung-an-toan-va-hieu-qua-truesky-gom-1-kem-tan-mo-bung-que-gung-200g---1-dai-nit-bung-quan-nong-p56648484.html?spid=56648485,,897.0,160563000.0
87,Nước rửa tay Premium Hand Soap Mr Fresh Hàn Quốc 5L,162000,https://tiki.vn/nuoc-rua-tay-premium-hand-soap-mr-fresh-han-quoc-5l-p4423229.html?spid=6656843,,1300.0,210600000.0
88,"Tẩy lông chân, body da nhạy cảm Veet With Easy Gel Wax Strips Body Legs 40 Miếng",389000,https://tiki.vn/tay-long-da-nhay-cam-veet-wax-strips-40-mieng-p76834744.html?spid=76834745,,40.0,15560000.0
89,Sữa Dưỡng Thể NIVEA Sáng Da Hương Hoa Hồng (350 Ml) - 85707,154000,https://tiki.vn/sua-duong-the-duong-trang-nivea-huong-hoa-hong-radiant-rose-350ml-85707-p54711575.html?spid=54711576,,216.0,33264000.0
90,Kem dưỡng da tay collagen 3W Clinic (100ml),25000,https://tiki.vn/kem-duong-da-tay-collagen-3w-clinic-100ml-p11305830.html?spid=11395051,,125.0,3125000.0
91,Gel Tắm The Body Shop Shea (250ml),199000,https://tiki.vn/gel-tam-the-body-shop-shea-250ml-p1601621.html?spid=1607035,,211.0,41989000.0
92,Tắm Gội Nước Hoa X-Men Fire 2in1 - 12h Thơm Lâu Sạch Sâu 650g,193000,https://tiki.vn/tam-goi-nuoc-hoa-x-men-fire-2in1-12h-thom-lau-sach-sau-650g-p162122670.html?spid=162122671,,12.0,2316000.0
93,Lăn Ngăn Mùi NIVEA Pearl & Beauty Ngọc Trai Quyến Rũ (50ml) - 83735,87000,https://tiki.vn/lan-ngan-mui-nivea-pearl-beauty-ngoc-trai-quyen-ru-50ml-83735-p54360920.html?spid=54360921,,400.0,34800000.0
94,Dầu massage hương hoa hướng dương 410ml,89000,https://tiki.vn/dau-massage-huong-hoa-huong-duong-410ml-p20865891.html?spid=20865892,,512.0,45568000.0
95,Sữa dưỡng thể Vaseline Intensive Care Essential Healing Lotion 725ml Vàng Mẫu mới,148000,https://tiki.vn/sua-duong-the-vaseline-intensive-care-essential-healing-lotion-725ml-vang-mau-moi-p95741339.html?spid=95741340,,70.0,10360000.0
96,[BẢN MỚI] Kem Ủ Trắng Body Retinol Niacinamide - Royal Retinol B22 - 2023,195000,https://tiki.vn/ban-moi-kem-u-trang-body-retinol-niacinamide-royal-retinol-b22-2023-p244318002.html?spid=244318003,,10.0,1950000.0
97,Xà bông Hương Nước Hoa Woody Urban thương hiệu SIGSCENT 90g,14000,https://tiki.vn/xa-bong-huong-nuoc-hoa-woody-urbane-thuong-hieu-sigscent-90g-p252536563.html?spid=249179356,,9.0,126000.0
98,Xịt Ngăn Mùi Nivea Serum Trắng Mịn Hương Hoa Hồng Hokkaido (150ml) 85304,118000,https://tiki.vn/xit-ngan-mui-nivea-serum-trang-min-huong-hoa-hong-hokkaido-150ml-85304-p41304417.html?spid=54650599,,516.0,60888000.0
99,Gel tắm làm sạch làm dịu và bảo vệ da nhạy cảm La Roche-Posay Lipikar Lavant Shower Gel 400ml,363750,https://tiki.vn/gel-tam-lam-sach-lam-diu-va-bao-ve-da-nhay-cam-la-roche-posay-lipikar-lavant-shower-gel-400ml-p87660133.html?spid=182541245,-25%,25.0,9093750.0
100,Bộ đôi Xịt Ngăn Mùi NIVEA MEN Silver Protect Phân Tử Bạc Giảm 99.9% Vi Khuẩn Gây Mùi (150ml) - 82959,213000,https://tiki.vn/bo-doi-xit-ngan-mui-nivea-men-silver-protect-phan-tu-bac-giam-99-9-vi-khuan-gay-mui-150ml-82959-p72033262.html?spid=72033263,-7%,2500.0,532500000.0
101,Lăn Khử Mùi Romano Force 50ml - 1412049,57000,https://tiki.vn/lan-khu-mui-romano-force-50ml-1412049-p580515.html?spid=21030522,-16%,282.0,16074000.0
102,Kem Dưỡng Tái Tạo Da Tay Eveline Extra Soft SOS (100ml) - EVEL0519,125000,https://tiki.vn/kem-duong-tai-tao-da-tay-eveline-extra-soft-sos-100ml-evel0519-p495312.html?spid=14645548,-9%,102.0,12750000.0
