,title,price,link_item,discount,sales,revenue
10,Nước hoa nam COLONIAL CLUB YPSOS EDT 100ML,649000,https://tiki.vn/nuoc-hoa-nam-colonial-club-ypsos-edt-100ml-p45847867.html?spid=45847868,-25%,11.0,7139000.0
11,Nước hoa nam Gỗ Đàn Hương Sandalwood L014 (30ml),450000,https://tiki.vn/nuoc-hoa-nam-go-dan-huong-sandalwood-l014-30ml-p60012024.html?spid=60012025,,12.0,5400000.0
12,Nước Hoa Nam Prada Luna Rossa Carbon Edt 100Ml,2350000,https://tiki.vn/nuoc-hoa-nam-prada-luna-rossa-carbon-edt-100ml-p23482419.html?spid=23482420,-25%,3.0,7050000.0
13,Nước Hoa Nữ My Burberry - Eau De Parfum - 90ml,2850000,https://tiki.vn/nuoc-hoa-nu-my-burberry-eau-de-parfum-90ml-p190480995.html?spid=190480996,-35%,,
14,Nước Hoa Nữ My Burberry Black Parfum,1810000,https://tiki.vn/nuoc-hoa-nu-my-burberry-black-parfum-p208401155.html?spid=253380012,-24%,2.0,3620000.0
15,"Nước hoa Nam Morra No.008 (Clove Tonka 08), nguyên liệu nhập Pháp, mùi hương bí ẩn, cuốn hút, gợi cảm, lưu hương lâu - dạng xịt 10ml",184000,https://tiki.vn/nuoc-hoa-nam-nu-morra-clove-tonka-dung-tich-10ml-chinh-hang-huong-thom-sang-trong-goi-cam-nguyen-lieu-nhap-tu-phap-100-p200619274.html?spid=200619275,,21.0,3864000.0
16,Tinh dầu nước hoa Dubai_ Mister Al-Rehab_ NAM (Hàng chính hãng),184000,https://tiki.vn/tinh-dau-nuoc-hoa-dubai_-mister-al-rehab_-nam-hang-chinh-hang-p8306383.html?spid=8306384,-28%,5.0,920000.0
17,Nước Hoa Nữ Laura Anne Allure 50ml Chính Hãng,259000,https://tiki.vn/nuoc-hoa-nu-laura-anne-allure-50ml-chinh-hang-p20862962.html?spid=20862963,,28.0,7252000.0
18,Nước hoa cô bé cao cấp Ytherapy Light Sea 10ml nhập khẩu Hàn Quốc lưu hương 50 giờ hương thơm dịu dàng nữ tính,630000,https://tiki.vn/nuoc-hoa-vung-kin-cao-cap-ytherapy-light-sea-10ml-nhap-khau-han-quoc-luu-huong-50-gio-huong-thom-diu-dang-nu-tinh-p252862632.html?spid=252862633,,1.0,630000.0
19,[1 cây - Không hộp] Nước hoa nam SIRMEN Eau de Parfum Châu Âu Europe Gentlemen cao cấp chai 10ml thơm tự nhiên,69000,https://tiki.vn/1-cay-khong-hop-nuoc-hoa-nam-sirmen-eau-de-parfum-chau-au-europe-gentlemen-cao-cap-chai-10ml-thom-tu-nhien-p207475564.html?spid=207475565,,8.0,552000.0
20,Nước Hoa Nam Rebel Hương Thị 50ml,890000,https://tiki.vn/nuoc-hoa-nam-rebel-huong-thi-50ml-p263338552.html?spid=263338553,,,
21,Tinh dầu nước hoa Dubai_ RASHA Al-Rehab_ NỮ (Hàng chính hãng ),184000,https://tiki.vn/tinh-dau-nuoc-hoa-dubai_-rasha-al-rehab_-nu-hang-chinh-hang-p70504840.html?spid=70504841,,10.0,1840000.0
22,Nước hoa LÁ House Bloom 3ml/10ml/30ml,285000,https://tiki.vn/nuoc-hoa-la-house-bloom-3ml-10ml-3ml-p205582620.html?spid=205582625,,2.0,570000.0
23,Nước hoa khô Givenchy Solid Perfume,979000,https://tiki.vn/nuoc-hoa-kho-givenchy-solid-perfume-p240245661.html?spid=240245673,,8.0,7832000.0
24,Nước Hoa Nam Calvin Klein Defy Eau de Parfum,2250000,https://tiki.vn/nuoc-hoa-nam-calvin-klein-defy-eau-de-parfum-p242660435.html?spid=242660437,,,
25,Nước Hoa Nữ Gucci Guilty Black Pour Femme,2150000,https://tiki.vn/nuoc-hoa-nu-gucci-guilty-black-pour-femme-p197794879.html?spid=197794956,,1.0,2150000.0
26,Nước hoa Nam Mercedes-Benz Man Select Night Edp For Men 100Ml,1999000,https://tiki.vn/nuoc-hoa-nam-mercedes-benz-man-select-night-edp-for-men-100ml-p44934127.html?spid=44934128,,1.0,1999000.0
27,Nước hoa nữ Cenota SI SEXY 75ml Cá Tính - Gợi Cảm - Cuốn hút từng phút giây,377000,https://tiki.vn/nuoc-hoa-nu-cenota-si-sexy-75ml-ca-tinh-goi-cam-cuon-hut-tung-phut-giay-p92764466.html?spid=92764467,,8.0,3016000.0
28,Nước Hoa Nam Salvatore Ferragamo Uomo Urban Feel Eau De Toilette Pour Homme 100ml,1850000,https://tiki.vn/nuoc-hoa-nam-salvatore-ferragamo-uomo-urban-feel-eau-de-toilette-pour-homme-100ml-p50358502.html?spid=50358503,,1.0,1850000.0
29,Bộ Nước Hoa Nữ Burberry Her EDP Gift Set,3400000,https://tiki.vn/bo-nuoc-hoa-nu-burberry-her-edp-gift-set-p217126934.html?spid=217126935,,2.0,6800000.0
30,Nước Hoa Nam Charme Cool Water - thơm mát dễ chịu,99000,https://tiki.vn/nuoc-hoa-nam-charme-cool-water-thom-mat-de-chiu-p273509050.html?spid=273509053,,2.0,198000.0
31,"Nước Hoa Vùng Kín Zlove Secret No.2 - Hương Thơm Dịu Nhẹ, Nữ tính - Lưu Giữ Mùi Hương Cả Ngày",99000,https://tiki.vn/nuoc-hoa-vung-kin-zlove-secret-no-2-huong-thom-diu-nhe-nu-tinh-luu-giu-mui-huong-ca-ngay-1ml-p137156234.html?spid=137156235,,16.0,1584000.0
32,"Nước hoa nam Morra No.32 nguyên liệu nhập Pháp, hương gỗ lịch lãm, nam tính, lưu hương thơm lâu - dạng xịt 10ml",390000,https://tiki.vn/nuoc-hoa-nam-morra-no-32-nguyen-lieu-nhap-phap-huong-go-lich-lam-nam-tinh-luu-huong-thom-lau-dang-xit-10ml-p270179362.html?spid=270179363,,,
33,"Nước hoa nữ cao cấp, Charme Venus, hương nước hoa lưu hương lâu, cho nàng thêm tự tin tựa một nữ thần, 50ml",696000,https://tiki.vn/nuoc-hoa-nu-charme-venus-50ml-p193246510.html?spid=193246511,-16%,1.0,696000.0
34,"Nước hoa nữ Morra No.92 (Begamot Vetiver 15) nguyên liêu nhập Pháp, hương thơm mạo hiểm, cá tính, nổi bật lưu hương lâu - dạng xịt",159000,https://tiki.vn/nuo-c-hoa-nam-nu-morra-begamot-vetiver-15-huong-tra-i-cay-ca-tinh-tuoi-ma-t-nguyen-lieu-chinh-hang-100-tu-phap-p242760390.html?spid=129373376,-55%,23.0,3657000.0
35,Nước Hoa Nam Gota Bouncy 100ml Chính Hãng,399000,https://tiki.vn/nuoc-hoa-nam-gota-bouncy-100ml-chinh-hang-p196013539.html?spid=196013540,-29%,,
36,Nước Hoa Nam Gota Bouncy 50ml Chính Hãng,209000,https://tiki.vn/nuoc-hoa-nam-gota-bouncy-50ml-chinh-hang-p11871659.html?spid=11871660,-29%,23.0,4807000.0
37,Nước Hoa Nam Diamond Homme Brown 45ml Chính Hãng,389000,https://tiki.vn/nuoc-hoa-nam-diamond-homme-brown-45ml-chinh-hang-p69749737.html?spid=69749738,-37%,18.0,7002000.0
38,Body Mist A Thousand Wishes 236ml - Bath and Body Work A Thousand Wishes Chính Hãng,249000,https://tiki.vn/body-mist-a-thousand-wishes-236ml-bath-and-body-work-a-thousand-wishes-chinh-hang-p273186344.html?spid=273186345,-15%,,
39,Nước Hoa Nữ Calvin Klein Euphoria - Eau De Parfum,1850000,https://tiki.vn/nuoc-hoa-nu-calvin-klein-euphoria-eau-de-parfum-p21435498.html?spid=44889087,-20%,5.0,9250000.0
40,Victoria Secret Aloe Water & Hibiscus Chính Hãng - Body Mist Victoria Secret 250ml - Lotion Victoria Secret 236ml,344000,https://tiki.vn/victoria-secret-aloe-water-hibiscus-chinh-hang-body-mist-victoria-secret-250ml-lotion-victoria-secret-236ml-p273371541.html?spid=273371543,-35%,,
41,0106210 Nước hoa cây bút MEDiCARE Đỏ 8ml,21000,https://tiki.vn/0106210-nuoc-hoa-cay-but-medicare-do-8ml-p129917252.html?spid=129917258,-16%,3.0,63000.0
42,Nước Hoa Nữ Violette Natural Spray EDT Charrier Parfums 30ml - VI30,359000,https://tiki.vn/nuoc-hoa-nu-violette-natural-spray-edt-charrier-parfums-30ml-vi30-p587915.html?spid=5948189,-8%,1.0,359000.0
43,Nước hoa nữ ngọt ngào quyến rũ cho quý cô tiệc tùng Inessance Paris Lilly's Night 50ML,249000,https://tiki.vn/nuo-c-hoa-nu-lilly-night-inessance-50ml-p16375114.html?spid=16375115,,,
44,Nước Hoa Nam Gucci guilty absolute pour homme Eau de Parfum 90ml,2800000,https://tiki.vn/nuoc-hoa-nam-gucci-guilty-absolute-pour-homme-eau-de-parfum-90ml-p54406629.html?spid=54406630,-30%,6.0,16800000.0
45,Nước Hoa Nữ Jean Paul Gaultier Scandal EDP 80ml,2950000,https://tiki.vn/nuoc-hoa-nu-jean-paul-gaultier-scandal-edp-p242661630.html?spid=242661632,,3.0,8850000.0
46,Nước Hoa Nam Dsquared2 Wood Pour Homme Eau De Toilette 100ml,1800000,https://tiki.vn/nuoc-hoa-nam-dsquared2-wood-pour-homme-eau-de-toilette-100ml-p43305414.html?spid=43305415,-19%,14.0,25200000.0
47,Hộp Set4 _ 3 chai xịt 3ml : ( No89 +5SENS+No8 ),100000,https://tiki.vn/hop-set4-_-3chai-xit-3ml-no89-5sens-no8-p4442445.html?spid=4442447,,17.0,1700000.0
48,Nước Hoa Nữ Gucci Bloom Profumo Di Fiori,2360000,https://tiki.vn/nuoc-hoa-nu-gucci-bloom-profumo-di-fiori-p197804855.html?spid=197804859,-16%,,
49,"Nước hoa nữ thơm lâu, Charme Memory, mùi hương hoa hồng Bulgaria, nồng nàn kiêu kỳ, dành cho nữ giới, 100ml",631000,https://tiki.vn/nuoc-hoa-charme-memory-100ml-p193246547.html?spid=193246551,,3.0,1893000.0
50,Nước Hoa CHARME MAGIC ĐỎ Mùi Hương Unisex Dịu Nhẹ Quyến Rũ Tự Tin 20ml,278000,https://tiki.vn/nuoc-hoa-vung-kin-charme-magic-20ml-mau-do-p193246563.html?spid=193246564,,1.0,278000.0
51,Nước hoa hương thiên nhiên D'eau Orlane Eau D'orlane Eau De Toilette 100 ml,2736000,https://tiki.vn/nuoc-hoa-orlane-huong-thien-nhien-d-eau-orlane-eau-d-orlane-eau-de-toilette-100-ml-p1042702.html?spid=1044872,,1.0,2736000.0
52,Tinh dầu nước hoa Dubai_ DIAMOND Al-Rehab_ UNISEX (Hàng chính hãng),184000,https://tiki.vn/tinh-dau-nuoc-hoa-dubai_-diamond-al-rehab_-unisex-hang-chinh-hang-p70219137.html?spid=70219138,,,
53,"Nước hoa nữ thơm lâu, Charme Party, hương thơm quyến rũ, dành cho các buổi tiệc đêm, 100ml",650000,https://tiki.vn/nuoc-hoa-nu-charme-party-100ml-p193246594.html?spid=193246598,,1.0,650000.0
54,"Nước hoa nữ F-THREE Perfume 10ML, hương hoa cỏ, hoa lài, phấn | EVOR",239000,https://tiki.vn/nuoc-hoa-nu-f-three-perfume-10ml-huong-hoa-co-hoa-lai-phan-evor-p263494761.html?spid=263494762,,,
55,Nước Hoa Gucci Mémoire d’une Odeur for Women and Men,2020000,https://tiki.vn/nuoc-hoa-gucci-memoire-d-une-odeur-for-women-and-men-p197799388.html?spid=197799392,,2.0,4040000.0
56,Nước hoa Orlane thanh lịch B21 Orlane Be 21 Eau De Parfum 30ml,2010000,https://tiki.vn/nuoc-hoa-orlane-thanh-lich-b21-orlane-be-21-eau-de-parfum-30ml-p1042738.html?spid=1045180,,,
57,Nước hoa vùng kín cao cấp Somethingly 10ml Ytherapy nhập khẩu Hàn Quốc lưu hương 50 giờ hương thơm quyến rũ bí ẩn,630000,https://tiki.vn/nuoc-hoa-vung-kin-cao-cap-somethingly-10ml-ytherapy-nhap-khau-han-quoc-luu-huong-50-gio-huong-thom-quyen-ru-bi-an-p272450993.html?spid=272450994,,,
58,[MUA 1 TẶNG 1] Nước hoa thiên nhiên Flower By Aura_Combo 2 chai Unisex 10ml,310000,https://tiki.vn/nuoc-hoa-thien-nhien-flower-by-aura_combo-2-chai-unisex-10ml-p272593379.html?spid=272593382,,,
59,Nước hoa nam Charme Enternity tặng kèm mẫu thử nước hoa Charme ngẫu nhiên,399000,https://tiki.vn/nuoc-hoa-nam-charme-enternity-tang-kem-mau-thu-nuoc-hoa-charme-ngau-nhien-p47308946.html?spid=167467370,,4.0,1596000.0
60,Nước Hoa Nữ Moschino Toy 2 EDP 100ml,1800000,https://tiki.vn/nuoc-hoa-nu-moschino-toy-2-edp-100ml-p50080192.html?spid=50080193,,17.0,30600000.0
61,"Nước hoa nữ thơm lâu, Charme Charm, hương nước hoa nữ nồng nàn, quyến rũ tinh tế, 50ml",696000,https://tiki.vn/nuoc-hoa-nu-charme-charm-50ml-p193246504.html?spid=193246506,,4.0,2784000.0
62,Nước Hoa Vùng Kín Nữ Oriss Chiết Xuất Tía Tô Hương Thơm Quyến Rũ Lôi Cuốn 10ml,180000,https://tiki.vn/nuoc-hoa-vung-kin-nu-oriss-chiet-xuat-tia-to-huong-thom-quyen-ru-loi-cuon-10ml-p273552424.html?spid=273552425,,,
63,"Nước Hoa Nữ Cao Cấp Adopt' Peach Me 30ML, Lưu Hương Tới 8H Giúp Bạn Luôn Tự Tin, Quyến Rũ Tặng Kèm Băng Đô Thời Trang",429000,https://tiki.vn/nuoc-hoa-nu-cao-cap-adopt-peach-me-30ml-luu-huong-toi-8h-giup-ban-luon-tu-tin-quyen-ru-tang-kem-bang-do-thoi-trang-p179735058.html?spid=179735059,,,
64,Nước hoa OUI Juicy Couture EDP 30ml,850000,https://tiki.vn/nuoc-hoa-oui-juicy-couture-edp-30ml-p242020121.html?spid=242020122,,,
65,"Nước hoa nữ thơm lâu, Charme Just For You, lãng mạn và tinh nghịch, cho nàng thêm tự tin, 50ml",418000,https://tiki.vn/nuoc-hoa-nu-charme-just-for-you-vui-tinh-lang-mang-va-tinh-nghich-50ml-p201795854.html?spid=201795855,,1.0,418000.0
66,NƯỚC HOA CREED SILVER MOUNTAIN WATER 100ml,6600000,https://tiki.vn/nuoc-hoa-creed-silver-mountain-water-100ml-p25402949.html?spid=25402950,-31%,6.0,39600000.0
67,Nước Hoa Ck Eternity Aqua For Men EDT (100ml),1099000,https://tiki.vn/nuoc-hoa-ck-eternity-aqua-for-men-edt-100ml-p1403247.html?spid=101999811,-18%,14.0,15386000.0
68,"Nước hoa nữ cao cấp, Charme GoodGirl, mùi hương hoa cỏ, nhẹ nhàng, thanh thoát, lưu hương lâu, 60ml",408000,https://tiki.vn/nuoc-hoa-nu-charme-good-girl-mui-huong-dac-trung-tu-nhom-hoa-co-trai-cay-khoi-goi-phong-cach-ca-tinh-loi-cuon-60ml-p201703026.html?spid=201703027,-37%,8.0,3264000.0
69,Bộ Set Nước hoa Nữ Paco Rabanne Lady Million Lucky Gift Set Edp 80Ml + Edp 10Ml,2085000,https://tiki.vn/bo-set-nuoc-hoa-nu-paco-rabanne-lady-million-lucky-gift-set-edp-80ml-edp-10ml-p23482371.html?spid=23482372,,2.0,4170000.0
70,Nước hoa vùng kín Light Sea 10ml Ytherapy nhập khẩu Hàn Quốc lưu hương 50 giờ hương thơm dịu dàng nữ tính,630000,https://tiki.vn/nuoc-hoa-vung-kin-light-sea-10ml-ytherapy-nhap-khau-han-quoc-luu-huong-50-gio-huong-thom-diu-dang-nu-tinh-p272450688.html?spid=272450689,-29%,,
71,Victoria Secret Shimmer Velvet Petals Chính Hãng - Body Mist Victoria Secret 250ml & Lotion Victoria Secret 236ml Chính Hãng,349000,https://tiki.vn/victoria-secret-shimmer-velvet-petals-chinh-hang-body-mist-victoria-secret-250ml-lotion-victoria-secret-236ml-chinh-hang-p273371708.html?spid=273371710,-51%,1.0,349000.0
72,( Mẫu chiết ) Nước Hoa Unisex Maison Francis Kurkdjian MFK 540,780000,https://tiki.vn/mau-chiet-nuoc-hoa-unisex-maison-francis-kurkdjian-mfk-540-p249056404.html?spid=249056406,,,
73,Nước Hoa Nữ Versace Pour Femme Dylan Blue - Eau De Parfum (100ml),2300000,https://tiki.vn/nuoc-hoa-nu-versace-pour-femme-dylan-blue-eau-de-parfum-100ml-p12107996.html?spid=20733431,-20%,16.0,36800000.0
74,Nước Hoa Nữ Diamond Femme Pink 45ml Chính Hãng,389000,https://tiki.vn/nuoc-hoa-nu-diamond-femme-pink-45ml-chinh-hang-p69748850.html?spid=69748851,-50%,28.0,10892000.0
75,"Nước hoa nam chính hãng Morra No.22 (2AM) 10ml nguyên liệu nhập Pháp mùi hương nam tính, phong trần quyến rũ, lưu hương thơm lâu - dạng xịt",390000,https://tiki.vn/nuo-c-hoa-nam-nu-morra-2am-huong-trai-cay-tuoi-ma-t-thanh-khie-t-luu-huong-lau-6h-8h-p242753580.html?spid=242753583,,4.0,1560000.0
76,Nước hoa nam Malizia Uomo Collection Black Eau de Toilette 100ml,575000,https://tiki.vn/nuoc-hoa-nam-malizia-uomo-collection-black-eau-de-toilette-100ml-p19709601.html?spid=19709602,-16%,23.0,13225000.0
77,Nước hoa vùng kín dành cho nữ Cuddle Blossom Eau De Parum chai chấm 10ml / chai lăn 5ml - LOLI & THE WOLF,150000,https://tiki.vn/nuoc-hoa-vung-kin-danh-cho-nu-cuddle-blossom-eau-de-parum-chai-cham-10ml-chai-lan-5ml-loli-the-wolf-p56053525.html?spid=74754864,-50%,5.0,750000.0
78,Nước hoa vùng kín dành cho nam Jungle Explorer Eau De Parum chai 10ml - LOLI & THE WOLF,239000,https://tiki.vn/nuoc-hoa-vung-kin-danh-cho-nam-jungle-explorer-eau-de-parum-chai-10ml-loli-the-wolf-p55593807.html?spid=74746589,,53.0,12667000.0
79,Tinh dầu nước hoa Dubai_ FULL Al-Rehab_ UNISEX (Hàng chính hãng),99000,https://tiki.vn/tinh-dau-nuoc-hoa-dubai_-full-al-rehab_-unisex-hang-chinh-hang-p70223741.html?spid=70223742,-61%,11.0,1089000.0
80,Nước Hoa Nữ Cao cấp Atelier Versace Fleur De Maté Eau De Parfum 100ml,6999000,https://tiki.vn/nuoc-hoa-nu-atelier-versace-fleur-de-mate-eau-de-parfum-100ml-p260918919.html?spid=260918920,,,
81,"Nước hoa nam Morra No.27 (Mystic Weapon) dạng xịt 2ml nguyên liệu Pháp hương gỗ và thảo mộc ấn tượng, mãnh liệt, thu hút lưu hương thơm lâu",90000,https://tiki.vn/nuoc-hoa-nam-nu-chinh-hang-morra-mystic-weapon-2ml-nguyen-lieu-nhap-phap-huong-thom-sang-trong-quyen-ru-lich-lam-nam-tinh-luu-huong-thom-lau-p252870183.html?spid=252870184,,1.0,90000.0
82,Nước Hoa Nam Laurelle London Carter & Rise 100Ml,650000,https://tiki.vn/nuoc-hoa-nam-laurelle-london-carter-rise-100ml-p97556542.html?spid=97556543,,,
83,Body Mist Midnight Amber Glow 236ml - Bath and Body Work Midnight Amber Glow Chính Hãng,249000,https://tiki.vn/body-mist-midnight-amber-glow-chinh-hang-bath-and-body-work-midnight-amber-glow-chinh-hang-p273169987.html?spid=273169988,,,
84,Nước Hoa Nam Laurelle London Perfumes Momentum Gold (100ml),400000,https://tiki.vn/nuoc-hoa-nam-laurelle-london-perfumes-momentum-gold-100ml-p647971.html?spid=651304,,28.0,11200000.0
85,Nước hoa Pháp dành cho Nữ Tendre Reve Laura Paris No3 100ml - Laura Sunshine,1050000,https://tiki.vn/nuoc-hoa-phap-danh-cho-nu-tendre-reve-laura-paris-no3-100ml-laura-sunshine-nhat-kim-anh-p160408732.html?spid=163577576,,6.0,6300000.0
86,Nước hoa cao cấp Enchanteur LUXE ROUGE 50ML,415000,https://tiki.vn/nuoc-hoa-cao-cap-enchanteur-luxe-rouge-50ml-p272425003.html?spid=272425004,,,
87,[Cả Set] Nước hoa 7 chai 9ml,3999000,https://tiki.vn/ca-set-nuoc-hoa-7-chai-9ml-p248477254.html?spid=248477255,,,
88,Nước Hoa Nữ Burberry Her Elixir EDP 100ml,3220000,https://tiki.vn/nuoc-hoa-nu-burberry-her-elixir-edp-100ml-p251586548.html?spid=251586549,,,
89,"Nước hoa nữ nhẹ nhàng, Charme Forever, mùi hương gợi cảm, tinh tế và thanh khiết, 35ml",418000,https://tiki.vn/nuoc-hoa-charme-forever-35ml-p193246512.html?spid=193246515,,1.0,418000.0
90,Nước Hoa Nữ Laurelle London Pour Femme Collection - Hot Pink EDP 100ml,437500,https://tiki.vn/nuoc-hoa-nu-laurelle-london-pour-femme-collection-hot-pink-edp-100ml-p199532766.html?spid=199532767,,4.0,1750000.0
91,Nước Hoa Nam Laura Anne Dynamic 30ml Chính Hãng,209000,https://tiki.vn/nuoc-hoa-nam-laura-anne-dynamic-30ml-chinh-hang-p32207142.html?spid=32207143,,13.0,2717000.0
92,"Nước hoa nam cao cấp VERSACE Pour Homme Dylan Blue EDT (30ml, 50ml, 100ml) hương Nhựa Cây thơm - Cam Chanh - Gia vị tươi mát",2420000,https://tiki.vn/nuoc-hoa-nam-cao-cap-versace-pour-homme-dylan-blue-edt-30ml-50ml-100ml-huong-nhua-cay-thom-cam-chanh-gia-vi-tuoi-mat-p217271646.html?spid=217271650,,,
93,"Nước hoa unisex cao cấp, Charme Signature, lưu hương lâu, mùi hương nồng ấm, mạnh mẽ lại dịu dàng, 100ml",120000,https://tiki.vn/nuoc-hoa-charme-no-1-signature-100ml-bi-an-goi-cam-quyen-ru-p198097706.html?spid=198097709,,,
94,"[Voucher freeship] Nước hoa nữ cao cấp VERSACE Bright Crystal Absolu EDP (30ml, 50ml, 90ml) hương Hoa - Trái Cây thơm ngọt dịu sang",1573000,https://tiki.vn/voucher-freeship-nuoc-hoa-nu-cao-cap-versace-bright-crystal-absolu-edp-30ml-50ml-90ml-huong-hoa-trai-cay-thom-ngot-diu-sang-p217180029.html?spid=217180031,,,
95,NƯỚC HOA CHÍNH HÃNG OHI | HƯƠNG GỖ CHO NAM CỰC KỲ THƠM | HƯƠNG GIỮ LÂU 12H | GIÁ CỰC RẺ,300000,https://tiki.vn/nuoc-hoa-chinh-hang-ohi-huong-go-cho-nam-cuc-ky-thom-huong-giu-lau-12h-gia-cuc-re-p92488279.html?spid=92488280,,13.0,3900000.0
96,"Nước hoa nữ Morra No.04 (Blackcurrant 10) nguyên liệu nhập Pháp, mùi hương ngọt ngào, chu đáo, sâu sắc lưu hương lâu - dạng xịt",292500,https://tiki.vn/nuo-c-hoa-chinh-hang-morra-nam-nu-blackcurrant-10-huong-tra-i-cay-ca-ti-nh-tuoi-ma-t-p247408733.html?spid=247433799,,,
97,"NƯỚC HOA CAO CẤP KAT&KEV (CHAI XỊT) 25ML GIO` BLACK CHO NAM MÙI HƯƠNG TINH TẾ, SANG TRỌNG, MẠNH MẼ",125000,https://tiki.vn/nuoc-hoa-cao-cap-kat-kev-chai-xit-25ml-gio-black-cho-nam-mui-huong-tinh-te-sang-trong-manh-me-p259507719.html?spid=259507720,,,
98,Nước hoa nữ Versace Bright Crystal EDT 30ml 50ml 90ml - Hàng chính hãng full box nguyên seal,2046000,https://tiki.vn/nuoc-hoa-nu-cao-cap-versace-bright-crystal-edt-30ml-50ml-90ml-huong-thom-hoa-tuoi-mat-sang-trong-p208445495.html?spid=208445499,,,
99,Nước Hoa Nữ Paco Rabanne Olympea Edp 80Ml,2450000,https://tiki.vn/nuoc-hoa-nu-paco-rabanne-olympea-edp-80ml-p23481580.html?spid=23481581,-12%,4.0,9800000.0
100,Nước Hoa Nam ALLURE Home Sport LPK Chính Hãng 5ml & 50mL Eau De Parfum,38000,https://tiki.vn/nuoc-hoa-nam-allure-home-sport-lpk-chinh-hang-50ml-eau-de-parfum-p273267347.html?spid=273267349,,1.0,38000.0
101,Nước hoa nữ chính hãng,600000,https://tiki.vn/nuoc-hoa-nu-chinh-hang-p23390573.html?spid=23390574,-31%,13.0,7800000.0
102,Nước hoa nam cao cấp F'Amor Pour Homme 50ml,349500,https://tiki.vn/nuoc-hoa-nam-cao-cap-f-amor-pour-homme-50ml-p3580397.html?spid=3580399,-20%,23.0,8038500.0
103,Nước Hoa Nữ Marc Jacobs Perfect Intense 100ml,2750000,https://tiki.vn/nuoc-hoa-nu-marc-jacobs-perfect-intense-100ml-p172841406.html?spid=172841407,,2.0,5500000.0
104,Nước Hoa De Memoria 01 Spello 30 ml,390000,https://tiki.vn/nuoc-hoa-de-memoria-01-spello-30-ml-p134623824.html?spid=134623825,-20%,42.0,16380000.0
105,Bộ Nước Hoa Nam Lacoste Eau de Lacoste L.12.12 Blanc EDT Gift Set,2190000,https://tiki.vn/bo-nuoc-hoa-nam-lacoste-eau-de-lacoste-l-12-12-blanc-edt-gift-set-p253384200.html?spid=253384201,-8%,,
106,Nước Hoa Nữ Marc Jacobs Daisy Eau So Intense 100ml,2600000,https://tiki.vn/nuoc-hoa-nu-marc-jacobs-daisy-eau-so-intense-100ml-p197856859.html?spid=197856860,-12%,,
107,Body Mist Gingham Vibrant 236ml - Bath and Body Work Gingham Vibrant Chính Hãng,249000,https://tiki.vn/body-mist-gingham-vibrant-236ml-bath-and-body-work-gingham-vibrant-chinh-hang-p273197632.html?spid=273197633,,,
