,title,price,link_item,discount,sales,revenue
24,[Made in Japan] Dầu Gội TSUBAKI Dưỡng Tóc Bóng Mượt 490ml,159000,https://tiki.vn/made-in-japan-dau-goi-tsubaki-duong-toc-bong-muot-490ml-p53308802.html?spid=56655130,-20%,32.0,5088000.0
25,Dầu gội Sunsilk Mềm mượt diệu kỳ (Vàng) Dây 12 gói,12000,https://tiki.vn/dau-goi-sunsilk-mem-muot-dieu-ky-vang-day-12-goi-p82844926.html?spid=82844927,-5%,131.0,1572000.0
26,Dầu Gội Hanayuki Thảo Dược 300g ( HÀNG CHÍNH HÃNG ),165000,https://tiki.vn/dau-goi-hanayuki-thao-duoc-300g-hang-chinh-hang-p203156265.html?spid=203156266,,10.0,1650000.0
27,Dầu Gội Thảo Dược Hoa Bưởi Phục Hồi Tóc Hư Tổn Cung Cấp Dưỡng Chất Cho Tóc QuaBlue ( Chai 300ml ),99000,https://tiki.vn/dau-goi-thao-duoc-hoa-buoi-quablue-cung-cap-dinh-duong-cho-da-dau-phuc-hoi-toc-hu-ton-chai-300ml-p154454090.html?spid=154454091,,47.0,4653000.0
28,Lược nhuộm tóc thông minh đen tóc VONVI làm tóc đen sau 5 phút thế hệ mới 1 nút ấn chai 200 ml,164000,https://tiki.vn/luoc-nhuom-toc-thong-minh-den-toc-vonvi-lam-toc-den-sau-5-phut-the-he-moi-1-nut-an-chai-200-ml-p198364767.html?spid=198364768,,59.0,9676000.0
29,Bộ dầu gội phục hồi đa tầng Nấm Truffle Weilaiya 450ml,979000,https://tiki.vn/bo-dau-goi-phuc-hoi-da-tang-nam-truffle-weilaiya-450ml-p121365928.html?spid=121365929,,58.0,56782000.0
30,[Made in Japan] Dầu gội siêu dưỡng & phục hồi tóc Salon Link Repair & Protect Extra (1000ml),170000,https://tiki.vn/made-in-japan-dau-goi-sieu-duong-phuc-hoi-toc-salon-link-repair-protect-extra-1000ml-p79239628.html?spid=179311428,,56.0,9520000.0
31,[+Tặng mũ trùm] Tinh dầu dưỡng tóc tinh chất Macadamia AURANE Softliss Fantastic Repair hair oil 125ml - Chai tròn,128250,https://tiki.vn/tinh-dau-duong-toc-tinh-chat-macadamia-aurane-softliss-fantastic-repair-hair-oil-125ml-p20713139.html?spid=20713140,,622.0,79771500.0
32,"Viên Serum Dưỡng Tóc Ellips Hair Vitamin Giúp Phục Hồi Tóc, Nuôi Dưỡng Tóc Óng Mượt (Vỉ 6 Viên)",19000,https://tiki.vn/vien-serum-duong-toc-ellips-hair-vitamin-giup-phuc-hoi-toc-nuoi-duong-toc-ong-muot-vi-6-vien-p130780886.html?spid=130780888,,599.0,11381000.0
33,Huyết thanh mọc tóc Weilaiya - Serum kích mọc và làm dày tóc ( tặng kèm cặp minisize dầu gội ),580000,https://tiki.vn/huyet-thanh-moc-toc-weilaiya-serum-kich-moc-va-lam-day-toc-tang-kem-cap-minisize-dau-goi-p138439964.html?spid=138439965,,47.0,27260000.0
34,Dầu gội gừng giảm gàu The Body Shop Ginger Scalp Care Shampoo 400ml,429000,https://tiki.vn/dau-goi-the-body-shop-ginger-400ml-p12528907.html?spid=12528908,,103.0,44187000.0
35,TINH DẦU BƯỞI VIJULLY,120000,https://tiki.vn/tinh-dau-buoi-kich-thich-moc-toc-vi-jully-giam-rung-toc-kich-thich-moc-toc-lam-dai-toc-p68819486.html?spid=68819487,,676.0,81120000.0
36,"Dầu Gội Thảo Dược Kích Thích Mọc Tóc, Ngăn Rụng Tóc, Phục Hồi Tóc Hư Tổn Với Nguyên Liệu Nhập Khẩu Châu Âu Welhair 150g",167000,https://tiki.vn/dau-goi-thao-duoc-kich-thich-moc-toc-ngan-rung-toc-phuc-hoi-toc-hu-ton-voi-nguyen-lieu-nhap-khau-chau-au-welhair-150g-p73570414.html?spid=73570415,,92.0,15364000.0
37,Tinh chất siêu hoạt động ngăn ngừa rụng kích thích mọc tóc Davines Naturaltech Energizing Superactive 100ml,902500,https://tiki.vn/tinh-chat-sieu-hoat-dong-ngan-ngua-rung-kich-thich-moc-toc-davines-naturaltech-energizing-superactive-100ml-p24156273.html?spid=24156274,,208.0,187720000.0
38,Hộp Dầu Gội Phủ Bạc Thảo Dược Komi Nhật Bản [10Gói = 250ml,269000,https://tiki.vn/hop-dau-goi-phu-bac-thao-duoc-komi-nhat-ban-10goi-250ml-p145646578.html?spid=145646586,,75.0,20175000.0
39,Sáp vuốt tóc cao cấp BRITISH M Urban Matte Clay - 20g,162000,https://tiki.vn/sap-vuot-toc-cao-cap-british-m-urban-matte-clay-20g-p12117431.html?spid=12117432,,85.0,13770000.0
40,Bột rắc tạo kiểu tóc Schwarzkopf OSiS+ Dust It Mattifying Volume Powder 10g,267000,https://tiki.vn/bot-rac-tao-kieu-toc-schwarzkopf-osis-dust-it-mattifying-volume-powder-10g-p14455274.html?spid=14455275,-8%,176.0,46992000.0
41,Keo xịt bóng tóc Schwarzkopf OSiS+ Sparkler Shine Spray 300ml,280250,https://tiki.vn/keo-xit-bong-toc-schwarzkopf-osis-sparkler-shine-spray-300ml-p20589114.html?spid=20589115,-5%,128.0,35872000.0
42,Cặp dầu gội xả Lusstaly Vitamin Collagen Moisturizing Comfort - Volumizing Repair phục hồi siêu mượt tóc cao cấp 500ml,520000,https://tiki.vn/cap-dau-goi-xa-phuc-hoi-sieu-muot-toc-cao-cap-lusstaly-vitamin-collagen-moisturizing-comfort-volumizing-repair-500ml-p25623071.html?spid=25623072,-30%,149.0,77480000.0
43,Nhuộm phủ bạc SEVEN EIGHT Hair Color (40g + 40g) Nhật Bản,128000,https://tiki.vn/nhuom-phu-bac-seven-eight-hair-color-40g-40g-nhat-ban-p22472904.html?spid=22472910,-5%,283.0,36224000.0
44,Dầu xả dưỡng tóc chăm sóc da đầu giảm rụng tóc Dr.FORHAIR Folligen Scalp Pack 250ml,124000,https://tiki.vn/dau-xa-duong-toc-cham-soc-da-dau-giam-rung-toc-dr-forhair-folligen-scalp-pack-250ml-p273003947.html?spid=273003950,-29%,12.0,1488000.0
45,Dầu gội siêu mượt phục hồi tóc hư tổn Karseell Maca Essence Moisture shampoo 800ml,342000,https://tiki.vn/dau-goi-sieu-muot-phuc-hoi-toc-hu-ton-karseell-maca-essence-moisture-shampoo-800ml-p21294043.html?spid=21294044,-5%,118.0,40356000.0
46,Dầu Gội Củ Sả - Mần Trầu Thorakao 400ml,92400,https://tiki.vn/da-u-go-i-cu-sa-ma-n-tra-u-thorakao-400ml-p14327919.html?spid=102096720,-5%,136.0,12566400.0
47,Combo 2 Chai Dầu Gội Và Xả Hoa Bưởi Thorakao 400ml,139900,https://tiki.vn/combo-2-chai-da-u-go-i-va-xa-hoa-buo-i-thorakao-400ml-p107323260.html?spid=107323261,-5%,254.0,35534600.0
48,Dầu Gội OGX Thick Full Biotin & Collagen Shampoo 385ml,208000,https://tiki.vn/dau-goi-ogx-thick-full-biotin-collagen-shampoo-385ml-p70660646.html?spid=273563146,-18%,5.0,1040000.0
49,"Xịt Dưỡng Tóc Vỏ Bưởi MELA Giúp Mọc Giảm Gãy Rụng Làm Mượt, Serum Tóc Thiên Thiên 100ml - ML04",70000,https://tiki.vn/xit-duong-toc-vo-buoi-mela-giup-moc-giam-gay-rung-lam-muot-serum-toc-thien-thien-100ml-ml04-p178559979.html?spid=178559981,-5%,15.0,1050000.0
50,Combo 2 Dầu Gội HEAD & SHOULDERS Cho Da Đầu Ngứa 625ml,289000,https://tiki.vn/combo-2-dau-goi-head---shoulders-cho-da-dau-ngua-625ml-p15800663.html?spid=75140968,-5%,25.0,7225000.0
51,Dầu gội Top Haneda Collagen Shampoo phục hồi siêu mượt tóc 785ml - Hàng chính hãng,285000,https://tiki.vn/dau-goi-phuc-hoi-sieu-muot-toc-collagen-shampoo-top-haneda-785ml-p19295837.html?spid=19295838,-16%,112.0,31920000.0
52,Dầu hấp ủ nhũ vàng phục hồi tóc hư tổn nặng L'ORÉAL Serie Expert Gold Quinoa + Protein Absolut Repair Golden Masque 500ml,902500,https://tiki.vn/dau-hap-u-nhu-vang-phuc-hoi-toc-hu-ton-nang-l-oreal-serie-expert-gold-quinoa-protein-absolut-repair-golden-masque-500ml-p48602004.html?spid=48602005,-5%,143.0,129057500.0
53,"DẦU GỘI PASIORI TM COLLAGEN & BIOTIN TRẮNG PHỤC HỒI, MỀM MƯỢT, NGĂN GÃY RỤNG 1000ML (NEW 2021)",185250,https://tiki.vn/dau-goi-pasiori-tm-collagen-biotin-trang-phuc-hoi-mem-muot-ngan-gay-rung-1000ml-new-2021-p129708296.html?spid=129708297,-5%,66.0,12226500.0
54,Dầu Gội Phục Hồi Đa Tầng Nấm Truffle Weilaiya - Tặng mini dầu xả gừng,490000,https://tiki.vn/dau-goi-phuc-hoi-da-tang-nam-truffle-weilaiya-tang-mini-dau-xa-gung-p155398602.html?spid=155398603,-5%,154.0,75460000.0
55,Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,215000,https://tiki.vn/kem-u-toc-buoi-cocoon-giam-gay-rung-va-lam-mem-toc-200ml-p252132891.html?spid=252132892,-5%,10.0,2150000.0
56,Dầu gội ngăn ngừa rụng tóc Davines Naturaltech Energizing shampoo chính hãng Ý 250ml,278000,https://tiki.vn/dau-goi-chong-rung-toc-davines-naturaltech-energizing-shampoo-250ml-p23485049.html?spid=23485050,-5%,510.0,141780000.0
57,BỘ DẦU GỘI XẢ VOUDIOTY ANTI-DANDRUFF BIOTIN & COLLAGEN XANH BIỂN MỀM MƯỢT NGĂN GÃY RỤNG CHO TÓC & DA ĐẦU GÀU NGỨA 1000ML*2 (NEW 2021),370500,https://tiki.vn/bo-dau-goi-xa-voudioty-anti-dandruff-biotin-collagen-xanh-bien-mem-muot-ngan-gay-rung-cho-toc-da-dau-gau-ngua-1000ml-2-new-2021-p130028095.html?spid=130028096,-5%,16.0,5928000.0
58,"Nước dưỡng tóc tinh dầu bưởi Pomelo Tabaha 120ml giảm rụng tóc, kích thích mọc tóc con",80000,https://tiki.vn/nuoc-duong-toc-tinh-dau-buoi-pomelo-tabaha-120ml-giam-rung-toc-kich-thich-moc-toc-con-p76158554.html?spid=76158555,-5%,122.0,9760000.0
59,Dầu gội dược liệu Thái Dương 3 ( Hoa Sen ) dung tích 200ML/500ML - Sao Thái Dương,60000,https://tiki.vn/dau-goi-duoc-lieu-thai-duong-3-hoa-sen-dung-tich-200ml-500ml-sao-thai-duong-p273289963.html?spid=199524175,-48%,26.0,1560000.0
60,Dầu gội Davines ngăn ngừa rụng tóc Naturaltech Energizing shampoo 1000ml,655500,https://tiki.vn/dau-goi-chong-rung-toc-davines-naturaltech-energizing-shampoo-1000ml-p24155787.html?spid=24155788,-5%,287.0,188128500.0
61,"Bộ Dầu Gội Và Xả OGX Thick And Full Biotin & Collagen Của Mỹ 385ml, giảm xơ rối, gãy, rụng, cho tóc dày và suôn mượt",408000,https://tiki.vn/bo-dau-goi-va-xa-ogx-thick-and-full-biotin-collagen-cua-my-385ml-giam-xo-roi-gay-rung-cho-toc-day-va-suon-muot-p104051298.html?spid=111852596,,122.0,49776000.0
62,Thuốc nhuộm tóc thảo dược Herbul,102500,https://tiki.vn/thuoc-nhuom-toc-thao-duoc-herbul-p7460469.html?spid=7460481,,720.0,73800000.0
63,COMBO 5 hộp Thuốc nhuộm tóc phủ bạc thảo dược Richenna EZ Speedy Hair Color Perfume dạng dầu gội hương nước hoa 60G,650000,https://tiki.vn/combo-5-hop-thuoc-nhuom-toc-phu-bac-thao-duoc-richenna-ez-speedy-hair-color-perfume-dang-dau-goi-huong-nuoc-hoa-60g-p71201419.html?spid=71201423,,43.0,27950000.0
64,"Serum Kích Mọc Râu - Tóc - Lông Mày Abera Kích Thích Nang Lông, Nang Tóc Mọc Nhanh, Nuôi Dưỡng Cho Lông, Tóc Khoẻ Mạnh",184000,https://tiki.vn/serum-kich-moc-rau-toc-long-may-abera-kich-thich-nang-long-nang-toc-moc-nhanh-nuoi-duong-cho-long-toc-khoe-manh-p272563219.html?spid=272563220,,4.0,736000.0
65,Tinh dầu bóng tóc Macadamia Healing Oil Treatment 27ml - Chính hãng Mỹ,256500,https://tiki.vn/dau-bong-toc-macadamia-healing-oil-treatment-30ml-p16199521.html?spid=16199522,,107.0,27445500.0
66,Dầu gội Wella SP Luxeoil Keratin Protect Shampoo phục hồi tóc hư tổn cao cấp Đức 1000ml,1216000,https://tiki.vn/dau-goi-wella-sp-luxeoil-keratin-protect-shampoo-phuc-hoi-toc-hu-ton-cao-cap-duc-1000ml-p15392528.html?spid=15392529,,68.0,82688000.0
67,[+Tặng mũ trùm] Kem hấp ủ tóc Pallamina Collagen Keratin Complex Treatment siêu mượt 500ml,175750,https://tiki.vn/kem-hap-u-toc-sieu-muot-pallamina-collagen-keratin-complex-treatment-500ml-p26729583.html?spid=26729584,,256.0,44992000.0
68,Dầu xả siêu mượt cho tóc khô hư tổn D'angello Keratin conditioner 800ml,283100,https://tiki.vn/dau-xa-sieu-muot-cho-toc-kho-hu-ton-d-angello-keratin-conditioner-800ml-p17491688.html?spid=17491689,,65.0,18401500.0
69,Dầu gội Sunsilk Mềm Mượt Diệu Kỳ 1.4kg dành cho tóc khô xơ với tinh dầu Argan hiện đại,199000,https://tiki.vn/dau-goi-sunsilk-mem-muot-dieu-ky-1-4kg-danh-cho-toc-kho-xo-voi-tinh-dau-argan-hien-dai-p40935824.html?spid=73175492,,151.0,30049000.0
70,COMBO 5 dây Dầu Gội Dove Phục hồi Hư tổn 12 gói x5,73000,https://tiki.vn/combo-5-day-dau-goi-dove-phuc-hoi-hu-ton-12-goi-x5-p82845558.html?spid=82845559,,16.0,1168000.0
71,Gel cứng Livegain Premium Hair Gel Super Hold giữ nếp tóc Hàn Quốc 450ml - Xanh,235600,https://tiki.vn/gel-giu-nep-toc-cung-livegain-premium-hair-gel-super-hold-450ml-p19399703.html?spid=19399704,,59.0,13900400.0
72,Bộ dầu gội xả L'OREAL SERIE EXPERT Absolut Repair Gold Quinoa phục hồi tóc hư tổn (New 2021) 300ml/200ml,617500,https://tiki.vn/bo-dau-goi-xa-l-oreal-serie-expert-absolut-repair-gold-quinoa-phuc-hoi-toc-hu-ton-new-2021-300ml-200ml-p136817261.html?spid=136817262,,12.0,7410000.0
73,[+Tặng mũ trùm] DẦU GỘI TÍM KARSEELL NO YELLOW SILVER SHAMPOO KHỬ ÁNH VÀNG CHO TÓC TRÂNG BẠCH KIM,152000,https://tiki.vn/tang-mu-trum-dau-goi-tim-karseell-no-yellow-silver-shampoo-khu-anh-vang-cho-toc-trang-bach-kim-p272395847.html?spid=272395851,,5.0,760000.0
74,Gôm Xịt Giữ Nếp Tóc Siêu Cứng Gatsby Set &amp; Keep Spray Hair Spray Ultra Hard - Tặng móc khoá chính hãng,145000,https://tiki.vn/gom-xit-giu-nep-toc-sieu-cung-gatsby-set-amp-keep-spray-hair-spray-ultra-hard-tang-moc-khoa-chinh-hang-p175098690.html?spid=175098691,,38.0,5510000.0
75,"Xịt Kích Mọc Tóc Thảo Dược HAIR GREEN HERBER Dung Tích 120 ml - Phục Hồi Tóc Rụng, Dưỡng Tóc Suôn Mượt, Ngăn Ngừa Gãy Rụng, Làm Chắc Khoẻ Chân Tóc",129000,https://tiki.vn/xit-kich-moc-toc-thao-duoc-hair-green-herber-quyen-lara-120-ml-phuc-hoi-toc-rung-duong-toc-suon-muot-ngan-ngua-gay-rung-lam-chac-khoe-chan-toc-hang-chinh-hang-p186563360.html?spid=186563361,,17.0,2193000.0
76,Sáp vuốt tóc BY VILAIN GOLD DIGGER 65 ml,419000,https://tiki.vn/sap-vuot-toc-by-vilain-gold-digger-65-ml-p73346761.html?spid=73346762,,360.0,150840000.0
77,Kem Ủ Tóc The Body Shop Shea 240ml,699000,https://tiki.vn/kem-u-toc-the-body-shop-shea-240ml-p12528926.html?spid=12528927,,26.0,18174000.0
78,HẤP PHỤC HỒI CHUYÊN SÂU DELOFIL (500ML),220000,https://tiki.vn/hap-phuc-hoi-chuyen-sau-delofil-500ml-p48329882.html?spid=48684855,,28.0,6160000.0
79,Bộ dầu gội xả Davines Love Curl dưỡng tóc uốn xoăn Ý 250ml,527250,https://tiki.vn/bo-dau-goi-xa-davines-love-curl-duong-toc-uon-xoan-y-250ml-p45308604.html?spid=45308605,,32.0,16872000.0
80,Dầu gội ngăn rụng tóc dành cho tóc dầu và gàu AS13 Prosee Balancing 1000ml,579000,https://tiki.vn/dau-goi-ngan-rung-toc-danh-cho-toc-dau-va-gau-as13-prosee-balancing-1000ml-p144471605.html?spid=144471606,-10%,14.0,8106000.0
81,"Lancopharm Exitans Anti-Dandruff Shampoo, dầu gội trị gàu, nấm của Đức (150ml)",193500,https://tiki.vn/lancopharm-exitans-anti-dandruff-shampoo-dau-goi-tri-gau-nam-cua-duc-150ml-p10403840.html?spid=30043428,-36%,83.0,16060500.0
82,"[Combo 2] Serum Kích Mọc Râu - Tóc - Lông Mày Abera Kích Thích Nang Lông, Nang Tóc Mọc Nhanh, Nuôi Dưỡng Cho Lông",339000,https://tiki.vn/combo-2-serum-kich-moc-rau-toc-long-may-abera-kich-thich-nang-long-nang-toc-moc-nhanh-nuoi-duong-cho-long-p273238541.html?spid=273238542,-5%,5.0,1695000.0
83,Bột nhuộm tóc màu Xanh đen lá chàm Ogatic 50gr – Nhuộm tóc màu Xanh Đen ( Bao Bì Mới),96000,https://tiki.vn/bot-nhuom-toc-mau-xanh-den-la-cham-ogatic-50gr-nhuom-toc-mau-xanh-den-bao-bi-moi-p54414733.html?spid=54414734,-5%,104.0,9984000.0
84,Serum Sa-chi phục hồi tóc Cocoon 70ml,165000,https://tiki.vn/serum-sa-chi-phuc-hoi-toc-cocoon-70ml-p46610987.html?spid=46610988,-5%,63.0,10395000.0
85,Bộ dầu gội xả Lusstaly Vitamin Collagen Moisturizing Comfort - Volumizing Repair phục hồi siêu mượt tóc cao cấp 800ml,780000,https://tiki.vn/bo-dau-goi-xa-phuc-hoi-sieu-muot-toc-cao-cap-lusstaly-vitamin-collagen-moisturizing-comfort-volumizing-repair-800ml-p25622474.html?spid=25622475,-29%,96.0,74880000.0
86,LOLANE - DẦU Ủ MACADAMIA 500G (BIOTIN),59000,https://tiki.vn/lolane-dau-u-macadamia-500g-biotin-p54764036.html?spid=54764037,-22%,65.0,3835000.0
87,[+Tặng mũ trùm] BỘ DẦU GỘI XẢ BƯỞI CLALISK NOURISHING GRAPEFRUIT MỀM MƯỢT NGĂN RỤNG MỌC TÓC 1000ML*2,302100,https://tiki.vn/bo-dau-goi-xa-buoi-clalisk-nourishing-grapefruit-mem-muot-ngan-rung-moc-toc-1000ml-2-p122521001.html?spid=122521002,-5%,10.0,3021000.0
88,CẶP DẦU GỘI XẢ DƯỠNG SINH STILLONPS COLLAGEN PHỤC HỒI MỀM MƯỢT TÓC MINI 30ML*2,14250,https://tiki.vn/cap-dau-goi-xa-duong-sinh-stillonps-collagen-phuc-hoi-mem-muot-toc-mini-30ml-2-p216460135.html?spid=216460140,-50%,3.0,42750.0
89,Sáp Cứng Livegain Premium Mat Wax 120g Hàn Quốc,232750,https://tiki.vn/sap-cung-livegain-premium-mat-wax-120g-han-quoc-p23887059.html?spid=35415968,-2%,46.0,10706500.0
90,COMBO 6 dây Dầu gọi Lifebuoy Tóc dày óng ả 12 gói x6,48000,https://tiki.vn/combo-6-day-dau-goi-lifebuoy-toc-day-ong-a-12-goi-x6-p82884404.html?spid=82884405,-5%,70.0,3360000.0
91,Combo 2 Dầu Gội REJOICE Siêu Mượt 1200g,339000,https://tiki.vn/combo-2-dau-goi-rejoice-sieu-muot-1200g-p50256739.html?spid=73221482,-9%,26.0,8814000.0
92,Dầu Gội Khô COLAB UK 200ml Dưỡng Tóc Sạch Bồng Bềnh Vào Nếp Sau 5 Giây,99000,https://tiki.vn/dau-goi-kho-colab-uk-200ml-duong-toc-sach-bong-benh-vao-nep-sau-5-giay-p206433543.html?spid=206433565,-21%,6.0,594000.0
93,Gội đầu thảo dược Nếp Xưa (7 túi lọc & tự đong) - VietHerb,55000,https://tiki.vn/goi-dau-thao-duoc-nep-xua-7-tui-loc-tu-dong-vietherb-p100067163.html?spid=100067167,-32%,86.0,4730000.0
94,Dầu gội khô COLAB hương Overnight Renew 200ml,159000,https://tiki.vn/dau-goi-kho-colab-huong-overnight-renew-200ml-p160533381.html?spid=160533382,-11%,34.0,5406000.0
95,Dầu gội Đinh Hương Nhu,240000,https://tiki.vn/dau-goi-dinh-huong-nhu-p206148249.html?spid=206148250,-5%,30.0,7200000.0
96,Dầu gội CLEAR 48 Giờ Sạch Gàu Ngứa 880g,174000,https://tiki.vn/dau-goi-clear-48-gio-sach-gau-ngua-880g-p171116896.html?spid=171116897,,235.0,40890000.0
