,title,price,link_item,discount,sales,revenue
64,Bộ bấm móng tay chân 7 món có hộp đựng bằng da PKS ( tặng kèm sản phẩm ngẫu nhiên ),36771,https://tiki.vn/bo-bam-mong-tay-chan-7-mon-co-hop-dung-bang-da-pks-tang-kem-san-pham-ngau-nhien-p56709179.html?spid=58232055,,52.0,1912092.0
65,"Dụng cụ mát xa mặt, cạo gió, ấn huyệt, tim sừng dùng để mát xa mặt, chăm sóc và làm đẹp da | Mỹ Nghệ Phương Chi",59000,https://tiki.vn/du-ng-cu-ma-t-xa-ma-t-cao-gio-an-huyet-bang-sung-dung-de-mat-xa-mat-cham-soc-va-lam-dep-da-du-ng-cu-massage-p199078318.html?spid=199078324,,15.0,885000.0
66,Cọ Rửa Mặt và Masage Bạch Tuộc,9000,https://tiki.vn/co-rua-mat-va-masage-bach-tuoc-p31855083.html?spid=203471706,-50%,,
67,"Gel lạnh trẻ hóa da dùng cho máy triệt lông, máy Hifu, máy RF, máy nâng cơ, và các thiêt bị làm đẹp khác",59000,https://tiki.vn/gel-lanh-tre-hoa-da-dung-cho-may-triet-long-may-hifu-may-rf-may-nang-co-va-cac-thiet-bi-lam-dep-khac-p54619722.html?spid=54619723,-9%,60.0,3540000.0
68,Máy Rửa Mặt Và Mát Xa Da Mặt inFace Sonic MS2000 (Gen 1) - Làm Sạch Bụi Bẩn Và Cặn Trang Điểm Chỉ Trong 90s Với 3 Chế Độ Phù Hợp Với Mọi Loại Da -HÀNG CHÍNH HÃNG,399000,https://tiki.vn/may-rua-mat-va-mat-xa-da-mat-inface-sonic-ms2000-gen-1-lam-sach-bui-ban-va-can-trang-diem-chi-trong-90s-voi-3-che-do-phu-hop-voi-moi-loai-da-hang-chinh-hang-p197674237.html?spid=197674239,-8%,53.0,21147000.0
69,"Máy Massage Nâng Cơ Mặt Cầm Tay, Máy Đẩy Tinh Chất Làm Mờ Vết Nhăn, Thon Gọn Mặt, Mát Xa Mặt Cổ Dùng Pin - HÀNG CHÍNH HÃNG MINIIN",69000,https://tiki.vn/may-massage-nang-co-mat-cam-tay-may-day-tinh-chat-lam-mo-vet-nhan-thon-gon-mat-mat-xa-mat-co-dung-pin-hang-chinh-hang-miniin-p242495754.html?spid=242495755,-42%,11.0,759000.0
70,(Mua 1 Tặng 1) Dụng Cụ Mát Xa Rung Cầm Tay Mát Xa Mát Mạnh 102 (Hàng Mới 100% Có Sẵn) FMA1005,67000,https://tiki.vn/mua-1-tang-1-dung-cu-mat-xa-rung-cam-tay-mat-xa-mat-manh-102-hang-moi-100-co-san-fma1005-p137675680.html?spid=137675682,-36%,1.0,67000.0
71,Sơn Gel VIL 15ml | 45k/chai | từ 181-192 (sơn bóng sáng đẹp),35000,https://tiki.vn/son-gel-vil-15ml-45k-chai-tu-181-192-son-bong-sang-dep-p90233147.html?spid=90233211,-42%,7.0,245000.0
72,Máy tỉa lông mũi Kemei KM-6512 dùng pin AA tiện lợi động cơ quay mạnh mẽ dùng tỉa tóc mai ria mép - Hàng chính hãng,99000,https://tiki.vn/may-tia-long-mui-kemei-km-6512-dung-pin-aa-tien-loi-dong-co-quay-manh-me-dung-tia-toc-mai-ria-mep-hang-chinh-hang-p156811567.html?spid=156811569,-50%,15.0,1485000.0
73,"Vỏ bi lăn Dubai 3ml 5ml 10ml thủy tinh thân Ruby - Chai lọ chiết nước hoa, dầu dừa, phễu mini, mỹ phẩm du lịch",1500,https://tiki.vn/vo-bi-lan-dubai-3ml-5ml-10ml-thuy-tinh-than-ruby-chai-lo-chiet-nuoc-hoa-dau-dua-pheu-mini-my-pham-du-lich-p147891334.html?spid=147891386,-38%,228.0,342000.0
74,combo dao cạo râu kèm 35 lưỡi HBH005,89000,https://tiki.vn/combo-dao-cao-rau-kem-35-luoi-hbh005-p90116910.html?spid=90116913,,12.0,1068000.0
75,Hộp 100 lưỡi lam Dorco Titan,68000,https://tiki.vn/hop-100-luoi-lam-dorco-titan-p58741719.html?spid=58741720,,73.0,4964000.0
76,"Máy Nâng Cơ Mặt HIFU, Nâng Cơ Xóa Nhăn Trẻ Hóa Căng Bóng Da- Công Nghệ Siêu Âm, Sóng RF, Xung Điện EMS Thế Hệ Mới 2022",1249000,https://tiki.vn/may-nang-co-mat-hifu-nang-co-xoa-nhan-tre-hoa-cang-bong-da-cong-nghe-sieu-am-song-rf-xung-dien-ems-the-he-moi-2022-p267331096.html?spid=267331098,,1.0,1249000.0
77,Máy chà gót chân Enchen Rock tẩy tế bào ch.ết làm mềm sáng gót chân pin sạc chuyên dụng tại nhà Enchen Rock Foot Callus remover,339000,https://tiki.vn/may-cha-got-chan-enchen-rock-tay-te-bao-ch-et-lam-mem-sang-got-chan-pin-sac-chuyen-dung-tai-nha-enchen-rock-foot-callus-remover-p191716728.html?spid=191716729,,3.0,1017000.0
78,"Lọ chiết nước hoa, lọ chiết tinh dầu bi lăn nắp bạc dung tích 10ml",6400,https://tiki.vn/lo-chiet-nuoc-hoa-lo-chiet-tinh-dau-bi-lan-nap-bac-dung-tich-10ml-p108220448.html?spid=108220450,,234.0,1497600.0
79,"Máy massage bụng đùi,đai massage bụng pin sạc,rung nhiệt hồng ngoại đánh tan mỡ bụng cho cơ thể thon gọn",1468888,https://tiki.vn/may-massage-bung-dui-dai-massage-bung-pin-sac-rung-nhiet-hong-ngoai-danh-tan-mo-bung-cho-co-the-thon-gon-p249900789.html?spid=273679368,,,
80,Bộ 4 Món Que Nặn Mụn Bằng Thép Cao Cấp Gồm 8 Đầu Nặn Chuyên Dụng An Toàn (Full Box) - MP042,11000,https://tiki.vn/bo-4-mon-que-nan-mun-full-box-mp042-p25719507.html?spid=57566876,,37.0,407000.0
81,Thanh Lăn Massage Nâng Cơ Mặt 3D Roller,25997,https://tiki.vn/thanh-lan-massage-nang-co-mat-3d-roller-p11425662.html?spid=247858480,,1.0,25997.0
82,Bộ 24 móng tay giả nail thơi trang như hình (A50),20000,https://tiki.vn/bo-24-mong-tay-gia-nail-thoi-trang-nhu-hinh-a50-p76474908.html?spid=76474909,,96.0,1920000.0
83,Dao Cạo Râu 4 Lưỡi Dorco Pace 4 FRA 1001-PT,135000,https://tiki.vn/dao-cao-rau-4-luoi-dorco-pace-4-fra-1001-pt-p34315208.html?spid=34315210,,109.0,14715000.0
84,Set 02 chiếc dao cạo vùng kín Bikini Line lưỡi dao sắc bén giúp cạo sạch nhẹ nhàng - nội địa Nhật Bản,44500,https://tiki.vn/set-02-chiec-dao-cao-vung-kin-bikini-line-luoi-dao-sac-ben-giup-cao-sach-nhe-nhang-noi-dia-nhat-ban-p114843871.html?spid=114843873,,41.0,1824500.0
85,Kềm Cắt Móng Thép Chuyên Dụng Kềm Nghĩa M-401,69920,https://tiki.vn/kem-cat-mong-thep-chuyen-dung-kem-nghia-m-401-p8142231.html?spid=8142232,,122.0,8530240.0
86,Máy massage da đầu OSIM uScalp 2,6550000,https://tiki.vn/osim-may-massage-da-dau-cam-tay-uscalp-2-p173486409.html?spid=173486410,,1.0,6550000.0
87,"LƯỢC CHẢI, CẮT TÓC CHUYÊN DỤNG",11000,https://tiki.vn/luoc-chai-cat-toc-chuyen-dung-p65002444.html?spid=192393190,,10.0,110000.0
88,Thảm đá nóng Hàn Quốc HAPPY LIFE 60X150CM giảm đau lưng xương khớp toàn thân và thoát vị đĩa đệm,4190000,https://tiki.vn/tham-da-nong-han-quoc-happy-life-60x150cm-giam-dau-lung-xuong-khop-toan-than-va-thoat-vi-dia-dem-p253317174.html?spid=253317175,,1.0,4190000.0
89,Máy tạo kiểu râu Beardtrimmer Philips BT1233/14 - Vận hành bền bỉ - Hiệu suất ổn định - Chính hãng,599000,https://tiki.vn/may-tao-kieu-rau-beardtrimmer-philips-bt1233-14-p178462951.html?spid=178462953,,28.0,16772000.0
90,"Lược chải tóc gỡ rối CWELL lược massage có đệm khí, tạo phồng tạo kiểu cho tóc xoăn C01PK",16000,https://tiki.vn/luoc-chai-toc-go-roi-cwell-luoc-massage-co-dem-khi-tao-phong-tao-kieu-cho-toc-xoan-c01pk-p273358531.html?spid=273358541,,9.0,144000.0
91,"Dụng Cụ Mát Xa Mũi Và Mắt Bằng Sừng Trâu Tự Nhiên, Mát Xa Vùng Mắt Nâng Cơ Hiệu quả | Mỹ Nghệ Phương Chi",49000,https://tiki.vn/dung-cu-mat-xa-mui-va-mat-bang-sung-trau-tu-nhien-mat-xa-vung-mat-nang-co-hieu-qua-my-nghe-phuong-chi-p273135399.html?spid=273135400,,1.0,49000.0
92,Máy hút mụn đầu đen đa năng cao cấp MARSKE MS 6666 Gồm 4 đầu hút mụn và Xông hơi nước - Hàng Chính Hãng,550000,https://tiki.vn/may-hut-mun-dau-den-da-nang-cao-cap-marske-ms-6666-gom-4-dau-hut-mun-va-xong-hoi-nuoc-hang-chinh-hang-p58185733.html?spid=58185734,,23.0,12650000.0
93,Máy cắt tỉa lông mũi pin sạc Enchen hàng cao cấp phiên bản quà tặng hộp đẹp,200000,https://tiki.vn/may-cat-tia-long-mui-chuyen-dung-enchen-en001-pin-sac-cat-em-cat-long-mui-khong-gay-ngua-rat-p192880305.html?spid=195769383,,63.0,12600000.0
94,Máy Hút Mũi Cho Bé Sơ Sinh Cao Cấp Tự Động Làm Sạch Khoang Mũi Giúp Mũi Thông Thoáng Dễ Chịu An Toàn Tuyệt Đối 319,450000,https://tiki.vn/may-hut-mui-cho-be-so-sinh-cao-cap-tu-dong-lam-sach-khoang-mui-giup-mui-thong-thoang-de-chiu-an-toan-tuyet-doi-319-p272239915.html?spid=272239920,,4.0,1800000.0
95,Lược gội đầu massage MASEKI,230000,https://tiki.vn/luoc-goi-dau-massage-maseki-hang-nhat-ban-chinh-hang-p173998496.html?spid=173998498,,85.0,19550000.0
96,"Lược sừng răng thưa chải tóc xoăn, xù, rối, massage đầu (Size: L - 19cm) COH145 - Chăm sóc tóc",59000,https://tiki.vn/luoc-sung-rang-thua-chai-toc-xoan--xu--roi--massage-dau--size--l---19cm--coh145---cham-soc-toc-p119927313.html?spid=119927321,,25.0,1475000.0
97,Sáp Chỉnh Nha Hỗ Trợ Niềng Răng,16000,https://tiki.vn/sap-chinh-nha-ho-tro-nieng-rang-p126078927.html?spid=126078929,,172.0,2752000.0
