,title,price,link_item,discount,sales,revenue
23,Bộ 3 Kem đánh răng Colgate diệt vi khuẩn Total Clean Mint hương bạc hà bảo vệ toàn diện 12h 170g/tuýp,148000,https://tiki.vn/bo-3-kem-danh-rang-colgate-die-t-vi-khua-n-total-clean-mint-huong-ba-c-ha-bao-ve-toan-dien-12h-170g-tuyp-p186134228.html?spid=186134229,,50.0,7400000.0
24,Bộ 4 Kem Đánh Răng Colgate trắng răng Optic White Exfoliating Mineral cho răng sáng bóng 100g/tuýp,179000,https://tiki.vn/bo-4-kem-danh-rang-colgate-trang-rang-optic-white-exfoliating-mineral-cho-rang-sang-bong-100g-tuyp-p197920686.html?spid=197920687,,48.0,8592000.0
25,Kem đánh răng Colgate làm trắng răng khoáng núi lửa 100g,48000,https://tiki.vn/kem-danh-rang-colgate-lam-trang-rang-khoang-nui-lua-100g-p83202743.html?spid=83202746,,382.0,18336000.0
26,Nước biển sâu xịt sạch thông mũi Xisat (75ml),32000,https://tiki.vn/nuoc-bien-sau-xit-sach-thong-mui-xisat-75ml-p166767578.html?spid=166767591,,608.0,19456000.0
27,Xịt thơm miệng bạc hà Dentiplus khử mùi hôi miệng hiệu quả gấp đôi chai 25ml,88000,https://tiki.vn/xit-thom-mieng-huong-bac-ha-dentiplus-hieu-qua-gap-doi-chai-25ml-p226337609.html?spid=226337611,,38.0,3344000.0
28,Dung dịch vệ sinh Saforelle Gentle Cleansing Care (100ml),121000,https://tiki.vn/dung-dich-ve-sinh-saforelle-gentle-cleansing-care-100ml-p58163243.html?spid=70930319,,152.0,18392000.0
29,Combo 8 Gói Băng Vệ Sinh Kotex Thảo dược Cool dịu mát SMC 23cm (8 miếng/gói),160000,https://tiki.vn/combo-8-goi-bvs-kotex-thao-duoc-cool-diu-mat-smc-23cm-8-mieng-goi-p52813936.html?spid=95063979,,195.0,31200000.0
30,"Dung dịch vệ sinh phụ nữ DIZIGONE Sensicare 300ml: Giảm nấm ngứa, hết khí hư, khử mùi hôi",100000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-dizigone-sensicare-p8145615.html?spid=8145616,,578.0,57800000.0
31,Dung dịch vệ sinh Phụ Nữ Hanayuki màu hồng VB Soft Silk - ddvs Hana phiên bản mới,108000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-hanayuki-mau-hong-vb-soft-silk-ddvs-hana-phien-ban-moi-p151576667.html?spid=203848757,,30.0,3240000.0
32,Bộ 2 Bàn chải Cushion Clean Twin Charcoal lông chải kháng khuẩn,93000,https://tiki.vn/bo-2-ban-chai-cushion-clean-twin-charcoal-long-chai-khang-khuan-p90071962.html?spid=90071963,,441.0,41013000.0
33,Dung Dịch Vệ Sinh Phụ nữ Lactacyd Odor Fresh Ngăn Mùi 24H 250ml,73000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-24h-250ml-p89792676.html?spid=89792677,-10%,398.0,29054000.0
34,Combo 8 gói băng vệ sinh Kotex ban đêm 28cm,125000,https://tiki.vn/combo-8-goi-bang-ve-sinh-kotex-ban-dem-28cm-tang-them-2-mieng-p195881817.html?spid=195881818,-8%,13.0,1625000.0
35,Bộ 2 chai Dung Dịch Vệ Sinh Phụ nữ Lactacyd Soft & Silky Dưỡng Ẩm 250ml/chai,162000,https://tiki.vn/bo-2-chai-dung-dich-ve-sinh-phu-nu-lactacyd-soft-silky-duong-am-250ml-chai-p89817284.html?spid=89817285,-24%,73.0,11826000.0
36,Dung dịch vệ sinh phụ nữ kháng khuẩn Zelenaya Apteka,75000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-khang-khuan-zelenaya-apteka-p109266735.html?spid=109266751,-50%,175.0,13125000.0
37,Bộ 2 bàn chải Minions cho trẻ em,52000,https://tiki.vn/bo-2-ban-chai-minions-cho-tre-em-p65125491.html?spid=65125492,-53%,686.0,35672000.0
38,Dung Dịch Vệ Sinh Nam Bạc Hà MELA Làm Sạch Khử Mùi Kháng Khuẩn An Toàn Từ Thiên Nhiên 100ml - ML07,80000,https://tiki.vn/dung-dich-ve-sinh-nam-bac-ha-mela-lam-sach-khu-mui-khang-khuan-an-toan-tu-thien-nhien-100ml-ml07-p178560004.html?spid=178560006,,30.0,2400000.0
39,Kem đánh răng Colgate ngừa sâu răng tối đa 225g tặng bàn chải,44000,https://tiki.vn/kem-danh-rang-colgate-ngua-sau-rang-toi-da-225g-tang-ban-chai-p141740797.html?spid=141740798,-29%,310.0,13640000.0
40,Tăm bông trẻ em Regentox que nhựa Care For Kids 336 que/ hộp tròn xoay,5000,https://tiki.vn/tam-bong-tre-em-regentox-que-nhua-care-for-kids-336-que-hop-tron-xoay-p262897904.html?spid=262897905,-49%,39.0,195000.0
41,Nước Súc Miệng Hỗ Trợ Giảm Hôi Nhiệt Miệng Ngừa Sâu Răng Hiệu Quả Dùng Được Cho Người Lớn Và Trẻ Nhỏ Cỏ Mềm 500ml,120000,https://tiki.vn/nuoc-suc-mieng-ho-tro-giam-hoi-nhiet-mieng-ngua-sau-rang-hieu-qua-dung-duoc-cho-nguoi-lon-va-tre-nho-co-mem-500ml-p213926146.html?spid=197214998,-22%,11.0,1320000.0
42,"Kẹo ngậm thơm miệng cao cấp 3 vị Dr Muller Lesnenky vỉ 9 viên làm mát, vệ sinh răng miệng [Nhập khẩu Châu Âu",76500,https://tiki.vn/keo-ngam-thom-mieng-cao-cap-3-vi-dr-muller-lesnenky-vi-9-vien-lam-mat-ve-sinh-rang-mieng-nhap-khau-chau-au-p217412719.html?spid=217412725,-24%,7.0,535500.0
43,Băng vệ sinh Diana siêu thấm Super night 29cm gói 12 miếng,41000,https://tiki.vn/bang-ve-sinh-diana-sieu-tham-super-night-29cm-goi-12-mieng-p172678104.html?spid=172678105,-7%,72.0,2952000.0
44,Bộ 2 Hộp Bông Ráy Tai Người Lớn Cotton (Hộp 200 Que),25000,https://tiki.vn/bo-2-hop-bong-ray-tai-nguoi-lon-cotton-hop-200-que-p31337843.html?spid=31337844,,229.0,5725000.0
45,Băng vệ sinh Diana Sensi Hàng Ngày Kháng Khuẩn 40 + 4 miếng/gói,27000,https://tiki.vn/bang-ve-sinh-diana-sensi-hang-ngay-khang-khuan-40-4-mieng-goi-p149175460.html?spid=149175461,-5%,41.0,1107000.0
46,"Bột trắng răng, Kem đánh răng trắng răng Eucryl Anh Giúp răng trắng sáng bền lâu , sạch bóng và thơm mát cả nhà - OZ Slim Store -62g/tuýt, 50g/hộp",142000,https://tiki.vn/combo-kem-danh-rang-62g-va-1-bot-tay-trang-rang-eucryl-50g-ha-ng-no-i-di-a-anh-p127152465.html?spid=127152466,-42%,191.0,27122000.0
47,Kem Chống Hăm Bepanthen Balm Dạng Kem Mỡ 30G/Tuýp,68000,https://tiki.vn/kem-chong-ham-bepanthen-balm-dang-kem-mo-30g-tuyp-p118089805.html?spid=118089806,-46%,387.0,26316000.0
48,"Tăm nước cầm tay h2ofloss hfp11, phiên bản mới nhất với dây sạc usb Type C và tăng cường khả năng chống nước",381000,https://tiki.vn/tam-nuoc-cam-tay-h2ofloss-hfp11-phien-ban-moi-nhat-voi-day-sac-usb-type-c-va-tang-cuong-kha-nang-chong-nuoc-p272889869.html?spid=272889871,,8.0,3048000.0
49,Bàn chải điện Colgate Sonic 360 Charcoal với lông chải phủ than kháng khuẩn,399000,https://tiki.vn/ban-chai-dien-colgate-sonic-360-charcoal-voi-long-chai-phu-than-khang-khuan-p101079933.html?spid=101079934,-31%,760.0,303240000.0
50,Bộ 3 chai Nước Súc Miệng Listerine Kids Mouthwash with berry shield Dành Riêng Cho Trẻ Trên 6 Tuổi 250ml/chai,129000,https://tiki.vn/bo-3-chai-nuoc-suc-mieng-listerine-kids-mouthwash-danh-rieng-cho-tre-tren-6-tuoi-250mlx3-p215104820.html?spid=215104821,,176.0,22704000.0
51,Combo 3 Kem đánh răng Closeup Trắng Răng Tự Nhiên Acai Berry detox 230 g,116000,https://tiki.vn/combo-3-kem-danh-rang-closeup-trang-rang-tu-nhien-acai-berry-detox-230-g-p78983485.html?spid=78983486,-13%,797.0,92452000.0
52,Bàn chải kẽ răng loại L 5cái/vỉ,40000,https://tiki.vn/ban-chai-ke-rang-loai-l-5cai-vi-p73341488.html?spid=94188869,-11%,153.0,6120000.0
53,[Made in Japan] Xịt Hỗ Trợ Giảm Nhanh Tình Trạng Viêm Mũi Xoang Rohto Nosewash Spray (35ml),54100,https://tiki.vn/made-in-japan-xit-ho-tro-giam-nhanh-tinh-trang-viem-mui-xoang-rohto-nosewash-spray-35ml-p45150752.html?spid=45150753,,1200.0,64920000.0
54,Tăm nước vệ sinh răng miệng Xiaomi Soocas W3 Pro - Hàng Nhập Khẩu,696000,https://tiki.vn/tam-nuoc-ve-sinh-rang-mieng-xiaomi-soocas-w3-pro-hang-nhap-khau-p102878262.html?spid=102878263,,172.0,119712000.0
55,Combo 6 Băng Vệ Sinh Quần Peppy Shana Siêu Thấm Free Size (12 miếng),99000,https://tiki.vn/combo-6-goi-bang-ve-sinh-ban-dem-dang-quan-shana-2-trong-1-tien-loi-p91565658.html?spid=91565666,,346.0,34254000.0
56,Dung Dịch Vệ Sinh Phụ nữ Lactacyd Soft & Silky Dưỡng Ẩm 150ml,57000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-lactacyd-soft-silky-duong-am-150ml-p89793572.html?spid=89793573,,37.0,2109000.0
57,COMBO Bàn chải đánh răng điện Oral-B Vitality CrossAction Blue D12.513 và Bàn chải đánh răng điện Oral-B Precision Clean - Hàng chính hãng,869000,https://tiki.vn/combo-ban-chai-danh-rang-dien-oral-b-vitality-crossaction-blue-d12-513-va-ban-chai-danh-rang-dien-oral-b-precision-clean-hang-chinh-hang-p217827742.html?spid=217827744,,21.0,18249000.0
58,"Nước Muối Sinh Lý Súc Miệng Cửu Long - Natri Clorid 0,9",13200,https://tiki.vn/nuo-c-muo-i-sinh-ly-su-c-mie-ng-cu-u-long-natri-clorid-0-9-p135714926.html?spid=135714928,,472.0,6230400.0
59,Nguyên thùng Băng vệ sinh Diana dạng quần Size M-L 2 chiếc/góiX16,480000,https://tiki.vn/nguyen-thung-bang-ve-sinh-diana-dang-quan-size-m-l-2-chiec-goix16-p172678076.html?spid=172678078,,53.0,25440000.0
60,Bộ 2 Kem Đánh Răng Colgate Optic White O2 làm trắng răng đột phá với Oxy Hoạt Tính 85g/ tuýp,218000,https://tiki.vn/bo-2-kem-danh-rang-colgate-optic-white-o2-lam-trang-rang-dot-pha-voi-oxy-hoat-tinh-85g-tuyp-p171328449.html?spid=273200802,,5.0,1090000.0
61,Combo 6 bàn chải đánh răng Colgate Cushion Clean công nghệ tạo bọt kem siêu mịn,255000,https://tiki.vn/combo-6-ban-chai-danh-rang-colgate-cushion-clean-cong-nghe-tao-bot-kem-sieu-min-kem-nap-bao-ve-p132263414.html?spid=132263415,,146.0,37230000.0
62,Bột trắng răng Apalight nhập khẩu Nhật Bản,345000,https://tiki.vn/bot-trang-rang-apalight-nhap-khau-nhat-ban-p76404773.html?spid=198735738,,30.0,10350000.0
63,Gel Vệ Sinh Phụ Nữ Giảm Viêm Ngứa X2 Nano Nghệ Cocayhoala 150ml,199000,https://tiki.vn/gel-ve-sinh-phu-nu-giam-viem-ngua-x2-nano-nghe-cocayhoala-150ml-p47149569.html?spid=47149570,,3000.0,597000000.0
64,Combo 2 Băng vệ sinh Diana SENSI Siêu Mỏng Cánh gói 20 miếng,86000,https://tiki.vn/combo-2-bang-ve-sinh-diana-sensi-sieu-mong-canh-goi-20-mieng-p115750086.html?spid=115750087,,571.0,49106000.0
65,"Kem Đánh Răng WHITENING ANTI-PLAQUE 75ml - Trắng răng, Ngăn mảng bám",150000,https://tiki.vn/kem-danh-rang-whitening-anti-plaque-75ml-trang-rang-ngan-mang-bam-p58365809.html?spid=58365810,,164.0,24600000.0
66,[Hàng chính hãng] Kem đánh răng cho người hút thuốc và uống coffee Marvis Smokers Whitening Mint Italy 85ml,255000,https://tiki.vn/hang-chinh-hang-kem-danh-rang-cho-nguoi-hut-thuoc-va-uong-coffee-marvis-smokers-whitening-mint-italy-85ml-p263079809.html?spid=263079810,-42%,29.0,7395000.0
67,Viên Uống Thơm Miệng Breath Pearls,135000,https://tiki.vn/vien-uong-thom-mieng-breath-pearls-p77094737.html?spid=77094738,,1900.0,256500000.0
68,"Bàn chải đánh răng điện trẻ em Enpis SS22 3 chế độ làm sạch răng, lông chải mềm kháng khuẩn-Hàng Chính Hãng",172000,https://tiki.vn/ban-chai-danh-rang-dien-tre-em-enpis-ss22-3-che-do-lam-sach-rang-long-chai-mem-khang-khuan-hang-chinh-hang-p195564932.html?spid=195670957,-50%,112.0,19264000.0
69,Viên đặt se khít Pure Love Inner Clear Feminine Cleanser làm hồng và se khít hộp 8 viên DR937-8,498000,https://tiki.vn/vien-dat-se-khit-vung-kin-pure-love-inner-clear-feminine-cleanser-dat-phu-khoa-lam-hong-va-se-khit-hop-8-vien-dr937-8-p174238411.html?spid=174238412,-18%,66.0,32868000.0
70,Bàn chải đánh răng điện trẻ em Oral-B Vitality D12 Cars-Hàng chính hãng,440000,https://tiki.vn/ban-chai-danh-rang-dien-tre-em-oral-b-vitality-d12-disney-cars-hang-chinh-hang-p272427013.html?spid=272427014,,10.0,4400000.0
71,Đầu bàn chải thay thế bàn chải điện P/S S100 PRO (Set 2 cái) - Hàng chính hãng,205000,https://tiki.vn/dau-ban-chai-thay-the-ban-chai-dien-p-s-s100-pro-set-2-cai-hang-chinh-hang-p203214625.html?spid=203214631,-28%,137.0,28085000.0
72,Dung dịch vệ sinh phụ nữ Intimate dạng kem with Lactobionic Acid,219000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-intimate-dang-kem-with-lactobionic-acid-p102405502.html?spid=102405503,-6%,119.0,26061000.0
73,Băng Vệ Sinh Diana Siêu Thấm Siêu Mỏng Cánh (Gói 20 Miếng),40000,https://tiki.vn/bang-ve-sinh-diana-sieu-tham-sieu-mong-canh-goi-20-mieng-p496155.html?spid=100774770,-23%,119.0,4760000.0
74,COMBO 30 BÀN CHẢI ĐÁNH RĂNG CAO CẤP THÁI LAN,120000,https://tiki.vn/combo-30-ban-chai-danh-rang-cao-cap-thai-lan-p54442500.html?spid=56456359,-21%,365.0,43800000.0
75,Bộ 23 món dụng cụ ráy tai có đèn pin soi chuyên nghiệp - T0115,220000,https://tiki.vn/bo-23-mon-dung-cu-ray-tai-co-den-pin-soi-chuyen-nghiep-t0115-p116757237.html?spid=116757238,-15%,14.0,3080000.0
76,[Mua 1 tặng 1] Băng thấm tiểu nam giới Abena - Nhập khẩu Đan Mạch (Gói 15 miếng),109000,https://tiki.vn/nhap-dan-mach-bang-ve-sinh-nam-abena-man-cho-nguoi-lon-15-mieng-kiem-soat-am-va-mui-p95873176.html?spid=95873188,-9%,296.0,32264000.0
77,CAO DÁN SALONPAS ( hộp 10 20 hoặc 40 miếng),16000,https://tiki.vn/cao-da-n-salonpas-hop-10-20-hoac-40-mieng-p145016640.html?spid=145016644,,181.0,2896000.0
78,"Bột tiệt trùng cốc nguyệt san Lincare đánh bay 99,9% vi khuẩn, tẩy ố và khử khuẩn siêu tốc (Hộp 12 gói x 2g)",149000,https://tiki.vn/bot-tiet-trung-coc-nguyet-san-lincare-danh-bay-99-9--vi-khuan--tay-o-va-khu-khuan-sieu-toc--hop-12-goi-x-2g--p82040987.html?spid=82040992,,185.0,27565000.0
79,Bộ 4 Kem đánh răng Colgate Maxfresh Bamboo Charcoal 225g kèm bàn chải lông tơ phủ than,190000,https://tiki.vn/bo-4-kem-danh-rang-colgate-maxfresh-bamboo-charcoal-225g-kem-ban-chai-long-to-phu-than-p135266767.html?spid=135266768,,208.0,39520000.0
80,Bàn chải điện chính hãng Philips sonicare HX3671/54,1562000,https://tiki.vn/ban-chai-dien-chinh-hang-philips-sonicare-hx3671-54-p253365442.html?spid=253365443,,16.0,24992000.0
81,Bộ dụng cụ lấy rái tai Thanh Sơn - 8 cây,59000,https://tiki.vn/bo-dung-cu-lay-rai-tai-thanh-son-8-cay-p161207538.html?spid=161207539,,69.0,4071000.0
82,KEM ĐÁNH RĂNG SENSIKIN NGĂN NGỪA Ê BUỐT 75ML,152000,https://tiki.vn/kem-danh-rang-sensikin-ngan-ngua-e-buot-75ml-p23591172.html?spid=23591173,,175.0,26600000.0
83,Nước Súc Miệng Làm Trắng Răng Listerine Healthy Bright (750ml) - 8850007813385,133000,https://tiki.vn/nuoc-suc-mieng-lam-trang-rang-listerine-healthy-bright-750ml-8850007813385-p631403.html?spid=43866483,,3900.0,518700000.0
84,"Nước xịt thơm miệng, diệt khuẩn PIERROT MOUTH SPRAY",89000,https://tiki.vn/nuoc-xit-thom-mieng-diet-khuan-pierrot-mouth-spray-p77156326.html?spid=77156327,,130.0,11570000.0
85,"INFLUPROP Austria, Nasal Spray Dung dịch xịt sương giúp hỗ trợ điều trị viêm xoang, viêm mũi, phòng ngừa vi khuẩn, virus, tạo màng niêm mạc bảo vệ lành nhanh vết thương, dưỡng ẩm, chống ngạt sổ mũi, ngưng chảy dịch mũi. Nhập khẩu Châu Âu",259000,https://tiki.vn/influprop-spray-nasale-dung-dich-xit-mui-ho-tro-trieu-chung-cam-cum-nghet-mui-so-mui-kho-rat-mui-do-viem-mui-di-ung-viem-mui-xoang-cap-man-tinh-viem-duong-ho-hap-tren-p140586253.html?spid=202183182,,24.0,6216000.0
86,Sensodyne Gentle Whitening - giúp làm trắng răng tự nhiên,75000,https://tiki.vn/sensodyne-gentle-whitening-giup-lam-trang-rang-tu-nhien-p20637533.html?spid=175153897,,146.0,10950000.0
87,Combo 6 Băng vệ sinh Diana Siêu thấm Maxi (dày) có cánh 8 miếng/gói,99000,https://tiki.vn/combo-6-bang-ve-sinh-diana-sieu-tham-maxi-day-co-canh-8-mieng-goi-p149175547.html?spid=149175553,,60.0,5940000.0
88,Bộ đôi nước súc miệng Colgate diệt 99% vi khuẩn Plax bạc hà 500ml/chai,165000,https://tiki.vn/bo-doi-nuoc-suc-mieng-colgate-diet-99-vi-khuan-plax-bac-ha-500ml-chai-p56386406.html?spid=56386463,,638.0,105270000.0
89,Bộ 2 Kem đánh răng Colgate Minion cho trẻ em hương dâu 80g/tuýp,56000,https://tiki.vn/bo-2-kem-danh-rang-colgate-minion-cho-tre-em-huong-dau-80g-tuyp-p263557350.html?spid=263557351,,18.0,1008000.0
90,"Sáp nha khoa giảm đau khi niềng răng, chỉnh nha - Vitis Orthodontic Wax (Vỉ 2 hộp)",319000,https://tiki.vn/sap-giam-dau-chinh-nha-vitis-orthodontic-wax-p33608230.html?spid=33608231,,236.0,75284000.0
91,Combo 3 Băng vệ sinh Diana Sensi hàng ngày không cánh Compact 40 miếng/gói x3,78000,https://tiki.vn/combo-3-bang-ve-sinh-diana-sensi-hang-ngay-khong-canh-compact-40-mieng-goi-x3-p137479944.html?spid=137479948,,24.0,1872000.0
92,Kem đánh răng Colgate Thiên Nhiên 180g,50000,https://tiki.vn/kem-danh-rang-colgate-thien-nhien-180g-p83608793.html?spid=83608827,,602.0,30100000.0
93,Combo kem đánh răng 62g và bột tẩy trắng răng Eucryl 50g (Chính hãng),109000,https://tiki.vn/combo-kem-danh-rang-62g-va-bot-tay-trang-rang-eucryl-50g-chinh-hang-p7980446.html?spid=10580014,,481.0,52429000.0
94,Đầu phun thay thế cho máy tăm nước Panasonic EW1511,400000,https://tiki.vn/dau-phun-thay-the-cho-may-tam-nuoc-panasonic-ew1511-p68116545.html?spid=68116546,,89.0,35600000.0
95,Dung Dich Vệ Sinh Trầu Không Tràm Trà Lagumi 100ml,215000,https://tiki.vn/dung-dich-ve-sinh-trau-khong-tram-tra-lagumi-100ml-p199120740.html?spid=199120744,,19.0,4085000.0
96,Bộ 2 kem đánh răng trẻ em Colgate Kid Free From không chất nhân tạo cho bé 3 đến 5 tuổi 80g/tuýp,89000,https://tiki.vn/bo-2-kem-danh-rang-tre-em-colgate-kid-free-from-3-5-80g-tuyp-p55890398.html?spid=87104545,,37.0,3293000.0
97,NƯỚC SÚC MIỆNG DÀNH CHO RĂNG NIỀNG ORTHO KIN 500ML,302000,https://tiki.vn/nuoc-suc-mieng-danh-cho-rang-nieng-ortho-kin-500ml-p23284736.html?spid=23284737,,215.0,64930000.0
98,Tăm bông trẻ em Pharmacity,5000,https://tiki.vn/tam-bong-tre-em-pharmacity-p158744739.html?spid=158744745,,241.0,1205000.0
99,Kem đánh trắng răng Arm Advanced White Pro 75ml,129000,https://tiki.vn/kem-danh-trang-rang-arm-hammer-advanced-white-pro-75ml-p71561417.html?spid=71561418,-23%,75.0,9675000.0
100,Dung dịch vệ sinh phụ nữ PH Care 150ml cao cấp (hương bạc hà - POWDER MINT),139000,https://tiki.vn/dung-dich-ve-sinh-phu-nu-ph-care-150ml-huong-bac-ha-powder-mint-p252062931.html?spid=252062932,-41%,4.0,556000.0
101,"Máy làm trắng răng Fairywill FW 106, cho răng trắng sáng tự nhiên chỉ sau 14 lần sử dụng. Đi kèm thước đo độ sáng răng",355000,https://tiki.vn/may-lam-trang-rang-fairywill-fw-106-cho-rang-trang-sang-tu-nhien-chi-sau-14-lan-su-dung-di-kem-thuoc-do-do-sang-rang-p186333360.html?spid=134443282,-31%,273.0,96915000.0
102,Bộ 4 đầu thay thế máy tăm nước Lock&Lock ENR126WHT_RB - Hàng chính hãng - JoyMall,129000,https://tiki.vn/bo-4-dau-thay-the-may-tam-nuoc-lock-lock-enr126wht_rb-hang-chinh-hang-joymall-p193916624.html?spid=193916625,,26.0,3354000.0
