title,price,link_item,index_,Discount,countReviews,Brand,Store
Điện thoại nội địa Nhật Fujitsu F-08E,268.000 ₫,https://www.lazada.vn/products/dien-thoai-noi-dia-nhat-fujitsu-f-08e-i2401299893.html,11,,"67 Đã bán
(26)
Nghệ An",,
Điện thoại Vsmart Aris (8GB/128GB),10.000.000 ₫,https://www.lazada.vn/products/dien-thoai-vsmart-aris-8gb128gb-i1805425114.html,12,,"(1)
Đà Nẵng",,
Điện thoại Xiaomi Mi 10 5G màn AMOLED 90Hz - Snaρ 865 ram 8G 128G,3.996.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-mi-10-5g-man-amoled-90hz-sna-865-ram-8g-128g-i2224255497.html,13,16% Off,"55 Đã bán
(25)
Nghệ An",,
"Điện thoại thông minh Galaxy S21 Ultra hoàn toàn mới Điện thoại di động 6,6 inch hỗ trợ 2 SIM 4G/5G RAM 12GB ROM 512GB điện thoại di động giá rẻ miễn phí vận chuyển Android 5G trò chơi sinh viên điện thoại di động giá rẻ COD",980.000 ₫,https://www.lazada.vn/products/dien-thoai-thong-minh-galaxy-ultra-hoan-toan-moi-dien-thoai-di-dong-66-inch-ho-tro-2-sim-4g5g-ram-12gb-rom-512gb-dien-thoai-di-dong-gia-re-mien-phi-van-chuyen-android-5g-tro-choi-sinh-vien-dien-thoai-di-dong-gia-re-cod-i2523462868.html,14,42% Off,"109 Đã bán
(32)
Bình Dương",,
"[ RẺ HƠN CÁC LOẠI RẺ] điện thoại Vivo V20 máy 2sim ram 8G/128G Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng",1.299.000 ₫,https://www.lazada.vn/products/re-hon-cac-loai-re-dien-thoai-vivo-v20-may-2sim-ram-8g128g-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-i2338734890.html,15,43% Off,"40 Đã bán
(35)
Hồ Chí Minh",,
"điện thoại giá rẻ dành cho trẻ em học sinh Oppo A33 Neo 7 Chính Hãng 2sim ram 2/16G, Cày Game Tiktok Zalo FB Youtube siêu chất",399.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-danh-cho-tre-em-hoc-sinh-oppo-a33-neo-7-chinh-hang-2sim-ram-216g-cay-game-tiktok-zalo-fb-youtube-sieu-chat-i2024598114.html,16,41% Off,"114 Đã bán
(73)
Hồ Chí Minh",,
xiaomi k30 5g,444.444 ₫,https://www.lazada.vn/products/xiaomi-k30-5g-i2089963263.html,17,,Đăk Lăk,,
"Samsung J6 - điện thoại Samsung Galaxy J6 2018 máy 2sim ram 3G/32G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/samsung-j6-dien-thoai-samsung-galaxy-j6-2018-may-2sim-ram-3g32g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2296659130.html,18,36% Off,"51 Đã bán
(48)
Hồ Chí Minh",,
"Điện thoại Xiaomi K50 Ultra, Snap 8plus Gen 1, Pin 5.000mAh, sạc nhanh 120W, Fullbox",7.150.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-k50-ultra-snap-8plus-gen-1-pin-5000mah-sac-nhanh-120w-fullbox-i2208219372.html,19,17% Off,"14 Đã bán
(10)
Vĩnh Phúc",,
Điện thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng Chính Hãng,4.990.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a33-5g-6gb128gb-hang-chinh-hang-i2061978946.html,20,32% Off,"281 Đã bán
(140)
Hồ Chí Minh",,
Điện thoại Google Pixel 3 cam chụp ảnh siêu đẹp Android thuần chạy mượt mà,2.298.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-3-cam-chup-anh-sieu-dep-android-thuan-chay-muot-ma-i1010770786.html,21,12% Off,"106 Đã bán
(43)
Hải Phòng",,
"điện thoại Vivo Y50 2sim ram 8G/256G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng - TTN 01",554.800 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y50-2sim-ram-8g256g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-ttn-01-i2338395701.html,22,"48% Off
LazFlash Sale, tới 23:59","477 Đã bán
(138)
Hồ Chí Minh",,
"ĐIỆN THOẠI SAMSUNG NOTE 4 6INCH 2K, RAM 3GB, ROM 32GB, 4G, CHƠI LIÊN QUÂN, PUPG",895.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-note-4-6inch-2k-ram-3gb-rom-32gb-4g-choi-lien-quan-pupg-i2208355304.html,23,,"13 Đã bán
(7)
Hà Nội",,
Điện thoại di động mới i13pro max điện thoại thông minh giá cực thấp bộ nhớ lớn có thể lướt Internet và chơi trò chơi,982.000 ₫,https://www.lazada.vn/products/dien-thoai-di-dong-moi-i13pro-max-dien-thoai-thong-minh-gia-cuc-thap-bo-nho-lon-co-the-luot-internet-va-choi-tro-choi-i2294299871.html,24,50% Off,"(1)
Hà Nội",,
Điện thoại Samsung Galaxy Z Flip5 - Mầu độc quyền,17.280.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip5-mau-doc-quyen-i2424955533.html,25,34% Off,Hà Nội,,
"[Hàng chính hãng] Samsung Galaxy A23 5G 128GB - RAM 4GB - Mới 100%, Bảo hành 12 tháng, Trả góp 0%",4.690.000 ₫,https://www.lazada.vn/products/hang-chinh-hang-samsung-galaxy-a23-5g-128gb-ram-4gb-moi-100-bao-hanh-12-thang-tra-gop-0-i2187890801.html,26,22% Off,"61 Đã bán
(13)
Hồ Chí Minh",,
"Realme 5i - điện thoại Realme 5i 2sim ram 8G/256G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/realme-5i-dien-thoai-realme-5i-2sim-ram-8g256g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2317236265.html,27,38% Off,"39 Đã bán
(37)
Hồ Chí Minh",,
"điện thoại Oppo Reno4 Z - Oppo Reno 4Z 2sim ram 12G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",999.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno4-z-oppo-reno-4z-2sim-ram-12g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2515399022.html,28,47% Off,"124 Đã bán
(30)
Hồ Chí Minh",,
"[ RẺ NHƯ CHO ] điện thoại đời 5 5S - i.phon.5 32G giá siêu rẻ dành cho học sinh, sinh viên, người già full chức năng nghe gọi zalo Fb Youtube Tiktok chất - TTN 01",277.762 ₫,https://www.lazada.vn/products/re-nhu-cho-dien-thoai-doi-5-5s-iphon5-32g-gia-sieu-re-danh-cho-hoc-sinh-sinh-vien-nguoi-gia-full-chuc-nang-nghe-goi-zalo-fb-youtube-tiktok-chat-ttn-01-i2300926278.html,29,"53% Off
LazFlash Sale, tới 23:59","644 Đã bán
(213)
Hồ Chí Minh",,
điện thoại Samsung Galaxy A30s 2sim ram 4G/64G Chính Hãng - Bảo hành 12 tháng,899.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a30s-2sim-ram-4g64g-chinh-hang-bao-hanh-12-thang-i2201657534.html,30,42% Off,"131 Đã bán
(107)
Hồ Chí Minh",,
"[Hòm bí ẩn] Hàng loạt sản phẩm công nghệ 3C đẹp ngất ngây, đồng giá, cơ hội trúng điện thoại i14 Pro Max",100.000 ₫,https://www.lazada.vn/products/hom-bi-an-hang-loat-san-pham-cong-nghe-3c-dep-ngat-ngay-dong-gia-co-hoi-trung-dien-thoai-i14-pro-max-i2385594800.html,31,50% Off,"51 Đã bán
(14)
Hà Nội",,
"Điện thoại Oppo A78 5G 2sim ram 8G/256G máy Chính Hãng, cấu hình khủng, chơi game nặng siêu mượt - TTN 01",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a78-5g-2sim-ram-8g256g-may-chinh-hang-cau-hinh-khung-choi-game-nang-sieu-muot-ttn-01-i2486826170.html,32,45% Off,"314 Đã bán
(73)
Hồ Chí Minh",,
"Điện thoại Xiaomi 12S Pro, Snapdragon 8 Plus Gen 1, Pin 4600mAh, sạc nhanh 120W",7.650.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-12s-pro-snapdragon-8-plus-gen-1-pin-4600mah-sac-nhanh-120w-i2221855604.html,33,35% Off,"5 Đã bán
(4)
Vĩnh Phúc",,
"điện thoại Oppo A37 Chính Hãng 2sim ram 3/32G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",399.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a37-chinh-hang-2sim-ram-332g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024218377.html,34,43% Off,"139 Đã bán
(104)
Hồ Chí Minh",,
"điện thoại Realme C21Y Chính Hãng 2sim ram 8G bộ nhớ 128G, Màn hình: IPS LCD6.5""HD+, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",899.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-c21y-chinh-hang-2sim-ram-8g-bo-nho-128g-man-hinh-ips-lcd65hd-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2037411076.html,35,44% Off,"67 Đã bán
(61)
Hồ Chí Minh",,
"điện thoại Oppo A92 Chính Hãng 2sim ram 12G/512G, Màn hình: TFT LCD6.5""Full HD+, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a92-chinh-hang-2sim-ram-12g512g-man-hinh-tft-lcd65full-hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024576531.html,36,42% Off,"105 Đã bán
(93)
Hồ Chí Minh",,
"điện thoại Google Pixel 2 Chính Hãng ram 4G bộ nhớ 64G, Màn hình: AMOLED, 5"", Full HD, CPU: Snapdragon 835 8 nhân, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",579.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-2-chinh-hang-ram-4g-bo-nho-64g-man-hinh-amoled-5-full-hd-cpu-snapdragon-835-8-nhan-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036577920.html,37,42% Off,"103 Đã bán
(87)
Hồ Chí Minh",,
"điện thoại OppoR9 Plus 2sim ram 6G/64G Chính Hãng, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",748.000 ₫,https://www.lazada.vn/products/dien-thoai-oppor9-plus-2sim-ram-6g64g-chinh-hang-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024546716.html,38,40% Off,"26 Đã bán
(18)
Hồ Chí Minh",,
"điện thoại giá rẻ cho học sinh Oppo A3s Chính Hãng 2sim ram 2G/16G, cấu hình CPU siêu Cao Cấp, đánh mọi Game nặng chất",399.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-oppo-a3s-chinh-hang-2sim-ram-2g16g-cau-hinh-cpu-sieu-cao-cap-danh-moi-game-nang-chat-i2397365427.html,39,43% Off,"40 Đã bán
(32)
Hồ Chí Minh",,
"điện thoại Oppo F1s Chính Hãng 2sim ram 4G/32G, màn hình:IPS LCD, 5.5"",HD, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",449.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-f1s-chinh-hang-2sim-ram-4g32g-man-hinhips-lcd-55hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024218150.html,40,43% Off,"146 Đã bán
(105)
Hồ Chí Minh",,
