title,price,link_item,index_,Discount,countReviews,Brand,Store
Điện Thoại Samsung Galaxy S21 FE 5G (8GB/128GB) - Hàng Chính Hãng,9.600.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-fe-5g-8gb128gb-hang-chinh-hang-i2409043127.html,1,,Hải Phòng,,
"Realme C3i - điện thoại Realme C3i 2sim ram 4G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/realme-c3i-dien-thoai-realme-c3i-2sim-ram-4g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2317174354.html,2,41% Off,"39 Đã bán
(36)
Hồ Chí Minh",,
Apple iPhone 15 Plus 128GB Chính hãng (VN/A),26.520.000 ₫,https://www.lazada.vn/products/apple-iphone-15-plus-128gb-chinh-hang-vna-i2417162029.html,3,5% Off,"41 Đã bán
(4)
Hồ Chí Minh",,
"[ Bán Lẻ = Giá Sỉ ] điện thoại Oppo F11 ram 8G/512G 2sim Chính hãng, Màn hình: LTPS LCD6.5""Full HD+, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/ban-le-gia-si-dien-thoai-oppo-f11-ram-8g512g-2sim-chinh-hang-man-hinh-ltps-lcd65full-hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024141830.html,4,41% Off,"126 Đã bán
(106)
Hồ Chí Minh",,
Điện thoại cũ i-p 6g mvt đẹp trên 90% giá rẻ,739.000 ₫,https://www.lazada.vn/products/dien-thoai-cu-i-p-6g-mvt-dep-tren-90-gia-re-i2429717769.html,5,4% Off,"15 Đã bán
(2)
Nam Định",,
Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng,4.990.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-camon-20-8gb256gb-camera-64mp-32mp-5000-mah-sac-nhanh-33w-67-fhd-amoled-bh-13-thang-i2326344244.html,6,,"37 Đã bán
(21)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy A23 5G 4GB/128GB,4.390.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a23-5g-4gb128gb-i2200035666.html,7,29% Off,"22 Đã bán
(8)
Hồ Chí Minh",,
Điện thoại nhỏ gọn j5prime hàng zin qua tay,495.000 ₫,https://www.lazada.vn/products/dien-thoai-nho-gon-j5prime-hang-zin-qua-tay-i2418804831.html,8,24% Off,"5 Đã bán
(4)
Bạc Liêu",,
(Tặng thêm Quà tai nghe) Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek G99 - Sạc nhanh 45W - 6.8'' FHD+ Tần số quét 120HHZ - Hàng Chính Hãng - Bảo hành 13 Tháng,4.990.000 ₫,https://www.lazada.vn/products/tang-them-qua-tai-nghe-dien-thoai-tecno-pova-5-88128gb-mediatek-g99-sac-nhanh-45w-68-fhd-tan-so-quet-120hhz-hang-chinh-hang-bao-hanh-13-thang-i2076264157.html,9,,"68 Đã bán
(27)
Hồ Chí Minh",,
điện thoại Samsung Galaxy A30 máy 2sim ram 4G/64G Chính Hãng - Bảo hành 12 Tháng,899.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a30-may-2sim-ram-4g64g-chinh-hang-bao-hanh-12-thang-i2201036363.html,10,40% Off,"117 Đã bán
(101)
Hồ Chí Minh",,
