title,price,link_item,index_,Discount,countReviews,Brand,Store
Apple iPhone 14,18.990.000 ₫,https://www.lazada.vn/products/apple-iphone-14-i2065097242.html,11,24% Off,"22 Đã bán
(2)
Hồ Chí Minh",,
[TRẢ GÓP 0%] Điện Thoại Samsung Galaxy A72 (8GB/256GB),9.989.000 ₫,https://www.lazada.vn/products/tra-gop-0-dien-thoai-samsung-galaxy-a72-8gb256gb-i348356245.html,12,,Hồ Chí Minh,,
"điện thoại Samsung Galaxy M23 5G máy 2sim Ram 6G/128G Chính Hãng, Màn hình: TFT LCD6.6"", Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP, Bảo hành 12 Tháng",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m23-5g-may-2sim-ram-6g128g-chinh-hang-man-hinh-tft-lcd66-camera-sau-chinh-50-mp-phu-8-mp-2-mp-bao-hanh-12-thang-i2196833584.html,13,40% Off,"48 Đã bán
(42)
Hồ Chí Minh",,
"Điện Thoại Google Pixel 7 Pro Ram 8/128GB/256GB/512GB Chính Hãng, Sonpixel",12.290.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-7-pro-ram-8128gb256gb512gb-chinh-hang-sonpixel-i2058767640.html,14,41% Off,"24 Đã bán
(16)
Hà Nội",,
"Google Pixel 3a XL - điện thoại Google Pixel 3A XL ram 4G/64G máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",1.499.000 ₫,https://www.lazada.vn/products/google-pixel-3a-xl-dien-thoai-google-pixel-3a-xl-ram-4g64g-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2324122613.html,15,42% Off,"20 Đã bán
(19)
Hồ Chí Minh",,
Điện thoại Xiaomi Redmi Note 3 Pro ram 3G 32G - Snap650 màn 5.5 inch,768.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-3-pro-ram-3g-32g-snap650-man-55-inch-i680140301.html,16,35% Off,"741 Đã bán
(261)
Nghệ An",,
"điện thoại Oppo R7 Plus 2sim ram 6G/64G máy Chính Hãng, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",748.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-r7-plus-2sim-ram-6g64g-may-chinh-hang-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2023607022.html,17,35% Off,"37 Đã bán
(25)
Hồ Chí Minh",,
"Điện thoại giá siêu rẻ dành cho Học sinh sinh viên Google Pixel 3XL - điện thoại Google Pixel 3 XL ram 4G/64G 2sim máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",1.899.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-sinh-vien-google-pixel-3xl-dien-thoai-google-pixel-3-xl-ram-4g64g-2sim-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2324958834.html,18,42% Off,"20 Đã bán
(20)
Hồ Chí Minh",,
"điện thoại Oppo A9 2020 2sim ram 8G/256G máy Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a9-2020-2sim-ram-8g256g-may-chinh-hang-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2158737824.html,19,45% Off,"118 Đã bán
(62)
Hồ Chí Minh",,
"Oppo A8 2020 - điện thoại Oppo A8 2020 2sim ram 8G/512G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/oppo-a8-2020-dien-thoai-oppo-a8-2020-2sim-ram-8g512g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2322853303.html,20,45% Off,"20 Đã bán
(19)
Hồ Chí Minh",,
"điện thoại Giá siêu rẻ Oppo A1K 2sim ram 4G/64G máy Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",399.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-oppo-a1k-2sim-ram-4g64g-may-chinh-hang-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2160443255.html,21,40% Off,"43 Đã bán
(40)
Hồ Chí Minh",,
"Điện thoại Oppo A16 Chính Hãng 2sim ram 6G/128G, Camera siêu nét, Cấu hình mạnh mẽ, Chiến mọi game nặng đỉnh mượt - TT 02",949.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a16-chinh-hang-2sim-ram-6g128g-camera-sieu-net-cau-hinh-manh-me-chien-moi-game-nang-dinh-muot-tt-02-i2490573357.html,22,41% Off,"127 Đã bán
(30)
Hồ Chí Minh",,
[HCM][Giá Rẻ Mỗi Ngày] Điện thoại Xiaomi Redmi Note 3 Ram 2GB/16GB,1.100.000 ₫,https://www.lazada.vn/products/hcmgia-re-moi-ngay-dien-thoai-xiaomi-redmi-note-3-ram-2gb16gb-i1371608960.html,23,18% Off,"17 Đã bán
(11)
Hồ Chí Minh",,
"điện thoại Chính Hãng Oppo F9 Pro máy 2sim ram 8G/256G, Smartphone Cao cấp, Camera đẹp, Cấu hình mạnh, Chiến mọi Game nặng siêu mượt - TTN 01",499.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-oppo-f9-pro-may-2sim-ram-8g256g-smartphone-cao-cap-camera-dep-cau-hinh-manh-chien-moi-game-nang-sieu-muot-ttn-01-i2150233420.html,24,46% Off,"370 Đã bán
(107)
Hồ Chí Minh",,
"Samsung M21 - điện thoại Samsung Galaxy M21 2sim ram 6G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",997.000 ₫,https://www.lazada.vn/products/samsung-m21-dien-thoai-samsung-galaxy-m21-2sim-ram-6g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2299513876.html,25,41% Off,"100 Đã bán
(67)
Hồ Chí Minh",,
"điện thoại Vsmart Active 1 2sim ram 6G/64G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",599.000 ₫,https://www.lazada.vn/products/dien-thoai-vsmart-active-1-2sim-ram-6g64g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2519883939.html,26,40% Off,"124 Đã bán
(30)
Hồ Chí Minh",,
(5G - HAI SIM) Điện Thoại Sharp Aquos Zero 6 – Like New - SIÊU NHẸ - CHIP 750G – CHỐNG NƯỚC – RAM 8GB – ROM 128GB ...,2.390.000 ₫,https://www.lazada.vn/products/5g-hai-sim-dien-thoai-sharp-aquos-zero-6-like-new-sieu-nhe-chip-750g-chong-nuoc-ram-8gb-rom-128gb-i2108192776.html,27,35% Off,"21 Đã bán
(21)
Hồ Chí Minh",,
"điện thoại Oppo A73 5G Chính Hãng 2sim ram 8G rom 256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a73-5g-chinh-hang-2sim-ram-8g-rom-256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2021212476.html,28,44% Off,"117 Đã bán
(75)
Hồ Chí Minh",,
"điện thoại Oppo A74 5G Chính Hãng 2sim ram 8G rom 256G, Màn hình: Super AMOLED6.44""Full HD+, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a74-5g-chinh-hang-2sim-ram-8g-rom-256g-man-hinh-super-amoled644full-hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2021117944.html,29,44% Off,"120 Đã bán
(94)
Hồ Chí Minh",,
"[ Bán lẻ = Giá sỉ ] điện thoại Oppo Reno2 Chính Hãng 2sim ram 8/256G, Màn hình: LTPS LCD6.55""Full HD+, Camera sau: Chính 48 MP & Phụ 5 MP Camera trước: 16 MP, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/ban-le-gia-si-dien-thoai-oppo-reno2-chinh-hang-2sim-ram-8256g-man-hinh-ltps-lcd655full-hd-camera-sau-chinh-48-mp-phu-5-mp-camera-truoc-16-mp-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024579503.html,30,40% Off,"108 Đã bán
(92)
Hồ Chí Minh",,
"Điện thoại giá siêu rẻ dành cho Học sinh sinh viên điện thoại Vivo Y81 2sim ram 6G/128G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng",799.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-sinh-vien-dien-thoai-vivo-y81-2sim-ram-6g128g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-i2337313796.html,31,37% Off,"50 Đã bán
(37)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi Note 4 Chính Hãng 2sim ram 3G bộ nhớ 64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",899.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-4-chinh-hang-2sim-ram-3g-bo-nho-64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2035034952.html,32,33% Off,"36 Đã bán
(18)
Hồ Chí Minh",,
"điện thoại Vivo X20 Plus (X20+) 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",399.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-x20-plus-x20-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2508445599.html,33,41% Off,"115 Đã bán
(32)
Hồ Chí Minh",,
giá rẻ bền I15pro Max Camera HD 50MP + 108MP pin 8000mah 7.3 inch RAM 16G ROM 1TB hỗ trợ nhiều loại âm thanh,945.679 ₫,https://www.lazada.vn/products/gia-re-ben-i15pro-max-camera-hd-50mp-108mp-pin-8000mah-73-inch-ram-16g-rom-1tb-ho-tro-nhieu-loai-am-thanh-i2528308244.html,34,50% Off,Hà Nội,,
"[ SALE KHỦNG - GIÁ SỐC ] điện thoại Oppo K1 2sim ram 6G/128G máy Chính Hãng, Màn hình: AMOLED6.4""Full HD+, Camera sau: Chính 16 MP & Phụ 2 MP Camera trước: 25 MP, Bảo hành 12 tháng",599.000 ₫,https://www.lazada.vn/products/sale-khung-gia-soc-dien-thoai-oppo-k1-2sim-ram-6g128g-may-chinh-hang-man-hinh-amoled64full-hd-camera-sau-chinh-16-mp-phu-2-mp-camera-truoc-25-mp-bao-hanh-12-thang-i2253687653.html,35,44% Off,"71 Đã bán
(57)
Hồ Chí Minh",,
"điện thoại Oppo Reno4 - Oppo Reno 4 máy 2sim ram 12G/256G Chính Hãng, Sản phẩm giá rẻ chất lượng, Bảo hành 12 tháng- TT 02",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno4-oppo-reno-4-may-2sim-ram-12g256g-chinh-hang-san-pham-gia-re-chat-luong-bao-hanh-12-thang-tt-02-i2210598619.html,36,43% Off,"197 Đã bán
(92)
Hồ Chí Minh",,
"điện thoại Vivo Y15S 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y15s-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507545006.html,37,40% Off,"231 Đã bán
(57)
Hồ Chí Minh",,
"điện thoại Vivo Y22s 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",749.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y22s-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2506568196.html,38,42% Off,"191 Đã bán
(47)
Hồ Chí Minh",,
xiaomi k30 5g,444.444 ₫,https://www.lazada.vn/products/xiaomi-k30-5g-i2089848986.html,39,,Đăk Lăk,,
Điện Thoại Google Pixel 6 Pro Ram 12/128GB Quốc Tế. Sonpixel,8.490.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-6-pro-ram-12128gb-quoc-te-sonpixel-i1862257966.html,40,38% Off,"19 Đã bán
(14)
Hà Nội",,
