title,price,link_item,index_,Discount,countReviews,Brand,Store
"điện thoại Oppo Reno2 Z 2sim ram 8G/256G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 01",949.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno2-z-2sim-ram-8g256g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-01-i2315654160.html,11,44% Off,"527 Đã bán
(154)
Hồ Chí Minh",,
Hà shop phụ kiện điện thoại,79.000 ₫,https://www.lazada.vn/products/ha-shop-phu-kien-dien-thoai-i2298618879.html,12,,Hà Nội,,
Điện thoại 6 Plus Quốc tế nguyên zin đẹp 98-99 kèm cường lực ốp lưng BH 06 tháng,1.529.000 ₫,https://www.lazada.vn/products/dien-thoai-6-plus-quoc-te-nguyen-zin-dep-98-99-kem-cuong-luc-op-lung-bh-06-thang-i2283036147.html,13,16% Off,"65 Đã bán
(33)
Hồ Chí Minh",,
"Oppo A17 - điện thoại Oppo A17 2022 máy 2sim ram 6G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.449.000 ₫,https://www.lazada.vn/products/oppo-a17-dien-thoai-oppo-a17-2022-may-2sim-ram-6g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2320397524.html,14,42% Off,"49 Đã bán
(46)
Hồ Chí Minh",,
"Realme 6S - điện thoại Realme 6S 2sim ram 8G/256G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",897.000 ₫,https://www.lazada.vn/products/realme-6s-dien-thoai-realme-6s-2sim-ram-8g256g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2317268379.html,15,44% Off,"39 Đã bán
(36)
Hồ Chí Minh",,
"điện thoại Realme 6 Chính Hãng 2sim ram 8G/256G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",949.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-6-chinh-hang-2sim-ram-8g256g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036910628.html,16,32% Off,"97 Đã bán
(83)
Hồ Chí Minh",,
Điện thoại Meizu M8 (Meizu V8) ram 4G 64G - Helio P22 Màn 5.7 inch,848.000 ₫,https://www.lazada.vn/products/dien-thoai-meizu-m8-meizu-v8-ram-4g-64g-helio-p22-man-57-inch-i2246975690.html,17,27% Off,"35 Đã bán
(17)
Nghệ An",,
"Điện Thoại Google Pixel 7 Chính Hãng Google, SONPIXEL",9.100.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-7-chinh-hang-google-sonpixel-i2058382983.html,18,37% Off,"29 Đã bán
(17)
Hà Nội",,
"điện thoại Samsung Galaxy J6 2018 máy 2sim ram 3G/32G Chính Hãng, Màn hình: Super AMOLED, 5.6"", HD+ - Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-j6-2018-may-2sim-ram-3g32g-chinh-hang-man-hinh-super-amoled-56-hd-bao-hanh-12-thang-i2203275206.html,19,44% Off,"111 Đã bán
(102)
Hồ Chí Minh",,
"điện thoại Oppo A9 2020 2sim ram 8G/256G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 01",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a9-2020-2sim-ram-8g256g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-01-i2322787489.html,20,45% Off,"418 Đã bán
(110)
Hồ Chí Minh",,
"Điện thoại Samsung Galaxy M14 5G (6GB/128GB) nguyên seal, chính hãng, MỚI 100%, Màn hình: 6.6 inches PLS LCD, Camera sau: 50MP 2 MP 2 MP, Camera trước: 13 MP, Chipset: Exynos 1330, Pin: 6.000 mAh",4.190.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m14-5g-6gb128gb-nguyen-seal-chinh-hang-moi-100-man-hinh-66-inches-pls-lcd-camera-sau-50mp-2-mp-2-mp-camera-truoc-13-mp-chipset-exynos-1330-pin-6000-mah-i2470674924.html,21,,"(2)
Hồ Chí Minh",,
SAMSUNG A6PLUS 4G/32G ĐẸP KEENG SIÊU MƯỢT 99%.,1.090.000 ₫,https://www.lazada.vn/products/samsung-a6plus-4g32g-dep-keeng-sieu-muot-99-i2142354171.html,22,,"26 Đã bán
(14)
Bạc Liêu",,
"Sinh viên giá rẻ, Điện thoại di động SuMSNUG S23 Ultra, Điện thoại di động 7,5 inch full HD, bộ nhớ lớn 12+512GB thẻ SIM kép, điện thoại di động giá rẻ",1.180.000 ₫,https://www.lazada.vn/products/sinh-vien-gia-re-dien-thoai-di-dong-sumsnug-ultra-dien-thoai-di-dong-75-inch-full-hd-bo-nho-lon-12512gb-the-sim-kep-dien-thoai-di-dong-gia-re-i2498147297.html,23,38% Off,"(5)
Hà Nội",,
"điện thoại Google Nexus 5X ram 2G/32G máy nghe gọi to rõ, Full Zalo FB Youtube tiktok, Cảm ứng mượt, Bảo hành 12 tháng",549.000 ₫,https://www.lazada.vn/products/dien-thoai-google-nexus-5x-ram-2g32g-may-nghe-goi-to-ro-full-zalo-fb-youtube-tiktok-cam-ung-muot-bao-hanh-12-thang-i2409436997.html,24,39% Off,"119 Đã bán
(80)
Hồ Chí Minh",,
"Điện Thoại Google Pixel 6, Ram 8/128/256GB 2 Sim Quốc Tế Likenew 99% Sonpixel",6.190.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-6-ram-8128256gb-2-sim-quoc-te-likenew-99-sonpixel-i1862174819.html,25,34% Off,"28 Đã bán
(17)
Hà Nội",,
"điện thoại Samsung Galaxy A70 máy 2sim ram 6G/128G Chính Hãng, Màn hình: Super AMOLED6.7""Full HD+ - Bảo hành 12 Tháng",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a70-may-2sim-ram-6g128g-chinh-hang-man-hinh-super-amoled67full-hd-bao-hanh-12-thang-i2197634076.html,26,42% Off,"152 Đã bán
(105)
Hồ Chí Minh",,
[SALE NĂM MỚI CHỈ 05 - 07.01] Samsung Galaxy Z Fold5,29.990.000 ₫,https://www.lazada.vn/products/sale-nam-moi-chi-05-0701-samsung-galaxy-z-fold5-i2351011914.html,27,27% Off,"178 Đã bán
(20)
Hồ Chí Minh",,
"Điện thoại giá siêu rẻ dành cho Học sinh sinh viên điện thoại Vivo Y12s 2sim ram 8G/256G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng TTN 02",649.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-sinh-vien-dien-thoai-vivo-y12s-2sim-ram-8g256g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-ttn-02-i2337485750.html,28,40% Off,"321 Đã bán
(101)
Hồ Chí Minh",,
"[ RẺ HƠN CÁC LOẠI RẺ] điện thoại Vivo Y17 máy 2sim ram 8G/256G Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng - TTN 01",649.000 ₫,https://www.lazada.vn/products/re-hon-cac-loai-re-dien-thoai-vivo-y17-may-2sim-ram-8g256g-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-ttn-01-i2336967588.html,29,41% Off,"428 Đã bán
(120)
Hồ Chí Minh",,
"Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng - Cụm 3 camera sắc nét, hiệu năng ổn định, dung lượng pin 5000mAh",3.379.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a05s-4gb128gb-hang-chinh-hang-cum-3-camera-sac-net-hieu-nang-on-dinh-dung-luong-pin-5000mah-i2421696623.html,30,15% Off,"39 Đã bán
(10)
Bến Tre",,
"điện thoại Oppo F11 Pro Chính Hãng 2sim ram 8/256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-f11-pro-chinh-hang-2sim-ram-8256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024539621.html,31,45% Off,"73 Đã bán
(67)
Hồ Chí Minh",,
"Điện thoại Samsung Galaxy A54 5G (8GB/256GB) Hàng chính hãng, Nguyên Seal, Mới 100%",7.908.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a54-5g-8gb256gb-hang-chinh-hang-nguyen-seal-moi-100-i1880978088.html,32,"20% Off
Low Price","14 Đã bán
(5)
Hồ Chí Minh",,
"điện thoại Vivo Y95 ram 6G/128G 2sim máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y95-ram-6g128g-2sim-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2409079216.html,33,46% Off,"97 Đã bán
(68)
Hồ Chí Minh",,
Điện thoại Redmi Note 12 Pro 5G 8GB/256GB - Chính hãng,7.590.000 ₫,https://www.lazada.vn/products/dien-thoai-redmi-note-12-pro-5g-8gb256gb-chinh-hang-i2231536575.html,34,27% Off,"27 Đã bán
(6)
Hà Nội",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ Oppo Reno5 - điện thoại Oppo Reno 5 máy 2sim ram 8G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-oppo-reno5-dien-thoai-oppo-reno-5-may-2sim-ram-8g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316242655.html,35,44% Off,"61 Đã bán
(46)
Hồ Chí Minh",,
"điện thoại LG V40 Thinq ram 6/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng TTN 02",1.649.000 ₫,https://www.lazada.vn/products/dien-thoai-lg-v40-thinq-ram-664g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-02-i2313778426.html,36,48% Off,"285 Đã bán
(87)
Hồ Chí Minh",,
Điện thoại cũ ss g530 ram 1gb rom 8gb,309.000 ₫,https://www.lazada.vn/products/dien-thoai-cu-ss-g530-ram-1gb-rom-8gb-i1452743382.html,37,,"132 Đã bán
(57)
Nam Định",,
"điện thoại Vivo Y11 2sim ram 6G/128G máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng - TTN 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y11-2sim-ram-6g128g-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-ttn-01-i2336897868.html,38,40% Off,"1,112 Đã bán
(363)
Hồ Chí Minh",,
Apple iPhone 15 Plus 128GB,25.890.000 ₫,https://www.lazada.vn/products/apple-iphone-15-plus-128gb-i2418353002.html,39,14% Off,Hồ Chí Minh,,
"điện thoại Oppo A83 Chính Hãng 2sim ram 6/128G, Camera sau: 13 MP Camera trước: 8 MP, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a83-chinh-hang-2sim-ram-6128g-camera-sau-13-mp-camera-truoc-8-mp-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024443712.html,40,42% Off,"82 Đã bán
(71)
Hồ Chí Minh",,
