title,price,link_item,index_,Discount,countReviews,Brand,Store
"điện thoại Oppo F7 Chính Hãng 2sim ram 8G rom 256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-f7-chinh-hang-2sim-ram-8g-rom-256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2023350705.html,16,44% Off,"93 Đã bán
(71)
Hồ Chí Minh",,
"Điện thoại Xiaomi Redmi Note 12 pro, Dimensity 1080 6nm, pin 5000mAh - sạc 67W",4.550.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-12-pro-dimensity-1080-6nm-pin-5000mah-sac-67w-i2095469474.html,17,29% Off,"85 Đã bán
(45)
Vĩnh Phúc",,
"điện thoại Oppo A92 Chính Hãng 2sim ram 12G/512G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a92-chinh-hang-2sim-ram-12g512g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2021212976.html,18,43% Off,"71 Đã bán
(62)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi Note 11 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",999.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-11-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2520092749.html,19,44% Off,"102 Đã bán
(28)
Hồ Chí Minh",,
"Samsung J3 Pro - điện thoại giá rẻ dành cho trẻ em học sinh Samsung Galaxy J3 Pro ram 2/16G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/samsung-j3-pro-dien-thoai-gia-re-danh-cho-tre-em-hoc-sinh-samsung-galaxy-j3-pro-ram-216g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2296082846.html,20,38% Off,"106 Đã bán
(52)
Hồ Chí Minh",,
điện thoại giá rẻ dành cho học sinh Samsung Galaxy Grand Prime G530 máy 2sim Chính Hãng - Bảo hành 12 tháng,399.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-danh-cho-hoc-sinh-samsung-galaxy-grand-prime-g530-may-2sim-chinh-hang-bao-hanh-12-thang-i2201145055.html,21,42% Off,"69 Đã bán
(56)
Hồ Chí Minh",,
"điện thoại Realme 6 Pro 2sim Chính Hãng ram 8G bộ nhớ 128G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",1.499.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-6-pro-2sim-chinh-hang-ram-8g-bo-nho-128g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036989316.html,22,41% Off,"38 Đã bán
(22)
Hồ Chí Minh",,
"[ RẺ NHƯ CHO ] Xiaomi Note 11 - điện thoại Xiaomi Redmi Note 11 new ram 6G/128G 2sim máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/re-nhu-cho-xiaomi-note-11-dien-thoai-xiaomi-redmi-note-11-new-ram-6g128g-2sim-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2304646753.html,23,41% Off,"69 Đã bán
(48)
Hồ Chí Minh",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ Oppo Reno2 Z - điện thoại Oppo Reno 2Z 2sim ram 8G/256G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-oppo-reno2-z-dien-thoai-oppo-reno-2z-2sim-ram-8g256g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2315560681.html,24,38% Off,"45 Đã bán
(44)
Hồ Chí Minh",,
"[ Bán Lẻ = Giá Sỉ ] điện thoại Vivo Y85 2sim ram 6/128G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",449.000 ₫,https://www.lazada.vn/products/ban-le-gia-si-dien-thoai-vivo-y85-2sim-ram-6128g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2409188078.html,25,43% Off,"105 Đã bán
(70)
Hồ Chí Minh",,
"[ Sale Sập Sàn ] điện thoại Samsung Galaxy J6 2018 (j600) 2sim ram 3G/32G Chính Hãng, Màn hình: Super AMOLED, 5.6"", HD+, Camera sau: 13 MP Camera trước: 8 MP, Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/sale-sap-san-dien-thoai-samsung-galaxy-j6-2018-j600-2sim-ram-3g32g-chinh-hang-man-hinh-super-amoled-56-hd-camera-sau-13-mp-camera-truoc-8-mp-bao-hanh-12-thang-i2243429978.html,26,44% Off,"55 Đã bán
(45)
Hồ Chí Minh",,
"điện thoại Vivo Y93 2sim ram 6G/128G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y93-2sim-ram-6g128g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2408993426.html,27,41% Off,"90 Đã bán
(69)
Hồ Chí Minh",,
Đt SS A12 ram 6G 128GB màu đe.,999.999 ₫,https://www.lazada.vn/products/dt-ss-a12-ram-6g-128gb-mau-de-i2356326140.html,28,,Tuyên Quang,,
"điện thoại Samsung Galaxy Note 9 ram 6G/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-note-9-ram-6g64g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2296720693.html,29,42% Off,"54 Đã bán
(51)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi Note 7 ram 4G bộ nhớ 64G 2sim Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-7-ram-4g-bo-nho-64g-2sim-chinh-hang-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2035211210.html,30,41% Off,"81 Đã bán
(64)
Hồ Chí Minh",,
"điện thoại Oppo K3 2sim ram 8G/256G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",999.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-k3-2sim-ram-8g256g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2398610346.html,31,41% Off,"266 Đã bán
(54)
Hồ Chí Minh",,
Điện thoại Xiaomi 13T 5G 12GB/256GB - Hàng Chính Hãng - Bảo Hành 2 Năm,11.290.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-13t-5g-12gb256gb-hang-chinh-hang-bao-hanh-2-nam-i2430535662.html,32,13% Off,Đà Nẵng,,
"điện thoại giá rẻ cho học sinh trẻ em Realme X2 - điện thoại Realme X2 máy 2sim ram 8G/256G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",997.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-tre-em-realme-x2-dien-thoai-realme-x2-may-2sim-ram-8g256g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2317094606.html,33,38% Off,"49 Đã bán
(43)
Hồ Chí Minh",,
"điện thoại Oppo K9x 5G Chính Hãng 2sim ram 8G/128G, Màn hình: IPS LCD6.5""HD+, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-k9x-5g-chinh-hang-2sim-ram-8g128g-man-hinh-ips-lcd65hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2023657017.html,34,47% Off,"120 Đã bán
(98)
Hồ Chí Minh",,
điện thoại Samsung Galaxy A21s máy 2sim ram 6G/128G Chính Hãng - Bảo hành 12 tháng,1.049.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a21s-may-2sim-ram-6g128g-chinh-hang-bao-hanh-12-thang-i2200979396.html,35,44% Off,"55 Đã bán
(49)
Hồ Chí Minh",,
"điện thoại đời 4S - lphone 4S 16G bản Quốc Tế, máy nghe gọi to rõ, Full Zalo FB Youtube chất",419.000 ₫,https://www.lazada.vn/products/dien-thoai-doi-4s-lphone-4s-16g-ban-quoc-te-may-nghe-goi-to-ro-full-zalo-fb-youtube-chat-i2397371929.html,36,42% Off,"45 Đã bán
(38)
Hồ Chí Minh",,
Điện Thoại Samsung Galaxy S23 Plus 5G - Hàng Chính Hãng - Mới 100%,15.799.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-plus-5g-hang-chinh-hang-moi-100-i1895456049.html,37,29% Off,"6 Đã bán
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A50s máy 2sim ram 4G/64G Chính Hãng, Màn hình: Super AMOLED6.4""Full HD+ - Bảo hành 12 Tháng",899.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a50s-may-2sim-ram-4g64g-chinh-hang-man-hinh-super-amoled64full-hd-bao-hanh-12-thang-i2200732961.html,38,35% Off,"107 Đã bán
(101)
Hồ Chí Minh",,
"điện thoại Chính Hãng Oppo A39 máy 2sim ram 4G/64G, Smartphone Cao cấp, Camera đẹp, Cấu hình mạnh, Chiến mọi Game nặng siêu mượt",449.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-oppo-a39-may-2sim-ram-4g64g-smartphone-cao-cap-camera-dep-cau-hinh-manh-chien-moi-game-nang-sieu-muot-i2150104694.html,39,49% Off,"47 Đã bán
(40)
Hồ Chí Minh",,
"Điện thoại Chính Hãng giá siêu rẻ dành cho học sinh Samsung Galaxy S7 Edge, Cày game nặng - Bảo hành 12 tháng",899.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-gia-sieu-re-danh-cho-hoc-sinh-samsung-galaxy-edge-cay-game-nang-bao-hanh-12-thang-i2196177437.html,40,43% Off,"38 Đã bán
(35)
Hồ Chí Minh",,
