title,price,link_item,index_,Discount,countReviews,Brand,Store
"điện thoại giá rẻ Oppo A17 Chính Hãng 2sim ram 8/256G, Màn hình: IPS LCD6.56""HD+, cấu hình CPU siêu Cao Cấp, đánh mọi Game nặng chất",999.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-oppo-a17-chinh-hang-2sim-ram-8256g-man-hinh-ips-lcd656hd-cau-hinh-cpu-sieu-cao-cap-danh-moi-game-nang-chat-i2105036377.html,1,44% Off,"94 Đã bán
(72)
Hồ Chí Minh",,
"Xác điện thoại samsung A20 hư màn hình, mã A205, bao main rin full chức năng.",330.000 ₫,https://www.lazada.vn/products/xac-dien-thoai-samsung-a20-hu-man-hinh-ma-a205-bao-main-rin-full-chuc-nang-i2347705446.html,2,,"15 Đã bán
(11)
Đà Nẵng",,
"điện thoại Samsung Galaxy S10e - Samsung S10 E ram 6G/128G máy Chính Hãng, Camera sau: Chính 12 MP & Phụ 16 MP, Màn hình: Dynamic AMOLED5.8""Full HD+ - Bảo hành 12 tháng",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxye-samsung-e-ram-6g128g-may-chinh-hang-camera-sau-chinh-12-mp-phu-16-mp-man-hinh-dynamic-amoled58full-hd-bao-hanh-12-thang-i2201685550.html,3,43% Off,"99 Đã bán
(97)
Hồ Chí Minh",,
"điện thoại Oppo Reno Z - Oppo RenoZ Chính Hãng 2sim ram 8G rom 512G, Màn hình: AMOLED6.4""Full HD+, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno-z-oppo-renoz-chinh-hang-2sim-ram-8g-rom-512g-man-hinh-amoled64full-hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2021863865.html,4,44% Off,"65 Đã bán
(62)
Hồ Chí Minh",,
"điện thoại Oppo Reno4 - Oppo Reno 4 Chính Hãng 2sim ram 8G rom 256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno4-oppo-reno-4-chinh-hang-2sim-ram-8g-rom-256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2021902573.html,5,44% Off,"74 Đã bán
(64)
Hồ Chí Minh",,
"Oppo Reno2 - điện thoại Oppo Reno 2 máy 2sim ram 8G/256G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.299.000 ₫,https://www.lazada.vn/products/oppo-reno2-dien-thoai-oppo-reno-2-may-2sim-ram-8g256g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316295846.html,6,41% Off,"65 Đã bán
(48)
Hồ Chí Minh",,
"[ Rẻ Không Tưởng ] điện thoại Google Pixel 3A XL ram 4/64G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",599.000 ₫,https://www.lazada.vn/products/re-khong-tuong-dien-thoai-google-pixel-3a-xl-ram-464g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2409744083.html,7,40% Off,"65 Đã bán
(55)
Hồ Chí Minh",,
"điện thoại Cảm ứng siêu rẻ LG V30 - điện thoại LG V30 ThinQ ram 4G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.298.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-sieu-re-lg-v30-dien-thoai-lg-v30-thinq-ram-4g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2306176311.html,8,41% Off,"51 Đã bán
(46)
Hồ Chí Minh",,
"điện thoại Chính Hãng Vivo Y33S - Vivo Y33 S máy 2sim ram 8G/256G, lướt Tiktok Zalo FB Youtube, chơi Liên Quân-Free Fire-PUBG mượt mà",1.599.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-vivo-y33s-vivo-y33-s-may-2sim-ram-8g256g-luot-tiktok-zalo-fb-youtube-choi-lien-quan-free-fire-pubg-muot-ma-i2142545686.html,9,47% Off,"55 Đã bán
(43)
Hồ Chí Minh",,
"điện thoại Chính Hãng Oppo A37 - Oppo Neo 9 máy 2sim ram 4G/64G, Smartphone Cao cấp, Camera đẹp, Cấu hình mạnh, Chiến mọi Game nặng siêu mượt",379.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-oppo-a37-oppo-neo-9-may-2sim-ram-4g64g-smartphone-cao-cap-camera-dep-cau-hinh-manh-chien-moi-game-nang-sieu-muot-i2152015400.html,10,42% Off,"60 Đã bán
(52)
Hồ Chí Minh",,
