title,price,link_item,index_,Discount,countReviews,Brand,Store
Máy tính bảng Samsung Galaxy Tab A7 Lite - Mới nguyên seal - Hàng chính hãng,2.990.000 ₫,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-a7-lite-moi-nguyen-seal-hang-chinh-hang-i1768458618.html,1,30% Off,"100 Đã bán
(37)
Nghệ An",,
"điện thoại Oppo A31 2020 Chính Hãng 2sim ram 8G/256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a31-2020-chinh-hang-2sim-ram-8g256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2023778244.html,2,42% Off,"106 Đã bán
(95)
Hồ Chí Minh",,
"điện thoại giá rẻ cho học sinh trẻ em Oppo K1 - điện thoại Oppo K1 2sim ram 8G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",447.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-tre-em-oppo-k1-dien-thoai-oppo-k1-2sim-ram-8g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2320339771.html,3,42% Off,"88 Đã bán
(54)
Hồ Chí Minh",,
"[ RẺ NHƯ CHO ] Samsung A31 - điện thoại Samsung Galaxy A31 máy 2sim ram 6G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",899.000 ₫,https://www.lazada.vn/products/re-nhu-cho-samsung-a31-dien-thoai-samsung-galaxy-a31-may-2sim-ram-6g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2298551584.html,4,43% Off,"56 Đã bán
(53)
Hồ Chí Minh",,
SAMSUNG A50 4G/64G GIÁ MỀM -SIÊU ĐẸP CHƠI GAME LƯỚT MẠNG BAO MƯỢT.,1.300.000 ₫,https://www.lazada.vn/products/samsung-a50-4g64g-gia-mem-sieu-dep-choi-game-luot-mang-bao-muot-i2164126919.html,5,,"12 Đã bán
(4)
Bạc Liêu",,
sam sumg galaxy m51,7.000 ₫,https://www.lazada.vn/products/sam-sumg-galaxy-m51-i2404150115.html,6,,Hà Nội,,
"điện thoại Google Pixel 4 XL - Google Pixel 4XL bản Quốc tế Chính Hãng 2sim ram 6G/64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",2.299.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-4-xl-google-pixel-4xl-ban-quoc-te-chinh-hang-2sim-ram-6g64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2123881523.html,7,46% Off,"46 Đã bán
(38)
Hồ Chí Minh",,
Điện Thoại Samsung A04 3GB/32GB - Hàng Chính Hãng,2.149.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-a04-3gb32gb-hang-chinh-hang-i2061074709.html,8,28% Off,"125 Đã bán
(44)
Bến Tre",,
"điện thoại Oppo Reno ACE (Gaming phone) 2sim ram 12G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",1.190.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno-ace-gaming-phone-2sim-ram-12g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2515210950.html,9,43% Off,"115 Đã bán
(30)
Hồ Chí Minh",,
"[ Bán Lẻ = Giá Sỉ ] điện thoại Vsmart Active 1 Plus ( Active 1+) 2sim ram 6G/64G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",549.000 ₫,https://www.lazada.vn/products/ban-le-gia-si-dien-thoai-vsmart-active-1-plus-active-1-2sim-ram-6g64g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2409650905.html,10,39% Off,"63 Đã bán
(54)
Hồ Chí Minh",,
