title,price,link_item,index_,Discount,countReviews,Brand,Store
Điện thoại cổ độc Nokia 3110c giá rẻ bảo hành 6 tháng,299.000 ₫,https://www.lazada.vn/products/dien-thoai-co-doc-nokia-3110c-gia-re-bao-hanh-6-thang-i333454335.html,1,13% Off,"29 Đã bán
(8)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi Note 4X 2sim ram 3G/32G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",449.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-4x-2sim-ram-3g32g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2520704225.html,2,43% Off,"126 Đã bán
(28)
Hồ Chí Minh",,
"điện thoại XZ1 ram 4/64G Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt-Màn hình: 5.2"", Full HD Hệ điều hành: Android Camera sau:19MP Camera trước: 13MP CPU: Snapdragon 835 8 nhân RAM: 4GB xz1 màn ám, đốm nặng máy đủ màu",1.399.000 ₫,https://www.lazada.vn/products/dien-thoai-xz1-ram-464g-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-man-hinh-52-full-hd-he-dieu-hanh-android-camera-sau19mp-camera-truoc-13mp-cpu-snapdragon-835-8-nhan-ram-4gb-xz1-man-am-dom-nang-may-du-mau-i2513910536.html,3,18% Off,"31 Đã bán
(27)
Hồ Chí Minh",,
Điện thoại LG G7 ThinQ màn 6.1 inch 2K - Snap 845 ram 4G 64G,1.648.000 ₫,https://www.lazada.vn/products/dien-thoai-lg-g7-thinq-man-61-inch-2k-snap-845-ram-4g-64g-i986628660.html,4,3% Off,"474 Đã bán
(187)
Nghệ An",,
Điện thoại Samsung Galaxy Z Flip3 5G (8GB/256GB) - Hàng chính hãng,20.000.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip3-5g-8gb256gb-hang-chinh-hang-i2423569643.html,5,,Hải Phòng,,
Điện Thoại Samsung Galaxy S21 FE 5G RAM 8GB - Hàng chính hãng chưa active,9.960.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-fe-5g-ram-8gb-hang-chinh-hang-chua-active-i2423648280.html,6,,Hải Phòng,,
điện thoại Samsung Galaxy A20 máy 2sim ram 3G/32G Chính Hãng - Bảo hành 12 tháng,499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a20-may-2sim-ram-3g32g-chinh-hang-bao-hanh-12-thang-i2203213534.html,7,44% Off,"106 Đã bán
(100)
Hồ Chí Minh",,
"điện thoại giá rẻ IP 5G - lphone 5 bản quốc tế 32GB ,máy nge gọi to rõ ,full zalo ,FB ,Youtube ,cảm ứng chuẩn ,bảo hành 12 tháng - TT 02",399.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-ip-5g-lphone-5-ban-quoc-te-32gb-may-nge-goi-to-ro-full-zalo-fb-youtube-cam-ung-chuan-bao-hanh-12-thang-tt-02-i2489705462.html,8,39% Off,"143 Đã bán
(40)
Hồ Chí Minh",,
"Oppo A15 - điện thoại Oppo A15 2sim ram 6G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",398.000 ₫,https://www.lazada.vn/products/oppo-a15-dien-thoai-oppo-a15-2sim-ram-6g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2321459916.html,9,42% Off,"243 Đã bán
(97)
Hồ Chí Minh",,
"điện thoại Vivo Y19 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y19-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507761856.html,10,45% Off,"253 Đã bán
(68)
Hồ Chí Minh",,
