,title,price,link_item,index,discount,sales
13,"Combo Gội 640g, Xả 620g & Ủ 180ml Tresemme Salon Rebond Giúp Ngăn Gãy Rụng Tóc",414.000₫,https://tiki.vn/combo-goi-640g-xa-620g-u-180ml-tresemme-salon-rebond-giup-ngan-gay-rung-toc-p194114634.html?spid=194114639,14,-17%,Đã bán 43
14,COMBO 3 CHAI TINH DẦU BƯỞI KÍCH MỌC TÓC VIJULLY 150ML - HAIR LOTION,340.000₫,https://tiki.vn/chinh-hang-mau-moi-tinh-dau-buoi-kich-moc-toc-vijully-150ml-p203292756.html?spid=248221466,15,-12%,Đã bán 6
15,Serum Bưởi Milaganics (100ml),99.000₫,https://tiki.vn/serum-buoi-milaganics-100ml-p432953.html?spid=105895918,16,-26%,Đã bán 794
16,"Dầu Gội Phủ Bạc SIN HAIR Nhật Bản 500ml (Màu Nâu), Tinh Chất Nhân Sâm Giúp Phủ Bạc Tóc An Toàn Tặng Kèm Lược Chải Tóc",259.000₫,https://tiki.vn/dau-goi-phu-bac-sin-hair-nhat-ban-500ml-mau-nau-tinh-chat-nhan-sam-giup-phu-bac-toc-an-toan-tang-kem-luoc-chai-toc-p179795049.html?spid=179795050,17,-39%,Đã bán 48
17,Keo Xịt Tóc Tạo Nếp Và Giữ Nếp Tóc Cứng&Mềm M.PROS 420ml - Tạo Kiểu Tóc Nam Và Nữ,65.000₫,https://tiki.vn/keo-xit-toc-tao-nep-va-giu-nep-toc-cung-mem-m-pros-420ml-tao-kieu-toc-nam-va-nu-p207873645.html?spid=207873647,18,-31%,Đã bán 16
18,[Made in Vietnam] Dầu xả ngăn rụng tóc Megumi Hair Fall Control - 250 ml,137.000₫,https://tiki.vn/made-in-vietnam-dau-xa-ngan-rung-toc-megumi-hair-fall-control-p68491719.html?spid=68491723,19,-16%,Đã bán 659
19,[Made in Japan] Dầu Xả TSUBAKI Dưỡng Tóc Bóng Mượt 490ml,159.000₫,https://tiki.vn/made-in-japan-dau-xa-tsubaki-duong-toc-bong-muot-490ml-p53484997.html?spid=56655131,20,-17%,Đã bán 27
20,Cặp dầu gội gừng hà thủ ô 400ml + dầu xả gừng hà thủ ô 250ml kích mọc tóc Weilaiya Zingiber Officinale Juice,569.000₫,https://tiki.vn/cap-dau-goi-gung-ha-thu-o-400ml-dau-xa-gung-ha-thu-o-250ml-kich-moc-toc-weilaiya-zingiber-officinale-juice-p114459219.html?spid=114459222,21,-5%,Đã bán 68
21,"Dầu gội hỗ trợ điều trị gàu, hết ngứa da đầu Selsun 1.8% (100ml)",94.000₫,https://tiki.vn/selsun-dau-goi-tri-gau-1-8-100ml-p162978697.html?spid=162978699,22,-46%,Đã bán 103
22,Bút phủ bạc Hàn Quốc. Bút nhuộm tóc bạc tiện lợi,120.000₫,https://tiki.vn/but-phu-bac-han-quoc-but-nhuom-toc-bac-tien-loi-p253499081.html?spid=253499083,23,-32%,Đã bán 71
23,Dầu Gội Hỗ Trợ Trị Gàu Nặng Kelual Ds Shampoo Ducray 100ml - 100795804,382.800₫,https://tiki.vn/dau-goi-tri-gau-nang-kelual-ds-shampoo-ducray-100ml-100795804-p549338.html?spid=37644193,24,-20%,Đã bán 114
24,[Made in Japan] Dầu Gội TSUBAKI Dưỡng Tóc Bóng Mượt 490ml,159.000₫,https://tiki.vn/made-in-japan-dau-goi-tsubaki-duong-toc-bong-muot-490ml-p53308802.html?spid=56655130,25,-20%,Đã bán 32
25,Dầu gội Sunsilk Mềm mượt diệu kỳ (Vàng) Dây 12 gói,12.000₫,https://tiki.vn/dau-goi-sunsilk-mem-muot-dieu-ky-vang-day-12-goi-p82844926.html?spid=82844927,26,-5%,Đã bán 131
26,Dầu Gội Hanayuki Thảo Dược 300g ( HÀNG CHÍNH HÃNG ),165.000₫,https://tiki.vn/dau-goi-hanayuki-thao-duoc-300g-hang-chinh-hang-p203156265.html?spid=203156266,27,,Đã bán 10
27,Dầu Gội Thảo Dược Hoa Bưởi Phục Hồi Tóc Hư Tổn Cung Cấp Dưỡng Chất Cho Tóc QuaBlue ( Chai 300ml ),99.000₫,https://tiki.vn/dau-goi-thao-duoc-hoa-buoi-quablue-cung-cap-dinh-duong-cho-da-dau-phuc-hoi-toc-hu-ton-chai-300ml-p154454090.html?spid=154454091,28,,Đã bán 47
28,Lược nhuộm tóc thông minh đen tóc VONVI làm tóc đen sau 5 phút thế hệ mới 1 nút ấn chai 200 ml,164.000₫,https://tiki.vn/luoc-nhuom-toc-thong-minh-den-toc-vonvi-lam-toc-den-sau-5-phut-the-he-moi-1-nut-an-chai-200-ml-p198364767.html?spid=198364768,29,,Đã bán 59
29,Bộ dầu gội phục hồi đa tầng Nấm Truffle Weilaiya 450ml,979.000₫,https://tiki.vn/bo-dau-goi-phuc-hoi-da-tang-nam-truffle-weilaiya-450ml-p121365928.html?spid=121365929,30,,Đã bán 58
30,[Made in Japan] Dầu gội siêu dưỡng & phục hồi tóc Salon Link Repair & Protect Extra (1000ml),170.000₫,https://tiki.vn/made-in-japan-dau-goi-sieu-duong-phuc-hoi-toc-salon-link-repair-protect-extra-1000ml-p79239628.html?spid=179311428,31,,Đã bán 56
31,[+Tặng mũ trùm] Tinh dầu dưỡng tóc tinh chất Macadamia AURANE Softliss Fantastic Repair hair oil 125ml - Chai tròn,128.250₫,https://tiki.vn/tinh-dau-duong-toc-tinh-chat-macadamia-aurane-softliss-fantastic-repair-hair-oil-125ml-p20713139.html?spid=20713140,32,,Đã bán 622
32,"Viên Serum Dưỡng Tóc Ellips Hair Vitamin Giúp Phục Hồi Tóc, Nuôi Dưỡng Tóc Óng Mượt (Vỉ 6 Viên)",19.000₫,https://tiki.vn/vien-serum-duong-toc-ellips-hair-vitamin-giup-phuc-hoi-toc-nuoi-duong-toc-ong-muot-vi-6-vien-p130780886.html?spid=130780888,33,,Đã bán 599
33,Huyết thanh mọc tóc Weilaiya - Serum kích mọc và làm dày tóc ( tặng kèm cặp minisize dầu gội ),580.000₫,https://tiki.vn/huyet-thanh-moc-toc-weilaiya-serum-kich-moc-va-lam-day-toc-tang-kem-cap-minisize-dau-goi-p138439964.html?spid=138439965,34,,Đã bán 47
34,Dầu gội gừng giảm gàu The Body Shop Ginger Scalp Care Shampoo 400ml,429.000₫,https://tiki.vn/dau-goi-the-body-shop-ginger-400ml-p12528907.html?spid=12528908,35,,Đã bán 103
35,TINH DẦU BƯỞI VIJULLY,120.000₫,https://tiki.vn/tinh-dau-buoi-kich-thich-moc-toc-vi-jully-giam-rung-toc-kich-thich-moc-toc-lam-dai-toc-p68819486.html?spid=68819487,36,,Đã bán 676
36,"Dầu Gội Thảo Dược Kích Thích Mọc Tóc, Ngăn Rụng Tóc, Phục Hồi Tóc Hư Tổn Với Nguyên Liệu Nhập Khẩu Châu Âu Welhair 150g",167.000₫,https://tiki.vn/dau-goi-thao-duoc-kich-thich-moc-toc-ngan-rung-toc-phuc-hoi-toc-hu-ton-voi-nguyen-lieu-nhap-khau-chau-au-welhair-150g-p73570414.html?spid=73570415,37,,Đã bán 92
37,Tinh chất siêu hoạt động ngăn ngừa rụng kích thích mọc tóc Davines Naturaltech Energizing Superactive 100ml,902.500₫,https://tiki.vn/tinh-chat-sieu-hoat-dong-ngan-ngua-rung-kich-thich-moc-toc-davines-naturaltech-energizing-superactive-100ml-p24156273.html?spid=24156274,38,,Đã bán 208
38,Hộp Dầu Gội Phủ Bạc Thảo Dược Komi Nhật Bản [10Gói = 250ml,269.000₫,https://tiki.vn/hop-dau-goi-phu-bac-thao-duoc-komi-nhat-ban-10goi-250ml-p145646578.html?spid=145646586,39,,Đã bán 75
39,Sáp vuốt tóc cao cấp BRITISH M Urban Matte Clay - 20g,162.000₫,https://tiki.vn/sap-vuot-toc-cao-cap-british-m-urban-matte-clay-20g-p12117431.html?spid=12117432,40,,Đã bán 85
0,Bột rắc tạo kiểu tóc Schwarzkopf OSiS+ Dust It Mattifying Volume Powder 10g,267.000₫,https://tiki.vn/bot-rac-tao-kieu-toc-schwarzkopf-osis-dust-it-mattifying-volume-powder-10g-p14455274.html?spid=14455275,1,-8%,Đã bán 176
1,Keo xịt bóng tóc Schwarzkopf OSiS+ Sparkler Shine Spray 300ml,280.250₫,https://tiki.vn/keo-xit-bong-toc-schwarzkopf-osis-sparkler-shine-spray-300ml-p20589114.html?spid=20589115,2,-5%,Đã bán 128
2,Cặp dầu gội xả Lusstaly Vitamin Collagen Moisturizing Comfort - Volumizing Repair phục hồi siêu mượt tóc cao cấp 500ml,520.000₫,https://tiki.vn/cap-dau-goi-xa-phuc-hoi-sieu-muot-toc-cao-cap-lusstaly-vitamin-collagen-moisturizing-comfort-volumizing-repair-500ml-p25623071.html?spid=25623072,3,-30%,Đã bán 149
3,Nhuộm phủ bạc SEVEN EIGHT Hair Color (40g + 40g) Nhật Bản,128.000₫,https://tiki.vn/nhuom-phu-bac-seven-eight-hair-color-40g-40g-nhat-ban-p22472904.html?spid=22472910,4,-5%,Đã bán 283
4,Dầu xả dưỡng tóc chăm sóc da đầu giảm rụng tóc Dr.FORHAIR Folligen Scalp Pack 250ml,124.000₫,https://tiki.vn/dau-xa-duong-toc-cham-soc-da-dau-giam-rung-toc-dr-forhair-folligen-scalp-pack-250ml-p273003947.html?spid=273003950,5,-29%,Đã bán 12
5,Dầu gội siêu mượt phục hồi tóc hư tổn Karseell Maca Essence Moisture shampoo 800ml,342.000₫,https://tiki.vn/dau-goi-sieu-muot-phuc-hoi-toc-hu-ton-karseell-maca-essence-moisture-shampoo-800ml-p21294043.html?spid=21294044,6,-5%,Đã bán 118
6,Dầu Gội Củ Sả - Mần Trầu Thorakao 400ml,92.400₫,https://tiki.vn/da-u-go-i-cu-sa-ma-n-tra-u-thorakao-400ml-p14327919.html?spid=102096720,7,-5%,Đã bán 136
7,Combo 2 Chai Dầu Gội Và Xả Hoa Bưởi Thorakao 400ml,139.900₫,https://tiki.vn/combo-2-chai-da-u-go-i-va-xa-hoa-buo-i-thorakao-400ml-p107323260.html?spid=107323261,8,-5%,Đã bán 254
8,Dầu Gội OGX Thick Full Biotin & Collagen Shampoo 385ml,208.000₫,https://tiki.vn/dau-goi-ogx-thick-full-biotin-collagen-shampoo-385ml-p70660646.html?spid=273563146,9,-18%,Đã bán 5
9,"Xịt Dưỡng Tóc Vỏ Bưởi MELA Giúp Mọc Giảm Gãy Rụng Làm Mượt, Serum Tóc Thiên Thiên 100ml - ML04",70.000₫,https://tiki.vn/xit-duong-toc-vo-buoi-mela-giup-moc-giam-gay-rung-lam-muot-serum-toc-thien-thien-100ml-ml04-p178559979.html?spid=178559981,10,-5%,Đã bán 15
10,Combo 2 Dầu Gội HEAD & SHOULDERS Cho Da Đầu Ngứa 625ml,289.000₫,https://tiki.vn/combo-2-dau-goi-head---shoulders-cho-da-dau-ngua-625ml-p15800663.html?spid=75140968,11,-5%,Đã bán 25
11,Dầu gội Top Haneda Collagen Shampoo phục hồi siêu mượt tóc 785ml - Hàng chính hãng,285.000₫,https://tiki.vn/dau-goi-phuc-hoi-sieu-muot-toc-collagen-shampoo-top-haneda-785ml-p19295837.html?spid=19295838,12,-16%,Đã bán 112
12,Dầu hấp ủ nhũ vàng phục hồi tóc hư tổn nặng L'ORÉAL Serie Expert Gold Quinoa + Protein Absolut Repair Golden Masque 500ml,902.500₫,https://tiki.vn/dau-hap-u-nhu-vang-phuc-hoi-toc-hu-ton-nang-l-oreal-serie-expert-gold-quinoa-protein-absolut-repair-golden-masque-500ml-p48602004.html?spid=48602005,13,-5%,Đã bán 143
13,"DẦU GỘI PASIORI TM COLLAGEN & BIOTIN TRẮNG PHỤC HỒI, MỀM MƯỢT, NGĂN GÃY RỤNG 1000ML (NEW 2021)",185.250₫,https://tiki.vn/dau-goi-pasiori-tm-collagen-biotin-trang-phuc-hoi-mem-muot-ngan-gay-rung-1000ml-new-2021-p129708296.html?spid=129708297,14,-5%,Đã bán 66
14,Dầu Gội Phục Hồi Đa Tầng Nấm Truffle Weilaiya - Tặng mini dầu xả gừng,490.000₫,https://tiki.vn/dau-goi-phuc-hoi-da-tang-nam-truffle-weilaiya-tang-mini-dau-xa-gung-p155398602.html?spid=155398603,15,-5%,Đã bán 154
15,Kem ủ tóc bưởi Cocoon giảm gãy rụng và làm mềm tóc 200ml,215.000₫,https://tiki.vn/kem-u-toc-buoi-cocoon-giam-gay-rung-va-lam-mem-toc-200ml-p252132891.html?spid=252132892,16,-5%,Đã bán 10
16,Dầu gội ngăn ngừa rụng tóc Davines Naturaltech Energizing shampoo chính hãng Ý 250ml,278.000₫,https://tiki.vn/dau-goi-chong-rung-toc-davines-naturaltech-energizing-shampoo-250ml-p23485049.html?spid=23485050,17,-5%,Đã bán 510
17,BỘ DẦU GỘI XẢ VOUDIOTY ANTI-DANDRUFF BIOTIN & COLLAGEN XANH BIỂN MỀM MƯỢT NGĂN GÃY RỤNG CHO TÓC & DA ĐẦU GÀU NGỨA 1000ML*2 (NEW 2021),370.500₫,https://tiki.vn/bo-dau-goi-xa-voudioty-anti-dandruff-biotin-collagen-xanh-bien-mem-muot-ngan-gay-rung-cho-toc-da-dau-gau-ngua-1000ml-2-new-2021-p130028095.html?spid=130028096,18,-5%,Đã bán 16
18,"Nước dưỡng tóc tinh dầu bưởi Pomelo Tabaha 120ml giảm rụng tóc, kích thích mọc tóc con",80.000₫,https://tiki.vn/nuoc-duong-toc-tinh-dau-buoi-pomelo-tabaha-120ml-giam-rung-toc-kich-thich-moc-toc-con-p76158554.html?spid=76158555,19,-5%,Đã bán 122
19,Dầu gội dược liệu Thái Dương 3 ( Hoa Sen ) dung tích 200ML/500ML - Sao Thái Dương,60.000₫,https://tiki.vn/dau-goi-duoc-lieu-thai-duong-3-hoa-sen-dung-tich-200ml-500ml-sao-thai-duong-p273289963.html?spid=199524175,20,-48%,Đã bán 26
20,Dầu gội Davines ngăn ngừa rụng tóc Naturaltech Energizing shampoo 1000ml,655.500₫,https://tiki.vn/dau-goi-chong-rung-toc-davines-naturaltech-energizing-shampoo-1000ml-p24155787.html?spid=24155788,21,-5%,Đã bán 287
21,"Bộ Dầu Gội Và Xả OGX Thick And Full Biotin & Collagen Của Mỹ 385ml, giảm xơ rối, gãy, rụng, cho tóc dày và suôn mượt",408.000₫,https://tiki.vn/bo-dau-goi-va-xa-ogx-thick-and-full-biotin-collagen-cua-my-385ml-giam-xo-roi-gay-rung-cho-toc-day-va-suon-muot-p104051298.html?spid=111852596,22,,Đã bán 122
22,Thuốc nhuộm tóc thảo dược Herbul,102.500₫,https://tiki.vn/thuoc-nhuom-toc-thao-duoc-herbul-p7460469.html?spid=7460481,23,,Đã bán 720
23,COMBO 5 hộp Thuốc nhuộm tóc phủ bạc thảo dược Richenna EZ Speedy Hair Color Perfume dạng dầu gội hương nước hoa 60G,650.000₫,https://tiki.vn/combo-5-hop-thuoc-nhuom-toc-phu-bac-thao-duoc-richenna-ez-speedy-hair-color-perfume-dang-dau-goi-huong-nuoc-hoa-60g-p71201419.html?spid=71201423,24,,Đã bán 43
24,"Serum Kích Mọc Râu - Tóc - Lông Mày Abera Kích Thích Nang Lông, Nang Tóc Mọc Nhanh, Nuôi Dưỡng Cho Lông, Tóc Khoẻ Mạnh",184.000₫,https://tiki.vn/serum-kich-moc-rau-toc-long-may-abera-kich-thich-nang-long-nang-toc-moc-nhanh-nuoi-duong-cho-long-toc-khoe-manh-p272563219.html?spid=272563220,25,,Đã bán 4
25,Tinh dầu bóng tóc Macadamia Healing Oil Treatment 27ml - Chính hãng Mỹ,256.500₫,https://tiki.vn/dau-bong-toc-macadamia-healing-oil-treatment-30ml-p16199521.html?spid=16199522,26,,Đã bán 107
26,Dầu gội Wella SP Luxeoil Keratin Protect Shampoo phục hồi tóc hư tổn cao cấp Đức 1000ml,1.216.000₫,https://tiki.vn/dau-goi-wella-sp-luxeoil-keratin-protect-shampoo-phuc-hoi-toc-hu-ton-cao-cap-duc-1000ml-p15392528.html?spid=15392529,27,,Đã bán 68
27,[+Tặng mũ trùm] Kem hấp ủ tóc Pallamina Collagen Keratin Complex Treatment siêu mượt 500ml,175.750₫,https://tiki.vn/kem-hap-u-toc-sieu-muot-pallamina-collagen-keratin-complex-treatment-500ml-p26729583.html?spid=26729584,28,,Đã bán 256
28,Dầu xả siêu mượt cho tóc khô hư tổn D'angello Keratin conditioner 800ml,283.100₫,https://tiki.vn/dau-xa-sieu-muot-cho-toc-kho-hu-ton-d-angello-keratin-conditioner-800ml-p17491688.html?spid=17491689,29,,Đã bán 65
29,Dầu gội Sunsilk Mềm Mượt Diệu Kỳ 1.4kg dành cho tóc khô xơ với tinh dầu Argan hiện đại,199.000₫,https://tiki.vn/dau-goi-sunsilk-mem-muot-dieu-ky-1-4kg-danh-cho-toc-kho-xo-voi-tinh-dau-argan-hien-dai-p40935824.html?spid=73175492,30,,Đã bán 151
30,COMBO 5 dây Dầu Gội Dove Phục hồi Hư tổn 12 gói x5,73.000₫,https://tiki.vn/combo-5-day-dau-goi-dove-phuc-hoi-hu-ton-12-goi-x5-p82845558.html?spid=82845559,31,,Đã bán 16
31,Gel cứng Livegain Premium Hair Gel Super Hold giữ nếp tóc Hàn Quốc 450ml - Xanh,235.600₫,https://tiki.vn/gel-giu-nep-toc-cung-livegain-premium-hair-gel-super-hold-450ml-p19399703.html?spid=19399704,32,,Đã bán 59
32,Bộ dầu gội xả L'OREAL SERIE EXPERT Absolut Repair Gold Quinoa phục hồi tóc hư tổn (New 2021) 300ml/200ml,617.500₫,https://tiki.vn/bo-dau-goi-xa-l-oreal-serie-expert-absolut-repair-gold-quinoa-phuc-hoi-toc-hu-ton-new-2021-300ml-200ml-p136817261.html?spid=136817262,33,,Đã bán 12
33,[+Tặng mũ trùm] DẦU GỘI TÍM KARSEELL NO YELLOW SILVER SHAMPOO KHỬ ÁNH VÀNG CHO TÓC TRÂNG BẠCH KIM,152.000₫,https://tiki.vn/tang-mu-trum-dau-goi-tim-karseell-no-yellow-silver-shampoo-khu-anh-vang-cho-toc-trang-bach-kim-p272395847.html?spid=272395851,34,,Đã bán 5
34,Gôm Xịt Giữ Nếp Tóc Siêu Cứng Gatsby Set &amp; Keep Spray Hair Spray Ultra Hard - Tặng móc khoá chính hãng,145.000₫,https://tiki.vn/gom-xit-giu-nep-toc-sieu-cung-gatsby-set-amp-keep-spray-hair-spray-ultra-hard-tang-moc-khoa-chinh-hang-p175098690.html?spid=175098691,35,,Đã bán 38
35,"Xịt Kích Mọc Tóc Thảo Dược HAIR GREEN HERBER Dung Tích 120 ml - Phục Hồi Tóc Rụng, Dưỡng Tóc Suôn Mượt, Ngăn Ngừa Gãy Rụng, Làm Chắc Khoẻ Chân Tóc",129.000₫,https://tiki.vn/xit-kich-moc-toc-thao-duoc-hair-green-herber-quyen-lara-120-ml-phuc-hoi-toc-rung-duong-toc-suon-muot-ngan-ngua-gay-rung-lam-chac-khoe-chan-toc-hang-chinh-hang-p186563360.html?spid=186563361,36,,Đã bán 17
36,Sáp vuốt tóc BY VILAIN GOLD DIGGER 65 ml,419.000₫,https://tiki.vn/sap-vuot-toc-by-vilain-gold-digger-65-ml-p73346761.html?spid=73346762,37,,Đã bán 360
37,Kem Ủ Tóc The Body Shop Shea 240ml,699.000₫,https://tiki.vn/kem-u-toc-the-body-shop-shea-240ml-p12528926.html?spid=12528927,38,,Đã bán 26
38,HẤP PHỤC HỒI CHUYÊN SÂU DELOFIL (500ML),220.000₫,https://tiki.vn/hap-phuc-hoi-chuyen-sau-delofil-500ml-p48329882.html?spid=48684855,39,,Đã bán 28
39,Bộ dầu gội xả Davines Love Curl dưỡng tóc uốn xoăn Ý 250ml,527.250₫,https://tiki.vn/bo-dau-goi-xa-davines-love-curl-duong-toc-uon-xoan-y-250ml-p45308604.html?spid=45308605,40,,Đã bán 32
0,Dầu gội ngăn rụng tóc dành cho tóc dầu và gàu AS13 Prosee Balancing 1000ml,579.000₫,https://tiki.vn/dau-goi-ngan-rung-toc-danh-cho-toc-dau-va-gau-as13-prosee-balancing-1000ml-p144471605.html?spid=144471606,1,-10%,Đã bán 14
1,"Lancopharm Exitans Anti-Dandruff Shampoo, dầu gội trị gàu, nấm của Đức (150ml)",193.500₫,https://tiki.vn/lancopharm-exitans-anti-dandruff-shampoo-dau-goi-tri-gau-nam-cua-duc-150ml-p10403840.html?spid=30043428,2,-36%,Đã bán 83
2,"[Combo 2] Serum Kích Mọc Râu - Tóc - Lông Mày Abera Kích Thích Nang Lông, Nang Tóc Mọc Nhanh, Nuôi Dưỡng Cho Lông",339.000₫,https://tiki.vn/combo-2-serum-kich-moc-rau-toc-long-may-abera-kich-thich-nang-long-nang-toc-moc-nhanh-nuoi-duong-cho-long-p273238541.html?spid=273238542,3,-5%,Đã bán 5
3,Bột nhuộm tóc màu Xanh đen lá chàm Ogatic 50gr – Nhuộm tóc màu Xanh Đen ( Bao Bì Mới),96.000₫,https://tiki.vn/bot-nhuom-toc-mau-xanh-den-la-cham-ogatic-50gr-nhuom-toc-mau-xanh-den-bao-bi-moi-p54414733.html?spid=54414734,4,-5%,Đã bán 104
4,Serum Sa-chi phục hồi tóc Cocoon 70ml,165.000₫,https://tiki.vn/serum-sa-chi-phuc-hoi-toc-cocoon-70ml-p46610987.html?spid=46610988,5,-5%,Đã bán 63
5,Bộ dầu gội xả Lusstaly Vitamin Collagen Moisturizing Comfort - Volumizing Repair phục hồi siêu mượt tóc cao cấp 800ml,780.000₫,https://tiki.vn/bo-dau-goi-xa-phuc-hoi-sieu-muot-toc-cao-cap-lusstaly-vitamin-collagen-moisturizing-comfort-volumizing-repair-800ml-p25622474.html?spid=25622475,6,-29%,Đã bán 96
6,LOLANE - DẦU Ủ MACADAMIA 500G (BIOTIN),59.000₫,https://tiki.vn/lolane-dau-u-macadamia-500g-biotin-p54764036.html?spid=54764037,7,-22%,Đã bán 65
7,[+Tặng mũ trùm] BỘ DẦU GỘI XẢ BƯỞI CLALISK NOURISHING GRAPEFRUIT MỀM MƯỢT NGĂN RỤNG MỌC TÓC 1000ML*2,302.100₫,https://tiki.vn/bo-dau-goi-xa-buoi-clalisk-nourishing-grapefruit-mem-muot-ngan-rung-moc-toc-1000ml-2-p122521001.html?spid=122521002,8,-5%,Đã bán 10
8,CẶP DẦU GỘI XẢ DƯỠNG SINH STILLONPS COLLAGEN PHỤC HỒI MỀM MƯỢT TÓC MINI 30ML*2,14.250₫,https://tiki.vn/cap-dau-goi-xa-duong-sinh-stillonps-collagen-phuc-hoi-mem-muot-toc-mini-30ml-2-p216460135.html?spid=216460140,9,-50%,Đã bán 3
9,Sáp Cứng Livegain Premium Mat Wax 120g Hàn Quốc,232.750₫,https://tiki.vn/sap-cung-livegain-premium-mat-wax-120g-han-quoc-p23887059.html?spid=35415968,10,-2%,Đã bán 46
10,COMBO 6 dây Dầu gọi Lifebuoy Tóc dày óng ả 12 gói x6,48.000₫,https://tiki.vn/combo-6-day-dau-goi-lifebuoy-toc-day-ong-a-12-goi-x6-p82884404.html?spid=82884405,11,-5%,Đã bán 70
11,Combo 2 Dầu Gội REJOICE Siêu Mượt 1200g,339.000₫,https://tiki.vn/combo-2-dau-goi-rejoice-sieu-muot-1200g-p50256739.html?spid=73221482,12,-9%,Đã bán 26
12,Dầu Gội Khô COLAB UK 200ml Dưỡng Tóc Sạch Bồng Bềnh Vào Nếp Sau 5 Giây,99.000₫,https://tiki.vn/dau-goi-kho-colab-uk-200ml-duong-toc-sach-bong-benh-vao-nep-sau-5-giay-p206433543.html?spid=206433565,13,-21%,Đã bán 6
13,Gội đầu thảo dược Nếp Xưa (7 túi lọc & tự đong) - VietHerb,55.000₫,https://tiki.vn/goi-dau-thao-duoc-nep-xua-7-tui-loc-tu-dong-vietherb-p100067163.html?spid=100067167,14,-32%,Đã bán 86
