title,price,link_item,index,discount,sales
"Gôm xịt tạo kiểu tóc mềm, giữ nếp lâu Welcos Fruit Wax Hair Spray Hair Setting Spray 300ml tặng móc khóa",135.000₫,https://tiki.vn/gom-xit-tao-kieu-toc-mem-giu-nep-lau-welcos-fruit-wax-hair-spray-hair-setting-spray-300ml-tang-moc-khoa-p194464935.html?spid=194464936,1,-51%,Đã bán 10
Combo 03 dầu gội sạch gàu hết ngứa Dego Pharma chiết xuất hoàn toàn từ thiên nhiên an toàn với người sử dụng có dung tích 80ml,570.000₫,https://tiki.vn/combo-03-dau-goi-sach-gau-het-ngua-dego-pharma-chiet-xuat-hoan-toan-tu-thien-nhien-an-toan-voi-nguoi-su-dung-co-dung-tich-80ml-p75513563.html?spid=75513565,2,-12%,Đã bán 61
Dầu xả nước hoa Enchanteur Charming dưỡng tóc siêu mượt 335gr,78.000₫,https://tiki.vn/dau-xa-nuoc-hoa-enchanteur-charming-duong-toc-sieu-muot-335gr-p215697949.html?spid=215697950,3,-5%,Đã bán 6
"Dầu gội bưởi Pomelo Cocoon 310ml kích thích mọc tóc, giảm rụng tóc thuần chay",196.000₫,https://tiki.vn/dau-goi-buoi-pomelo-cocoon-310ml-kich-thich-moc-toc-giam-rung-toc-thuan-chay-p229725697.html?spid=271099331,4,-5%,Đã bán 2
[+Tặng mũ trùm] XỊT DƯỠNG XẢ KHÔ DƯỠNG ẨM SUÔN MƯỢT TÓC NASHI ARGAN INSTANT LEAVE IN CONDITIONER Ý 150ML,370.500₫,https://tiki.vn/nashi-xit-duong-xa-kho-cho-toc-nashi-argan-150ml-p37866834.html?spid=38380317,5,-5%,Đã bán 252
Dầu gội kiểm soát dầu AURANE Olives Oil - Control shampoo 750ml,266.000₫,https://tiki.vn/dau-goi-kiem-soat-dau-aurane-olives-oil-control-shampoo-750ml-p20717500.html?spid=20717501,6,-12%,Đã bán 28
Thuốc Nhuộm Tóc Lolane P07 - Vàng Hoe,55.000₫,https://tiki.vn/thuoc-nhuom-toc-lolane-p07-vang-hoe-p3050263.html?spid=3073441,7,-50%,Đã bán 20
[+Tặng mũ trùm] Dầu gội sạch gàu AURANE Seaweed Anti-dandruff shampoo 750ml,266.000₫,https://tiki.vn/dau-goi-tri-gau-aurane-seaweed-anti-dandruff-shampoo-750ml-p20717516.html?spid=20717517,8,-13%,Đã bán 83
Combo 3 dầu gội bồ kết Lam Mộc - tóc thường - 500ml,755.000₫,https://tiki.vn/combo-3-dau-goi-bo-ket-lam-moc-toc-thuong-500ml-p22883683.html?spid=22883684,9,-8%,Đã bán 42
Dầu xả nước hoa Enchanteur Sensation dưỡng tóc siêu mượt 335gr,78.000₫,https://tiki.vn/dau-xa-nuoc-hoa-enchanteur-sensation-duong-toc-sieu-muot-335gr-p215698237.html?spid=215698238,10,-2%,Đã bán 5
