title,price,link_item,index,discount,sales
"Thuốc nhuộm phủ bạc Bigen Men dành cho nam, nhuộm tóc bạc hoàn toàn, mùi dễ chịu, tiện lợi 80ml dạng kem - BMS 102 Nâu Đen",178.000₫,https://tiki.vn/thuoc-nhuom-phu-bac-bigen-men-danh-cho-nam-nhuom-toc-bac-hoan-toan-mui-de-chiu-tien-loi-80ml-dang-kem-p72877888.html?spid=72877891,1,-24%,Đã bán 714
Dầu Gội Phủ Bạc Laco Black Hair - Tóc Đen Tự Tin Sau 9 Phút không phai không sót không hại da đầu mùi thơm chinh hãng sale,320.000₫,https://tiki.vn/dau-goi-phu-bac-laco-black-hair-toc-den-tu-tin-sau-9-phut-p191143553.html?spid=191143554,2,-23%,Đã bán 54
Combo 2 Tắm gội 2 trong 1 Romano hương nước hoa 650g/chai,293.000₫,https://tiki.vn/combo-2-tam-goi-2-trong-1-romano-huong-nuoc-hoa-650g-chai-p68429877.html?spid=68429879,3,-16%,Đã bán 5k+
Thuốc nhuộm tóc tạo bọt Beautylabo – Whip Hair Color Nhật Bản,209.000₫,https://tiki.vn/thuoc-nhuom-toc-tao-bot-beautylabo-whip-hair-color-nhat-ban-p13728683.html?spid=50240260,4,-11%,Đã bán 883
Bộ Dầu Gội Xả Hỗ Trợ Trị Rụng Tóc Kích Thích Mọc Tóc Weilaiya Tinh Chất Gừng Hà Thủ Ô Cao Cấp Ngăn Ngừa Rụng Tóc Lưu Thông Mạch Máu Hương Thảo Dược (Gội 400ml- Xả:250ml)- Sản Phẩm Chính Hãng,516.000₫,https://tiki.vn/bo-dau-goi-xa-tri-rung-toc-kich-thich-moc-toc-weilaiya-tinh-chat-gung-ha-thu-o-cao-cap-ngan-ngua-rung-toc-luu-thong-mach-mau-huong-thao-duoc-goi-400ml-xa-250ml-san-pham-chinh-hang-p44810580.html?spid=101255990,5,-12%,Đã bán 148
Dầu Gội Head Và Shoulders,212.000₫,https://tiki.vn/dau-goi-head-shoulders-chai-625ml-850ml-1-2l-1-8l-p136690839.html?spid=42230477,6,-5%,Đã bán 5k+
Bộ 2 Dầu gội xả 2in1 Palmolive thiên nhiên 600ml,207.000₫,https://tiki.vn/bo-2-dau-goi-xa-2in1-palmolive-thien-nhien-600ml-p76775262.html?spid=76775268,7,-46%,Đã bán 1.1k
Kem Nhuộm Dưỡng Tóc Phủ Bạc L'Oreal Paris Excellence Crème,189.050₫,https://tiki.vn/kem-nhuom-l-oreal-paris-duong-toc-phu-bac-excellence-creme-p114414501.html?spid=114414507,8,-5%,Đã bán 486
Bộ sản phẩm Tsubaki Premium Phục hồi ngăn rụng tóc chuyên sâu (Gội xả 490ml/chai + kem xả 180g + xịt dưỡng 220ml + dầu dưỡng 50ml),599.000₫,https://tiki.vn/bo-san-pham-tsubaki-premium-phuc-hoi-ngan-rung-toc-chuyen-sau-p72950323.html?spid=72950324,9,-26%,Đã bán 1.4k
Tinh dầu dưỡng tóc AURANE Softliss Fantastic Repair hair oil 125ml,123.500₫,https://tiki.vn/tinh-dau-duong-toc-aurane-softliss-fantastic-repair-hair-oil-125ml-p20701571.html?spid=20701572,10,-20%,Đã bán 1.3k
Combo 2 Serum Bưởi Milaganics (100ml/ Chai),170.000₫,https://tiki.vn/combo-2-serum-buoi-milaganics-100ml-chai-p450548.html?spid=109290715,11,-25%,Đã bán 444
Dầu gội Sạch Gàu Romano Classic 5 in1 650g,191.000₫,https://tiki.vn/dau-goi-sach-gau-romano-classic-5-in1-650g-p13850161.html?spid=16334076,12,-29%,Đã bán 322
Kem hấp ủ phục hồi tóc Sophia Platinum Collagen Hair Treatment 1500ml,500.000₫,https://tiki.vn/kem-hap-u-phuc-hoi-toc-sophia-platinum-collagen-hair-treatment-1500ml-p20883487.html?spid=20883488,13,-5%,Đã bán 103
