title,price,link_item,index,discount,sales
[+Gội xả gói Karseell 15ml] Bộ Dầu gội xả tăng phồng Moroccanoil Extra Volume chính hãƞg cho tóc thưa mảnh xẹp,684.000₫,https://tiki.vn/goi-xa-goi-karseell-15ml-bo-dau-goi-xa-tang-phong-moroccanoil-extra-volume-chinh-ha-g-cho-toc-thua-manh-xep-p272395858.html?spid=272395865,1,-5%,Đã bán 2
Dầu hấp ủ tóc Collagen BOSECHER Bamboo Charcoal Treatment (Phủ lụa siêu mượt) 500ml,178.600₫,https://tiki.vn/dau-hap-u-toc-collagen-bosecher-bamboo-charcoal-treatment-phu-lua-sieu-muot-500ml-p49173310.html?spid=49173311,2,-5%,Đã bán 90
[CHÍNH HÃNG] XỊT DƯỠNG 2 LỚP DÀNH CHO TÓC KANAC,90.000₫,https://tiki.vn/xit-duong-2-lop-danh-cho-toc-kanac-p24733979.html?spid=24733980,3,-7%,Đã bán 108
(Nâu Chocolate Đậm) Kem Nhuộm Dưỡng Tóc Phủ Bạc Lavox Youth&Color L6 - Màu Nâu Chocolate Đậm,40.000₫,https://tiki.vn/nau-chocolate-dam-kem-nhuom-duong-toc-phu-bac-lavox-youth-color-l6-mau-nau-chocolate-dam-p206679752.html?spid=206679753,4,-5%,Đã bán 26
Dầu gội cân bằng dầu cho tóc và da đầu Davines Naturaltech Rebalancing shampoo 250ml,254.600₫,https://tiki.vn/dau-goi-can-bang-dau-cho-toc-va-da-dau-davines-naturaltech-rebalancing-shampoo-250ml-p24159049.html?spid=24159050,5,-15%,Đã bán 186
Dầu Gội Tsubaki Premium Moist Shampoo Dưỡng Tóc Bóng Mượt 490ml,183.000₫,https://tiki.vn/dau-goi-tsubaki-premium-moist-shampoo-duong-toc-bong-muot-490ml-p269246659.html?spid=269246660,6,-38%,Đã bán 1
Thuốc uốn tóc (Uốn lạnh) Obsidian Selque Multi Olive,330.000₫,https://tiki.vn/thuoc-uon-toc-uon-lanh-obsidian-selque-multi-olive-p16518813.html?spid=16518814,7,-23%,Đã bán 43
[HỘP 12 GÓI] Kem ủ tóc giúp phục hồi tóc hư tổn Ellips Vitamin Hair Mask Pro Keratin Complex - Smooth & Silky 18g,89.000₫,https://tiki.vn/kem-u-toc-giup-phuc-hoi-toc-hu-ton-ellips-vitamin-hair-mask-pro-keratin-complex-smooth-silky-18g-10-goi-p187304531.html?spid=187304532,8,-5%,Đã bán 20
Tắm Gội 2 trong 1 Romano GEN Z FOREST CEDAR/SEA BREEZE 610G,140.000₫,https://tiki.vn/tam-goi-2-trong-1-romano-gen-z-forest-cedar-sea-breeze-610g-p252867390.html?spid=252867401,9,-5%,Đã bán 39
[D'angello] Cặp dầu gội xả Dangello Keratin shampoo & Conditioner siêu mượt tóc 500ml,408.500₫,https://tiki.vn/cap-dau-goi-xa-sieu-muot-d-angello-keratin-shampoo-conditioner-500ml-p19395469.html?spid=19395470,10,-8%,Đã bán 217
Bộ Dầu Gội Xả Phục Hồi Tóc Salon Link Extra Nhật Bản - Không Chứa Silicone,518.000₫,https://tiki.vn/bo-dau-goi-xa-phuc-hoi-toc-salon-link-extra-nhat-ban-khong-chua-silicone-p55251056.html?spid=55252316,11,-33%,Đã bán 44
Dầu xả dưỡng tóc Olive Palmer's 250ml,199.500₫,https://tiki.vn/dau-xa-duong-toc-olive-palmer-s-250ml-p240318803.html?spid=109421512,12,-31%,Đã bán 16
THUỐC NHUỘM TÓC CAO CẤP LOREAL INOA 7.8 MÀU CÁNH GIÁN GỐC DẦU KHÔNG AMONIAC 60ML + OXY,250.000₫,https://tiki.vn/thuoc-nhuom-toc-cao-cap-loreal-inoa-7-8-mau-canh-gian-goc-dau-khong-amoniac-60ml-oxy-p273355453.html?spid=273355457,13,-8%,
Combo túi ủ tóc Collagen Karseell 500ml tặng chai tinh dầu dưỡng tóc Moroccanoil Treatment 100ml - Chính hãng,820.000₫,https://tiki.vn/combo-tui-u-toc-collagen-karseell-500ml-tang-chai-tinh-dau-duong-toc-moroccanoil-treatment-100ml-chinh-hang-p44063562.html?spid=44063563,14,-5%,Đã bán 137
Combo gội xả dưỡng hỗ trợ mọc tóc giảm rụng tóc và gàu Dr.FORHAIR Plus Shampoo 500ml x Scalp Pack 250ml,785.000₫,https://tiki.vn/bo-goi-xa-duong-toc-giup-giam-rung-toc-cham-soc-toc-chac-khoe-cua-dr-forhair-folligen-plus-500ml-va-scalp-pack-250ml-p178561394.html?spid=178561405,15,-31%,Đã bán 17
Dầu Gội HEAD & SHOULDERS Antibac Làm Sạch Vi Khuẩn Chai 850ML,239.000₫,https://tiki.vn/dau-goi-head-shoulders-antibac-lam-sach-vi-khuan-chai-850ml-p160446095.html?spid=271450581,16,-5%,Đã bán 4
Dầu Gội Watsons Aloe Vera Lilac Shampoo 700ml,80.000₫,https://tiki.vn/dau-goi-watsons-aloe-vera-lilac-shampoo-700ml-p272195243.html?spid=272195244,17,-35%,
Dầu hấp phục hồi tóc hư tổn Rrline Macadamia Collagen Star Mask 1000ml,362.000₫,https://tiki.vn/dau-hap-phuc-hoi-toc-hu-ton-rrline-macadamia-collagen-star-mask-1000ml-p14952659.html?spid=14952660,18,-20%,Đã bán 31
Cặp dầu gội xả Tigi Bedhead màu đỏ phục hồi tóc hư tổn 970ml*2 (mẫu mới),866.000₫,https://tiki.vn/dau-goi-xa-tigi-mau-do-p14368742.html?spid=25873315,19,-5%,Đã bán 138
Tinh dầu L'oreal Primrose oil Liss Unlimited chăm sóc tóc duỗi xơ rối chống nhiệt khi sấy 125ml,427.500₫,https://tiki.vn/tinh-dau-cham-soc-toc-duoi-xo-roi-chong-nhiet-khi-say-l-oreal-primrose-oil-liss-unlimited-125ml-p42589215.html?spid=42589216,20,-39%,Đã bán 26
Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 310ml,199.000₫,https://tiki.vn/dau-goi-buoi-cocoon-giup-giam-gay-rung-va-lam-mem-toc-310ml-p271099429.html?spid=188712964,21,-17%,Đã bán 17
Dầu gội Ý phục hồi tóc hư tổn Rrline Macadamia Collagen Star Shampoo 1000ml,331.000₫,https://tiki.vn/dau-goi-y-phuc-hoi-toc-hu-ton-rrline-macadamia-collagen-star-shampoo-1000ml-p14952649.html?spid=14952650,22,-21%,Đã bán 7
BỘ DẦU GỘI XẢ VOUDIOTY ANTI-DANDRUFF BIOTIN & COLLAGEN XANH MỀM MƯỢT NGĂN GÃY RỤNG CHO TÓC & DA ĐẦU GÀU NGỨA 500ML*2,247.000₫,https://tiki.vn/bo-dau-goi-xa-voudioty-anti-dandruff-biotin-collagen-xanh-mem-muot-ngan-gay-rung-cho-toc-da-dau-gau-ngua-500ml-2-p122314772.html?spid=122314773,23,-5%,Đã bán 45
Dầu Gội Dove Phục Hồi Ngăn Tóc Gãy Rụng Breakage Remedy Shampoo 380ml,150.000₫,https://tiki.vn/dau-goi-dove-phuc-hoi-ngan-toc-gay-rung-breakage-remedy-shampoo-380ml-p271371083.html?spid=271371084,24,,
Thuốc nhuộm tóc màu nâu rêu hương Socola (6.22) 123 Chocolate Color Cream 100ml,115.000₫,https://tiki.vn/thuoc-nhuom-toc-mau-nau-reu-huong-socola-6-22-123-chocolate-color-cream-100ml-p47993450.html?spid=47993451,25,,Đã bán 32
DẦU GỘI THẢO DƯỢC 300ml,225.000₫,https://tiki.vn/dau-goi-thao-duoc-300ml-p55151090.html?spid=55151228,26,,Đã bán 3
Gôm Xịt Tạo Kiểu Tóc Cứng Bóng Gatsby Set &amp; Keep Hair Spray Super Hard - Tặng móc khoá chính hãng,119.000₫,https://tiki.vn/gom-xit-tao-kieu-toc-cung-bong-gatsby-set-amp-keep-hair-spray-super-hard-tang-moc-khoa-chinh-hang-p174918954.html?spid=174918955,27,,Đã bán 61
"Dầu gội Tinh dầu thảo mộc hỗ trợ điều trị gàu 24Care - Dành cho Nam - chiết xuất từ tinh dầu thiên nhiên - Xịt tóc Vỏ bưởi/ Hoa anh đào giúp mềm mượt, hỗ trợ mọc tóc",39.000₫,https://tiki.vn/dau-goi-tinh-dau-thao-moc-ho-tro-dieu-tri-gau-24care-danh-cho-nam-chiet-xuat-tu-tinh-dau-thien-nhien-p205822545.html?spid=65440914,28,,Đã bán 125
Dầu gội cao cấp Romano Classic cổ điển lịch lãm tóc chắc khỏe 380gr,97.000₫,https://tiki.vn/dau-goi-cao-cap-romano-classic-co-dien-lich-lam-toc-chac-khoe-380gr-p16279592.html?spid=16279593,29,,Đã bán 18
Thuốc uốn thông minh công nghệ 3D Obsidian Smart curling perm 500ml,330.000₫,https://tiki.vn/thuoc-uon-thong-minh-cong-nghe-3d-obsidian-smart-curling-perm-500ml-p16520519.html?spid=16520520,30,,Đã bán 31
Bộ dầu gội xả L'oreal Serioxyl Thinning hair làm dày tóc và kích thích mọc tóc 250ml/150ml,603.250₫,https://tiki.vn/bo-dau-goi-xa-l-oreal-serioxyl-thinning-hair-lam-day-toc-va-kich-thich-moc-toc-250ml-150ml-p66681954.html?spid=66681956,31,,Đã bán 51
"Tinh dầu dưỡng tóc WEILAIYA chiết xuất cánh hoa hồng phục hồi tóc hư tổn, giảm sơ rối, chẻ ngọn, không gây bết dính",299.000₫,https://tiki.vn/tinh-dau-duong-toc-weilaiya-chiet-xuat-canh-hoa-hong-phuc-hoi-toc-hu-ton-giam-so-roi-che-ngon-khong-gay-bet-dinh-p253107099.html?spid=253107100,32,,Đã bán 7
Tinh Chất Tóc Cao cấp MInh Khang,279.000₫,https://tiki.vn/tinh-chat-toc-cao-cap-minh-khang-p117676623.html?spid=117676624,33,,Đã bán 15
MÀU NÂU SÁNG - Kem nhuộm phủ bạc thảo dược Hàn quốc REEN HEUK - LIGHT BROWN,149.000₫,https://tiki.vn/mau-nau-sang-kem-nhuom-phu-bac-thao-duoc-han-quoc-reen-heukmobichaek-oriental-cream-p143915693.html?spid=143915694,34,,Đã bán 77
Dầu Hấp Dưỡng Tóc Tinh Chất Oliu M.PROS 500ml,43.000₫,https://tiki.vn/dau-hap-duong-toc-tinh-chat-oliu-m-pros-500ml-p212285171.html?spid=212285172,35,,Đã bán 5
Combo Dầu Gội Sunsilk Mềm Mượt Diệu Kỳ 650g Và Dầu Xả Sunsilk Mềm Mượt Diệu Kỳ 320g,170.000₫,https://tiki.vn/combo-dau-goi-sunsilk-mem-muot-dieu-ky-650g-va-dau-xa-sunsilk-mem-muot-dieu-ky-320g-p43111309.html?spid=74894855,36,,Đã bán 22
Gói Dầu Gội Phủ Bạc Thảo Dược Komi Nhật Bản [Gói 25ml - Nâu Cà Phê,35.000₫,https://tiki.vn/goi-dau-goi-phu-bac-thao-duoc-komi-nhat-ban-goi-25ml-nau-ca-phe-p201969113.html?spid=201969115,37,,
Dầu Gội Nước Hoa Romanno Vip Vision 650G,165.000₫,https://tiki.vn/dau-goi-nuoc-hoa-romanno-vip-vision-650g-p272619649.html?spid=272619650,38,,Đã bán 1
Mặt nạ ủ (hấp dầu) phục hồi tóc hư tổn Davines Nounou Hair mask 250ml,359.100₫,https://tiki.vn/mat-na-u-hap-dau-phuc-hoi-toc-hu-ton-davines-nounou-hair-mask-250ml-p24200243.html?spid=24200244,39,,Đã bán 50
Dầu gội kích thích mọc tóc Anti-Strippine Shampoo giảm gãy rụng kiểm soát dầu loại bỏ gàu Nhật Bản 1000ml,245.000₫,https://tiki.vn/da-u-go-i-ki-ch-thi-ch-mo-c-to-c-anti-strippine-shampoo-giam-gay-rung-kiem-soat-dau-loa-i-bo-gau-nhat-ban-1000ml-p263569746.html?spid=263569747,40,,
