title,price,link_item,index,discount,sales
Điện thoại Samsung Galaxy S23 Ultra 256GB - Hàng chính hãng,31.990.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-256gb-hang-chinh-hang-p242712374.html?spid=242712382,1,-2%,
Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Xanh - Hàng Chính Hãng (chỉ giao HN và một số khu vực),2.400.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3g-32g-sm-a045f-xanh-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268160.html?spid=225919292,2,-9%,
Điện thoại Samsung Galaxy S23 Plus 512GB - Hàng chính hãng,28.191.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-512gb-hang-chinh-hang-p242658327.html?spid=252718637,3,-6%,
Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,23.000.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p168055450.html?spid=216714974,4,-6%,
Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Đen - Hàng chính hãng,28.000.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-den-hang-chinh-hang-p225247922.html?spid=225961868,5,-5%,
Điện Thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,6.800.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-6gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p177141832.html?spid=216715206,6,-2%,
Điện thoại Samsung Galaxy S23 8GB/128GB Xanh lục - Hàng chính hãng,16.675.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-xanh-luc-hang-chinh-hang-p225264029.html?spid=225961848,7,-6%,
Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) ĐKH - Hàng Chính Hãng,7.164.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-dkh-hang-chinh-hang-p251407092.html?spid=262512886,8,,
Điện thoại Samsung Galaxy S23 5G (8GB/128GB) - Hàng chính hãng,16.675.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-hang-chinh-hang-p216171796.html?spid=217088030,9,,
Điện thoại Samsung Galaxy S23 8GB 256GB - Hàng chính hãng,18.125.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-256gb-hang-chinh-hang-p242635843.html?spid=252718619,10,,
Điện thoại Samsung Galaxy Z Flip 4 5G 128GB Vàng - Hàng chính hãng,22.551.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-128gb-vang-hang-chinh-hang-p193208070.html?spid=212606881,11,,
Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Kem - Hàng chính hãng,25.000.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-kem-hang-chinh-hang-p225241398.html?spid=225961853,12,,
Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/256 GB) - Hàng chính hãng,22.200.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8-gb-256-gb-hang-chinh-hang-p196200197.html?spid=208497444,13,,
Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Xanh lục - Hàng chính hãng,25.000.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-xanh-luc-hang-chinh-hang-p225251266.html?spid=225961854,14,,
Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Kem - Hàng chính hãng,28.000.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-kem-hang-chinh-hang-p225242723.html?spid=225961849,15,,
Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,20.250.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-hang-chinh-hang-p225957987.html?spid=225958006,16,,
Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Tím - Hàng chính hãng,22.200.000₫,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-256gb-tim-hang-chinh-hang-p193208254.html?spid=212606923,17,,
