,title,price,link_item,index,discount,sales
11,Combo 6 Băng Vệ Sinh Whisper Ultra Clean Siêu Mỏng Có Cánh Ngày Vừa 24cm (Gói 10 Miếng),165.000₫,https://tiki.vn/combo-6-bang-ve-sinh-whisper-ultra-clean-sieu-mong-co-canh-ngay-vua-24cm-goi-10-mieng-p35787205.html?spid=74180939,12,-13%,Đã bán 120
12,,,https://tiki.vn/bang-ve-sinh-whisper-dong-co-ban-co-canh-cho-ngay-thuong-40-mieng-p11654003.html?spid=74159302,13,-7%,
13,"Dây sạc máy tăm nước h2ofloss, hàng nhập khẩu",23.000₫,https://tiki.vn/day-sac-may-tam-nuoc-h2ofloss-hang-nhap-khau-p208191845.html?spid=208074074,14,,Đã bán 61
14,"Combo 12 Gói Khăn Ướt Cồn LET-GREEN, 10 Miếng/Gói",90.000₫,https://tiki.vn/combo-12-goi-khan-uot-con-let-green-10-mieng-goi-p248637682.html?spid=248637683,15,-42%,Đã bán 29
15,Bộ 2 Nước súc miệng cho răng nhạy cảm Listerine Total Care Sensitive Soothing Taste 750ml/chai,279.000₫,https://tiki.vn/bo-2-nuoc-suc-mieng-cho-rang-nhay-cam-listerine-total-care-sensitive-750mlx2-p194040396.html?spid=194040397,16,-8%,Đã bán 122
16,Kem chống muỗi Rohto Metholatum Remos Hương Lavender 70g,22.000₫,https://tiki.vn/kem-chong-muoi-rohto-metholatum-remos-huong-lavender-70g-p1687623.html?spid=10862504,17,-11%,Đã bán 2.6k
17,,,https://tiki.vn/nuoc-suc-mieng-valentine-sao-thai-duong-500ml-p131504859.html?spid=131504860,18,-4%,
18,Bộ 4 Kem đánh răng Colgate the mát thổi bùng sảng khoái Maxfresh 230g tặng bàn chải đánh răng lông tơ,190.000₫,https://tiki.vn/bo-4-kem-danh-rang-colgate-the-mat-thoi-bung-sang-khoai-maxfresh-230g-tang-ban-chai-danh-rang-long-to-p56215892.html?spid=56215893,19,-20%,Đã bán 257
19,Combo 3 Dung dịch nhỏ mắt giữ ẩm & bổ sung khoáng chất V.Rohto Mineral Tear 13ml,170.000₫,https://tiki.vn/combo-3-dung-dich-nho-mat-giu-am-bo-sung-khoang-chat-v-rohto-mineral-tear-13ml-p270976793.html?spid=270976794,20,-8%,Đã bán 51
20,"Thuốc nhỏ mắt Refresh Tears làm dịu mắt, giảm kích ứng và khô mắt (15ml)",66.000₫,https://tiki.vn/refresh-tears-15ml-p172120332.html?spid=172120336,21,,Đã bán 373
21,Máy tăm nước cầm tay Panasonic dùng pin EW-DJ11 - Hàng chính hãng,1.399.000₫,https://tiki.vn/may-tam-nuoc-cam-tay-panasonic-dung-pin-ew-dj11-hang-chinh-hang-p198740039.html?spid=198740040,22,-24%,Đã bán 52
22,Combo 2 Dung dịch nhỏ mắt giữ ẩm & bổ sung khoáng chất V.Rohto Mineral Tear 13ml,112.000₫,https://tiki.vn/combo-2-dung-dich-nho-mat-giu-am-bo-sung-khoang-chat-v-rohto-mineral-tear-13ml-p270976791.html?spid=270976792,23,,Đã bán 47
23,NƯỚC SÚC MIỆNG KIN GINGIVAL NGĂN NGỪA VIÊM NƯỚU 250ML,132.000₫,https://tiki.vn/nuoc-suc-mieng-kin-gingival-ngan-ngua-viem-nuou-250ml-p23257530.html?spid=23257531,24,,Đã bán 1.7k
24,Dụng Cụ Lấy Ráy Tai Thông Minh Cảm Biến Bebird Camera Nội Soi Không Dây WiFi 6 Đèn LED và HD 1080P 2Megapixels - Trắng,520.000₫,https://tiki.vn/dung-cu-lay-ray-tai-thong-minh-cam-bien-bebird-camera-noi-soi-khong-day-wifi-6-den-led-va-hd-1080p-2megapixels-p31410717.html?spid=31410853,25,,Đã bán 123
25,,,https://tiki.vn/bo-2-dau-ban-chai-dien-halio-sonic-whitening-electric-toothbrush-periwinkle-p160549639.html?spid=160549640,26,,
26,Máy Tăm Nước Cầm Tay H2OFloss HF-9P Làm Sạch Răng - Hàng Chính Hãng,579.000₫,https://tiki.vn/may-tam-nuoc-cam-cay-h2ofloss-hf-9p-lam-sach-rang-mau-trang-hang-chinh-hang-p204704369.html?spid=204704370,27,,Đã bán 105
27,Bộ dụng cụ lấy ráy tai 7 món có đèn LED cao cấp bằng Inox,78.999₫,https://tiki.vn/bo-dung-cu-lay-ray-tai-7-mon-co-den-led-cao-cap-bang-inox-p73613964.html?spid=122642174,28,,Đã bán 103
28,Bộ 3 Kem đánh răng Colgate diệt vi khuẩn Total Clean Mint hương bạc hà bảo vệ toàn diện 12h 170g/tuýp,148.000₫,https://tiki.vn/bo-3-kem-danh-rang-colgate-die-t-vi-khua-n-total-clean-mint-huong-ba-c-ha-bao-ve-toan-dien-12h-170g-tuyp-p186134228.html?spid=186134229,29,,Đã bán 50
29,Bộ 4 Kem Đánh Răng Colgate trắng răng Optic White Exfoliating Mineral cho răng sáng bóng 100g/tuýp,179.000₫,https://tiki.vn/bo-4-kem-danh-rang-colgate-trang-rang-optic-white-exfoliating-mineral-cho-rang-sang-bong-100g-tuyp-p197920686.html?spid=197920687,30,,Đã bán 48
30,,,https://tiki.vn/bang-ve-sinh-diana-bang-dem-quan-size-s-m-1807-p21038056.html?spid=100301802,31,,
31,Kem đánh răng Colgate làm trắng răng khoáng núi lửa 100g,48.000₫,https://tiki.vn/kem-danh-rang-colgate-lam-trang-rang-khoang-nui-lua-100g-p83202743.html?spid=83202746,32,,Đã bán 382
32,Nước biển sâu xịt sạch thông mũi Xisat (75ml),32.000₫,https://tiki.vn/nuoc-bien-sau-xit-sach-thong-mui-xisat-75ml-p166767578.html?spid=166767591,33,,Đã bán 608
33,Xịt thơm miệng bạc hà Dentiplus khử mùi hôi miệng hiệu quả gấp đôi chai 25ml,88.000₫,https://tiki.vn/xit-thom-mieng-huong-bac-ha-dentiplus-hieu-qua-gap-doi-chai-25ml-p226337609.html?spid=226337611,34,,Đã bán 38
34,Dung dịch vệ sinh Saforelle Gentle Cleansing Care (100ml),121.000₫,https://tiki.vn/dung-dich-ve-sinh-saforelle-gentle-cleansing-care-100ml-p58163243.html?spid=70930319,35,,Đã bán 152
35,,,https://tiki.vn/bot-trang-rang-eucryl-tooth-powder-50g-p127153070.html?spid=127153071,36,,
36,Combo 8 Gói Băng Vệ Sinh Kotex Thảo dược Cool dịu mát SMC 23cm (8 miếng/gói),160.000₫,https://tiki.vn/combo-8-goi-bvs-kotex-thao-duoc-cool-diu-mat-smc-23cm-8-mieng-goi-p52813936.html?spid=95063979,37,,Đã bán 195
37,"Dung dịch vệ sinh phụ nữ DIZIGONE Sensicare 300ml: Giảm nấm ngứa, hết khí hư, khử mùi hôi",100.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-dizigone-sensicare-p8145615.html?spid=8145616,38,,Đã bán 578
38,Dung dịch vệ sinh Phụ Nữ Hanayuki màu hồng VB Soft Silk - ddvs Hana phiên bản mới,108.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-hanayuki-mau-hong-vb-soft-silk-ddvs-hana-phien-ban-moi-p151576667.html?spid=203848757,39,,Đã bán 30
39,Bộ 2 Bàn chải Cushion Clean Twin Charcoal lông chải kháng khuẩn,93.000₫,https://tiki.vn/bo-2-ban-chai-cushion-clean-twin-charcoal-long-chai-khang-khuan-p90071962.html?spid=90071963,40,,Đã bán 441
0,Dung Dịch Vệ Sinh Phụ nữ Lactacyd Odor Fresh Ngăn Mùi 24H 250ml,73.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-lactacyd-odor-fresh-ngan-mui-24h-250ml-p89792676.html?spid=89792677,1,-10%,Đã bán 398
1,Combo 8 gói băng vệ sinh Kotex ban đêm 28cm,125.000₫,https://tiki.vn/combo-8-goi-bang-ve-sinh-kotex-ban-dem-28cm-tang-them-2-mieng-p195881817.html?spid=195881818,2,-8%,Đã bán 13
2,Bộ 2 chai Dung Dịch Vệ Sinh Phụ nữ Lactacyd Soft & Silky Dưỡng Ẩm 250ml/chai,162.000₫,https://tiki.vn/bo-2-chai-dung-dich-ve-sinh-phu-nu-lactacyd-soft-silky-duong-am-250ml-chai-p89817284.html?spid=89817285,3,-24%,Đã bán 73
3,Dung dịch vệ sinh phụ nữ kháng khuẩn Zelenaya Apteka,75.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-khang-khuan-zelenaya-apteka-p109266735.html?spid=109266751,4,-50%,Đã bán 175
4,,,https://tiki.vn/dung-dich-nho-mat-sanlein-dry-eye-0-1-ho-tro-giam-kho-mat-5ml-p175830661.html?spid=175830662,5,-10%,
5,Bộ 2 bàn chải Minions cho trẻ em,52.000₫,https://tiki.vn/bo-2-ban-chai-minions-cho-tre-em-p65125491.html?spid=65125492,6,-53%,Đã bán 686
6,Dung Dịch Vệ Sinh Nam Bạc Hà MELA Làm Sạch Khử Mùi Kháng Khuẩn An Toàn Từ Thiên Nhiên 100ml - ML07,80.000₫,https://tiki.vn/dung-dich-ve-sinh-nam-bac-ha-mela-lam-sach-khu-mui-khang-khuan-an-toan-tu-thien-nhien-100ml-ml07-p178560004.html?spid=178560006,7,,Đã bán 30
7,Kem đánh răng Colgate ngừa sâu răng tối đa 225g tặng bàn chải,44.000₫,https://tiki.vn/kem-danh-rang-colgate-ngua-sau-rang-toi-da-225g-tang-ban-chai-p141740797.html?spid=141740798,8,-29%,Đã bán 310
8,Tăm bông trẻ em Regentox que nhựa Care For Kids 336 que/ hộp tròn xoay,5.000₫,https://tiki.vn/tam-bong-tre-em-regentox-que-nhua-care-for-kids-336-que-hop-tron-xoay-p262897904.html?spid=262897905,9,-49%,Đã bán 39
9,,,https://tiki.vn/may-tam-nuoc-procare-a10-p76559074.html?spid=76559075,10,-11%,
10,Nước Súc Miệng Hỗ Trợ Giảm Hôi Nhiệt Miệng Ngừa Sâu Răng Hiệu Quả Dùng Được Cho Người Lớn Và Trẻ Nhỏ Cỏ Mềm 500ml,120.000₫,https://tiki.vn/nuoc-suc-mieng-ho-tro-giam-hoi-nhiet-mieng-ngua-sau-rang-hieu-qua-dung-duoc-cho-nguoi-lon-va-tre-nho-co-mem-500ml-p213926146.html?spid=197214998,11,-22%,Đã bán 11
11,"Kẹo ngậm thơm miệng cao cấp 3 vị Dr Muller Lesnenky vỉ 9 viên làm mát, vệ sinh răng miệng [Nhập khẩu Châu Âu",76.500₫,https://tiki.vn/keo-ngam-thom-mieng-cao-cap-3-vi-dr-muller-lesnenky-vi-9-vien-lam-mat-ve-sinh-rang-mieng-nhap-khau-chau-au-p217412719.html?spid=217412725,12,-24%,Đã bán 7
12,,,https://tiki.vn/ban-chai-rang-sieu-mem-cho-tre-tren-5-tuoi-curaprox-smart-p195255524.html?spid=195255527,13,-50%,
13,Băng vệ sinh Diana siêu thấm Super night 29cm gói 12 miếng,41.000₫,https://tiki.vn/bang-ve-sinh-diana-sieu-tham-super-night-29cm-goi-12-mieng-p172678104.html?spid=172678105,14,-7%,Đã bán 72
14,Bộ 2 Hộp Bông Ráy Tai Người Lớn Cotton (Hộp 200 Que),25.000₫,https://tiki.vn/bo-2-hop-bong-ray-tai-nguoi-lon-cotton-hop-200-que-p31337843.html?spid=31337844,15,,Đã bán 229
15,Băng vệ sinh Diana Sensi Hàng Ngày Kháng Khuẩn 40 + 4 miếng/gói,27.000₫,https://tiki.vn/bang-ve-sinh-diana-sensi-hang-ngay-khang-khuan-40-4-mieng-goi-p149175460.html?spid=149175461,16,-5%,Đã bán 41
16,"Bột trắng răng, Kem đánh răng trắng răng Eucryl Anh Giúp răng trắng sáng bền lâu , sạch bóng và thơm mát cả nhà - OZ Slim Store -62g/tuýt, 50g/hộp",142.000₫,https://tiki.vn/combo-kem-danh-rang-62g-va-1-bot-tay-trang-rang-eucryl-50g-ha-ng-no-i-di-a-anh-p127152465.html?spid=127152466,17,-42%,Đã bán 191
17,,,https://tiki.vn/kem-danh-rang-chac-khoe-nuou-pierrot-75ml-p257535522.html?spid=257535528,18,-5%,
18,Kem Chống Hăm Bepanthen Balm Dạng Kem Mỡ 30G/Tuýp,68.000₫,https://tiki.vn/kem-chong-ham-bepanthen-balm-dang-kem-mo-30g-tuyp-p118089805.html?spid=118089806,19,-46%,Đã bán 387
19,"Tăm nước cầm tay h2ofloss hfp11, phiên bản mới nhất với dây sạc usb Type C và tăng cường khả năng chống nước",381.000₫,https://tiki.vn/tam-nuoc-cam-tay-h2ofloss-hfp11-phien-ban-moi-nhat-voi-day-sac-usb-type-c-va-tang-cuong-kha-nang-chong-nuoc-p272889869.html?spid=272889871,20,,Đã bán 8
20,Bàn chải điện Colgate Sonic 360 Charcoal với lông chải phủ than kháng khuẩn,399.000₫,https://tiki.vn/ban-chai-dien-colgate-sonic-360-charcoal-voi-long-chai-phu-than-khang-khuan-p101079933.html?spid=101079934,21,-31%,Đã bán 760
21,Bộ 3 chai Nước Súc Miệng Listerine Kids Mouthwash with berry shield Dành Riêng Cho Trẻ Trên 6 Tuổi 250ml/chai,129.000₫,https://tiki.vn/bo-3-chai-nuoc-suc-mieng-listerine-kids-mouthwash-danh-rieng-cho-tre-tren-6-tuoi-250mlx3-p215104820.html?spid=215104821,22,,Đã bán 176
22,Combo 3 Kem đánh răng Closeup Trắng Răng Tự Nhiên Acai Berry detox 230 g,116.000₫,https://tiki.vn/combo-3-kem-danh-rang-closeup-trang-rang-tu-nhien-acai-berry-detox-230-g-p78983485.html?spid=78983486,23,-13%,Đã bán 797
23,Bàn chải kẽ răng loại L 5cái/vỉ,40.000₫,https://tiki.vn/ban-chai-ke-rang-loai-l-5cai-vi-p73341488.html?spid=94188869,24,-11%,Đã bán 153
24,[Made in Japan] Xịt Hỗ Trợ Giảm Nhanh Tình Trạng Viêm Mũi Xoang Rohto Nosewash Spray (35ml),54.100₫,https://tiki.vn/made-in-japan-xit-ho-tro-giam-nhanh-tinh-trang-viem-mui-xoang-rohto-nosewash-spray-35ml-p45150752.html?spid=45150753,25,,Đã bán 1.2k
25,,,https://tiki.vn/set-10-ban-chai-danh-rang-than-tre-hoat-tinh-sieu-mem-p20717124.html?spid=56100330,26,,
26,Tăm nước vệ sinh răng miệng Xiaomi Soocas W3 Pro - Hàng Nhập Khẩu,696.000₫,https://tiki.vn/tam-nuoc-ve-sinh-rang-mieng-xiaomi-soocas-w3-pro-hang-nhap-khau-p102878262.html?spid=102878263,27,,Đã bán 172
27,Combo 6 Băng Vệ Sinh Quần Peppy Shana Siêu Thấm Free Size (12 miếng),99.000₫,https://tiki.vn/combo-6-goi-bang-ve-sinh-ban-dem-dang-quan-shana-2-trong-1-tien-loi-p91565658.html?spid=91565666,28,,Đã bán 346
28,Dung Dịch Vệ Sinh Phụ nữ Lactacyd Soft & Silky Dưỡng Ẩm 150ml,57.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-lactacyd-soft-silky-duong-am-150ml-p89793572.html?spid=89793573,29,,Đã bán 37
29,COMBO Bàn chải đánh răng điện Oral-B Vitality CrossAction Blue D12.513 và Bàn chải đánh răng điện Oral-B Precision Clean - Hàng chính hãng,869.000₫,https://tiki.vn/combo-ban-chai-danh-rang-dien-oral-b-vitality-crossaction-blue-d12-513-va-ban-chai-danh-rang-dien-oral-b-precision-clean-hang-chinh-hang-p217827742.html?spid=217827744,30,,Đã bán 21
30,,,https://tiki.vn/combo-3-kem-danh-rang-closeup-giup-lam-trang-rang-tu-nhien-sau-2-tuan-voi-chiet-xuat-dua-va-than-hoat-tinh-230g-tuyp-p52216316.html?spid=52216317,31,,
31,"Nước Muối Sinh Lý Súc Miệng Cửu Long - Natri Clorid 0,9",13.200₫,https://tiki.vn/nuo-c-muo-i-sinh-ly-su-c-mie-ng-cu-u-long-natri-clorid-0-9-p135714926.html?spid=135714928,32,,Đã bán 472
32,Nguyên thùng Băng vệ sinh Diana dạng quần Size M-L 2 chiếc/góiX16,480.000₫,https://tiki.vn/nguyen-thung-bang-ve-sinh-diana-dang-quan-size-m-l-2-chiec-goix16-p172678076.html?spid=172678078,33,,Đã bán 53
33,Bộ 2 Kem Đánh Răng Colgate Optic White O2 làm trắng răng đột phá với Oxy Hoạt Tính 85g/ tuýp,218.000₫,https://tiki.vn/bo-2-kem-danh-rang-colgate-optic-white-o2-lam-trang-rang-dot-pha-voi-oxy-hoat-tinh-85g-tuyp-p171328449.html?spid=273200802,34,,Đã bán 5
34,Combo 6 bàn chải đánh răng Colgate Cushion Clean công nghệ tạo bọt kem siêu mịn,255.000₫,https://tiki.vn/combo-6-ban-chai-danh-rang-colgate-cushion-clean-cong-nghe-tao-bot-kem-sieu-min-kem-nap-bao-ve-p132263414.html?spid=132263415,35,,Đã bán 146
35,,,https://tiki.vn/combo-3-hop-kem-danh-rang-han-quoc-median-dental-iq-93-120g-p166917242.html?spid=166917250,36,,
36,Bột trắng răng Apalight nhập khẩu Nhật Bản,345.000₫,https://tiki.vn/bot-trang-rang-apalight-nhap-khau-nhat-ban-p76404773.html?spid=198735738,37,,Đã bán 30
37,Gel Vệ Sinh Phụ Nữ Giảm Viêm Ngứa X2 Nano Nghệ Cocayhoala 150ml,199.000₫,https://tiki.vn/gel-ve-sinh-phu-nu-giam-viem-ngua-x2-nano-nghe-cocayhoala-150ml-p47149569.html?spid=47149570,38,,Đã bán 3.0k
38,Combo 2 Băng vệ sinh Diana SENSI Siêu Mỏng Cánh gói 20 miếng,86.000₫,https://tiki.vn/combo-2-bang-ve-sinh-diana-sensi-sieu-mong-canh-goi-20-mieng-p115750086.html?spid=115750087,39,,Đã bán 571
39,"Kem Đánh Răng WHITENING ANTI-PLAQUE 75ml - Trắng răng, Ngăn mảng bám",150.000₫,https://tiki.vn/kem-danh-rang-whitening-anti-plaque-75ml-trang-rang-ngan-mang-bam-p58365809.html?spid=58365810,40,,Đã bán 164
0,[Hàng chính hãng] Kem đánh răng cho người hút thuốc và uống coffee Marvis Smokers Whitening Mint Italy 85ml,255.000₫,https://tiki.vn/hang-chinh-hang-kem-danh-rang-cho-nguoi-hut-thuoc-va-uong-coffee-marvis-smokers-whitening-mint-italy-85ml-p263079809.html?spid=263079810,1,-42%,Đã bán 29
1,Viên Uống Thơm Miệng Breath Pearls,135.000₫,https://tiki.vn/vien-uong-thom-mieng-breath-pearls-p77094737.html?spid=77094738,2,,Đã bán 1.9k
2,"Bàn chải đánh răng điện trẻ em Enpis SS22 3 chế độ làm sạch răng, lông chải mềm kháng khuẩn-Hàng Chính Hãng",172.000₫,https://tiki.vn/ban-chai-danh-rang-dien-tre-em-enpis-ss22-3-che-do-lam-sach-rang-long-chai-mem-khang-khuan-hang-chinh-hang-p195564932.html?spid=195670957,3,-50%,Đã bán 112
3,Viên đặt se khít Pure Love Inner Clear Feminine Cleanser làm hồng và se khít hộp 8 viên DR937-8,498.000₫,https://tiki.vn/vien-dat-se-khit-vung-kin-pure-love-inner-clear-feminine-cleanser-dat-phu-khoa-lam-hong-va-se-khit-hop-8-vien-dr937-8-p174238411.html?spid=174238412,4,-18%,Đã bán 66
4,,,https://tiki.vn/ban-chai-danh-rang-dien-tre-em-oral-b-pro-d100-disney-frozen-hang-chinh-hang-p272426856.html?spid=272426857,5,-33%,
5,Bàn chải đánh răng điện trẻ em Oral-B Vitality D12 Cars-Hàng chính hãng,440.000₫,https://tiki.vn/ban-chai-danh-rang-dien-tre-em-oral-b-vitality-d12-disney-cars-hang-chinh-hang-p272427013.html?spid=272427014,6,,Đã bán 10
6,Đầu bàn chải thay thế bàn chải điện P/S S100 PRO (Set 2 cái) - Hàng chính hãng,205.000₫,https://tiki.vn/dau-ban-chai-thay-the-ban-chai-dien-p-s-s100-pro-set-2-cai-hang-chinh-hang-p203214625.html?spid=203214631,7,-28%,Đã bán 137
7,Dung dịch vệ sinh phụ nữ Intimate dạng kem with Lactobionic Acid,219.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-intimate-dang-kem-with-lactobionic-acid-p102405502.html?spid=102405503,8,-6%,Đã bán 119
8,Băng Vệ Sinh Diana Siêu Thấm Siêu Mỏng Cánh (Gói 20 Miếng),40.000₫,https://tiki.vn/bang-ve-sinh-diana-sieu-tham-sieu-mong-canh-goi-20-mieng-p496155.html?spid=100774770,9,-23%,Đã bán 119
9,,,https://tiki.vn/bo-5-ba-n-cha-i-colgate-slimsoft-between-charcoal-long-cha-i-me-m-ma-nh-xen-so-i-phu-than-hoa-t-ti-nh-mau-ngau-nhien-p192676799.html?spid=192676800,10,-13%,
10,COMBO 30 BÀN CHẢI ĐÁNH RĂNG CAO CẤP THÁI LAN,120.000₫,https://tiki.vn/combo-30-ban-chai-danh-rang-cao-cap-thai-lan-p54442500.html?spid=56456359,11,-21%,Đã bán 365
11,Bộ 23 món dụng cụ ráy tai có đèn pin soi chuyên nghiệp - T0115,220.000₫,https://tiki.vn/bo-23-mon-dung-cu-ray-tai-co-den-pin-soi-chuyen-nghiep-t0115-p116757237.html?spid=116757238,12,-15%,Đã bán 14
12,,,https://tiki.vn/bo-dung-dich-ve-sinh-phu-nu-lactacyd-soft-silky-duong-am-250ml-pro-sensitive-cho-da-nhay-cam-250ml-p89858782.html?spid=89858783,13,,
13,[Mua 1 tặng 1] Băng thấm tiểu nam giới Abena - Nhập khẩu Đan Mạch (Gói 15 miếng),109.000₫,https://tiki.vn/nhap-dan-mach-bang-ve-sinh-nam-abena-man-cho-nguoi-lon-15-mieng-kiem-soat-am-va-mui-p95873176.html?spid=95873188,14,-9%,Đã bán 296
14,CAO DÁN SALONPAS ( hộp 10 20 hoặc 40 miếng),16.000₫,https://tiki.vn/cao-da-n-salonpas-hop-10-20-hoac-40-mieng-p145016640.html?spid=145016644,15,,Đã bán 181
15,"Bột tiệt trùng cốc nguyệt san Lincare đánh bay 99,9% vi khuẩn, tẩy ố và khử khuẩn siêu tốc (Hộp 12 gói x 2g)",149.000₫,https://tiki.vn/bot-tiet-trung-coc-nguyet-san-lincare-danh-bay-99-9--vi-khuan--tay-o-va-khu-khuan-sieu-toc--hop-12-goi-x-2g--p82040987.html?spid=82040992,16,,Đã bán 185
16,Bộ 4 Kem đánh răng Colgate Maxfresh Bamboo Charcoal 225g kèm bàn chải lông tơ phủ than,190.000₫,https://tiki.vn/bo-4-kem-danh-rang-colgate-maxfresh-bamboo-charcoal-225g-kem-ban-chai-long-to-phu-than-p135266767.html?spid=135266768,17,,Đã bán 208
17,,,https://tiki.vn/combo-3-bang-ve-sinh-diana-sensi-bang-quan-size-s-m-1909-p63471339.html?spid=74179907,18,,
18,Bàn chải điện chính hãng Philips sonicare HX3671/54,1.562.000₫,https://tiki.vn/ban-chai-dien-chinh-hang-philips-sonicare-hx3671-54-p253365442.html?spid=253365443,19,,Đã bán 16
19,Bộ dụng cụ lấy rái tai Thanh Sơn - 8 cây,59.000₫,https://tiki.vn/bo-dung-cu-lay-rai-tai-thanh-son-8-cay-p161207538.html?spid=161207539,20,,Đã bán 69
20,KEM ĐÁNH RĂNG SENSIKIN NGĂN NGỪA Ê BUỐT 75ML,152.000₫,https://tiki.vn/kem-danh-rang-sensikin-ngan-ngua-e-buot-75ml-p23591172.html?spid=23591173,21,,Đã bán 175
21,Nước Súc Miệng Làm Trắng Răng Listerine Healthy Bright (750ml) - 8850007813385,133.000₫,https://tiki.vn/nuoc-suc-mieng-lam-trang-rang-listerine-healthy-bright-750ml-8850007813385-p631403.html?spid=43866483,22,,Đã bán 3.9k
22,"Nước xịt thơm miệng, diệt khuẩn PIERROT MOUTH SPRAY",89.000₫,https://tiki.vn/nuoc-xit-thom-mieng-diet-khuan-pierrot-mouth-spray-p77156326.html?spid=77156327,23,,Đã bán 130
23,"INFLUPROP Austria, Nasal Spray Dung dịch xịt sương giúp hỗ trợ điều trị viêm xoang, viêm mũi, phòng ngừa vi khuẩn, virus, tạo màng niêm mạc bảo vệ lành nhanh vết thương, dưỡng ẩm, chống ngạt sổ mũi, ngưng chảy dịch mũi. Nhập khẩu Châu Âu",259.000₫,https://tiki.vn/influprop-spray-nasale-dung-dich-xit-mui-ho-tro-trieu-chung-cam-cum-nghet-mui-so-mui-kho-rat-mui-do-viem-mui-di-ung-viem-mui-xoang-cap-man-tinh-viem-duong-ho-hap-tren-p140586253.html?spid=202183182,24,,Đã bán 24
24,Sensodyne Gentle Whitening - giúp làm trắng răng tự nhiên,75.000₫,https://tiki.vn/sensodyne-gentle-whitening-giup-lam-trang-rang-tu-nhien-p20637533.html?spid=175153897,25,,Đã bán 146
25,,,https://tiki.vn/may-tam-nuoc-waterpulse-v500-the-he-moi-xit-ve-sinh-rang-mieng-nieng-rang-p89683975.html?spid=89683979,26,,
26,Combo 6 Băng vệ sinh Diana Siêu thấm Maxi (dày) có cánh 8 miếng/gói,99.000₫,https://tiki.vn/combo-6-bang-ve-sinh-diana-sieu-tham-maxi-day-co-canh-8-mieng-goi-p149175547.html?spid=149175553,27,,Đã bán 60
27,Bộ đôi nước súc miệng Colgate diệt 99% vi khuẩn Plax bạc hà 500ml/chai,165.000₫,https://tiki.vn/bo-doi-nuoc-suc-mieng-colgate-diet-99-vi-khuan-plax-bac-ha-500ml-chai-p56386406.html?spid=56386463,28,,Đã bán 638
