title,price,link_item,index,discount,sales
Set 2 chai Dung dịch vệ sinh phụ nữ Lagumi trầu không tràm trà 100ml,509.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-lagumi-chiet-xuat-trau-khong-tram-tra-set-2-chai-100ml-p180236556.html?spid=180236558,1,-12%,Đã bán 47
Đầu Tăm nước Thay thế Panasonic WEW0984 - Hàng chính hãng,359.000₫,https://tiki.vn/dau-tam-nuoc-thay-the-panasonic-wew0984-hang-chinh-hang-p101951602.html?spid=101951603,2,-10%,Đã bán 94
Đầu Tăm nước Thay Thế Panasonic EW0950W005 – Phụ kiện cho máy tăm nước EW1211 - Hàng chính hãng,149.000₫,https://tiki.vn/dau-tam-nuoc-thay-the-panasonic-ew0950w005-phu-kien-cho-may-tam-nuoc-ew1211-hang-chinh-hang-p76217099.html?spid=76217100,3,-12%,Đã bán 64
"Diệp Thảo An Nữ TM PHARMA giúp làm sạch, kháng khuẩn phòng ngừa vấn đề phụ khoa",490.000₫,https://tiki.vn/diep-thao-an-nu-tm-pharma-giup-lam-sach-khang-khuan-phong-ngua-van-de-phu-khoa-p205051212.html?spid=205051213,4,,Đã bán 20
,,https://tiki.vn/ban-chai-ke-rang-sgs-loai-i-10-cai-vi-nhap-khau-han-quoc-p73398590.html?spid=94188888,5,-18%,
Combo cốc nguyệt san Lincup size 25ml/34ml/40ml và bộ 4 sản phẩm thiết yếu hỗ trợ dùng cốc nguyệt san,869.000₫,https://tiki.vn/combo-coc-nguyet-san-lincup-size-25ml-34ml-40ml-va-bo-4-san-pham-thiet-yeu-ho-tro-dung-coc-nguyet-san-p190737759.html?spid=190737783,6,-30%,Đã bán 12
Bộ 2 Bàn chải Colgate Slimsoft Advanced Twin siêu mềm bảo vệ nướu,73.000₫,https://tiki.vn/bo-2-ban-chai-colgate-slimsoft-advanced-twin-sieu-mem-bao-ve-nuou-p83336209.html?spid=83336210,7,-35%,Đã bán 232
Dung Dịch Vệ Sinh Chuyên Dụng Cho Nam Giới Dạng Bọt Oriss Men Elegent 120ml/chai,111.000₫,https://tiki.vn/dung-dich-ve-sinh-chuyen-dung-cho-nam-gioi-dang-bot-oriss-men-elegent-120ml-chai-p242086339.html?spid=242086344,8,-8%,Đã bán 8
Bàn chải đánh răng Colgate họa tiết Barbie dành cho trẻ,33.000₫,https://tiki.vn/ban-chai-danh-rang-colgate-hoa-tiet-barbie-danh-cho-tre-p168470113.html?spid=168470114,9,,Đã bán 165
,,https://tiki.vn/bo-san-pham-coc-nguyet-san-lincup-34ml-p80849867.html?spid=80849874,10,-8%,
"Dung dịch vệ sinh phụ nữ Soft Fresh Giúp khử mùi, hạn chế viêm nhiễm phụ khoa",184.000₫,https://tiki.vn/dung-dich-ve-sinh-phu-nu-soft-fresh-giup-khu-mui-han-che-viem-nhiem-phu-khoa-p209273140.html?spid=209273141,11,-20%,Đã bán 26
