title,price,link_item,index,discount,sales
Serum Cấp Ẩm Phục Hồi Da Thu Nhỏ Lỗ Chân Lông Ngăn Ngừa Lão Hoá Dưỡng Da Tơ Tằm Cỏ Mềm 30ml,245.000₫,https://tiki.vn/serum-cap-am-phuc-hoi-da-thu-nho-lo-chan-long-ngan-ngua-lao-hoa-duong-da-to-tam-co-mem-30ml-p192339448.html?spid=192339449,1,,Đã bán 51
"Tinh chất kháng mụn, lão hoá Retinol The Ordinary Granactive Retinoid 2% Emulsion / Squalane",399.000₫,https://tiki.vn/tinh-chat-khang-mun-lao-hoa-retinol-the-ordinary-granactive-retinoid-2-emulsion-squalane-p35230058.html?spid=35230062,2,-36%,Đã bán 554
"Serum Nám Da Abera - Hỗ Trợ Xoá Nám, Tàn Nhang, Đồi Mồi Lâu Năm",299.000₫,https://tiki.vn/serum-nam-da-abera-ho-tro-xoa-nam-tan-nhang-doi-moi-lau-nam-p271118170.html?spid=271118172,3,-52%,Đã bán 7
Serum Dưỡng Da Đêm Hoàng Lan Cỏ Mềm Giúp Mềm Mịn Ngăn Ngừa Nám Da Chống Lão Hóa Nhanh Liền Sẹo Mụn Với Chiết Xuất Từ Tinh Dầu Hoàng Lan An Toàn Từ Thiên Nhiên 10ml,180.000₫,https://tiki.vn/serum-hoang-lan-p15944531.html?spid=16605382,4,-14%,Đã bán 510
,,https://tiki.vn/bong-tay-trang-aura-cong-mieng-130-20-mieng-p54137902.html?spid=32324721,5,,
Kem Dưỡng Sáng Da Chống Lão Hóa Juice Beauty Stem Cellular Anti-Wrinkle,2.888.000₫,https://tiki.vn/kem-duong-sang-da-chong-lao-hoa-juice-beauty-stem-cellular-anti-wrinkle-p23814121.html?spid=23814122,6,-24%,Đã bán 7
"Serum Trắng Da Vitamin C Dưỡng Sáng, Mờ Thâm Bổ Sung HA & Collagen MILAGANICS 10ml (Chai)",197.000₫,https://tiki.vn/serum-trang-da-vitamin-c-duong-sang-mo-tham-bo-sung-ha-collagen-milaganics-10ml-chai-p99300692.html?spid=154262556,7,,Đã bán 47
Bông tẩy trang ipek Thổ Nhĩ Kỳ mềm mịn 150 miếng chính hãng nhập khẩu,27.900₫,https://tiki.vn/bong-tay-trang-ipek-tho-nhi-ky-120-mieng-p262054003.html?spid=262054004,8,-20%,Đã bán 8
Gel Tẩy Tế Bào Chết Bio-Essence Renew Chiết Xuất Sữa Ong Chúa 60g,155.000₫,https://tiki.vn/gel-tay-te-bao-chet-bio-essence-renew-chiet-xuat-sua-ong-chua-60g-p262878419.html?spid=262878422,9,-30%,Đã bán 9
,,https://tiki.vn/gel-duong-b5-phuc-hoi-tai-tao-da-lanh-tinh-rejuvenating-herbal-oil-free-gel-cream-30g-zakka-naturals-p42690549.html?spid=42690550,10,-49%,
"Sữa Rửa Mặt Và Tắm Cho Da Khô, Da Nhạy Cảm, Mẫn Ngứa La Roche-Posay Lipikar Syndet AP+ Cream 200ml",409.000₫,https://tiki.vn/sua-rua-mat-va-tam-cho-da-kho-da-nhay-cam-man-ngua-la-roche-posay-lipikar-syndet-ap-cream-200ml-p70721297.html?spid=105247671,11,,Đã bán 29
[Made in Japan] Nước tẩy trang ngừa mụn Senka 230ml,119.000₫,https://tiki.vn/made-in-japan-nuoc-tay-trang-ngua-mun-senka-230ml-p258496393.html?spid=272310545,12,-26%,Đã bán 4
,,https://tiki.vn/kem-chong-nang-neutrogena-ultra-sheer-dry-touch-kho-thoang-spf-50-pa-88ml-p263108716.html?spid=263108717,13,-25%,
"Bộ sản phẩm dưỡng da LÁ HOUSE gồm Toner Lá Care All Natural,Bông tẩy trang",480.000₫,https://tiki.vn/bo-san-pham-duong-da-la-house-gom-toner-la-care-all-natural-bong-tay-trang-p247657263.html?spid=247657265,14,-50%,Đã bán 7
Sữa Rửa Mặt Neutrogena Ngừa Mụn Đầu Đen 100ml,125.000₫,https://tiki.vn/sua-rua-mat-neutrogena-ngua-mun-dau-den-100ml-p35526564.html?spid=43233104,15,-50%,Đã bán 625
Kem dưỡng ngày chống nắng chống lão hoá Nivea Q10 Anti-wrinkle power protecting day cream SPF30 50ml,309.000₫,https://tiki.vn/kem-duong-ngay-chong-lao-hoa-nivea-q10-power-anti-wrinkle-firming-cream-spf-30-p43171830.html?spid=43171831,16,-16%,Đã bán 91
Serum Sáng Da Lactic Acid 10%+ HA - The Ordinary,265.000₫,https://tiki.vn/serum-sang-da-lactic-acid-10-ha-the-ordinary-p74973941.html?spid=74973942,17,-25%,Đã bán 245
,,https://tiki.vn/kem-chong-nang-danh-cho-da-bong-dau-de-noi-mun-la-roche-posay-anthelios-anti-imperfection-50ml-p13423145.html?spid=184759359,18,-9%,
Kem chống nắng chống lão hóa Dermaceutic Pháp - Sun Ceutic spf 50+,979.000₫,https://tiki.vn/kem-chong-nang-chong-lao-hoa-dermaceutic-phap-sun-ceutic-spf-50-p24238064.html?spid=24238065,19,,Đã bán 72
Kem Dưỡng Chống Nếp Nhăn Và Nâng Mí Mắt - Liftactiv Ds Eye Cream Vichy 15ml - 100498225,1.200.000₫,https://tiki.vn/kem-duong-chong-nep-nhan-va-nang-mi-mat-liftactiv-ds-eye-cream-vichy-15ml-100498225-p411663.html?spid=13309217,20,,Đã bán 234
Sữa rửa mặt tẩy trang & làm sáng da Reihaku Hatomugi W Cleansing Foam (130g),39.000₫,https://tiki.vn/sua-rua-mat-tay-trang-lam-sang-da-reihaku-hatomugi-w-cleansing-foam-130g-p75010045.html?spid=270852459,21,,Đã bán 8
Kem dưỡng mắt AHC AGE DEFENSE REAL EYE CREAM FOR FACE 10 ml,199.000₫,https://tiki.vn/kem-duong-mat-ahc-age-defense-real-eye-cream-for-face-10-ml-p158501152.html?spid=158501153,22,,Đã bán 14
Kem Kiểm Soát Nhờn & Giữ Ẩm Cho Da Mụn Aknicare Cream 50ml,369.000₫,https://tiki.vn/kem-kiem-soat-nhon-giu-am-cho-da-mun-aknicare-cream-50ml-p129769554.html?spid=129769557,23,,Đã bán 36
Kem chống nắng chống nước nâng Tone SJM Medial Anti UV Dr Skin Care,95.000₫,https://tiki.vn/kem-chong-nang-chong-nuoc-nang-tone-sjm-medial-anti-uv-dr-skin-care-p81735463.html?spid=81735464,24,,Đã bán 125
Mặt Nạ Ngủ Cung Cấp Nước Tức Thì Vichy Aqualia Masque Nuit - 100690954 (15ml),169.000₫,https://tiki.vn/mat-na-ngu-cung-cap-nuoc-tuc-thi-vichy-aqualia-masque-nuit-100690954-15ml-p422220.html?spid=17031403,25,,Đã bán 155
,,https://tiki.vn/nuoc-can-bang-giau-khoang-danh-cho-da-nhay-cam-la-roche-posay-soothing-lotion-sensitive-skin-200ml-p8094768.html?spid=23020602,26,,
Gel Làm Sạch Dịu Nhẹ Cho Da Rất Khô Và Viêm Da Cơ Địa Bioderma Atoderm Intensive Gel Moussant - 200ml,395.000₫,https://tiki.vn/gel-lam-sach-diu-nhe-cho-da-rat-kho-va-viem-da-co-dia-bioderma-atoderm-intensive-gel-moussant-200ml-p50716133.html?spid=50715980,27,,Đã bán 63
[Made in Korea] Combo 3 Mặt Nạ Dermal Tinh Chất Collagen Với Chiết Xuất Lô Hội,32.000₫,https://tiki.vn/made-in-korea-combo-3-mat-na-dermal-tinh-chat-collagen-voi-chiet-xuat-lo-hoi-p877340.html?spid=878666,28,,Đã bán 94
"Kem dưỡng đêm,dưỡng ẩm,dưỡng trắng da LÁ HOUSE Astalock Night Cream 10ml/30ml",625.000₫,https://tiki.vn/kem-duong-dem-duong-am-duong-trang-da-la-house-astalock-night-cream-10ml-30ml-p159887827.html?spid=159887829,29,,Đã bán 116
"Sữa Rửa Mặt Ngừa Mụn, Dưỡng Ẩm, Sáng Da Hatomugi The Madicated Facial Foam 130g - Xanh",49.000₫,https://tiki.vn/sua-rua-mat-ngua-mun-duong-am-sang-da-hatomugi-the-madicated-facial-foam-130g-xanh-p174113166.html?spid=270852506,30,,Đã bán 8
,,https://tiki.vn/nuoc-hoa-hong-duong-trang-da-chong-lao-hoa-3w-clinic-collagen-regeneration-softener-150ml-p5417741.html?spid=15619655,31,,
Kem chống nắng Pink tone up Sun Cream Prettyskin 70ml (hồng),109.000₫,https://tiki.vn/kem-chong-nang-pink-tone-up-sun-cream-prettyskin-70ml-hong-p270959017.html?spid=270959018,32,,Đã bán 5
Nước Tẩy Trang Dành Cho Da Nhạy Cảm Bioderma Sensibio H20 500ml,394.000₫,https://tiki.vn/nuoc-tay-trang-danh-cho-da-nhay-cam-bioderma-sensibio-h20-500ml-p262878461.html?spid=262878462,33,,Đã bán 8
Combo 10 Gói Mặt Nạ Tái Tạo Da Từ Collagen 3w Clinic Fresh Collagen Mask Sheet 100% Cotton (23ml/Miếng),56.000₫,https://tiki.vn/combo-10-goi-mat-na-tai-tao-da-tu-collagen-3w-clinic-fresh-collagen-mask-sheet-100-cotton-23ml-mieng-p1659085.html?spid=20906275,34,,Đã bán 2.0k
"[GARNIER] Nước Tẩy Trang Cho Da Dầu Mụn, Hỗn Hợp Làm Sạch Sâu Dịu Nhẹ Micellar Water For Oily & Acne-Prone Skin 400/125m",79.500₫,https://tiki.vn/garnier-nuoc-tay-trang-cho-da-dau-mun-hon-hop-lam-sach-sau-diu-nhe-micellar-water-for-oily-acne-prone-skin-400-125m-p203506783.html?spid=203506785,35,,Đã bán 37
,,https://tiki.vn/bo-san-pham-giup-giam-mun-phuc-hoi-da-vichy-normaderm-phytosolution-p75343039.html?spid=76296088,36,,
"Kem chống nắng Cell Fusion C Hàn Quốc Giúp nâng tông, bảo vệ da khỏi tia UV, phục hồi da xỉ màu và không bết dính - QuaTangMe Extaste",11.000₫,https://tiki.vn/kem-chong-nang-cell-fusion-c-toning-sunscreen-100-spf50-pa-nang-tong-sang-hong-p252357404.html?spid=273157663,37,,Đã bán 1
Kem Phục Hồi Và Tái Tạo Làn Da Sau Khi Laser A-Derma Epitheliale A.H Duo Ultra Repairing Cream (40ml),399.000₫,https://tiki.vn/kem-phuc-hoi-va-tai-tao-lan-da-sau-khi-laser-a-derma-epitheliale-a-h-duo-ultra-repairing-cream-40ml-p12478865.html?spid=12478866,38,,Đã bán 452
Nước cân bằng cho da nhạy cảm Eucerin DermatoCLEAN Toner 200ml,450.000₫,https://tiki.vn/nuoc-can-bang-cho-da-nhay-cam-eucerin-dermatoclean-toner-200ml-p72516536.html?spid=182997524,39,,Đã bán 16
Tinh Chất Niacinamide Basic 8% DrCeutics Cho Da Dầu Mụn,159.250₫,https://tiki.vn/tinh-chat-niacinamide-basic-8-drceutics-cho-da-dau-mun-p190463987.html?spid=190463989,40,,Đã bán 24
