title,price,link_item,index,discount,sales
ONE TODAY - KEM DƯỠNG TRẮNG GIÚP PHỤC HỒI DA (VIP) - 20g,200.000₫,https://tiki.vn/kem-duong-trang-phuc-hoi-da-cao-cap-one-today-p14082675.html?spid=14082676,1,-13%,Đã bán 68
Nước tẩy trang hoa hồng Cocoon tẩy sạch makeup & cấp ẩm 140ml,155.000₫,https://tiki.vn/nuoc-tay-trang-hoa-hong-cocoon-tay-sach-makeup-cap-am-140ml-p267338813.html?spid=267338814,2,-10%,Đã bán 1
J64 Kem giúp phục hồi da yếu hoặc tổn thương (do nhiễm hóa chất) Jean dArcel 50ml,1.467.000₫,https://tiki.vn/kem-giup-phuc-hoi-da-yeu-hoac-ton-thuong-do-nhiem-hoa-chat-jean-darcel-p48581306.html?spid=48581307,3,-25%,Đã bán 3
"Serum Basic HA Hydration Drceutics - Cấp Ẩm, Nuôi Dưỡng, Mềm Mịn Cho Da Dầu Mụn | Kelly Beauty",126.000₫,https://tiki.vn/serum-basic-ha-hydration-drceutics-ca-p-a-m-nuoi-duo-ng-me-m-da-cho-da-dau-mun-kelly-beauty-p177436792.html?spid=177436794,4,,Đã bán 4
,,https://tiki.vn/serum-time2skin-duong-am-phuc-hoi-tai-tao-va-chong-lao-hoa-da-20ml-p174825015.html?spid=174825016,5,-25%,
Hộp Mặt Nạ 5 miếng Dr.Morita Caviar Moisturizing Essence Facial Mask 28g/m,146.250₫,https://tiki.vn/hop-mat-na-5-mieng-dr-morita-caviar-moisturizing-essence-facial-mask-28g-m-p221276901.html?spid=221276904,6,-27%,Đã bán 3
Kem Hanayuki Dưỡng Ẩm Trắng Da Ngày Và Đêm Hanayuki White Day & Night Hanayuki Chính Hãng,399.000₫,https://tiki.vn/kem-hanayuki-duong-am-trang-da-ngay-va-dem-hanayuki-white-day-night-hanayuki-chinh-hang-p203478172.html?spid=203478178,7,-3%,Đã bán 16
Mặt Nạ Bùn Trà Xanh Laikou Matcha Mud Mask,65.000₫,https://tiki.vn/mat-na-bun-tra-xanh-laikou-matcha-mud-mask-p126133536.html?spid=126133537,8,-25%,Đã bán 25
Sữa rửa mặt dạng gel hỗ trợ làm sạch dành cho da dầu da mụn Dermedic Normacne Antibacterial Cleansing Gel 500ml,792.000₫,https://tiki.vn/sua-rua-mat-dang-gel-ho-tro-lam-sach-danh-cho-da-dau-da-mun-dermedic-normacne-antibacterial-cleansing-gel-500ml-p272460362.html?spid=272460364,9,,Đã bán 1
,,https://tiki.vn/sua-rua-mat-dang-bot-sieu-min-amino-acid-giup-thu-gian-va-lam-diu-da-nhay-cam-cetaphil-soothing-foam-wash-200ml-p272237221.html?spid=272237222,10,-43%,
Nước Tẩy trang Rau Má Cho Da Dầu Mụn Pretty Skin The Pure Jeju Cica Cleansing Water 500ml,199.000₫,https://tiki.vn/nuoc-tay-trang-rau-ma-cho-da-dau-mun-pretty-skin-the-pure-jeju-cica-cleansing-water-500ml-p271973123.html?spid=271973124,11,-15%,Đã bán 2
Kem Dưỡng Da Mặt Eucerin AtoControl Face Care Cream (50 ml),319.000₫,https://tiki.vn/kem-duong-da-mat-eucerin-atocontrol-face-care-cream-50-ml-p3950387.html?spid=23021216,12,-1%,Đã bán 17
