title,price,link_item,index,discount,sales
"Kem Chống Nắng Ngăn Sạm Da, Giảm Thâm Nám, Không Nhờn Rít Vichy SPF50+ Chống Tia UVA (50ml) - 100791635",540.000₫,https://tiki.vn/kem-chong-nang-ngan-sam-da-giam-tham-nam-khong-nhon-rit-vichy-spf50-chong-tia-uva-50ml-100791635-p56987844.html?spid=182773100,1,-5%,Đã bán 3
Xịt Chống Nắng Anessa Dưỡng Da Đa Năng Bảo Vệ Hoàn Hảo Perfect UV SPF50+ PA++++ 60g,455.000₫,https://tiki.vn/xit-chong-nang-anessa-duong-da-da-nang-bao-ve-hoan-hao-perfect-uv-spf50-pa-60g-p263108590.html?spid=263108591,2,,Đã bán 119
Sữa Rửa Mặt NIVEA MEN Acne Oil Clear (100 G),78.000₫,https://tiki.vn/sua-rua-mat-nivea-men-giam-nhon-mun-100g-82378-p54414143.html?spid=54414144,3,-47%,Đã bán 584
Kem Dưỡng Ẩm Dưỡng Ẩm Chuyên Sâu Với Coenzym Q10 Ngừa Lão Hoá Da Tơ Tằm Cỏ Mềm 50g,315.000₫,https://tiki.vn/kem-duong-am-duong-am-chuyen-sau-voi-coenzym-q10-ngua-lao-hoa-da-to-tam-co-mem-50g-p162148523.html?spid=162148524,4,-28%,Đã bán 129
,,https://tiki.vn/sua-rua-mat-lam-sach-diu-lanh-khong-xa-phong-cetaphil-gentle-skin-cleanser-125ml-p119251217.html?spid=119251218,5,-21%,
Nature Republic Kem dưỡng da Soothing & Moisture Aloe Vera 92% Soothing Gel (Jar) 300ml,125.000₫,https://tiki.vn/nature-republic-kem-duong-da-soothing-moisture-aloe-vera-92-soothing-gel-jar-300ml-p205573738.html?spid=205573747,6,,Đã bán 45
Gel Nha Đam Dưỡng Ẩm Đa Năng & Làm Mềm Da Từ Nha Đam Tươi MILAGANICS 150g (Hũ),79.000₫,https://tiki.vn/gel-nha-dam-duong-am-da-nang-lam-mem-da-tu-nha-dam-tuoi-milaganics-150g-hu-p79008498.html?spid=79008500,7,-20%,Đã bán 487
Combo Chống Nắng Anessa Dưỡng Da Bảo Vệ Không Giới Hạn (Gel Chống Nắng 90g + Sữa Chống Nắng 20ml),454.000₫,https://tiki.vn/combo-chong-nang-anessa-duong-da-bao-ve-khong-gioi-han-gel-chong-nang-90g-sua-chong-nang-20ml-p263108790.html?spid=263108791,8,-11%,Đã bán 9
"Serum Tẩy tế bào chết, cải thiện mụn, vết thâm tái tạo da The Ordinary AHA 30% BHA 2% Peeling Solution (30ml)",285.000₫,https://tiki.vn/serum-tay-te-bao-chet-cai-thien-mun-vet-tham-tai-tao-da-the-ordinary-aha-30-bha-2-peeling-solution-30ml-p39242424.html?spid=195773539,9,-16%,Đã bán 57
,,https://tiki.vn/combo-10-mat-na-3w-clinic-5-loai-duong-trang-da-7-ngay-chiet-xuat-dua-leo-nhau-cuu-oc-sen-sua-ong-chua-niacinamide-3w-clinic-mask-sheet-23ml-mieng-p35019646.html?spid=63472228,10,-23%,
