title,price,link_item,index,discount,sales
Son Tint Bóng Lebelage Deep Kiss Fixing Lip Tint 1.4g,109.000₫,https://tiki.vn/son-tint-bong-lebelage-deep-kiss-fixing-lip-tint-1-4g-p273410553.html?spid=273410555,1,-45%,
Son Thỏi Lì Mịn Chotto Matte Yumeisakura Hồng Đất Love Me Tonys Pink Lipstick YMS15 3.5g,207.000₫,https://tiki.vn/son-thoi-li-min-chotto-matte-yumeisakura-cam-hong-dao-love-me-tonys-pink-lipstick-yms15-3-5g-p202862634.html?spid=202862635,2,-31%,Đã bán 12
Son Thỏi -Stay-On Balm Rouge,315.000₫,https://tiki.vn/son-thoi-canmake-stay-on-balm-rouge-p25494793.html?spid=83180656,3,-21%,Đã bán 7
Chì Kẻ Mày 2 Đầu Lemonade Want It Got It Dual Eyebrow 4g,199.000₫,https://tiki.vn/chi-ke-may-2-dau-lemonade-want-it-got-it-dual-eyebrow-4g-p46769663.html?spid=272135515,4,-20%,Đã bán 636
,,https://tiki.vn/phan-mat-absolute-newyork-pure-metal-veil-amv09-cruising-5g-p7101789.html?spid=7181139,5,-38%,
Phấn Nước Che Khuyết Điểm Nâng Tone Kiềm Dầu Chống Nắng Dưỡng Da Dewytree Urban Shade Cover & Fit Sun Cushion SPF50+ PA++++(14g),410.000₫,https://tiki.vn/phan-nuoc-che-khuyet-diem-nang-tone-kiem-dau-chong-nang-duong-da-dewytree-urban-shade-cover-fit-sun-cushion-spf50-pa-14g-p197378660.html?spid=197378661,6,-46%,Đã bán 92
Bộ Cọ Trang Điểm Chuyên Nghiệp 26 Cây Cán Gỗ Lông Ngựa Pha Lông Nhân Tạo Bao Da Khóa,490.000₫,https://tiki.vn/bo-co-cay-can-go-long-ngua-26-mon-p36085668.html?spid=36085669,7,,Đã bán 14
Son Thỏi Màu Hồng San Hô Lì Mịn Siêu Dưỡng Yumeisakura Chotto Matte YMS19 3.5g,239.000₫,https://tiki.vn/son-thoi-mau-hong-san-ho-li-min-sieu-duong-yumeisakura-chotto-matte-sweetie-coral-pink-yms19-3-5g-p257786994.html?spid=257786995,8,-5%,Đã bán 1
Phấn Nụ Dưỡng Da Trang Điểm Bà Tùng (20g),150.000₫,https://tiki.vn/phan-nu-duong-da-trang-die-m-ba-tu-ng-20g-p51285954.html?spid=51285955,9,-31%,Đã bán 29
,,https://tiki.vn/phan-phu-chong-nang-chong-anh-sang-xanh-skinbetter-sunbetter-p263405265.html?spid=263405267,10,-5%,
Gương Để Bàn Trang Điểm Kiểu Dáng Tròn Hiện Đại,479.000₫,https://tiki.vn/guong-de-ban-trang-diem-kieu-dang-tron-hien-dai-p85082350.html?spid=113394283,11,-14%,Đã bán 12
Kem Nền Thiên Nhiên Dạng Lỏng Hây Hây An Toàn Cho Da Nâng Tone Nhẹ Nhàng Kháng Nước Cỏ Mềm 30g,210.000₫,https://tiki.vn/kem-nen-thien-nhien-dang-long-hay-hay-an-toan-cho-da-nang-tone-nhe-nhang-khang-nuoc-co-mem-30g-p100158363.html?spid=100158368,12,-28%,Đã bán 66
,,https://tiki.vn/son-duong-moi-huu-co-badger-khong-mau-khong-mui-classic-unscented-lip-balm-usda-organic-4-2g-p118247391.html?spid=118247392,13,-10%,
Bộ Cọ Trang Điểm Hello Kitty,42.000₫,https://tiki.vn/bo-co-trang-diem-hello-kitty-p51046592.html?spid=67445500,14,-2%,Đã bán 19
naturaglacé MOIST BB CREAM / KEM NỀN HỮU CƠ BB DƯỠNG DA ĐA NĂNG,882.000₫,https://tiki.vn/naturaglace-moist-bb-cream-kem-nen-bb-duong-da-da-nang-p25773331.html?spid=25773339,15,,Đã bán 30
