title,price,link_item,index,discount,sales
Phấn Che Khuyết Điểm JENNY HOUSE Self-Up Hair Line Brush 4g - Tạo Khối Chân Mày,427.000₫,https://tiki.vn/phan-che-khuyet-diem-jenny-house-self-up-hair-line-brush-4g-tao-khoi-chan-may-p182457786.html?spid=182457787,1,-39%,
Lược Kèm Gương Đầu Cừu/Nơ Gấp Gọn Bỏ Túi 2 in 1,79.000₫,https://tiki.vn/luoc-kem-guong-dau-cuu-no-gap-gon-bo-tui-2-in-1-p272438075.html?spid=272438076,2,-31%,
"Gel Che Khuyết Điểm Chàm, Bạch Biến ACM Viticolor Skin Camouflage Gel 50ml",858.000₫,https://tiki.vn/gel-che-khuyet-diem-cham-bach-bien-acm-viticolor-skin-camouflage-gel-50ml-p250538753.html?spid=250538754,3,-30%,
"Bút kích mí, Kem tạo kiểu mí mắt Sanuo",39.999₫,https://tiki.vn/but-kich-mi-kem-tao-kieu-mi-mat-sanuo-p155242968.html?spid=155242971,4,-15%,Đã bán 1
,,https://tiki.vn/phan-nen-dong-y-sieu-min-spf30-pa-so-21-23-bidameun-15g-refill-15g-p102471943.html?spid=102471944,5,,
Kem BB Cream Sun Protect - JIGOTT SPF41 PA++ (70ml),225.000₫,https://tiki.vn/kem-bb-cream-aloe-sun-protect-jigott-spf41-pa-p13336100.html?spid=47275986,6,-5%,Đã bán 2
"Gương trang điểm để bàn cho nam và nữ thiết kế hiện đại sang trọng với đèn led gắn trên gương 3 chế độ ánh sáng cho hình ảnh soi rõ nét, chân thực nhất KHUYẾN MÃI SỐC",120.866₫,https://tiki.vn/guong-trang-diem-de-ban-cho-nam-va-nu-thiet-ke-hien-dai-sang-trong-voi-den-led-gan-tren-guong-3-che-do-anh-sang-cho-hinh-anh-soi-ro-net-chan-thuc-nhat-khuyen-mai-soc-p186364177.html?spid=186364178,7,-30%,
Mascara Làm Tơi Mi Không Trôi Kissme Heroine Make (1.8G),137.000₫,https://tiki.vn/mascara-la-m-toi-mi-khong-troi-kissme-heroine-make-1-8g-p271424058.html?spid=271424060,8,-36%,
"Bút Kẻ Mắt Nước Chống Trôi, Không Lem Nét Kẻ Siêu Mãnh Kissme Eyeline Màu Nâu Đen (0.4mL)",215.000₫,https://tiki.vn/but-ke-mat-nuoc-chong-troi-khong-lem-net-ke-sieu-manh-kissme-eyeline-mau-nau-den-0-4ml-p271980548.html?spid=271980549,9,-23%,
,,https://tiki.vn/bo-co-trang-die-m-naked-12-mo-n-p134252334.html?spid=217428130,10,-8%,
