title,price,link_item,index,discount,sales
"Kem Dưỡng Giảm Khô, Nứt Nẻ Môi Cicaplast Levres La Roche Posay 7.5ml",310.000₫,https://tiki.vn/kem-duong-giam-kho-nut-ne-moi-cicaplast-levres-la-roche-posay-7-5ml-p25705547.html?spid=45305542,1,-26%,Đã bán 14
Bộ 2 Bông Phấn Khô Trang Điểm Tròn Vacosi Collection Pro-Makeup BP-01,29.000₫,https://tiki.vn/bo-2-bong-phan-kho-trang-diem-tron-vacosi-collection-pro-makeup-bp-01-p9984668.html?spid=9984669,2,-19%,Đã bán 50
Set Son dưỡng môi Whoo Glow Lip Balm Special Set Tặng Túi Tim,650.000₫,https://tiki.vn/set-son-duong-moi-whoo-glow-lip-balm-special-set-tang-tui-tim-p269897156.html?spid=269897157,3,-35%,Đã bán 1
Gương trang điểm để bàn GTD0017,65.000₫,https://tiki.vn/guong-trang-diem-de-ban-gtd0017-p54753491.html?spid=76241045,4,-1%,Đã bán 23
,,https://tiki.vn/kem-mo-minh-hung-p213970453.html?spid=213970455,5,-17%,
Chì mí kim tuyến Mira Glitter Auto Eyeliner Pen Hàn Quốc tặng kèm móc khoá,95.000₫,https://tiki.vn/chi-mi-kim-tuyen-mira-glitter-auto-eyeliner-pen-han-quoc-tang-kem-moc-khoa-p21218895.html?spid=21218899,6,,Đã bán 31
Bông Trang Điểm Watsons Velvet Makeup Puff,26.000₫,https://tiki.vn/bong-trang-diem-watsons-velvet-makeup-puff-p271254369.html?spid=271254370,7,-55%,Đã bán 1
"Hộp Đựng Cọ Mỹ Phẩm, Trang Điểm Để Bàn Tiện Dụng, Chất Liệu Nhựa Cao Cấp, Xoay 360 Độ",40.000₫,https://tiki.vn/hop-dung-co-my-pham-trang-diem-de-ban-tien-dung-chat-lieu-nhua-cao-cap-xoay-360-do-p200946069.html?spid=200946073,8,-18%,Đã bán 26
"Cọ đánh phấn phủ, phấn má chuyên nghiệp cán ngắn",49.500₫,https://tiki.vn/co-danh-phan-phu-phan-ma-chuyen-nghiep-can-ngan-p38444291.html?spid=48599839,9,-13%,Đã bán 17
,,https://tiki.vn/guong-go-xoay-360-kem-but-de-ban-trang-tri-p75320979.html?spid=75320983,10,-20%,
Son kẹo thuần chay Sweet Kiss Linh Hương Beauty Of Nature siêu lì ăn không trôi không chì,219.000₫,https://tiki.vn/son-keo-thuan-chay-sweet-kiss-linh-huong-beauty-of-nature-sieu-li-an-khong-troi-khong-chi-p196853196.html?spid=196853206,11,-18%,Đã bán 2
Bộ 10 Cọ Cao Cấp Trang Điểm Chuyên Nghiệp,268.000₫,https://tiki.vn/bo-10-co-cao-cap-trang-diem-chuyen-nghiep-p49734930.html?spid=215716659,12,-18%,Đã bán 5
,,https://tiki.vn/bo-co-trang-diem-fix-13-cay-hong-p177265989.html?spid=269985456,13,-50%,
Gương Để Bàn Mini Trang Trí Nhà Cửa Gương Soi Để Bàn Hamart Chất Lượng Cao,34.000₫,https://tiki.vn/guong-de-ban-mini-trang-tri-nha-cua-guong-soi-de-ban-hamart-chat-luong-cao-p217562348.html?spid=217562349,14,-10%,Đã bán 1
"Lip Smacker - Son Disney Tsum Tsum – Chuột Minnie - Lip Smacker Disney Tsum Tsum Balm – Minnie, Strawberry Lollipop by Lip Smacker",89.000₫,https://tiki.vn/lip-smacker-son-disney-tsum-tsum-chuot-minnie-lip-smacker-disney-tsum-tsum-balm-minnie-strawberry-lollipop-by-lip-smacker-p73516286.html?spid=73516287,15,-34%,Đã bán 69
Nhíp gắp mụn Vacosi T07 Blackhead Tweezer,74.000₫,https://tiki.vn/nhip-gap-mun-vacosi-t07-blackhead-tweezer-p51585201.html?spid=51585202,16,-41%,Đã bán 32
Kem Phấn Nước Trang Điểm Trong veo tự nhiên Và Dưỡng Trắng Da Phong Cách Hàn Quốc (tặng 02 lõi phấn),319.000₫,https://tiki.vn/kem-phan-nuoc-trang-diem-trong-veo-tu-nhien-va-duong-trang-da-phong-cach-han-quoc-tang-02-loi-phan-p82657221.html?spid=82657222,17,-31%,Đã bán 10
,,https://tiki.vn/son-duong-am-bao-ve-moi-chiet-xuat-trai-bo-mo-suri-blossom-lip-han-quoc-1-8g-tang-kem-moc-khoa-p20877184.html?spid=20877188,18,,
