title,price,link_item,index,discount,sales
Cọ Trang Điểm Cao Cấp Có Hộp - Tán Phấn Phủ Đánh Má Hồng - Tán Kem Nền Tạo Khối - Powder and Foundatio,65.000₫,https://tiki.vn/co-trang-diem-cao-cap-co-hop-tan-phan-phu-danh-ma-hong-tan-kem-nen-tao-khoi-powder-and-foundatio-p207317126.html?spid=207317128,1,-23%,Đã bán 4
Kem che khuyết điểm hữu cơ - naturaglacé CORRECTING STICK,1.099.000₫,https://tiki.vn/kem-che-khuyet-diem-naturaglace-correcting-stick-p26017418.html?spid=26017422,2,,Đã bán 10
Son kem lì lâu trôi HAPY MINIGARDEN 3.5ml phiên bản 2023 cải tiến siêu lì giữ màu 24h kháng nước ăn uống không lem không trôi không dính khẩu trang thành phần an toàn không chứa chì,269.000₫,https://tiki.vn/tang-1-son-son-kem-li-lau-troi-hapy-minigarden-3-5ml-2023-sieu-li-khang-nuoc-khong-lem-khong-troi-p217285815.html?spid=217285819,3,-14%,Đã bán 2
Che khuyết điểm 2 đầu Gogo Tales Moisturizing Traceless Concealer,65.000₫,https://tiki.vn/che-khuyet-diem-2-dau-gogo-tales-moisturizing-traceless-concealer-p248781443.html?spid=248781449,4,,
,,https://tiki.vn/kem-nen-trang-diem-eveline-skinlovers-blooming-foundation-40ml-p214361.html?spid=14643390,5,-40%,
Set son dưỡng Whoo màu hồng da tặng son kem màu 88,650.000₫,https://tiki.vn/set-son-duong-whoo-mau-hong-da-tang-son-kem-mau-88-p214823909.html?spid=214823910,6,,
Chì Kẻ Môi Quyến Rũ Mik@Vonk Professional Lipliner Pencil Hàn Quốc #05 Màu hồng tặng kèm móc khoá - 1 cây,79.000₫,https://tiki.vn/chi-ke-moi-quyen-ru-mik-vonk-professional-lipliner-pencil-han-quoc-05-mau-hong-tang-kem-moc-khoa-1-cay-p20706082.html?spid=20706083,7,-10%,Đã bán 10
Bảng Phấn Mắt Daisy Doll Nhật Bản Siêu Bền Màu Với 4 Màu Trang Điểm Đa Chức Năng Phấn Má Hồng Phấn Bắt Sáng 5.1g,299.000₫,https://tiki.vn/bang-phan-mat-daisy-doll-nhat-ban-sieu-ben-mau-voi-4-mau-trang-diem-da-chuc-nang-phan-ma-hong-phan-bat-sang-5-1g-p259520650.html?spid=259520664,8,-2%,Đã bán 1
0104631 Bộ cọ trang điểm & bông phấn nền Basicare 1660,179.000₫,https://tiki.vn/0104631-bo-co-trang-diem-bong-phan-nen-basicare-1660-p129917020.html?spid=129917024,9,-29%,Đã bán 4
,,https://tiki.vn/may-uon-mi-dien-thong-minh-kep-uon-mi-nhiet-da-nang-nho-gon-lam-cong-nhanh-chong-kem-sac-usb-tien-loi-hang-chinh-hang-miniin-p248770059.html?spid=248770060,10,-5%,
