title,price,link_item,index,discount,sales,category
Bộ 4 Quần Sịp Tam Giác Thông Hơi Xuất Nhật - 5Star - Size XXXL,66.100₫,https://tiki.vn/combo-4-quan-sip-tam-giac-thong-hoi-xuat-nhat-5star-p19853589.html?spid=84936325,1,,Đã bán 2,dolotnam
"Quần Sịp Nam Chữ V Nâng Mông Siêu Thoáng K367 - Đen,XL",65.000₫,https://tiki.vn/quan-sip-nam-chu-v-nang-mong-sieu-thoang-k367-p84826810.html?spid=84827340,2,,Đã bán 9,dolotnam
"Sịp Đùi- Quần Lót Nam Boxer Cotton Mềm Nhẹ Thoáng Khí Họa Tiết Chữ New K023 - Rêu ghi,XL",55.000₫,https://tiki.vn/sip-dui-quan-lot-nam-boxer-cotton-mem-nhe-thoang-khi-hoa-tiet-chu-new-k023-p84820809.html?spid=84821320,3,,,dolotnam
"Combo 10 Quần lót nam cao cấp lưng thái, vải cotton co giãn, mềm mại, thoáng khí kháng khuẩn",125.000,https://tiki.vn/combo-10-quan-lot-nam-cao-cap-lung-thai-vai-cotton-co-gian-mem-mai-thoang-khi-khang-khuan-p72048240.html?spid=72048242,4,,,dolotnam
,,https://tiki.vn/quan-sip-nam-tam-giac-cotton-co-gian-mong-mat-sip-tui-bac-p185842757.html?spid=185842781,5,,,dolotnam
Quần Lót Nam Màu Sáng Cotton Boxer Quần Đùi Mẫu Ngẫu Nhiên - Hàng Nhập Khẩu,199.000₫,https://tiki.vn/quan-lot-nam-mau-sang-cotton-boxer-quan-dui-mau-ngau-nhien-hang-nhap-khau-p186079916.html?spid=186079917,6,,,dolotnam
Quần Đùi Trắng Nam Tennis 2 Túi Quần Lót Mặc Nhà Kate Loại 1 Chất Lượng,49.500₫,https://tiki.vn/quan-dui-trang-nam-tennis-2-tui-quan-lot-mac-nha-kate-loai-1-chat-luong-p177712015.html?spid=177712028,7,,,dolotnam
Quần Lót Tam Giác Munafie,23.400₫,https://tiki.vn/quan-lot-tam-giac-munafie-p94225730.html?spid=94225732,8,,,dolotnam
Combo 1 hộp 2 quần sịp boxer nam Jones304,70.000₫,https://tiki.vn/combo-1-hop-2-quan-sip-boxer-nam-jones304-p101949917.html?spid=101949932,9,,,dolotnam
,,https://tiki.vn/combo-4-quan-boxer-nam-jones-p101949380.html?spid=101949388,10,,,dolotnam
Combo 5 Sịp Nam chất cotton lạnh #3020,130.000₫,https://tiki.vn/combo-5-sip-nam-chat-cotton-lanh-3020-p114260363.html?spid=114260369,11,,,dolotnam
