,title,price,link_item,index,discount,sales
26,"Điện thoại Xiaomi Redmi 12 (4GB/128GB) , Helio G88 , Màn 90HZ - Hàng chính hãng",3.499.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12-4gb-128gb-helio-g88-man-90hz-hang-chinh-hang-p273440662.html?spid=273440665,27,-29%,
27,Điện thoại Xiaomi Redmi 10 5G (4GB/64GB) - MediaTek Dimensity 700 - Hàng chính hãng,2.890.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10-5g-4gb-64gb-mediatek-dimensity-700-hang-chinh-hang-p262056961.html?spid=262056963,28,-16%,
28,"Điện thoại Xiaomi Redmi 12 (8GB/128GB) , Helio G88 , Màn 90HZ - Hàng chính hãng",3.947.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12-4gb-128gb-helio-g88-man-90hz-hang-chinh-hang-p273440664.html?spid=273440672,29,-21%,
29,Điện Thoại Xiaomi Redmi Note 12S 8GB/256GB - Hàng Chính Hãng,4.939.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12s-8gb-256gb-hang-chinh-hang-p270074304.html?spid=270074310,30,-15%,Đã bán 2
30,Điện thoại Xiaomi Redmi 10 5G (4GB/64GB),2.990.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10-5g-4gb-64gb-hang-chinh-hang-p205544066.html?spid=228990953,31,-24%,Đã bán 2
31,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,2.943.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-13c-6gb-128gb-hang-chinh-hang-bao-hanh-18-thang-p273373436.html?spid=273373442,32,,Đã bán 1
32,Điện thoại Xiaomi 13T 12GB-256GB - Hàng Chính Hãng,12.990.000₫,https://tiki.vn/dien-thoai-xiaomi-13t-12gb-256gb-hang-chinh-hang-p273127929.html?spid=273127933,33,,
33,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,9.000.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-pro-5g-8gb-256gb-hang-chinh-hang-p249890023.html?spid=252065720,34,,
34,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,4.589.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-8gb-128gb-hang-chinh-hang-p270473116.html?spid=270473122,35,,Đã bán 1
35,Điện thoại Xiaomi Redmi 12 (4GB-128GB) - Hàng Chính Hãng,3.890.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12-4gb-128gb-hang-chinh-hang-p270832077.html?spid=270832083,36,,Đã bán 1
36,"Điện thoại Xiaomi Redmi 13C (6+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",2.982.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-13c-4-128gb-6-74-90hz-media-tek-helio-g85-5000mah-p273411988.html?spid=273412100,37,,
37,Điện thoại XIAOMI POCO C40 (4GB/64GB) - Hàng chính hãng,3.240.000₫,https://tiki.vn/dien-thoai-xiaomi-poco-c40-4gb-64gb-hang-chinh-hang-p249237203.html?spid=253239951,38,,
38,Điện thoại Xiaomi Redmi 10 (4GB/64GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,3.552.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10-4gb-64gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p126703130.html?spid=216725173,39,,
39,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,3.799.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-4gb-128gb-hang-chinh-hang-p249956458.html?spid=249956464,40,,Đã bán 1
40,Điện thoại Xiaomi POCO C40 (4 GB/64 GB) - Hàng chính hãng,3.240.000₫,https://tiki.vn/dien-thoai-xiaomi-poco-c40-4-gb-64-gb-hang-chinh-hang-p190542002.html?spid=216725358,41,,
0,Điện thoại Xiaomi Redmi Note 12S 4G (8GB/256GB) - Hàng chính hãng,4.790.000₫,https://tka.tiki.vn/pixel/pixel?data=5zJZo5qZDtbRN9FcE74OR8vA-ma56LHU_jV_buJf233IlckrvSZvAhj1U1aSVkMKXS3nwQ4TiCmQ7a7P3_nEgTiNq51QwYl6buMaoD2khwnnW9-gSWOqI4qy_n-wKiotgaXEj-BiI5mcnzc-jl3bftZ4S65QdcDP6akQZ5Mv7KWp6WyxOWq-H_J0qpgYgz-mfxcGzzTStTXk8s156hVJQSKv2soUlNkSpADT_Tcq5BG3vwpki1qxzogqYEe1ffyLzYb1SNuqI0SIQEhlRFrK6UnOouetb1TWkFKm9K1r5kIAiHo545Eea7bZujuzHYWD24CphSEcexXCXMQRoYUaNKjTck2VvmEFvirifgiPjLthsbGtG4QAdm48LBqdFU8DzlbUhQrgq151DWC5_d0tkHfgg1sCATulr-qBvBvUoqzY9Judom7t60_mCHbRIMyMb6AE3RpWjKYEUty7HuRcieBceOgri-LB9k40VtOd5CHaMhoAML847pbtfdMLpt6yh65nKIkxLc4y--LUArXizo0beivLHkegY8-K13N8oteBx1fTzbLzFxUUw7YFoEGLMFNr7TCDcpvqC_PmzebA9_-M7TD5rAWi42zcdNwMu6LK0MTGpKuYyXRiEPF-WYgvv9jaKpkozaeUih56HPIICJy_bEkch1PgICIGtZ_2yX0duB_np6cNEDTX5D2kS3LsB26WmstgLwzML9-x1ofcc9asH4p3kvjuHabn-kfwGS9v56sEqhm0-t12SfAjT8OWX0mbnoUGvFijhJSNTFKMUIzayVZ7YEBknCmFZUMQeOP4S_-4llCeoX7zPkHIiT9y0ZzaGAxpQOZ7HSV-Yv62a2kySydBowDCM0msFrJphJhHeHArYMX_YCQQORBmJQLab9xngGzqHR_3_rz77HR-q1dBveGnGEYQsU67tSygDKVF3-C_2V19YsfXgpRVscCRQ170ST9b3xgB6Xre_kC0aTIj6RhLNY1oYjAAUS6GPZy689vqwIQL_S42CTlP63pXNRUNPmnvTp3kLw&reqid=XejBE3fY5DrfvNvK&type=CLICK&pos=41,1,-28%,Đã bán 58
1,Điện Thoại Xiaomi Redmi 10C - Hàng chính hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-hang-chinh-hang-p195231233.html?spid=216725149,2,-17%,
2,Điện Thoại Xiaomi Redmi Note 10 (4GB/64GB) - Hàng Chính Hãng,3.552.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-4gb-64gb-hang-chinh-hang-p85042408.html?spid=216725390,3,-32%,
3,Điện Thoại Xiaomi Redmi 10 4GB/64GB - Hàng Chính Hãng,3.552.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10-4gb-64gb-hang-chinh-hang-p120782084.html?spid=250549931,4,-19%,
4,Điện Thoại Xiaomi Redmi A1 2GB/32GB - Hàng Chính Hãng,1.809.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a1-2gb-32gb-hang-chinh-hang-p198968094.html?spid=198968096,5,-10%,Đã bán 8
5,Điện Thoại Xiaomi Redmi 12C 4GB/64GB - Hàng Chính Hãng,2.373.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12c-4gb-64gb-hang-chinh-hang-p247016383.html?spid=247016400,6,-27%,Đã bán 6
6,Điện Thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng Chính Hãng,6.132.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12s-8gb-256gb-hang-chinh-hang-p261965186.html?spid=261965197,7,-13%,Đã bán 1
7,Điện thoại Xiaomi 12 Pro (12GB/256GB) - Hàng chính hãng,18.900.000₫,https://tiki.vn/dien-thoai-xiaomi-12-pro-12gb-256gb-hang-chinh-hang-p194020045.html?spid=216970953,8,-33%,
8,Điện thoại Xiaomi Redmi 10 5G - Hàng chính hãng,3.552.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10-5g-chinh-hang-p181699158.html?spid=216724969,9,-17%,
9,"Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh - Hàng chính hãng",1.775.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a2-ips-lcd-6-52-hd-mediatek-helio-g36-5000-mah-hang-chinh-hang-p271451188.html?spid=273356446,10,-20%,
10,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng,8.499.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-pro-5g-8gb-256gb-hang-chinh-hang-p249955152.html?spid=249955156,11,-19%,Đã bán 2
11,Điện Thoại Xiaomi Redmi Note 11 Pro 5G 8GB/128GB - Hàng Chính Hãng,6.599.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-pro-5g-8gb-128gb-hang-chinh-hang-p169520871.html?spid=169520877,12,-14%,Đã bán 11
12,Điện Thoại Xiaomi Redmi 12C - Hàng Chính Hãng,3.090.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12c-hang-chinh-hang-p263454187.html?spid=263454196,13,-32%,Đã bán 1
13,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng,3.049.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-13c-6gb-128gb-hang-chinh-hang-p273357326.html?spid=273357328,14,,Đã bán 1
14,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,1.949.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-p189466001.html?spid=189466007,15,,Đã bán 2
15,Điện Thoại Xiaomi Redmi A2 2GB/32GB - Hàng Chính Hãng,1.809.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a2-2gb-32gb-hang-chinh-hang-p273016223.html?spid=273016227,16,,
16,Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng,1.765.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-hang-chinh-hang-p172329599.html?spid=172331261,17,,Đã bán 25
17,Điện thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng Chính Hãng,6.990.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12s-8gb-256gb-hang-chinh-hang-p263450987.html?spid=263450991,18,,
18,Điện Thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng Chính Hãng,4.490.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-4gb-128gb-hang-chinh-hang-p263448701.html?spid=263448712,19,,
19,"Điện thoại Xiaomi Redmi A2 MediaTek Helio G36 , Pin 5000 mAh - Hàng chính hãng",1.775.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a2-mediatek-helio-g36-pin-5000-mah-hang-chinh-hang-p273438769.html?spid=273438771,20,,Đã bán 2
20,Điện thoại Xiaomi REDMI 9A (2+32) Xanh lá - Hàng chính hãng (chỉ giao HN và một số khu vực),2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2-32-xanh-la-p176438844.html?spid=216725399,21,,
21,Điện thoại Xiaomi Redmi A2 (2GB/32GB) - Hàng chính hãng,1.879.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a2-2gb-32gb-hang-chinh-hang-p273165324.html?spid=273165328,22,,
22,Điện thoại Xiaomi Redmi 10C (4GB/128GB) - Hàng chính hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4gb-128gb-hang-chinh-hang-p172589109.html?spid=216724976,23,,
23,Điện thoại Xiaomi Redmi A1 - Hàng chính hãng,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a1-chinh-hang-viettel-store-p199901837.html?spid=216725017,24,,
24,Điện thoại Xiaomi Redmi 10C (4GB/64GB) - Hàng chính hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4gb-64gb-hang-chinh-hang-p177814405.html?spid=216725325,25,,
25,Điện thoại Xiaomi Redmi 12C (4GB/64GB) - Hàng chính hãng,2.439.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12c-4gb-64gb-hang-chinh-hang-p245770248.html?spid=245770254,26,,Đã bán 1
26,"Điện thoại thông minh XIAOMI Redmi 10A 2GB+32GB/3GB+64GB MediaTek Helio G25 | 6,53"" HD+ Hàng chính hãng",2.556.000₫,https://tiki.vn/dien-thoai-thong-minh-xiaomi-redmi-10a-2gb-32gb-3gb-64gb-mediatek-helio-g25-6-53-hd-p195330986.html?spid=216725254,27,,
27,Điện thoại Xiaomi Redmi 10C (4 +128) Xám - Hàng Chính Hãng (chỉ giao HN và một số khu vực),2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4-128-xam-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268082.html?spid=216939586,28,,
28,Điện Thoại Xiaomi Redmi 9A (2GB/32GB)- Đã kích hoạt bảo hành điện tử- Hàng Chính Hãng - Granite Gray,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-granite-gray-p168320000.html?spid=243245430,29,,
29,Điện thoại Xiaomi Redmi 12 8GB/128GB - Hàng Chính Hãng,4.390.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12-8gb-128gb-hang-chinh-hang-p273511450.html?spid=273511456,30,,
30,Điện Thoại Xiaomi Redmi 10A 2GB/32GB - Hàng Chính Hãng,2.556.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-p190547041.html?spid=216942513,31,,
31,Điện thoại Xiaomi Redmi 9A 2GB/32GB Xám - Hàng chính hãng,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-xam-hang-chinh-hang-p212329857.html?spid=243245413,32,,Đã bán 1
32,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,2.556.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-p189677315.html?spid=216725199,33,,
33,Điện thoại Xiaomi Redmi 9A - Hàng chính hãng,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-chinh-hang-p181699053.html?spid=249388408,34,,
34,Điện thoại Xiaomi Redmi 12C (4GB/64GB) - Hàng chính hãng,3.168.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-12c-4gb-64gb-hang-chinh-hang-p244167098.html?spid=247306281,35,,
35,Điện thoại Xiaomi Redmi A1 (2GB/32GB) - Hàng chính hãng,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a1-2gb-32gb-hang-chinh-hang-p199196755.html?spid=216725020,36,,
36,Điện Thoại Xiaomi Redmi 9A (2GB/32GB)- Đã kích hoạt bảo hành điện tử- Hàng Chính Hãng - Sky Blue,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-sky-blue-p115830124.html?spid=243245296,37,,
37,"Điện thoại Xiaomi Redmi 9A 2GB/32GB - Chip MediaTek Helio G25 8 nhân (12 nm), Màn hình 6.53"" HD+, Camera 13MP, Pin 5000 - Hàng Chính Hãng",2.148.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-chip-mediatek-helio-g25-8-nhan-12-nm-man-hinh-6-53-hd-camera-13mp-pin-5000-p165747145.html?spid=243245455,38,,
38,Điện thoại Xiaomi REDMI 9A (2+32) Xanh dương - Hàng chính hãng (chỉ giao HN và một số khu vực),2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2-32-xanh-duong-p176438864.html?spid=243245332,39,,
39,"Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng, Nguyên seal, Fullbox",2.556.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-nguyen-seal-fullbox-p191916060.html?spid=250473721,40,,
40,Điện Thoại Xiaomi Redmi 10C 4GB/128GB - Hàng Chính Hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4gb-128gb-hang-chinh-hang-p170775712.html?spid=216725338,41,,Đã bán 1
0,Điện thoại Xiaomi Redmi 10C 4GB/128GB Xám - Hàng Chính Hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4gb-128gb-xam-hang-chinh-hang-p188835531.html?spid=216725320,1,-19%,
1,Điện thoại Xiaomi Redmi A1 2GB + 32GB Camera kép - Pin 5000mAh - Màn hình độ phân giải HD+ - Hàng chính hãng,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-a1-2gb-32gb-camera-kep-pin-5000mah-man-hinh-do-phan-giai-hd-hang-chinh-hang-p198363821.html?spid=216725038,2,,
2,Điện thoại Xiaomi Redmi 10C 4/128GB - Hàng chính hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4-128gb-p172555765.html?spid=216936728,3,,
3,Điện thoại Xiaomi Redmi 10C 4GB/128GB Xanh Dương - Hàng Chính Hãng,3.468.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4gb-128gb-xanh-duong-hang-chinh-hang-p188837747.html?spid=216725086,4,,
4,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng Chính Hãng,2.556.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-p191629873.html?spid=216725310,5,,
5,Điện thoại Xiaomi Redmi 10C (4 +128) Xanh Dương - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3.468.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4-128-xanh-duong-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268125.html?spid=216940076,6,,
6,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,2.556.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10a-2gb-32gb-hang-chinh-hang-p191764688.html?spid=250473423,7,,
7,Điện thoại Xiaomi Redmi 10C 4/128GB - Hàng chính hãng,2.850.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-10c-4-128gb-chinh-hang-p181699370.html?spid=216725083,8,,
8,Điện Thoại Xiaomi Redmi 9A (2GB/32GB)- Đã kích hoạt bảo hành điện tử- Hàng Chính Hãng - Peacock Green,2.088.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-peacock-green-p168317790.html?spid=216725106,9,,
9,Điện Thoại Xiaomi Redmi Note 12 Pro 8GB/256GB - Hàng Chính Hãng,6.489.000₫,https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-pro-8gb-256gb-hang-chinh-hang-p270249637.html?spid=270249639,10,,
