title,price,link_item,index,discount,sales
Điện Thoại Nokia C30 (2GB/32GB) - Hàng Chính Hãng,1.490.000₫,https://tiki.vn/dien-thoai-nokia-c30-2gb-32gb-hang-chinh-hang-p120295859.html?spid=120295861,1,-25%,Đã bán 786
Điện thoại Nokia C32 (4GB/128GB) - Hàng chính hãng,2.770.000₫,https://tiki.vn/dien-thoai-nokia-c32-4gb-128gb-hang-chinh-hang-p270447782.html?spid=270447788,2,-16%,Đã bán 86
Điện thoại Nokia C30 2GB/32GB - Hàng chính hãng,1.550.000₫,https://tiki.vn/dien-thoai-nokia-c30-2gb-32gb-hang-chinh-hang-p125590981.html?spid=125590983,3,-10%,Đã bán 114
Điện thoại Nokia C21 Plus (2G/32G) - Pin lâu - Hàng chính hãng - Giá rẻ,1.791.000₫,https://tiki.vn/dien-thoai-nokia-c21-plus-2g-32g-pin-lau-hang-chinh-hang-gia-re-p252073027.html?spid=252073028,4,-28%,Đã bán 1
Điện Thoại Nokia C30 2GB/32GB - Hàng Chính Hãng,1.640.000₫,https://tiki.vn/dien-thoai-nokia-c30-2gb-32gb-hang-chinh-hang-p246163082.html?spid=246163086,5,-43%,
Điện thoại Nokia C20 2GB/32GB Xanh - Hàng Chính Hãng,1.410.000₫,https://tiki.vn/dien-thoai-nokia-c20-2gb-32gb-xanh-hang-chinh-hang-p188900310.html?spid=188900311,6,,
Điện thoại Nokia C32 (4GB/128GB) - Hàng chính hãng,3.190.000₫,https://tiki.vn/dien-thoai-nokia-c32-4gb-128gb-hang-chinh-hang-p270161855.html?spid=270179517,7,,
