title,price,link_item,index,discount,sales
CỒN Y TẾ SÁT KHUẨN 70 ĐỘ HƯƠNG SẢ CHANH DỊU NHẸ CHAI VÒI XỊT 500ML,32.000₫,https://tiki.vn/con-y-te-sat-khuan-70-do-huong-sa-chanh-diu-nhe-chai-voi-xit-500ml-p209377086.html?spid=209377087,1,-5%,Đã bán 5
Máy phân tích da ASW - 100 thương hiệu Aram Huvis có thể soi da liễu,67.925.000₫,https://tiki.vn/may-phan-tich-da-asw-100-thuong-hieu-aram-huvis-co-the-soi-da-lieu-p272093611.html?spid=272093612,2,-45%,
Máy in móng tay O'2Nails vỏ nhựa M1,12.490.000₫,https://tiki.vn/may-in-mong-tay-o-2nails-vo-nhua-m1-p20140675.html?spid=20140677,3,-10%,
"Lược Chải Tóc Sừng Trâu L43 Chuôi Chéo (Dài 19,5cm x 4cm)",59.000₫,https://tiki.vn/luoc-chai-toc-sung-trau-l43-chuoi-cheo-dai-19-5cm-x-4cm-p3654513.html?spid=3785483,4,-24%,Đã bán 16
,,https://tiki.vn/dung-cu-cat-tia-long-mui-bang-thep-khong-gi-cao-cap-an-toan-tien-loi-tang-luoc-chai-toc-xin-p270258419.html?spid=270258420,5,-13%,
Máy Rửa Mặt Massage Ion Pamper Nhật Bản,1.750.000₫,https://tiki.vn/may-rua-mat-massage-ion-pamper-nhat-ban-p262783791.html?spid=262783793,6,-11%,
Nồi nấu sáp wax lông chuyên dụng,135.000₫,https://tiki.vn/noi-nau-sap-wax-long-chuyen-dung-p185710399.html?spid=185710410,7,-19%,Đã bán 3
"￼Bút vẽ nét Niao,Cọ nét vẽ móng nail siêu mảnh niao,vẽ ren gel,kẻ nét thằng",90.000₫,https://tiki.vn/but-ve-net-niao-co-net-ve-mong-nail-sieu-manh-niao-ve-ren-gel-ke-net-thang-p242626138.html?spid=242626139,8,,Đã bán 1
Máy YAMAN HRF10T Photo PLUS chăm sóc da mặt 5 chức năng ưu việt,9.400.000₫,https://tiki.vn/yaman-photo-plus-hrf-10t-may-cham-soc-da-mat-5-chuc-nang-uu-viet-p7134179.html?spid=7134181,9,,Đã bán 27
,,https://tiki.vn/bot-cao-rau-gillette-original-300g-dao-cao-rau-balea-men-10-cay-p253215923.html?spid=253215924,10,,
Máy Tỉa Lông Mày Flawless bằng pin siêu tiện lợi,50.899₫,https://tiki.vn/may-tia-long-may-flawless-bang-pin-sieu-tien-loi-p35910414.html?spid=186751728,11,,Đã bán 1
