title,price,link_item,index,discount,sales
"Máy Chà Gót Chân, Tẩy Tế Bào Chết Cho Tiệm Nail, Cá Nhân Tại Nhà Cao Cấp Sạc Tích Giảm Vết Chai Sạn Điện Làm Mịn Da",52.000₫,https://tiki.vn/may-cha-got-chan-tay-te-bao-chet-cho-tiem-nail-ca-nhan-tai-nha-cao-cap-sac-tich-giam-vet-chai-san-dien-lam-min-da-p192906253.html?spid=273438500,1,-5%,Đã bán 2
BỘ PHỤ KIỆN MÁY XÔNG KHÍ DUNG XÔNG MŨI HỌNG BẦU XÔNG DÂY NỐI MẶT NẠ CHỤP ĐẦY ĐỦ,120.000₫,https://tiki.vn/bo-phu-kien-may-xong-khi-dung-xong-mui-hong-bau-xong-day-noi-mat-na-chup-day-du-p226514950.html?spid=226514953,2,-14%,Đã bán 2
Combo 3 Lưỡi Dao Cạo Gillette Vector 2,78.000₫,https://tiki.vn/combo-3-luoi-dao-cao-gillette-vector-2-p52397704.html?spid=76822234,3,-8%,Đã bán 55
"Máy tỉa lông mũi Philips NT3650/16 - Máy tỉa lông mũi, lông tai và lông mày - Hàng chính hãng",579.000₫,https://tiki.vn/may-tia-long-mui-philips-nt3650-16-may-tia-long-mui-long-tai-va-long-may-hang-chinh-hang-p270105489.html?spid=270105490,4,-5%,Đã bán 4
,,https://tiki.vn/may-xong-hoi-mat-nong-lanh-thong-minh-cao-cap-6-che-do-xong-cong-nghe-xong-nano-ion-p73097352.html?spid=73097353,5,-29%,
Dao Cạo râu INOX 100 % Cổ Điển Chất Lượng Cao FullBOX [ Video Ảnh Thật Sản Phẩm ],110.200₫,https://tiki.vn/dao-cao-rau-inox-co-dien-chat-luong-cao-fullbox-p38055957.html?spid=107026774,6,-5%,Đã bán 57
"Dao cạo râu 3 lưỡi Tiger We're Men (12 cây/ vỉ) - xài 1 lần tiện lợi mang lên máy bay đi du lịch được, 3 lưỡi dao kép sắt bén, không gỉ sét",59.000₫,https://tiki.vn/dao-cao-rau-3-luoi-tiger-12-cay-bich-p70404581.html?spid=70404582,7,-7%,Đã bán 155
"KEO DÁN MÓNG TAY GIẢ , ĐÍNH ĐÁ , CHARM SIÊU CHẮC",29.000₫,https://tiki.vn/keo-dan-mong-tay-gia-dinh-da-charm-sieu-chac-p189552685.html?spid=189552686,8,-27%,Đã bán 9
"Máy Massage Mặt Phiên bản mới-Chăm Sóc Da, Điện Di Tinh Chất,Nâng Cơ, Làm Sạch, Đẩy Dưỡng Chất và Massage Mắt",205.000₫,https://tiki.vn/may-massage-mat-phien-ban-moi-cham-soc-da-dien-di-tinh-chat-nang-co-lam-sach-day-duong-chat-va-massage-mat-p66543857.html?spid=207007706,9,,Đã bán 8
,,https://tiki.vn/phan-phu-che-khuyet-diem-toc-phan-che-hoi-bangna-hair-line-shadow-powder-p263063350.html?spid=263063354,10,,
