,title,price,link_item,index,discount,sales
34,Máy triệt lông Ulike Sapphire Air+ Cooling IPL,5.920.000₫,https://tiki.vn/may-triet-long-ulike-sapphire-air-cooling-ipl-p270990811.html?spid=270990812,35,,Đã bán 2
35,,,https://tiki.vn/goi-50-mieng-dan-gung-nong-giam-dau-xuong-khop-dau-bung-kinh-p206987103.html?spid=206987104,36,,
36,"Ghế Bệt Ngồi Làm Nail Có Bánh Xe Chắc Bền, Di Chuyển Dễ Dàng",150.000₫,https://tiki.vn/ghe-bet-lam-nail-co-banh-xe-chac-ben-p201038098.html?spid=201038100,37,,Đã bán 10
37,Kềm Cắt Da Thép Không Gỉ Kềm Nghĩa D-09(14),175.000₫,https://tiki.vn/kem-cat-da-thep-khong-gi-kem-nghia-d-09-14-p8142265.html?spid=8142266,38,,Đã bán 241
38,Sủi Da S-504 - Kềm Nghĩa,46.000₫,https://tiki.vn/sui-da-s-504-kem-nghia-p8211854.html?spid=8211855,39,,Đã bán 65
39,"￼Bộ 4 lô Cuốn Tóc Xoăn Dính loại lớn, giá tốt - giao màu ngẫu nhiên",36.000₫,https://tiki.vn/bo-4-lo-cuon-toc-xoan-dinh-loai-lon-gia-tot-giao-mau-ngau-nhien-p138773725.html?spid=138773726,40,,Đã bán 207
0,Lược dày lược chải chí mũ trong răng khít loại 1,17.500₫,https://tiki.vn/luoc-day-luoc-chai-chi-mu-trong-rang-khit-loai-1-p144181055.html?spid=144181062,1,-10%,Đã bán 59
1,Cọ Rửa Mặt Massage 2 Đầu Cầm Tay Silicon Siêu Sạch Mềm Mịn An Toàn Cho Da - MP083,10.400₫,https://tiki.vn/co-rua-mat-massage-2-dau-sieu-sach-mp083-p36995833.html?spid=56813154,2,-50%,Đã bán 11
2,"Máy hút mụn đầu đen , đầu trắng, mụn cám cầm tay chạy pin AA",58.999₫,https://tiki.vn/may-hut-mun-dau-den-dau-trang-mun-cam-cam-tay-chay-pin-aa-p155703659.html?spid=160889854,3,-13%,Đã bán 25
3,"Máy Rửa Mặt, Massage Ion 2 In 1 Làm Sạch Sâu & Hấp Thụ Dưỡng Chất Bằng Công Nghệ Sóng Âm - Sạc Pin Cổng USB (Màu Ngẫu Nhiên) MP142",113.400₫,https://tiki.vn/may-rua-mat-massage-ion-2-in-1-di-nong-lanh-lam-sach-sau-hap-thu-duong-chat-bang-cong-nghe-song-am-sac-pin-cong-usb-mau-ngau-nhien-mp142-p68400692.html?spid=111060325,4,,Đã bán 8
4,,,https://tiki.vn/luoc-go-roi-tao-phong-toc-luoc-say-tao-kieu-toc-ban-nguyet-co-lon-chuyen-dung-trong-salon-toc-p248766930.html?spid=248766934,5,,
5,"Máy cạo râu Enchen Blackstone 5S chống nước IPX7, pin sạc bền bỉ, lưỡi kép vành mỏng 0.9mm",249.500₫,https://tiki.vn/ma-y-ca-o-rau-enchen-blackstone-5s-cho-ng-nuo-c-ipx7-pin-sa-c-be-n-bi-luo-i-ke-p-va-nh-mo-ng-0-9mm-p248887402.html?spid=248887403,6,-3%,Đã bán 18
6,"Thanh lăn massage ngọc bích 2 đầu giúp mặt chống nhăn, nâng cơ mặt",94.000₫,https://tiki.vn/thanh-lan-massage-ngoc-bich-2-dau-giup-mat-chong-nhan-nang-co-mat-p225919275.html?spid=225919276,7,-36%,Đã bán 1
7,Bông rửa mặt bọt biển an toàn cho da Hàn Quốc,25.000₫,https://tiki.vn/bong-rua-mat-bot-bien-an-toan-cho-da-han-quoc-mira-aroma-p120512835.html?spid=120512843,8,-17%,Đã bán 14
8,Lược chải tóc tay cầm hình thú dễ thương (Nhiều Mẫu),39.000₫,https://tiki.vn/luoc-chai-toc-tay-cam-hinh-thu-de-thuong-nhieu-mau-p212559463.html?spid=212559469,9,-50%,Đã bán 35
9,,,https://tiki.vn/luoc-bi-luoc-mau-luoc-chai-chay-chai-gau-p121980454.html?spid=121980482,10,,
10,Máy Tỉa Lông Mũi C1 - Cắt Tỉa Lông Mũi Gọn Nhẹ Không Gây Đau Rát - Dụng Cụ Tỉa Lông Mũi An Toàn,115.000₫,https://tiki.vn/may-tia-long-mui-c1-cat-tia-long-mui-gon-nhe-khong-gay-dau-rat-dung-cu-tia-long-mui-an-toan-p262053915.html?spid=262021264,11,,Đã bán 24
11,Máy Massage Mắt chống Lão Hóa giảm quầng thâm bọng mắt AOBERST,466.000₫,https://tiki.vn/may-massage-mat-chong-lao-hoa-giam-quang-tham-bong-mat-aoberst-p3656585.html?spid=3656587,12,-8%,Đã bán 240
12,,,https://tiki.vn/keo-dan-mong-tay-p212981943.html?spid=76104269,13,-8%,
13,Kẽm nhung Uốn Tóc Sợi Kẽm Ruffled ( Rối Phồng ),20.000₫,https://tiki.vn/kem-nhung-uon-toc-soi-kem-ruffled-roi-phong-p251999074.html?spid=251999075,14,-8%,Đã bán 16
14,"Bộ 4 cây nặn mụn 8 đầu kèm hộp đựng, bộ dụng cụ nặn mụn tiện ích",16.000₫,https://tiki.vn/bo-4-cay-nan-mun-8-dau-kem-hop-dung-bo-dung-cu-nan-mun-tien-ich-p105533743.html?spid=228994002,15,-46%,Đã bán 5
15,Tháo Phá Sơn Gel- Phá Bột * SIÊU NHANH *,45.000₫,https://tiki.vn/thao-pha-son-gel-pha-bot-sieu-nhanh-p230313760.html?spid=230313769,16,,Đã bán 2
16,Bấm móng tay bằng thép cao cấp KAI - Nội địa Nhật Bản,148.500₫,https://tiki.vn/bam-mong-tay-bang-thep-cao-cap-kai-noi-dia-nhat-ban-p58737201.html?spid=184586763,17,,Đã bán 5
17,,,https://tiki.vn/dung-cu-kem-cat-mong-12-mon-da-nang-inox-tien-dung-co-tui-dung-sang-trong-xinh-xan-de-dang-mang-the0-p176744347.html?spid=198091112,18,,
18,BỘ KỀM CẮT MÓNG TAY TIỆN DỤNG - BỘ KÌM BẤM MÓNG TAY 19 MÓN,63.100₫,https://tiki.vn/bo-kem-cat-mong-tay-tien-dung-bo-kim-bam-mong-tay-19-mon-p136484644.html?spid=273131135,19,,Đã bán 3
19,Chính Hãng Ayosun - Đai massage bụng Ayosun Rung Quay Nhào Mạnh Mẽ,1.250.000₫,https://tiki.vn/chinh-hang-ayosun-dai-massage-bung-ayosun-rung-quay-nhao-manh-me-p107492278.html?spid=121624948,20,,Đã bán 8
20,Máy rửa mặt sóng âm Xiaomi inFace MS2000pro (Gen 2) - Hàng chính hãng,379.000₫,https://tiki.vn/may-rua-mat-song-am-xiaomi-inface-ms2000pro-gen-2-hang-chinh-hang-p109691576.html?spid=133785584,21,,Đã bán 246
21,Hộp 12 Miếng Dán Ngải Cứu  Giảm Đau Cổ Vai Gáy Hiệu Quả,10.000₫,https://tiki.vn/hop-12-mieng-dan-ngai-cuu-giam-dau-co-vai-gay-hieu-qua-p247292308.html?spid=247292389,22,,Đã bán 80
22,Bộ cạo dao cạo râu 5 lưỡi công nghệ Nhật Bản,26.000₫,https://tiki.vn/bo-cao-dao-cao-rau-5-luoi-cong-nghe-nhat-ban-p160814867.html?spid=160814877,23,,Đã bán 62
23,"Máy cạo râu Enchen Blackstone 5S chống nước IPX7, pin sạc bền bỉ, lưỡi kép vành mỏng 0.9mm",249.500₫,https://tiki.vn/ma-y-ca-o-rau-enchen-blackstone-5s-cho-ng-nuo-c-ipx7-pin-sa-c-be-n-bi-luo-i-ke-p-va-nh-mo-ng-0-9mm-p246889938.html?spid=246889939,24,,Đã bán 4
24,Lược nhuộm tóc cao cấp S004,30.000₫,https://tiki.vn/luoc-nhuom-toc-cao-cap-s004-p208765572.html?spid=208765574,25,,Đã bán 15
25,,,https://tiki.vn/goi-30-mieng-dan-chong-ngay-khi-ngu-mouth-seal-bang-dinh-chong-ngu-ha-mieng-bao-ve-suc-khoe-p214962410.html?spid=214962411,26,,
26,"Sơn Gel As mã ALB (sơn trong, thạch)| chai đỏ",40.300₫,https://tiki.vn/son-gel-as-ma-alb-son-trong-thach-chai-do-p90235117.html?spid=90235224,27,,Đã bán 14
27,0108583 Cây nặn mụn MUW có đồ bọc silicon 6517,49.000₫,https://tiki.vn/0108583-cay-nan-mun-muw-co-do-boc-silicon-6517-p162442668.html?spid=162442670,28,,Đã bán 7
28,"Bộ Que Nặn Mụn 8 Món Hộp Thiếc Chuyên Dụng Spa, Thẩm Mỹ Viện",120.000₫,https://tiki.vn/bo-que-nan-mun-8-mon-hop-thiec-chuyen-dung-spa-tham-my-vien-p263517263.html?spid=263517264,29,,Đã bán 12
29,Thanh Lăn Đá Lạnh Massage Mặt Giảm Bọng Mắt Và Thu Nhỏ Lỗ Chân Lông - Quả Cầu Lạnh Mát Xa,90.000₫,https://tiki.vn/thanh-lan-da-lanh-massage-mat-giam-bong-mat-va-thu-nho-lo-chan-long-qua-cau-lanh-mat-xa-p140434749.html?spid=180750228,30,,Đã bán 15
30,,,https://tiki.vn/may-xong-hoi-da-mat-usa-cong-nghe-sieu-am-ion-homedics-fcs-100-eu-nhap-khau-usa-p22835684.html?spid=22835685,31,,
31,Xịt Thơm Toàn Thân Body Mist Vitoria Bath & Body Works 236ml,99.000₫,https://tiki.vn/xit-thom-toan-than-body-mist-vitoria-bath-body-works-236ml-p270752771.html?spid=270752779,32,,Đã bán 5
32,Bộ Quà Tặng (Bấm Móng - Kéo - Dũa - Nhíp) Thép Không Gỉ Cao Cấp KỀM NGHĨA GS.15 PT,210.680₫,https://tiki.vn/bo-san-pham-qua-tang-kem-nghia-gs-15-pt-p86411687.html?spid=86411688,33,,Đã bán 21
33,"Máy Tỉa Lông Mũi Và Cạo Râu Sạc USB, Cạo Lông Cạo Râu Êm Ái Nhỏ Gọn, Tiện Lợi Dễ Mang Theo, Sang Trọng, Bền Bỉ, Chống Thấm Nước",145.000₫,https://tiki.vn/may-tia-long-mui-va-cao-rau-sac-usb-cao-long-cao-rau-em-ai-nho-gon-tien-loi-de-mang-theo-sang-trong-ben-bi-chong-tham-nuoc-p188446084.html?spid=188446088,34,,Đã bán 5
34,Bộ bấm móng tay 19 món thép không gỉ-bộ cắt móng tay cao cấp,68.000₫,https://tiki.vn/bo-ba-m-mong-tay-19-mon-thep-khong-gi-bo-ca-t-mo-ng-tay-cao-ca-p-p95563276.html?spid=95563307,35,,Đã bán 198
35,,,https://tiki.vn/kem-cat-bam-mong-tay-mong-chan-xoay-360-do-cat-duoc-cac-goc-canh-vo-cung-de-dang-va-tien-loi-cho-gia-dinh-p181366065.html?spid=181366066,36,,
36,Bộ Quà Tặng Thép Không Gỉ Mạ Vàng 24K Cao Cấp KỀM NGHĨA GS.07CC,841.800₫,https://tiki.vn/bo-qua-tang-cao-cap-kem-nghia-gs-07cc-p230062346.html?spid=230062347,37,,Đã bán 2
37,Combo 3 Sản Phẩm KỀM NGHĨA CB.3K-012 (Kéo Cắt Tỉa Lông Mũi Đầu Tròn - Kềm Da - Nhíp),134.320₫,https://tiki.vn/combo-03k012-kem-cat-da-keo-cat-tia-long-mui-dau-tron-nhip-kem-nghia-p87238977.html?spid=87238979,38,,Đã bán 89
38,Bộ bấm móng tay chân 7 món có hộp đựng bằng da PKS ( tặng kèm sản phẩm ngẫu nhiên ),36.771₫,https://tiki.vn/bo-bam-mong-tay-chan-7-mon-co-hop-dung-bang-da-pks-tang-kem-san-pham-ngau-nhien-p56709179.html?spid=58232055,39,,Đã bán 52
39,"Dụng cụ mát xa mặt, cạo gió, ấn huyệt, tim sừng dùng để mát xa mặt, chăm sóc và làm đẹp da | Mỹ Nghệ Phương Chi",59.000₫,https://tiki.vn/du-ng-cu-ma-t-xa-ma-t-cao-gio-an-huyet-bang-sung-dung-de-mat-xa-mat-cham-soc-va-lam-dep-da-du-ng-cu-massage-p199078318.html?spid=199078324,40,,Đã bán 15
0,Cọ Rửa Mặt và Masage Bạch Tuộc,9.000₫,https://tiki.vn/co-rua-mat-va-masage-bach-tuoc-p31855083.html?spid=203471706,1,-50%,
1,"Gel lạnh trẻ hóa da dùng cho máy triệt lông, máy Hifu, máy RF, máy nâng cơ, và các thiêt bị làm đẹp khác",59.000₫,https://tiki.vn/gel-lanh-tre-hoa-da-dung-cho-may-triet-long-may-hifu-may-rf-may-nang-co-va-cac-thiet-bi-lam-dep-khac-p54619722.html?spid=54619723,2,-9%,Đã bán 60
2,Máy Rửa Mặt Và Mát Xa Da Mặt inFace Sonic MS2000 (Gen 1) - Làm Sạch Bụi Bẩn Và Cặn Trang Điểm Chỉ Trong 90s Với 3 Chế Độ Phù Hợp Với Mọi Loại Da -HÀNG CHÍNH HÃNG,399.000₫,https://tiki.vn/may-rua-mat-va-mat-xa-da-mat-inface-sonic-ms2000-gen-1-lam-sach-bui-ban-va-can-trang-diem-chi-trong-90s-voi-3-che-do-phu-hop-voi-moi-loai-da-hang-chinh-hang-p197674237.html?spid=197674239,3,-8%,Đã bán 53
3,"Máy Massage Nâng Cơ Mặt Cầm Tay, Máy Đẩy Tinh Chất Làm Mờ Vết Nhăn, Thon Gọn Mặt, Mát Xa Mặt Cổ Dùng Pin - HÀNG CHÍNH HÃNG MINIIN",69.000₫,https://tiki.vn/may-massage-nang-co-mat-cam-tay-may-day-tinh-chat-lam-mo-vet-nhan-thon-gon-mat-mat-xa-mat-co-dung-pin-hang-chinh-hang-miniin-p242495754.html?spid=242495755,4,-42%,Đã bán 11
4,,,https://tiki.vn/bo-kem-cat-mong-tay-cao-cap-dung-cu-lam-mong-bo-bam-mong-tay-p153844329.html?spid=171153529,5,-21%,
5,(Mua 1 Tặng 1) Dụng Cụ Mát Xa Rung Cầm Tay Mát Xa Mát Mạnh 102 (Hàng Mới 100% Có Sẵn) FMA1005,67.000₫,https://tiki.vn/mua-1-tang-1-dung-cu-mat-xa-rung-cam-tay-mat-xa-mat-manh-102-hang-moi-100-co-san-fma1005-p137675680.html?spid=137675682,6,-36%,Đã bán 1
6,Sơn Gel VIL 15ml | 45k/chai | từ 181-192 (sơn bóng sáng đẹp),35.000₫,https://tiki.vn/son-gel-vil-15ml-45k-chai-tu-181-192-son-bong-sang-dep-p90233147.html?spid=90233211,7,-42%,Đã bán 7
7,Máy tỉa lông mũi Kemei KM-6512 dùng pin AA tiện lợi động cơ quay mạnh mẽ dùng tỉa tóc mai ria mép - Hàng chính hãng,99.000₫,https://tiki.vn/may-tia-long-mui-kemei-km-6512-dung-pin-aa-tien-loi-dong-co-quay-manh-me-dung-tia-toc-mai-ria-mep-hang-chinh-hang-p156811567.html?spid=156811569,8,-50%,Đã bán 15
8,"Vỏ bi lăn Dubai 3ml 5ml 10ml thủy tinh thân Ruby - Chai lọ chiết nước hoa, dầu dừa, phễu mini, mỹ phẩm du lịch",1.500₫,https://tiki.vn/vo-bi-lan-dubai-3ml-5ml-10ml-thuy-tinh-than-ruby-chai-lo-chiet-nuoc-hoa-dau-dua-pheu-mini-my-pham-du-lich-p147891334.html?spid=147891386,9,-38%,Đã bán 228
9,,,https://tiki.vn/luoc-sung-xuat-nhat--size-xl--19cm--coh108---luoc-bang-dau-2-loai-rang---cham-soc-toc-p119927373.html?spid=119927375,10,-50%,
10,combo dao cạo râu kèm 35 lưỡi HBH005,89.000₫,https://tiki.vn/combo-dao-cao-rau-kem-35-luoi-hbh005-p90116910.html?spid=90116913,11,,Đã bán 12
11,Hộp 100 lưỡi lam Dorco Titan,68.000₫,https://tiki.vn/hop-100-luoi-lam-dorco-titan-p58741719.html?spid=58741720,12,,Đã bán 73
12,,,https://tiki.vn/bo-3-dung-cu-massage-da-mat-bang-sung-tu-nhien-p199078600.html?spid=199078601,13,,
13,"Máy Nâng Cơ Mặt HIFU, Nâng Cơ Xóa Nhăn Trẻ Hóa Căng Bóng Da- Công Nghệ Siêu Âm, Sóng RF, Xung Điện EMS Thế Hệ Mới 2022",1.249.000₫,https://tiki.vn/may-nang-co-mat-hifu-nang-co-xoa-nhan-tre-hoa-cang-bong-da-cong-nghe-sieu-am-song-rf-xung-dien-ems-the-he-moi-2022-p267331096.html?spid=267331098,14,,Đã bán 1
14,Máy chà gót chân Enchen Rock tẩy tế bào ch.ết làm mềm sáng gót chân pin sạc chuyên dụng tại nhà Enchen Rock Foot Callus remover,339.000₫,https://tiki.vn/may-cha-got-chan-enchen-rock-tay-te-bao-ch-et-lam-mem-sang-got-chan-pin-sac-chuyen-dung-tai-nha-enchen-rock-foot-callus-remover-p191716728.html?spid=191716729,15,,Đã bán 3
15,"Lọ chiết nước hoa, lọ chiết tinh dầu bi lăn nắp bạc dung tích 10ml",6.400₫,https://tiki.vn/lo-chiet-nuoc-hoa-lo-chiet-tinh-dau-bi-lan-nap-bac-dung-tich-10ml-p108220448.html?spid=108220450,16,,Đã bán 234
16,"Máy massage bụng đùi,đai massage bụng pin sạc,rung nhiệt hồng ngoại đánh tan mỡ bụng cho cơ thể thon gọn",1.468.888₫,https://tiki.vn/may-massage-bung-dui-dai-massage-bung-pin-sac-rung-nhiet-hong-ngoai-danh-tan-mo-bung-cho-co-the-thon-gon-p249900789.html?spid=273679368,17,,
17,,,https://tiki.vn/dai-gen-nit-bung-sau-hut-mo-bung-gen-dinh-hinh-y-te-nit-bung-p103883932.html?spid=103883936,18,,
18,Bộ 4 Món Que Nặn Mụn Bằng Thép Cao Cấp Gồm 8 Đầu Nặn Chuyên Dụng An Toàn (Full Box) - MP042,11.000₫,https://tiki.vn/bo-4-mon-que-nan-mun-full-box-mp042-p25719507.html?spid=57566876,19,,Đã bán 37
19,Thanh Lăn Massage Nâng Cơ Mặt 3D Roller,25.997₫,https://tiki.vn/thanh-lan-massage-nang-co-mat-3d-roller-p11425662.html?spid=247858480,20,,Đã bán 1
20,Bộ 24 móng tay giả nail thơi trang như hình (A50),20.000₫,https://tiki.vn/bo-24-mong-tay-gia-nail-thoi-trang-nhu-hinh-a50-p76474908.html?spid=76474909,21,,Đã bán 96
21,Dao Cạo Râu 4 Lưỡi Dorco Pace 4 FRA 1001-PT,135.000₫,https://tiki.vn/dao-cao-rau-4-luoi-dorco-pace-4-fra-1001-pt-p34315208.html?spid=34315210,22,,Đã bán 109
22,Set 02 chiếc dao cạo vùng kín Bikini Line lưỡi dao sắc bén giúp cạo sạch nhẹ nhàng - nội địa Nhật Bản,44.500₫,https://tiki.vn/set-02-chiec-dao-cao-vung-kin-bikini-line-luoi-dao-sac-ben-giup-cao-sach-nhe-nhang-noi-dia-nhat-ban-p114843871.html?spid=114843873,23,,Đã bán 41
23,Kềm Cắt Móng Thép Chuyên Dụng Kềm Nghĩa M-401,69.920₫,https://tiki.vn/kem-cat-mong-thep-chuyen-dung-kem-nghia-m-401-p8142231.html?spid=8142232,24,,Đã bán 122
24,Máy massage da đầu OSIM uScalp 2,6.550.000₫,https://tiki.vn/osim-may-massage-da-dau-cam-tay-uscalp-2-p173486409.html?spid=173486410,25,,Đã bán 1
