title,price,link_item,index,discount,sales
Cây Massage rung Beauty bar tặng kèm túi nhung và pin,42.000₫,https://tiki.vn/cay-massage-rung-beauty-bar-tang-kem-tui-nhung-va-pin-p52062727.html?spid=169989887,1,,Đã bán 1
"Set 5 dao cạo lông mày, lông mặt KAI (có lớp bảo vệ) + Tặng Gói Trà Sữa Matcha Macca 20g",48.360₫,https://tiki.vn/set-5-dao-cao-long-may-long-mat-kai-co-lop-bao-ve-tang-goi-tra-sua-matcha-macca-20g-p20836173.html?spid=20836174,2,-10%,Đã bán 191
Đai Massage Bụng Cao cấp Unicare ( 2 cục rung nóng),789.778₫,https://tiki.vn/dai-massage-bung-cao-cap-unicare-2-cuc-rung-nong-p31148287.html?spid=42896418,3,-14%,Đã bán 29
"Cữ thay tông đơ WAHL 6 chiếc lắp 2235 , 2232 ...",116.000₫,https://tiki.vn/cu-thay-tong-do-wahl-6-chiec-lap-2235-2232-p209907482.html?spid=209907483,4,-9%,Đã bán 2
,,https://tiki.vn/dai-chinh-hinh-cho-chan-vong-kieng-bang-ap-suat-hoi-tuy-chinh-p73401674.html?spid=73401676,5,,
Lược gội đầu Silicone Nhật MÀU TRẮNG,18.000₫,https://tiki.vn/luoc-goi-dau-silicone-nhat-mau-trang-p270440810.html?spid=270440811,6,-50%,
Máy Triệt Lông Vĩnh Viễn IPL - Triệt Lông Bằng Tia Lares 990000 Xung Hiệu Quả Cực Cao,372.000₫,https://tiki.vn/may-triet-long-vinh-vien-ipl-triet-long-bang-tia-lares-990000-xung-hieu-qua-cuc-cao-p87899147.html?spid=160429552,7,-22%,Đã bán 6
"Lược chuốt tóc con chống rối không bị bết , đầu cọ mềm giúp dễ dàng tạo kiểu tóc  ,chuốt tóc con gọn gàng có thể thay thế keo vuốt tóc , ,phù hợp cho cả nam và nữ ,nhỏ gọn tiện mang theo mọi nơi ",63.000₫,https://tiki.vn/luoc-chuot-toc-con-chong-roi-khong-bi-bet-dau-co-mem-giup-de-dang-tao-kieu-toc-chuot-toc-con-gon-gang-co-the-thay-the-keo-vuot-toc-phu-hop-cho-ca-nam-va-nu-nho-gon-tien-mang-theo-moi-noi-p271496192.html?spid=271496193,8,-23%,
sơn thạch bobo làm móng tay nail,42.000₫,https://tiki.vn/son-thach-bobo-lam-mong-tay-nail-p192156490.html?spid=192156508,9,,Đã bán 1
,,https://tiki.vn/combo-wax-long-gom-1-noi-nau-sap-wax-pro-100-loai-1-200gram-sap-wax-thoi-100-to-giay-wax-25-que-tret-sap-p58178962.html?spid=185915337,10,,
Kềm Cắt Da Thép Chuyên Dụng Kềm Nghĩa D-666,86.000₫,https://tiki.vn/kem-cat-da-thep-chuyen-dung-kem-nghia-d-666-p8142289.html?spid=8142290,11,,Đã bán 438
Máy khám và phân tích bệnh da liễu Kernel KN9000B,11.500.000₫,https://tiki.vn/may-kham-va-phan-tich-benh-da-lieu-kernel-kn9000b-p181782208.html?spid=181782209,12,,
,,https://tiki.vn/que-quet-sap-silicon-chong-dinh-tai-su-dung-du-mau-giao-ngau-nhien-p185711063.html?spid=185711066,13,,
