title,price,link_item,index,discount,sales
Bao Cao Su Pleasuremax Durex 3 Cái,70.000₫,https://tiki.vn/bao-cao-su-pleasuremax-durex-3-cai-p151548615.html?spid=151548616,1,-10%,Đã bán 7
Bao cao su DUREX Pleasuremax 56mm (12c),195.000₫,https://tiki.vn/bao-cao-su-durex-pleasuremax-56mm-12c-p273172520.html?spid=273172521,2,,
BCS DUREX dâu 3s + gối đi xe cho bé,140.000₫,https://tiki.vn/bcs-durex-dau-3s-goi-di-xe-cho-be-p273393190.html?spid=273393191,3,-10%,
Bộ 1 hộp bao cao su Durex Performa 12 bao và 1 Durex Fetherlite 12 bao,690.000₫,https://tiki.vn/bo-1-hop-bao-cao-su-durex-performa-12-bao-va-1-durex-fetherlite-12-bao-p197417382.html?spid=197417383,4,-10%,
,,https://tiki.vn/bo-2-hop-bao-cao-su-durex-invisible-extra-thin-extra-sensitive-10-bao-p55040613.html?spid=212977136,5,-10%,
Bao cao su power men trị xuất tinh sớm h3c,50.000₫,https://tiki.vn/bao-cao-su-power-men-tri-xuat-tinh-som-h3c-p273550726.html?spid=273550727,6,-46%,
Bao Cao Su Power Men Long Shock 12 Chiếc,77.000₫,https://tiki.vn/bao-cao-su-power-men-long-shock-12-chiec-p269902484.html?spid=273679088,7,-5%,
Bao cao su Powermen,174.000₫,https://tiki.vn/bao-cao-su-powermen-p11445644.html?spid=11445646,8,-5%,Đã bán 23
Combo 2 hộp Bao Cao Su Okamoto Skinless Skin Strawberry Hương Dâu Hộp 10 Cái,256.000₫,https://tiki.vn/combo-2-hop-bao-cao-su-okamoto-skinless-skin-strawberry-huong-dau-hop-10-cai-p84417968.html?spid=84417970,9,-11%,Đã bán 4
,,https://tiki.vn/bao-cao-su-tam-thien-chi-four-in-love-hop-12-chiec-va-1-hop-bcs-ttc-three-in-love-hop-3-chiec-p5561193.html?spid=15527527,10,-5%,
bao cao su Powermen hộp 12 chiếc và Longshock hộp 3 chiếc,120.000₫,https://tiki.vn/bao-cao-su-powermen-hop-12-chiec-va-longshock-hop-3-chiec-p8323281.html?spid=8323283,11,-5%,Đã bán 20
"[Hộp 12 cái] Bao cao su SO Classic - Mỏng, nhiều gel bôi trơn",144.000₫,https://tiki.vn/hop-12-cai-bao-cao-su-so-classic-mong-nhieu-gel-boi-tron-p205989862.html?spid=205989864,12,-5%,
,,https://tiki.vn/hop-12-cai-bao-cao-su-so-sweet-love-mong-huong-dau-p206051879.html?spid=206051881,13,-40%,
"[Hộp 12 cái] Bao cao su SO Romantic - Mỏng, hương chocolate kèm 1 chiếc BCS Gun Super Thin",160.000₫,https://tiki.vn/hop-12-cai-bao-cao-su-so-romantic-mong-huong-chocolate-p207439174.html?spid=207439176,14,-5%,
[Hộp 12 cái] Bao cao su SO Ultrathin - Siêu mỏng kèm 1 chiếc BCS Gun Super Thin,160.000₫,https://tiki.vn/hop-12-cai-bao-cao-su-so-ultrathin-sieu-mong-p207442766.html?spid=207442768,15,,Đã bán 1
"[Hộp 12 cái] Bao cao su SO Sweet Love - Mỏng, hương dâu kèm 1 chiếc BCS Gun Super Thin",160.000₫,https://tiki.vn/hop-12-cai-bao-cao-su-so-sweet-love-mong-huong-dau-p207438754.html?spid=207438756,16,,
[Hộp 12 cái] Bao cao su Muaisi Imported Latex Blue - Có hạt,81.000₫,https://tiki.vn/hop-12-cai-bao-cao-su-muaisi-imported-latex-blue-co-hat-p155763689.html?spid=155763691,17,,Đã bán 3
,,https://tiki.vn/hop-10-cai-bao-cao-su-shell-tropical-prolong-huong-hoa-qua-nhiet-doi-kem-1-chiec-bcs-gun-super-thin-p272415180.html?spid=272415182,18,,
[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương cam kèm 1 chiếc BCS Gun Super Thin,190.000₫,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-cam-kem-1-chiec-bcs-gun-super-thin-p141582798.html?spid=141582800,19,,
[Hộp 10 cái] Bao cao su Shell Seahorse - Kéo dài thời gian kèm 1 chiếc BCS Gun Super Thin,150.000₫,https://tiki.vn/hop-10-cai-bao-cao-su-shell-seahorse-keo-dai-thoi-gian-kem-1-chiec-bcs-gun-super-thin-p143598929.html?spid=143598931,20,,Đã bán 1
[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương dâu,171.000₫,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-dau-p23891397.html?spid=54025653,21,,Đã bán 1
