title,price,link_item,index,discount,sales
Kem giảm thâm nách Cléo chiết xuất lá lộc đề 35g hiệu quả rõ rệt sau 4 tuần sử dụng,176.000₫,https://tiki.vn/kem-giam-tham-nach-cleo-chiet-xuat-la-loc-de-35g-hieu-qua-ro-ret-sau-4-tuan-su-dung-p59456541.html?spid=59456542,1,-12%,Đã bán 726
Miếng dán tẩy lông Beauty Formulas Wax Strips Legs and Body - hộp 20 miếng,157.000₫,https://tiki.vn/mieng-dan-tay-long-beauty-formulas-wax-strips-legs-and-body-hop-20-mieng-p5925677.html?spid=5925679,2,-19%,Đã bán 785
Kem Body Dưỡng Trắng Da Collagen 200g VK II,280.000₫,https://tiki.vn/kem-body-duong-trang-da-collagen-200g-vk-ii-lsw-p186628506.html?spid=186628507,3,-10%,Đã bán 3
Kem Tắm Watsons Love My Skin Enriched Almond Oil Nourishing Từ Dầu Hạnh Nhân Nuôi Dưỡng Làn Da 400ml,105.000₫,https://tiki.vn/kem-tam-watsons-love-my-skin-enriched-almond-oil-nourishing-tu-dau-hanh-nhan-nuoi-duong-lan-da-400ml-p262796344.html?spid=262796345,4,,Đã bán 15
,,https://tiki.vn/bang-dan-ho-tro-van-dong-kinesio-taping-kinesio-tex-gold-lt-cuon-5cm-x-5m-p45950080.html?spid=45950084,5,-4%,
"Phấn lạnh bột khử mùi cơ thể Hương Thảo Pơ Lang lọ 30gam (Khử mùi 24 giờ, không vàng áo)",165.000₫,https://tiki.vn/phan-lanh-bot-khu-mui-co-the-huong-thao-po-lang-lo-30gam-khu-mui-24-gio-khong-vang-ao-p147697115.html?spid=147697119,6,-39%,Đã bán 3
Tẩy da chết trắng da La Hán Quả Hangban Arrahan Soo Peeling Gel Hàn Quốc 180ml,72.000₫,https://tiki.vn/tay-da-chet-trang-da-la-han-qua-hangban-arrahan-soo-peeling-gel-han-quoc-180ml-p3721119.html?spid=20909709,7,-5%,Đã bán 651
Nước rửa tay khử mùi Mr.Fresh 500ml hương Táo,35.000₫,https://tiki.vn/nuoc-rua-tay-khu-mui-mr-fresh-500ml-huong-tao-p171937252.html?spid=171937253,8,,Đã bán 21
Sữa tắm trắng và dưỡng ẩm có hạt Enchanteur Sensation gợi cảm tinh tế White Creamy Body Scrub 650gr,170.000₫,https://tiki.vn/sua-tam-trang-va-duong-am-co-hat-enchanteur-sensation-goi-cam-tinh-te-white-creamy-body-scrub-650gr-p15944161.html?spid=15944162,9,-33%,Đã bán 132
,,https://tiki.vn/su-a-ta-m-duo-ng-a-m-aloe-vera-thorakao-500ml-p14329681.html?spid=77940880,10,-8%,
Bông tắm tạo bọt sợi nhựa mềm mại tạo nhiều bọt (1 cái),40.500₫,https://tiki.vn/bong-tam-tao-bot-soi-nhua-mem-mai-tao-nhieu-bot-1-cai-p87620688.html?spid=191681423,11,-11%,Đã bán 2
Tẩy Tế Bào Chết Làm Sạch Da Cơ Thể THE COCOON Cà Phê Đắk Lắk 200ml,112.000₫,https://tiki.vn/tay-te-bao-chet-lam-sach-da-co-the-the-cocoon-ca-phe-dak-lak-200ml-p113576785.html?spid=248209254,12,,
,,https://tiki.vn/kem-duong-da-tay-va-mong-treaclemoon-huong-dua-75ml-p143034561.html?spid=143034562,13,-41%,
"Kem Tẩy Lông Chiết Xuất Bơ Cleo Dành Cho Da Thường 50g, an toàn, không đau và đạt hiệu quả nhanh chóng",96.000₫,https://tiki.vn/kem-tay-long-chiet-xuat-bo-cleo-danh-cho-da-thuong-50g-an-toan-khong-dau-va-dat-hieu-qua-nhanh-chong-p553373.html?spid=44057495,14,-20%,Đã bán 1.3k
