title,price,link_item,index,discount,sales
Sữa Dưỡng Thể 200Ml Vaseline Dưỡng Ẩm Sáng Da Chống Nắng Spf24Pa++ Sun + Pollution Protection Bảo Vệ Da Tới 4H Với Spf 24 Pa++,90.000₫,https://tiki.vn/sua-duong-the-200ml-vaseline-duong-am-sang-da-chong-nang-spf24pa-sun-pollution-protection-bao-ve-da-toi-4h-voi-spf-24-pa-p2079709.html?spid=2080301,1,-8%,Đã bán 2.1k
Sáp Khử Mùi Old Spice Bearglove 73g,139.000₫,https://tiki.vn/sap-khu-mui-old-spice-bearglove-73g-p269893985.html?spid=269893986,2,-10%,Đã bán 3
Sữa tắm Hazeline Dưỡng Thể Trắng Sáng Mịn Da & Dưỡng Ẩm Từ Thiên Nhiên Yến Mạch Dâu Tằm 1kg,100.000₫,https://tiki.vn/sua-tam-hazeline-duong-the-trang-sang-min-da-duong-am-tu-thien-nhien-yen-mach-dau-tam-1kg-p194114638.html?spid=194114641,3,-10%,Đã bán 24
Xịt Thơm Toàn Thân ShiMang Body Mist 50ml,55.000₫,https://tiki.vn/xit-thom-toan-than-shimang-body-mist-50ml-p72710123.html?spid=72710129,4,-42%,Đã bán 816
,,https://tiki.vn/xa-phong-cam-gao-xa-phong-trang-da-thai-lan-p124703039.html?spid=124703057,5,-9%,
Kem body Livy's dưỡng trắng và chống nắng toàn thân,95.000₫,https://tiki.vn/kem-body-livy-s-duo-ng-tra-ng-va-cho-ng-na-ng-toa-n-than-p126235940.html?spid=126235941,6,,Đã bán 478
Sữa tắm Olay Fresh Outlast Purifying Birch Water & Lavender Body Wash 887ml,259.000₫,https://tiki.vn/sua-tam-olay-fresh-outlast-purifying-birch-water-lavender-body-wash-887ml-p138812148.html?spid=138812149,7,-17%,Đã bán 13
"Kem Gót Sen dưỡng ẩm, chống nứt nẻ chân tay Sao Thái Dương 20g",20.000₫,https://tiki.vn/kem-got-sen-duong-am-chong-nut-ne-chan-tay-sao-thai-duong-20g-p131504698.html?spid=131504708,8,,Đã bán 161
Bộ Đôi Sữa Dưỡng Thể NIVEA Phục Hồi & Dưỡng Sáng Da Ngày & Đêm (350 ml) - 88311+98412 (Bao bì thay đổi theo từng đợt nhập hàng),268.000₫,https://tiki.vn/bo-2-sua-duong-the-nivea-extra-white-ngay-va-dem-duong-am-sang-da-phuc-hoi-chong-nang-350-ml-88311-98412-p214089814.html?spid=214089815,9,-15%,Đã bán 60
,,https://tiki.vn/sua-duong-the-nivea-extra-white-duong-sang-da-min-da-350-ml-p214088657.html?spid=214088659,10,-47%,
Sữa Tắm Sạch Sâu Kháng Khuẩn Sạch Mịn Thư Giãn Biore Guard 220g,35.000₫,https://tiki.vn/sua-tam-sach-sau-khang-khuan-sach-min-thu-gian-biore-guard-220g-p52252624.html?spid=52252625,11,,Đã bán 168
Gel Bôi Làm Dịu Mát Vết Nhiệt Miệng Viêm Loét Miệng Lợi Chân Răng Fobe Mouth Ulcer - Tuýp 10 gram,42.000₫,https://tiki.vn/gel-boi-lam-diu-mat-vet-nhiet-mieng-viem-loet-mieng-loi-chan-rang-fobe-mouth-ulcer-tuyp-10-gram-p33650342.html?spid=90505419,12,-10%,Đã bán 4
,,https://tiki.vn/sua-duong-the-giup-san-da-duong-trang-nivea-88310-200ml-p441643.html?spid=54645240,13,-48%,
XỊT KHÁNG KHUẨN TRÀM TRÀ CỒN 70 ĐỘ,72.250₫,https://tiki.vn/xit-khang-khuan-tram-tra-con-70-do-p115787105.html?spid=115787106,14,-11%,Đã bán 662
Tẩy Tế Bào Chết Dove Exfoliating Body Polish Scrub 298g - Mỹ,185.000₫,https://tiki.vn/tay-te-bao-chet-dove-exfoliating-body-polish-scrub-298g-my-p191472569.html?spid=194096322,15,-5%,Đã bán 57
Sữa Tắm Romano Attitude 650g,186.000₫,https://tiki.vn/sua-tam-romano-attitude-650g-p525403.html?spid=21030716,16,-38%,Đã bán 429
KEM BODY DƯỠNG TRẮNG DA TOÀN THÂN LIVY SPF 45+,92.000₫,https://tiki.vn/kem-body-duo-ng-tra-ng-da-toa-n-than-livy-spf-45-200g-p183451111.html?spid=183451113,17,,Đã bán 20
,,https://tiki.vn/hop-qua-duong-da-thom-min-sua-tam-nuoc-hoa-enchanteur-sensation-goi-cam-tinh-te-min-mang-quyen-ru-650gr-p225935030.html?spid=225935031,18,-30%,
"Kem Dưỡng Ẩm Chuyên Sâu Cho Da Khô, Da Rất Khô Và Da Viêm Da Cơ Địa Bioderma Atoderm Intensive Baume 500ml",562.000₫,https://tiki.vn/kem-duong-am-chuyen-sau-cho-da-rat-kho-va-viem-da-co-dia-bioderma-atoderm-intensive-baume-500ml-p180002594.html?spid=180002595,19,-32%,Đã bán 35
Sữa Tắm Lifebuoy Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox Bảo Vệ Khỏi Vi Khuẩn Gây Mụn Cơ Thể Matcha và Khổ Qua 850G,149.000₫,https://tiki.vn/sua-tam-lifebuoy-detox-va-sach-sau-khoi-bui-min-pm2-5-detox-bao-ve-khoi-vi-khuan-gay-mun-co-the-matcha-amp-kho-qua-850g-p179410919.html?spid=101873658,20,-3%,Đã bán 285
"Kem dưỡng trắng da toàn thân Yococi giúp da trắng mịn, ngăn ngừa lão hoá White Perfect Body Lotion",156.000₫,https://tiki.vn/kem-duong-trang-da-toan-than-yococi-giup-da-trang-min-ngan-ngua-lao-hoa-white-perfect-body-lotion-150g-p130774948.html?spid=130774949,21,-37%,Đã bán 360
Nước rửa tay diệt khuẩn Dettol - Chai 500g,79.000₫,https://tiki.vn/nuoc-rua-tay-diet-khuan-dettol-chai-500g-p271961838.html?spid=271961839,22,-19%,Đã bán 9
"Dưỡng thể trắng da chống lão hoá, da khô Nivea Rich Body Lotion Firming Q10 + Vitamin C - Mẫu mới",249.000₫,https://tiki.vn/duong-the-trang-da-chong-lao-hoa-da-kho-nivea-rich-body-lotion-firming-q10-vitamin-c-mau-moi-p76775139.html?spid=76775141,23,,Đã bán 70
Dầu khô đa năng Nuxe Huile Prodigieuse® 100ml,917.000₫,https://tiki.vn/dau-kho-da-nang-nuxe-huile-prodigieuse-100ml-p113490110.html?spid=113490111,24,,Đã bán 81
"Kem chống nắng Sắc Ngọc Khang 50g giúp chống nắng hiệu quả với chỉ số SPF50, PA++++",115.000₫,https://tiki.vn/kem-chong-nang-sac-ngoc-khang-50g-spf-50-pa-hieu-qua-chong-nang-toi-uu-p98878651.html?spid=98878652,25,,Đã bán 74
,,https://tiki.vn/lan-ngan-mui-nivea-men-black-white-ngan-vet-o-vang-vuot-troi-5in1-50ml-85392-p54414134.html?spid=54414135,26,,
"Cao xoa bóp thảo dược hỗ trợ giảm đau cực mạnh, Dầu xoa bóp gia truyền nhà GIANG'S chai 50ml",132.300₫,https://tiki.vn/cao-xoa-bop-thao-duoc-giam-dau-moi-co-vai-gay-dau-xoa-bop-gia-truyen-quoc-co-quoc-nghiep-50ml-p188832944.html?spid=188832945,27,,Đã bán 44
(CHÍNH HÃNG) SKINSIOGEL CLEANSER 150ML - SỮA CHĂM SÓC DA CHO MẶT VÀ TOÀN THÂN,110.000₫,https://tiki.vn/chinh-hang-skinsiogel-cleanser-150ml-sua-cham-soc-da-cho-mat-va-toan-than-p115221465.html?spid=115221466,28,,Đã bán 10
KEM CHỐNG NẮNG HATOMUGI SPF50+ PA++++ DƯỠNG ẨM VÀ LÀM SÁNG DA (TUÝP 80G),135.000₫,https://tiki.vn/kem-chong-nang-hatomugi-spf50-pa-duong-am-va-lam-sang-da-tuyp-80g-p181122415.html?spid=181122416,29,,Đã bán 12
Sữa tắm Hazeline Dưỡng Thể Trắng Sáng & Mịn Da Từ Thiên Nhiên Matcha Lựu Đỏ 800G,95.000₫,https://tiki.vn/sua-tam-hazeline-duong-the-trang-sang-min-da-tu-thien-nhien-matcha-luu-do-800g-p194109640.html?spid=194109641,30,,Đã bán 8
,,https://tiki.vn/tinh-dau-ngai-cuu-da-thao-lien-50ml-100-natural-herbal-wormwood-essential-oil-50ml-p208432564.html?spid=208432568,31,,
Combo Sữa tắm 500ml và Dưỡng thể 250ml Purite De Provence Hoa Anh Đào,249.000₫,https://tiki.vn/combo-sua-tam-500ml-va-duong-the-250ml-purite-de-provence-hoa-anh-dao-p118897611.html?spid=118897612,32,,Đã bán 31
Sữa dưỡng thể 250ml Vaseline Pro Derma số 3 dưỡng sáng da với Niacinamide,171.000₫,https://tiki.vn/sua-duong-the-250ml-vaseline-pro-derma-so-3-duong-sang-da-voi-5--niacinamide-p125596400.html?spid=125596403,33,,Đã bán 1.1k
Sữa Tắm Oliu Nguyên Chất Oliv Dưỡng Ẩm Sáng Da 650ml,169.000₫,https://tiki.vn/sua-tam-oliu-nguyen-chat-oliv-duong-am-sang-da-650ml-p118792184.html?spid=118792185,34,,Đã bán 26
Lăn Khử Mùi Dưỡng Trắng Hương Nước Hoa Refre Whitening Baby Powder Hương Phấn Thơm (40ml),47.500₫,https://tiki.vn/lan-khu-mui-duong-trang-huong-nuoc-hoa-refre-whitening-baby-powder-huong-phan-thom-40ml-p1529997.html?spid=10862073,35,,Đã bán 331
,,https://tiki.vn/xit-thom-toan-than-dear-body-236ml-danh-cho-nu-body-mist-dear-body-huong-thom-da-dang-hap-dan-quyen-ru-luu-huong-8h-p249054108.html?spid=249054118,36,,
"KEM HEBE- HỖ TRỢ TRỊ THÂM NÁCH, VÙNG BIKINI 35G",238.000₫,https://tiki.vn/kem-danh-cho-tham-nach-hebe-35g-p179951915.html?spid=179951916,37,,Đã bán 44
Sữa dưỡng thể Vaseline Healthy White UV Lightening Body Lotion 725ml,150.000₫,https://tiki.vn/sua-duong-the-vaseline-healthy-white-uv-lightening-body-lotion-725ml-p140107223.html?spid=178077722,38,,Đã bán 117
Dưỡng thể Vaseline Intensive Care Mature Skin Rejuvenation - 400ml,289.000₫,https://tiki.vn/duong-the-vaseline-intensive-care-mature-skin-rejuvenation-400ml-p67720912.html?spid=67720913,39,,Đã bán 10
Cồn Sát Khuẩn 70 Độ Hoàng Long (Can 3.8L),160.000₫,https://tiki.vn/con-sat-khuan-70-do-hoang-long-can-3-8l-2-8kg-p172368164.html?spid=172368165,40,,Đã bán 73
