title,price,link_item,index,discount,sales
Sữa Tắm Caress Lưu Hương Nước Hoa Shea Butter And Brown Sugar 532ml Hàng Nhập Mỹ,147.000₫,https://tiki.vn/sua-tam-caress-luu-huong-nuoc-hoa-shea-butter-and-brown-sugar-532ml-hang-nhap-my-p270746509.html?spid=270746510,1,-16%,Đã bán 2
"Xịt rửa mũi xoang Nam Dược chai 75ml muối biển và thảo dược giúp xịt sạch, thông mũi, ngăn ngừa và giảm viêm mũi xoang",39.000₫,https://tiki.vn/xit-rua-mui-xoang-nam-duoc-chai-75ml-muoi-bien-va-thao-duoc-giup-xit-sach-thong-mui-ngan-ngua-va-giam-viem-mui-xoang-p166120677.html?spid=175086532,2,,Đã bán 21
Sữa tắm nước hoa Ý Tesori d'Oriente Hoa Thanh Long 500ml,230.000₫,https://tiki.vn/sua-tam-nuoc-hoa-y-tesori-d-oriente-hoa-thanh-long-500ml-p49154208.html?spid=49154209,3,-4%,Đã bán 56
Kem tẩy lông chân tay trong khi tắm cho da nhạy cảm Veet Hair Removal Cream in Shower Legs and Body Sensitive Skin 150ml ( Bill Anh),269.000₫,https://tiki.vn/kem-tay-long-chan-tay-trong-khi-tam-cho-da-nhay-cam-veet-hair-removal-cream-in-shower-legs-and-body-sensitive-skin-150ml-bill-anh-p173660674.html?spid=173660676,4,-42%,Đã bán 5
,,https://tiki.vn/tinh-chat-chong-nang-toan-than-vaseline-brightening-serum-spf50-pa-300ml-p270139517.html?spid=270139518,5,,
"Sữa tắm làm dịu,làm sạch da Lá House Nutri Shower Milk 250ml Lavender/ Peppermint",245.000₫,https://tiki.vn/sua-tam-lam-diu-lam-sach-da-la-house-nutri-shower-milk-250ml-lavender-peppermint-p161528336.html?spid=161528340,6,-39%,Đã bán 24
Sữa Tắm Nước Hoa Sáng Da Coco Joy Sakura Blossom 900g,139.000₫,https://tiki.vn/sua-tam-nuoc-hoa-sang-da-coco-joy-sakura-blossom-900g-p109088365.html?spid=109088366,7,-17%,
[ĐỦ MÙI] TẨY TẾ BÀO DA CƠ THỂ TREE HUT SHEA SUGAR SCRUB 255G,255.000₫,https://tiki.vn/du-mui-tay-te-bao-da-co-the-tree-hut-shea-sugar-scrub-255g-p252022993.html?spid=252022995,8,-18%,Đã bán 1
ECO +FRESH XÀ BÔNG NHÂN SÂM VỊ CỨU TINH CHO LÀN DA 100g LANGCE DÀNH CHO NAM,130.150₫,https://tiki.vn/eco-fresh-xa-bong-nhan-sam-vi-cuu-tinh-cho-lan-da-100g-langce-danh-cho-nam-p125729566.html?spid=125729567,9,,Đã bán 5
,,https://tiki.vn/serum-hoi-nach-inod-huyen-phi-5ml-tac-dung-triet-hoi-nach-hoi-chan-mo-hoi-tay-chan-vinh-vien-p177564220.html?spid=201315544,10,-5%,
