title,price,link_item,index,discount,sales
Sữa Tắm Old Spice Swaggers 887 ml - USA,280.000₫,https://tiki.vn/sua-tam-old-spice-swaggers-887-ml-usa-p222141635.html?spid=222141638,1,-44%,Đã bán 3
Dây Tắm Cọ Chà Lưng Xơ Mướp [Tặng Mũ/Nón Trùm Tóc Khi Tắm] - Màu ngẫu nhiên,55.000₫,https://tiki.vn/day-tam-xo-muop-tang-mu-non-trum-toc-khi-tam-mau-ngau-nhien-p53203366.html?spid=53203367,2,-29%,Đã bán 143
"Sữa tắm thảo dược Gừng Nghệ [Giữ ấm, phòng cảm, tránh gió hiệu quả]",180.000₫,https://tiki.vn/sua-tam-thao-duoc-gung-nghe-giu-am-phong-cam-tranh-gio-hieu-qua-p23084953.html?spid=25904348,3,,Đã bán 237
Tẩy lông vùng Bikini VEET Wax Strips 30 Miếng - Da Nhạy Cảm,399.000₫,https://tiki.vn/tay-long-vung-bikini-veet-wax-strips-30-mieng-da-nhay-cam-p47141042.html?spid=47141043,4,-10%,Đã bán 30
,,https://tiki.vn/kem-duong-the-trang-da-chong-nang-body-spf30-120ml-whitening-body-cream-laura-sunshine-nhat-kim-anh-p199737896.html?spid=199737897,5,-41%,
Gel Bôi Làm Mờ Vết Sẹo Do Tổn Thương Da Vết Rạn Da Fobe Scar - Tuýp 10 gram,86.000₫,https://tiki.vn/gel-boi-lam-mo-vet-seo-do-ton-thuong-da-vet-ran-da-fobe-scar-tuyp-10-gram-p34481824.html?spid=68789395,6,,Đã bán 28
Sữa Dưỡng Thể Làm Sáng Da Eucerin White Therapy Body Lotion SPF 7 (250ml),263.000₫,https://tiki.vn/sua-duong-the-lam-sang-da-eucerin-white-therapy-body-lotion-spf-7-250ml-p653297.html?spid=14035025,7,-46%,Đã bán 68
"Nước rửa tay sát khuẩn Fuwa3e hữu cơ, tinh dầu quýt thơm dịu nhẹ",19.000₫,https://tiki.vn/nuoc-rua-tay-sat-khuan-fuwa3e-huu-co-tinh-dau-quyt-thom-diu-nhe-p107693390.html?spid=107693394,8,-4%,Đã bán 138
Miếng dán tẩy lông du lịch Beauty Formulas Wax Strips - 20 miếng,108.000₫,https://tiki.vn/mieng-dan-tay-long-du-lich-beauty-formulas-wax-strips-20-mieng-p5924559.html?spid=5924561,9,-14%,Đã bán 998
,,https://tiki.vn/su-a-ta-m-da-nh-cho-nam-pharmaact-cool-body-soap-p206672862.html?spid=206672865,10,-5%,
Sữa Tắm Gội Coast Hair And Body Wash Classic Scent 946ml,187.000₫,https://tiki.vn/sua-tam-goi-coast-hair-and-body-wash-classic-scent-946ml-p262844280.html?spid=262844281,11,,
Tẩy Tế Bào Chết Toàn Thân Hương Matcha CoBa’s Daughter Body Exfoliator 300gr,400.000₫,https://tiki.vn/tay-te-bao-chet-toan-than-huong-nuoc-hoa-coba-s-daughter-body-exfoliator-300gr-p273177076.html?spid=273177077,12,-18%,
,,https://tiki.vn/kem-tay-te-bao-chet-l-occitane-almond-delicious-paste-exfoliating-smoothing-200ml-loccitane-almond-p25420346.html?spid=25420347,13,,
Kem dưỡng da tay và móng Nuxe Rêve de Miel (50ml) - Tặng Móc Khóa,202.500₫,https://tiki.vn/kem-duong-da-tay-va-mong-nuxe-reve-de-miel-50ml-tang-moc-khoa-p138935841.html?spid=138935842,14,,Đã bán 13
Sữa dưỡng thể nước hoa DABO Body Lotion Elegance Love 200ml tặng móc khóa,129.000₫,https://tiki.vn/sua-duong-the-nuoc-hoa-dabo-body-lotion-200ml-tang-moc-khoa-chon-huong-p96990847.html?spid=96990851,15,,Đã bán 3
Sữa Tắm Dưỡng Trắng Mịn Da Chiết Xuất Collagen Kosé Softymo Body Soap (600mL),161.000₫,https://tiki.vn/sua-tam-duong-trang-min-da-chiet-xuat-collagen-kose-softymo-body-soap-600ml-p252283640.html?spid=252283642,16,,Đã bán 2
Combo 2 Sữa tắm dưỡng da Enchanteur Naturelle hương hoa hồng Pháp 510gr,330.000₫,https://tiki.vn/combo-2-sua-tam-duong-da-enchanteur-naturelle-huong-hoa-hong-phap-510gr-p258664256.html?spid=258664257,17,,Đã bán 7
,,https://tiki.vn/xit-thom-toan-than-cho-nam-ciater-for-men-fine-fragrane-body-mist-236ml-p252565896.html?spid=252565898,18,,
Sữa Tắm Dettol Diệt Khuẩn Bơ Hạt Mỡ và Mật Ong 950G,189.000₫,https://tiki.vn/sua-tam-dettol-diet-khuan-bo-hat-mo-va-mat-ong-950g-p136015647.html?spid=136015648,19,,Đã bán 57
Kem Nấm Móng Nogtimitsin Kpem 911 Nga,99.000₫,https://tiki.vn/kem-nam-mong-nogtimitsin-kpem-911-nga-p216158228.html?spid=216158229,20,,Đã bán 10
Lăn Ngăn Mùi NIVEA MEN Dry Impact Khô Thoáng (50ml) - 81610,69.000₫,https://tiki.vn/lan-ngan-mui-nivea-men-dry-impact-kho-thoang-50ml-81610-p54384689.html?spid=54384690,21,,Đã bán 505
Sữa Tắm Olay Ultra Moisture Shea Butter 650ml - USA,160.000₫,https://tiki.vn/sua-tam-olay-ultra-moisture-shea-butter-650ml-usa-p194139651.html?spid=194139652,22,,Đã bán 2
Combo Tiết Kiệm: 2 Bọt Vệ Sinh Nam + Sữa Tắm Gội OneMen 3 IN 1 Aromatic Shower Gel,665.000₫,https://tiki.vn/combo-tiet-kiem-2-bot-ve-sinh-nam-sua-tam-goi-onemen-3-in-1-aromatic-shower-gel-p263071507.html?spid=263071508,23,,
Sữa tắm dưỡng da Enchanteur Naturelle hương hoa hồng Pháp 510gr,165.000₫,https://tiki.vn/sua-tam-duong-da-enchanteur-naturelle-huong-hoa-hong-phap-510gr-p225932683.html?spid=225932684,24,,Đã bán 3
Combo 2 chai sữa tắm thảo dược gừng nghệ Cỏ Cây Hoa Lá Phòng cảm tránh gió – Bảo vệ sức khỏe cho cả gia đình,360.000₫,https://tiki.vn/combo-2-chai-sua-tam-thao-duoc-gung-nghe-co-cay-hoa-la-phong-cam-tranh-gio-bao-ve-suc-khoe-cho-ca-gia-dinh-p48509653.html?spid=55053247,25,,Đã bán 81
,,https://tiki.vn/kem-tay-da-chet-danh-cho-mat-chiet-xuat-ca-phe-organic-shop-cua-nga-75ml-hang-chinh-hang-p6820509.html?spid=56800720,26,,
SỮA TẮM NƯỚC HOA DEAR BODY - SHOWER GEL 295ml - GIẢI PHÁP LÀM SẠCH CƠ THỂ- TRẮNG SÁNG - MỀM MỊN - CẤP ẨM - HƯƠNG THƠM QUYẾN RŨ,169.000₫,https://tiki.vn/sua-tam-nuoc-hoa-dear-body-shower-gel-295ml-giai-phap-lam-sach-co-the-trang-sang-mem-min-cap-am-huong-thom-quyen-ru-p227154617.html?spid=227154709,27,,Đã bán 1
Sữa tắm hương nước hoa On: The Body Perfume - Classic Pink - Violet dream - White Pearl 1000ml,209.000₫,https://tiki.vn/1000ml-sua-tam-huong-nuoc-hoa-on-the-body-perfume-classic-pink-violet-dream-white-pearl-p143915715.html?spid=143915719,28,,Đã bán 13
Sữa tắm gội Romano cho nam 2 trong 1 Gentleman 180g,56.000₫,https://tiki.vn/sua-tam-goi-romano-cho-nam-2-trong-1-gentleman-180g-p166389092.html?spid=166389093,29,,Đã bán 43
