title,price,link_item,index,discount,sales
1. Nước Hoa Nam NS Black Brave 20ml,49.000₫,https://tiki.vn/1-nuoc-hoa-nam-ns-black-brave-20ml-p273107817.html?spid=273107818,1,-28%,Đã bán 2
"Nước hoa nam cao cấp, Charme Perfect, hương nước hoa chính hãng, quyến rũ cho chàng trai thanh lịch, 100ml",1.045.000₫,https://tiki.vn/nuoc-hoa-nam-charme-perfect-100ml-nong-nan-quyen-ru-sang-trong-hoan-hao-p193246483.html?spid=193246484,2,-16%,Đã bán 4
"Combo 4 Chai Nước Hoa Love Sài Gòn - Nước Hoa Nữ 50ml Thơm Lâu, Quyến Rũ - LSG Premium",2.196.000₫,https://tiki.vn/combo-4-chai-nuoc-hoa-love-sai-gon-nuoc-hoa-nu-50ml-thom-lau-quyen-ru-lsg-premium-p263453752.html?spid=251445797,3,-13%,Đã bán 2
Bộ Đôi Nước Hoa Love Sài Gòn 50ml- Chai Nước Hoa Nữ Lưu Hương Lâu Kiểu Dáng Sang Trọng - LSG Premium,1.098.000₫,https://tiki.vn/bo-doi-nuoc-hoa-love-sai-gon-50ml-chai-nuoc-hoa-nu-luu-huong-lau-kieu-dang-sang-trong-lsg-premium-p251446786.html?spid=251446787,4,,Đã bán 2
,,https://tiki.vn/nuoc-hoa-nu-30ml-adopt-ma-cherry-ngot-ngao-tinh-te-quyen-ru-thom-lau-p204331497.html?spid=204331508,5,-21%,
Nước Hoa Nữ Lacdy La Précieux 50ml,490.000₫,https://tiki.vn/nuoc-hoa-nu-lacdy-la-precieux-50ml-p43342375.html?spid=43342377,6,-21%,Đã bán 1
NƯỚC HOA CAO CẤP KAT&KEV NỮ TÍNH THANH LỊCH GOOD GIRL – THE SCENT FOR HER 60ML,375.000₫,https://tiki.vn/nuoc-hoa-cao-cap-kat-kev-nu-tinh-thanh-lich-good-girl-the-scent-for-her-60ml-p257867402.html?spid=257867403,7,-17%,
NƯỚC HOA VÙNG KÍN DÀNH CHO PHÁI ĐẸP KAT&KEV SECRET LOVE 5ML_COCO,95.000₫,https://tiki.vn/nuoc-hoa-vung-kin-danh-cho-phai-dep-kat-kev-secret-love-5ml_coco-p259514101.html?spid=259514102,8,-23%,
Nước hoa Nam hương hổ phách Amber L016 (10ml),230.000₫,https://tiki.vn/nuoc-hoa-nam-huong-ho-phach-amber-l016-10ml-p201295769.html?spid=201295770,9,,
,,https://tiki.vn/nuoc-hoa-nu-luxur-empress-60ml-p248849505.html?spid=248849508,10,,
"NƯỚC HOA KAT&KEV GULITY BLACK 50ML_SANG TRỌNG, THANH LỊCH CHO PHÁI ĐẸP (lưu hương liên tục 24h)",270.000₫,https://tiki.vn/nuoc-hoa-kat-kev-gulity-black-50ml_sang-trong-thanh-lich-cho-phai-dep-luu-huong-lien-tuc-24h-p255338937.html?spid=255338938,11,,
Nước Hoa Nam Lacdy Garcon D'Été 50ml-L011,530.000₫,https://tiki.vn/nuoc-hoa-nam-lacdy-garcon-d-ete-50ml-p43342372.html?spid=43342373,12,,
,,https://tiki.vn/nuoc-hoa-vung-kin-vagina-perfume-hawon-10ml-p270306806.html?spid=270306810,13,,
Nước hoa MILLENIA 001W (Gucci Guilty Intense) 50ml,395.000₫,https://tiki.vn/nuoc-hoa-millenia-001w-gucci-guilty-intense-50ml-p52527018.html?spid=52527019,14,,Đã bán 9
Nước Hoa Mini Rose (10ml )-L060F,170.000₫,https://tiki.vn/nuoc-hoa-mini-rose-10ml-p80929822.html?spid=80929823,15,,
Nước hoa nam charme luxury 80ml,424.000₫,https://tiki.vn/nuoc-hoa-nam-charme-luxury-80ml-p168916453.html?spid=168916454,16,,
