title,price,link_item,index,discount,sales
"Nước hoa nữ cao cấp, Charme Venus, hương nước hoa lưu hương lâu, cho nàng thêm tự tin tựa một nữ thần, 50ml",696.000₫,https://tiki.vn/nuoc-hoa-nu-charme-venus-50ml-p193246510.html?spid=193246511,1,-16%,Đã bán 1
"Nước hoa nữ Morra No.92 (Begamot Vetiver 15) nguyên liêu nhập Pháp, hương thơm mạo hiểm, cá tính, nổi bật lưu hương lâu - dạng xịt",159.000₫,https://tiki.vn/nuo-c-hoa-nam-nu-morra-begamot-vetiver-15-huong-tra-i-cay-ca-tinh-tuoi-ma-t-nguyen-lieu-chinh-hang-100-tu-phap-p242760390.html?spid=129373376,2,-55%,Đã bán 23
Nước Hoa Nam Gota Bouncy 100ml Chính Hãng,399.000₫,https://tiki.vn/nuoc-hoa-nam-gota-bouncy-100ml-chinh-hang-p196013539.html?spid=196013540,3,-29%,
Nước Hoa Nam Gota Bouncy 50ml Chính Hãng,209.000₫,https://tiki.vn/nuoc-hoa-nam-gota-bouncy-50ml-chinh-hang-p11871659.html?spid=11871660,4,-29%,Đã bán 23
,,https://tiki.vn/nuoc-hoa-vung-kin-nam-dark-monster-eau-de-parfum-chai-2ml-loli-the-wolf-p74207234.html?spid=74747354,5,-35%,
Nước Hoa Nam Diamond Homme Brown 45ml Chính Hãng,389.000₫,https://tiki.vn/nuoc-hoa-nam-diamond-homme-brown-45ml-chinh-hang-p69749737.html?spid=69749738,6,-37%,Đã bán 18
Body Mist A Thousand Wishes 236ml - Bath and Body Work A Thousand Wishes Chính Hãng,249.000₫,https://tiki.vn/body-mist-a-thousand-wishes-236ml-bath-and-body-work-a-thousand-wishes-chinh-hang-p273186344.html?spid=273186345,7,-15%,
Nước Hoa Nữ Calvin Klein Euphoria - Eau De Parfum,1.850.000₫,https://tiki.vn/nuoc-hoa-nu-calvin-klein-euphoria-eau-de-parfum-p21435498.html?spid=44889087,8,-20%,Đã bán 5
Victoria Secret Aloe Water & Hibiscus Chính Hãng - Body Mist Victoria Secret 250ml - Lotion Victoria Secret 236ml,344.000₫,https://tiki.vn/victoria-secret-aloe-water-hibiscus-chinh-hang-body-mist-victoria-secret-250ml-lotion-victoria-secret-236ml-p273371541.html?spid=273371543,9,-35%,
,,https://tiki.vn/nuoc-hoa-vung-kin-foellie-eau-de-bijou-inner-perfume-5ml-mau-den-p72516916.html?spid=73364668,10,-17%,
0106210 Nước hoa cây bút MEDiCARE Đỏ 8ml,21.000₫,https://tiki.vn/0106210-nuoc-hoa-cay-but-medicare-do-8ml-p129917252.html?spid=129917258,11,-16%,Đã bán 3
Nước Hoa Nữ Violette Natural Spray EDT Charrier Parfums 30ml - VI30,359.000₫,https://tiki.vn/nuoc-hoa-nu-violette-natural-spray-edt-charrier-parfums-30ml-vi30-p587915.html?spid=5948189,12,-8%,Đã bán 1
,,https://tiki.vn/bo-nuoc-hoa-mini-6-1-free-secret-no68-p4699519.html?spid=4699521,13,-16%,
Nước hoa nữ ngọt ngào quyến rũ cho quý cô tiệc tùng Inessance Paris Lilly's Night 50ML,249.000₫,https://tiki.vn/nuo-c-hoa-nu-lilly-night-inessance-50ml-p16375114.html?spid=16375115,14,,
