title,price,link_item,index,discount,sales
Nước hoa nữ cao cấp For Her F’Amor,374.500₫,https://tiki.vn/nuoc-hoa-nu-cao-cap-for-her-f-amor-p5812395.html?spid=5812397,1,-13%,Đã bán 3
Tinh dầu nước hoa Mini,400.000₫,https://tiki.vn/tinh-dau-nuoc-hoa-mini-p24036086.html?spid=24036087,2,,Đã bán 12
Nước Hoa Nữ Chính Hãng Charme Scandal de Paris 100ml,413.000₫,https://tiki.vn/nuoc-hoa-nu-chinh-hang-charme-scandal-de-paris-100ml-p49213574.html?spid=169259765,3,-16%,
Nước hoa nữ tươi mát quyến rũ BEBECO Hàn Quốc Morden Bloom Sắc Hương Thời Thượng 60ml,599.000₫,https://tiki.vn/nuoc-hoa-nu-tuoi-mat-quyen-ru-bebeco-han-quoc-morden-bloom-sac-huong-thoi-thuong-60ml-p171621133.html?spid=171621134,4,-21%,
,,https://tiki.vn/nuoc-hoa-nu-charme-pinnacle-100ml-p67918461.html?spid=95864946,5,,
Nước hoa nữ IMMORTEL No777 Eau De Parfum 3ml,49.000₫,https://tiki.vn/nuoc-hoa-nu-immortel-no777-eau-de-parfum-3ml-p4474123.html?spid=4474125,6,-16%,Đã bán 62
NƯỚC HOA CHÍNH HÃNG OHI | MÙI NỮ THƠM NGỌT QUYẾN RŨ | 20ml NHỎ GỌN GIÁ RẺ,300.000₫,https://tiki.vn/nuoc-hoa-chinh-hang-ohi-mui-nu-thom-ngot-quyen-ru-20ml-nho-gon-gia-re-p91562269.html?spid=91562270,7,-29%,Đã bán 2
Nước Hoa Nam Charme Elegant 100ml,302.000₫,https://tiki.vn/nuoc-hoa-nam-charme-elegant-100ml-p17872287.html?spid=42629045,8,-18%,Đã bán 8
Bộ đôi Nước hoa và Sữa tắm Nữ Gennie Little Red Dress (50ml - 450ml),329.000₫,https://tiki.vn/bo-doi-nuoc-hoa-va-sua-tam-nu-gennie-little-red-dress-50ml-450ml-p196926272.html?spid=196926273,9,,Đã bán 1
,,https://tiki.vn/nuoc-hoa-nu-charme-beautiful-50ml-p16162805.html?spid=16162826,10,,
"Nước hoa nữ ngọt ngào, Charme Poison, gợi cảm, tươi mát như chứa đựng cả bầu trời nữ tính, 35ml",354.000₫,https://tiki.vn/nuoc-hoa-nu-charme-poison-goi-cam-tuoi-mat-nhu-chua-dung-ca-bau-troi-nu-tinh-35ml-p202628624.html?spid=202628625,11,,
Combo 7 Chai Nước Hoa Love Sài Gòn 50ml - LSG Premium,3.843.000₫,https://tiki.vn/combo-7-chai-nuoc-hoa-love-sai-gon-50ml-lsg-premium-p251447217.html?spid=251447218,12,,Đã bán 4
,,https://tiki.vn/nuoc-hoa-cao-cap-kat-kev-thanh-mat-thuan-khiet-lavie-12ml-p258510124.html?spid=258510125,13,,
Nước hoa nữ hương Hoa Hồng ROSE L060 (30ml),450.000₫,https://tiki.vn/nuoc-hoa-nu-huong-hoa-hong-rose-l060-30ml-p60048441.html?spid=60048442,14,,Đã bán 2
Bộ Nước hoa cao cấp nam nữ Annayake Miyabi Man và an'na Eau De Parfum 100ml,5.660.000₫,https://tiki.vn/bo-nuoc-hoa-cao-cap-nam-nu-annayake-miyabi-man-va-an-na-eau-de-parfum-100ml-p46317393.html?spid=46317394,15,,
NƯỚC HOA VÙNG KÍN DÀNH CHO PHÁI ĐẸP KAT&KEV SECRET LOVE 5ML_LAVIE,95.000₫,https://tiki.vn/nuoc-hoa-vung-kin-danh-cho-phai-dep-kat-kev-secret-love-5ml_lavie-p259514232.html?spid=259514233,16,,
"Nước Hoa Nữ ADOPT' COEUR DE COEUR Tinh Tế, Dịu Dàng, Gợi Cảm, Thơm Lâu",76.540₫,https://tiki.vn/nuoc-hoa-nu-adopt-coeur-de-coeur-tinh-te-diu-dang-goi-cam-thom-lau-p204331567.html?spid=204331581,17,,
,,https://tiki.vn/nuoc-hoa-nu-euro-viet-rosas-no-5-70ml-p248894187.html?spid=248894190,18,,
Bộ Đôi Nước Hoa Quyến Rũ Cho Nam Và Nữ Annayake,4.940.000₫,https://tiki.vn/bo-doi-nuoc-hoa-quyen-ru-cho-nam-va-nu-annayake-p1016813.html?spid=1021985,19,,
"NƯỚC HOA KAT&KEV GOODGIRL 50ML_SANG TRỌNG, THANH LỊCH CHO PHÁI ĐẸP (lưu hương liên tục 24h)",270.000₫,https://tiki.vn/nuoc-hoa-kat-kev-goodgirl-50ml_sang-trong-thanh-lich-cho-phai-dep-luu-huong-lien-tuc-24h-p255317151.html?spid=255317152,20,,
Nước Hoa Nữ Charme PINNACLE 100ml,349.000₫,https://tiki.vn/nuoc-hoa-nu-charme-pinnacle-100ml-p166430824.html?spid=166430825,21,,
Nước hoa nam charme DESIRE,399.000₫,https://tiki.vn/nuoc-hoa-charme-nam-desire-100ml-p169385744.html?spid=169385745,22,,
Nước Hoa Charme SCANDAL DE PARIS 100ml,445.000₫,https://tiki.vn/nuoc-hoa-nu-charme-scandal-de-paris-100ml-p169385760.html?spid=169385761,23,,
Nước Hoa Nữ Cenota Si Sexy 75ml,589.000₫,https://tiki.vn/nuoc-hoa-nu-cenota-si-sexy-75ml-p10684417.html?spid=11403289,24,,Đã bán 2
Nước Hoa Nam Trussardi Black Extreme Pour Homme - Eau De Toilette (100ml),1.800.000₫,https://tiki.vn/nuoc-hoa-nam-trussardi-black-extreme-pour-homme-eau-de-toilette-100ml-p12108120.html?spid=43038057,25,,Đã bán 3
,,https://tiki.vn/nuoc-hoa-sholayered-nhat-ban-edt-10ml-orange-blossom-p181505229.html?spid=181505231,26,,
KEM NƯỚC HOA CAO CẤP SHOLAYERED NHẬT BẢN EDC - ORANGE BLOSSOM,490.000₫,https://tiki.vn/kem-nuoc-hoa-cao-cap-sholayered-nhat-ban-edc-orange-blossom-p181505487.html?spid=181505488,27,,Đã bán 1
Nước Hoa Orientica Cao Cấp - The Spirit 50ml,2.000.000₫,https://tiki.vn/nuoc-hoa-orientica-cao-cap-the-spirit-50ml-p212333525.html?spid=212333529,28,,
